Gene = Taf1d
Position 624: 0.5830374838109841
Position 7741: 0.34238536879671616
Position 283: 0.30185574857514996
Position 8926: 0.1973067456910567
Position 8853: 0.1370103970496655
Position 8984: 0.11611865478735399
Position 138: 0.11533991512257162
Position 4109: 0.10051147905282212
Position 7326: 0.08985493494259356
Position 9134: 0.08419921757058375
Position 2436: 0.08245413970375859
Position 4696: 0.0798105651634214
Position 5698: 0.06841770784040328
Position 2918: 0.06538905440014085
Position 2276: 0.05493235786056362
Position 3587: 0.048204651064854324
Position 7982: 0.04183986319340022
Position 7027: 0.04061592785813709
Position 2450: 0.0355829989440284
Position 2413: 0.03463715213488627
Position 6525: 0.02845169009235337
Position 2463: 0.027466231920683908
Position 6323: 0.026800606717779847
Position 5569: 0.02387917086423371
Position 9251: 0.023556230158859395
Position 1398: 0.023293604254856787
Position 2614: 0.022223088089320883
Position 2484: 0.021559413976677547
Position 7501: 0.020279953609863607
Position 6027: 0.015128908854758675
Position 1421: 0.015018465115976785
Position 1409: 0.014725427481930986
Position 2825: 0.014010056620130593
Position 2297: 0.01387450386169944
Position 174: 0.012661949396862479
Position 8763: 0.011577966546626853
Position 3673: 0.010350657260628894
Position 1445: 0.00868339580693783
Position 2779: 0.008609851933521796
Position 308: 0.007799127950500213
Position 2389: 0.007291963138793233
Position 1016: 0.007027796758514133
Position 5306: 0.005915010530990005
Position 2507: 0.005195213829789196
Position 4300: 0.00467449635084863
Position 674: 0.004471438725698156
Position 5764: 0.004185943528993457
Position 4394: 0.004178184020496884
Position 5660: 0.004172327506821105
Position 1024: 0.003942307752565676
Position 2130: 0.0038211927150926446
Position 6217: 0.0037289986697179303
Position 2690: 0.00370160288506169
Position 298: 0.003492022654814209
Position 5301: 0.0033692173577840813
Position 2313: 0.0027711220505983766
Position 6380: 0.00274307666509925
Position 683: 0.0026657510767468047
Position 1098: 0.0024533501505366773
Position 2337: 0.002432818944858179
Position 9485: 0.0022703032650003173
Position 3429: 0.0020196958135468945
Position 2160: 0.001962952203548519
Position 9197: 0.001804230425202672
Position 2378: 0.00177929588073763
Position 5372: 0.0016512905922693652
Position 2013: 0.0015267894311628402
Position 3902: 0.0013269821234792904
Position 2420: 0.001314455350370814
Position 469: 0.0011735118356730138
Position 5606: 0.0011593780543832576
Position 430: 0.0011114837196218449
Position 4074: 0.0010810309488623862
Position 5378: 0.0010506590199034463
Position 836: 0.0009918728390447306
Position 144: 0.0009478311797439847
Position 4066: 0.0008809429697713136
Position 4194: 0.0008549672313247333
Position 2979: 0.0008432880764049352
Position 1047: 0.0008163402481913642
Position 575: 0.0007705206912817809
Position 1245: 0.0007439613299421168
Position 5924: 0.0007237438344433782
Position 5630: 0.0007149961603170903
Position 1933: 0.0006730094665917538
Position 525: 0.0006438400305671376
Position 7356: 0.0006262754965662471
Position 6286: 0.0005826574566618276
Position 2475: 0.0005685262853453527
Position 1044: 0.0005604875097331125
Position 3864: 0.0005541969667062531
Position 5041: 0.0005450929093529127
Position 2477: 0.0005381487136682212
Position 2955: 0.0005180640534585112
Position 6956: 0.00048765164894131634
Position 598: 0.0004764427297606941
Position 559: 0.00044187570693793006
Position 4540: 0.0004077173822938609
Position 1428: 0.00039807223812181195
Position 2958: 0.00036123353127008194
Position 4231: 0.0003076804753417855
Position 3614: 0.00029660269790621684
Position 2863: 0.00029087773532028544
Position 712: 0.0002683991178345154
Position 581: 0.00026768542876618004
Position 4011: 0.00023951954063013714
Position 505: 0.00022843442050832257
Position 1492: 0.00021939742320856859
Position 6721: 0.00020567389839001328
Position 1671: 0.00019885636618829482
Position 213: 0.0001639191920585661
Position 241: 0.00015053632757354383
Position 865: 0.00013871518890198626
Position 593: 0.00013404118683569042
Position 5282: 0.0001324746699072076
Position 149: 0.00012847333556949717
Position 6489: 9.504631800409426e-05
Position 6584: 9.482079305474261e-05
Position 356: 8.64822680156883e-05
Position 3954: 7.443163935021174e-05
Position 326: 7.368570811247829e-05
Position 1298: 6.99711976491304e-05
Position 1183: 4.695451941174486e-05
Position 954: 3.333465599990357e-05
Position 230: 3.054204566247359e-05
Position 493: 2.7026715103215702e-05
Position 146: 2.5309815392230763e-05
Position 1850: 2.1041138628349703e-05
Position 2080: 2.0130753541416702e-05
Position 1930: 1.970168218388925e-05
Position 7178: 1.809336148494389e-05
Position 252: 1.782106218636348e-05
Position 1518: 1.7539297309571757e-05
Position 1287: 1.6856650238497136e-05
Position 1769: 1.6267850198364942e-05
Position 335: 1.2750976829548139e-05
Position 1900: 1.121395911220947e-05
Position 4513: 9.378090760282205e-06
Position 3973: 8.933214015887837e-06
Position 1878: 8.242752702321018e-06
Position 2759: 7.268924576893042e-06
Position 4249: 6.498466391055041e-06
Position 184: 5.634904915649173e-06
Position 1645: 2.7507970524545415e-06
Position 382: 2.0184378113127958e-06
Position 3935: 1.8071966040803032e-06
Position 1809: 1.4507250019662627e-06
Position 609: 1.228156122650476e-06
Position 389: 1.062422786459601e-06
Position 363: 1.031778967268264e-06
Position 406: 9.504710589594467e-07
Position 207: 8.167306518542053e-07
Position 4137: 5.468432814052394e-07
Position 3957: 1.8716074462697703e-07
Position 1697: 1.7571132264667594e-07
Position 1801: 9.623004443813226e-08
Position 1280: 9.558855165339663e-08
Position 1267: 9.319642761282741e-08
Position 910: 7.85757935452287e-08
Position 850: 7.537265174852719e-08
Position 870: 7.159297099271665e-08
Position 734: 7.109771651851894e-08
Position 924: 2.486767920470452e-08
Position 996: 2.2208798130401965e-08
Position 724: 1.651008663898296e-08
Position 205: 1.2470085788110434e-09
Position 379: 1.0911635707243294e-10
Position 1642: 4.3009467224003707e-11
