Gene = Sertm1
Position 432: 3.4728587289557657e-06
Position 720: 2.711856683183503e-06
Position 486: 2.4183856220271497e-06
Position 830: 1.2513586747205515e-06
Position 408: 1.127643493379694e-06
Position 948: 9.50672115144806e-07
Position 262: 7.885320746089854e-07
Position 979: 6.98603683293417e-07
Position 303: 6.936669656012884e-07
Position 398: 6.207216473807299e-07
Position 364: 4.778978813457174e-07
Position 482: 3.644470695262905e-07
Position 250: 3.080818360163178e-07
Position 376: 1.7422832539044858e-07
Position 369: 1.4744260023785695e-07
Position 216: 6.745375017364558e-08
Position 388: 4.044136998056999e-08
Position 125: 3.3897101418336594e-08
Position 2388: 5.848837058309584e-09
Position 138: 1.0761734654282883e-09
Position 106: 2.1698330406632143e-10
Position 151: 2.1144582781076514e-10
Position 133: 1.2661324643520372e-10
Position 1074: 1.337914366978357e-11
Position 1067: 1.3079506619394834e-11
