Gene = Prune1
Position 18334: 0.0005783212602843825
Position 26865: 0.0005293388199033697
Position 26286: 0.0004954411618103582
Position 20751: 0.0004535391140814675
Position 21669: 0.00044778680528534837
Position 24054: 0.000443991800226758
Position 25640: 0.0004400420916341207
Position 23203: 0.0004110653785080996
Position 18571: 0.00040812682785852926
Position 18388: 0.0003454291513510652
Position 25045: 0.0003369919867247354
Position 22804: 0.00033678761449806995
Position 23685: 0.00032935269671619747
Position 18418: 0.00026848662005780747
Position 22540: 0.00025913361330820363
Position 26175: 0.0002394137494325784
Position 23728: 7.408997694825301e-05
Position 16663: 4.042814541004575e-05
Position 23104: 3.5646444873446584e-05
Position 23440: 6.510966848254996e-06
Position 20035: 1.3552043842322928e-06
Position 20106: 1.1382674629738582e-06
Position 19852: 1.1030979419880658e-06
Position 19859: 7.298989023580194e-07
Position 20017: 3.5188279466932244e-07
Position 20134: 1.4531718065238964e-07
Position 19873: 2.313828133866171e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 19706: 0.9968355284525839
Position 23890: 0.9581763109410981
Position 16545: 0.9382308404293728
Position 13752: 0.9215071641288902
Position 22741: 0.8456981481670915
Position 26648: 0.8028210560420402
Position 18388: 0.7339366710513616
Position 13462: 0.5103340536935457
Position 13484: 0.45843314934146173
Position 27669: 0.41079140634688405
Position 17865: 0.26841876867261694
Position 14217: 0.15878683443108485
Position 14179: 0.15718542950622677
Position 14154: 0.15532878196344327
Position 18299: 0.14604726461454418
Position 22709: 0.11287293522074397
Position 26726: 0.0807041677765042
Position 23536: 0.045001515081071725
Position 13760: 0.04414898101854634
Position 23103: 0.04157486114206278
Position 18879: 0.03654827816262738
Position 27948: 0.03643557342614932
Position 17920: 0.02835381697244617
Position 14562: 0.0276137486857216
Position 26075: 0.02688640392254394
Position 20998: 0.026852821866517006
Position 21023: 0.026723199610152237
Position 27372: 0.025155343944813665
Position 22636: 0.024506293188324566
Position 16455: 0.021607104692856153
Position 18997: 0.020360585323728694
Position 26959: 0.018720591583487434
Position 17421: 0.018285676432250677
Position 14491: 0.016141233247978334
Position 27162: 0.015251527057405432
Position 27347: 0.015159723322799148
Position 18302: 0.013592946858953755
Position 14080: 0.012468675347682942
Position 24805: 0.01198545476048708
Position 26311: 0.011923186294658184
Position 25166: 0.011784376237540221
Position 26314: 0.011541455669263602
Position 23221: 0.011155203362951666
Position 18699: 0.009305680554383891
Position 18424: 0.009256634608765048
Position 17135: 0.009252387328228917
Position 26690: 0.008867839026637903
Position 18848: 0.008866358285427497
Position 17350: 0.008330188067181953
Position 16548: 0.008119644276702845
Position 17543: 0.007924618318087016
Position 17925: 0.007122862008709374
Position 15298: 0.0071129763546707
Position 27377: 0.0071122526555257234
Position 18961: 0.006747512646680755
Position 23123: 0.00612559620479527
Position 24782: 0.006000798469533903
Position 14185: 0.00580580685548358
Position 27797: 0.004965382221249028
Position 24212: 0.004740613497548835
Position 27145: 0.004597641804977285
Position 27842: 0.004443660099357473
Position 25149: 0.0043607563802072775
Position 17801: 0.004204492118978789
Position 23902: 0.003912997231524157
Position 24712: 0.003615302279529058
Position 17655: 0.0034976443492268283
Position 16421: 0.0033612937902190126
Position 25035: 0.0032087134977091367
Position 28179: 0.0031371166112285458
Position 14420: 0.003078737200106798
Position 24909: 0.0030720970779633673
Position 18121: 0.002972992024845425
Position 22758: 0.0029290064131703287
Position 20435: 0.002897935161645344
Position 27414: 0.0028005029152050817
Position 14754: 0.002540021952718777
Position 25240: 0.0025289773774972006
Position 20854: 0.002516419688355222
Position 26987: 0.002421504458228392
Position 25496: 0.0022130423379049147
Position 21166: 0.002135758489250909
Position 27183: 0.0019647987707811
Position 21066: 0.0019178780454875565
Position 17316: 0.001783019689559621
Position 27405: 0.0017612985100623597
Position 16486: 0.001720129557352235
Position 28132: 0.0016745228230689393
Position 23949: 0.0016474565255318692
Position 22663: 0.0016017585716876876
Position 20168: 0.0015623939389839674
Position 22953: 0.001524969393716728
Position 23921: 0.0014690038069832265
Position 28272: 0.0013697609802563724
Position 26590: 0.001369357963090121
Position 18853: 0.0013620998211320416
Position 20807: 0.0013617426968087348
Position 24219: 0.0013542933638081435
Position 17876: 0.0013488563494219508
Position 21243: 0.0012949979577421842
Position 19011: 0.0012732397568549368
Position 20828: 0.0011434330066118473
Position 17203: 0.0010681166196278337
Position 24263: 0.001057944751878543
Position 24785: 0.0010553011978519991
Position 26750: 0.0010380236430884444
Position 25728: 0.0009391773205793214
Position 18438: 0.0008375085843505929
Position 20238: 0.0007959113750503157
Position 14009: 0.0007095581485948358
Position 25328: 0.000702667907176853
Position 23447: 0.0006916614676448115
Position 25126: 0.0006556295578943069
Position 20976: 0.0006453821586469794
Position 25989: 0.0006300638306337861
Position 17251: 0.0005842801674066887
Position 22715: 0.000583027766721169
Position 20479: 0.0005135358280745834
Position 19678: 0.0005004478512846928
Position 16267: 0.0004978060729525855
Position 18228: 0.00041748605932651067
Position 28288: 0.00037844439832622094
Position 22465: 0.0003559512828917676
Position 19805: 0.00035543796607567384
Position 28256: 0.00032058181214981134
Position 20926: 0.0003177106188654734
Position 22766: 0.0002786857755350608
Position 23246: 0.00027854478826724345
Position 25540: 0.00024428545897675895
Position 21509: 0.00024025005054532602
Position 20658: 0.00023692678557106275
Position 20637: 0.0002162316851607082
Position 21026: 0.00020947876717681256
Position 24983: 0.00019912950869891094
Position 18905: 0.00018266400573570412
Position 19843: 0.00017821572428479684
Position 17458: 0.00014840334640079314
Position 20063: 0.0001367547788456357
Position 19582: 0.00013337967587897725
Position 26783: 0.00012543983103851614
Position 21623: 0.00011760080103920961
Position 23909: 0.00010476337248169183
Position 25588: 0.00010427973475940853
Position 22609: 0.00010158360483882665
Position 23750: 9.832939995524832e-05
Position 17023: 9.43778365254086e-05
Position 23128: 9.109331741683638e-05
Position 21447: 8.993595370081272e-05
Position 24243: 8.758910959618832e-05
Position 24164: 8.46654621033697e-05
Position 24436: 7.861190303376267e-05
Position 24249: 7.403217229723794e-05
Position 18010: 6.83307885155074e-05
Position 22903: 3.966626737036408e-05
Position 20450: 1.5122219643001282e-05
Position 19765: 1.0610276852576456e-05
Position 24731: 9.599312967527664e-06
Position 19965: 8.8719433451764e-06
Position 23928: 7.2792031835566835e-06
Position 22539: 6.379488022920104e-06
Position 19546: 5.525313164816349e-06
Position 20082: 5.505874200007259e-06
Position 20305: 4.795839998344709e-06
Position 23287: 4.451580602012802e-06
Position 23825: 3.835913716593148e-06
Position 23337: 3.530168435501605e-06
Position 20165: 2.69352399949953e-06
Position 20884: 2.2505884492908648e-06
Position 22495: 1.0978360668148818e-06
Position 23185: 9.23089165120899e-07
Position 24228: 7.018587392156447e-07
Position 24198: 4.904906213415258e-07
Position 24272: 3.9957658590306755e-07
Position 20613: 3.80643349696819e-07
Position 24168: 2.7618180022272064e-07
Position 20431: 1.407398200240624e-07
Position 25130: 7.789979378538834e-08
Position 24034: 5.34297862142731e-08
Position 20294: 2.5091148694308368e-08
Position 16350: 9.592763900991867e-09
Position 22261: 6.908738086225215e-09
Position 19426: 8.745481128825559e-10
Position 23044: 3.954145272398571e-10
