Gene = Iqcf3
Position 1501: 1.5805387107899192e-06
Position 348: 1.5565239260103084e-06
Position 1447: 1.42632881874158e-06
Position 197: 1.0293186476408292e-06
Position 255: 9.965406938505871e-07
Position 590: 4.2082476606308787e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 9071: 0.6275291532637562
Position 2437: 0.5760831359448837
Position 827: 0.4129397020638408
Position 4416: 0.4109276117438441
Position 7222: 0.40345207840930164
Position 851: 0.27255642797828256
Position 3013: 0.2371681316135665
Position 2986: 0.23007811690682078
Position 10948: 0.19718984161589187
Position 239: 0.18908616958369254
Position 4604: 0.16560609771384732
Position 12568: 0.15599452231409286
Position 10007: 0.14768166690622367
Position 7460: 0.13624491595282687
Position 10530: 0.10037082983682846
Position 1383: 0.07190369769955418
Position 382: 0.06291764692835657
Position 6293: 0.04827771914177975
Position 4442: 0.04299942606395852
Position 1677: 0.04043969886524293
Position 385: 0.03525153434704147
Position 1187: 0.02617049688683465
Position 4637: 0.022600588153964075
Position 429: 0.02094099968168894
Position 13544: 0.01991841668102326
Position 3031: 0.01888270074970953
Position 7837: 0.01740784945917615
Position 610: 0.01649284555324848
Position 694: 0.014283978340834575
Position 12410: 0.012488486340308549
Position 1408: 0.010419962362658112
Position 5830: 0.010274489794191611
Position 2508: 0.008765805739258559
Position 4577: 0.0082619729713065
Position 6310: 0.007408002712283145
Position 1962: 0.006870237170345036
Position 2117: 0.006092062474821666
Position 1142: 0.005648957128391639
Position 9727: 0.004674366657250189
Position 569: 0.003160883555416244
Position 2827: 0.00315480028204597
Position 2991: 0.003152307450596436
Position 1156: 0.002948568465848535
Position 4641: 0.0028712865862771863
Position 351: 0.002243444423407876
Position 629: 0.002225317411568435
Position 2230: 0.0021034932721592865
Position 6527: 0.001998044101073633
Position 714: 0.0018109260450335815
Position 6485: 0.0017207715085209476
Position 2049: 0.0016544027024333612
Position 1880: 0.0016061961918115665
Position 573: 0.0013693226827234443
Position 1103: 0.001326577863406946
Position 551: 0.001204538400059558
Position 1511: 0.0011180578520630627
Position 1169: 0.0010587077986793552
Position 8580: 0.0009885855978852235
Position 1210: 0.0007560324376362742
Position 1852: 0.0006657489980660636
Position 287: 0.0006006246564824926
Position 4025: 0.0005055564683357063
Position 1549: 0.00048462733384477247
Position 445: 0.00044365441476047784
Position 342: 0.0002930630707469558
Position 652: 0.0002929784566446822
Position 452: 0.00018113097599886544
Position 548: 0.00017304794019593634
Position 696: 0.0001685009986288938
Position 699: 0.0001544395285875702
Position 586: 0.000132102064932404
Position 621: 0.00011427992051253938
Position 477: 7.229001061701669e-05
Position 876: 7.228385727156889e-05
Position 962: 6.555236727356315e-05
Position 804: 5.626220353906178e-05
Position 1350: 5.4345563529003195e-05
Position 879: 5.299537924964337e-05
Position 1332: 4.20211013530829e-05
Position 322: 4.200498584840225e-05
Position 180: 4.144764549693039e-05
Position 146: 4.0434176060639476e-05
Position 988: 3.571024826419565e-05
Position 531: 3.449887503047422e-05
Position 291: 3.2907794721580646e-05
Position 677: 3.2182417437993255e-05
Position 160: 2.7484809152512107e-05
Position 580: 2.242287542828219e-05
Position 359: 2.2224658934742727e-05
Position 255: 1.9264805688167496e-05
Position 263: 1.7862623354582453e-05
Position 639: 1.667948803529441e-05
Position 992: 1.6397072898310532e-05
Position 859: 1.5165146457797438e-05
Position 869: 1.2953881124667657e-05
Position 1249: 1.2030092062494357e-05
Position 522: 1.0833506153691128e-05
Position 319: 7.056421599391113e-06
Position 157: 3.830899336336702e-06
Position 302: 2.626845746015451e-06
Position 481: 2.6059199357712446e-06
Position 134: 1.8634501125410608e-06
Position 737: 1.4248568873682826e-06
Position 717: 1.1199402516465014e-06
Position 754: 1.7742322194323148e-07
Position 174: 5.46897843993138e-08
Position 976: 3.458397212661023e-08
Position 267: 3.4016428058265996e-08
Position 169: 1.1203738411882352e-08
Position 722: 9.819505901803835e-10
Position 893: 4.6545920685703416e-10
Position 474: 2.4593398686120096e-10
Position 456: 1.1395868823799096e-10
Position 461: 1.0438060562160046e-10
