Gene = Pbxip1
Position 9058: 0.025361415221979662
Position 9613: 0.023743261527709097
Position 9264: 0.022346662451294675
Position 8320: 0.020801199821325524
Position 11454: 0.020320202163610444
Position 1928: 0.02028815886581075
Position 7712: 0.020269949400019284
Position 6703: 0.015456325656725882
Position 6708: 0.014290270472935107
Position 13683: 0.014013787297619543
Position 1751: 0.012922241237429825
Position 14158: 0.012225269597995907
Position 11248: 0.011273158653463356
Position 9633: 0.010872008649885297
Position 9215: 0.01056383506128795
Position 9294: 0.010131196109922368
Position 13966: 0.00960907419878631
Position 8573: 0.009562334405813746
Position 8160: 0.008786832438376198
Position 11390: 0.008771340022593395
Position 13048: 0.008736461066221082
Position 11350: 0.008151938530858674
Position 9617: 0.00809660384373999
Position 10792: 0.007646082490436479
Position 6688: 0.0075499172007662246
Position 9068: 0.007123962003251534
Position 1650: 0.007104973671988038
Position 6750: 0.007065355289796248
Position 13008: 0.006145587487572252
Position 8859: 0.006067565902171281
Position 2681: 0.005974831112244961
Position 10783: 0.005647366203525764
Position 13529: 0.005283318035647478
Position 11931: 0.004872875405393857
Position 11406: 0.00470279866376905
Position 2198: 0.004562473267068928
Position 9545: 0.0045417841437834896
Position 1679: 0.004536323750043778
Position 196: 0.004444117003924018
Position 10824: 0.004264568539309952
Position 1720: 0.004182058696744501
Position 6902: 0.004004323307275345
Position 9594: 0.003951866287969748
Position 13068: 0.003685000612389751
Position 6759: 0.0033673966929498433
Position 11215: 0.003216179445317621
Position 449: 0.002897596401380617
Position 13483: 0.0027595498071354657
Position 284: 0.0027188047866414608
Position 8793: 0.002502769493751333
Position 6938: 0.002411694173653371
Position 9541: 0.002393764277194038
Position 11123: 0.002287895239742919
Position 6932: 0.002135584400375201
Position 12809: 0.0020712483488764728
Position 2066: 0.0018764892012413568
Position 9231: 0.0017797725526062045
Position 12153: 0.0017758727636888406
Position 9626: 0.0017557970119484805
Position 10172: 0.0017319848664393677
Position 2995: 0.0017150889661559502
Position 11362: 0.001678257988708324
Position 7805: 0.0016687517279356248
Position 2173: 0.0016617680361255625
Position 374: 0.0016218329341942225
Position 8259: 0.0016215700738024892
Position 11479: 0.0015322096434525999
Position 6142: 0.0013587302094010343
Position 11896: 0.0013429252367199358
Position 12080: 0.0013214543293848524
Position 9410: 0.0012633045979925524
Position 8999: 0.0012006440768785832
Position 641: 0.001195329878887138
Position 2776: 0.0011731813485700892
Position 6958: 0.0011432588752064764
Position 828: 0.0011115412487536821
Position 2860: 0.0010194850326762654
Position 1390: 0.0010138299672240443
Position 9829: 0.001012880625181677
Position 12002: 0.000987891653632068
Position 6874: 0.0009822001298702486
Position 10708: 0.0008657044670302453
Position 14203: 0.0007979166338552865
Position 1081: 0.0007900963578769057
Position 2148: 0.0007814539590332276
Position 2009: 0.0007611710598237372
Position 9488: 0.0006510378434568442
Position 8770: 0.0006431859359545976
Position 9909: 0.0006113614463642243
Position 618: 0.0006038873782314522
Position 958: 0.0005989288153434149
Position 8655: 0.0005766620053386226
Position 1003: 0.0005240943717194767
Position 9579: 0.0004570359840466536
Position 10517: 0.00042551868247527063
Position 1763: 0.00042435172498788055
Position 9948: 0.0004220550257190535
Position 11545: 0.0004211154042057537
Position 10382: 0.0003975228773267128
Position 11296: 0.0003828874814857414
Position 13283: 0.0003819073866545267
Position 2017: 0.00038105550369796896
Position 8773: 0.0003642187257357584
Position 6796: 0.0003534731245596895
Position 10618: 0.000304127488192703
Position 520: 0.0002691589134770894
Position 6950: 0.0002620134035568897
Position 476: 0.0002569848137348816
Position 167: 0.00023567958538660104
Position 268: 0.00023098703700106564
Position 788: 0.00022602500478084725
Position 451: 0.00022553266723815708
Position 10085: 0.00022185508444692303
Position 1904: 0.00018815140705511009
Position 10264: 0.00014427542889228708
Position 635: 0.0001336131267910177
Position 351: 0.00010754106356303277
Position 6946: 0.0001015107395671665
Position 516: 8.380285837147621e-05
Position 341: 7.843610447340883e-05
Position 589: 6.116101613326152e-05
Position 157: 5.7906872952511497e-05
Position 7363: 5.4758232799806986e-05
Position 146: 5.087184307863181e-05
Position 127: 5.074357569859149e-05
Position 289: 5.051802953075513e-05
Position 1010: 4.854006238169669e-05
Position 1041: 3.691575520092117e-05
Position 7283: 3.488426387750169e-05
Position 332: 3.4430280929008925e-05
Position 240: 3.19451821103272e-05
Position 838: 2.7693927050455875e-05
Position 380: 2.657598230376779e-05
Position 854: 2.635063179580982e-05
Position 1523: 2.459125648332752e-05
Position 1806: 2.3965841281119023e-05
Position 689: 2.0446573146014285e-05
Position 204: 1.7053487952083593e-05
Position 533: 1.603021212761976e-05
Position 10807: 1.5645212972199728e-05
Position 609: 1.1189551164876565e-05
Position 9602: 1.1001318105749323e-05
Position 1533: 1.0900189635087722e-05
Position 1226: 1.0452684786138724e-05
Position 1450: 8.34791199179333e-06
Position 9657: 6.796012367064187e-06
Position 1020: 5.665230325489769e-06
Position 160: 5.208774294638244e-06
Position 1013: 4.70323233703841e-06
Position 913: 4.511949457976769e-06
Position 492: 4.40761996920185e-06
Position 383: 4.268754466699121e-06
Position 1090: 3.3314702727453894e-06
Position 415: 3.245112222239999e-06
Position 1130: 2.161215998442289e-06
Position 137: 2.037904513348139e-06
Position 1543: 1.914803964804988e-06
Position 622: 1.779822709487185e-06
Position 408: 1.695742515694019e-06
Position 11225: 1.4571944512396115e-06
Position 426: 1.4014960766978721e-06
Position 2102: 5.249237427169828e-07
Position 1513: 4.232883960390863e-07
Position 9871: 2.944984956225214e-07
Position 9693: 1.4631681142753158e-08
