Gene = Nicn1
Position 1078: 1.2161908421470113e-07
Position 622: 1.2096765528898807e-07
Position 124: 1.1613900368602956e-07
Position 1039: 8.605382569728652e-08
Position 439: 2.5042958820301796e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3961: 0.6761041556555636
Position 4638: 0.6727282239368176
Position 2906: 0.5802478343719506
Position 426: 0.5652616670530263
Position 4459: 0.5253649622285133
Position 4016: 0.3151321197727517
Position 439: 0.14410716335822393
Position 4384: 0.1256987873361139
Position 4724: 0.10082541506936973
Position 5541: 0.04221823839130332
Position 477: 0.04127821873634703
Position 4456: 0.03495062130568195
Position 5707: 0.03122657745598617
Position 4893: 0.028982660677387907
Position 3440: 0.027055568736855478
Position 446: 0.02427947572697568
Position 4501: 0.02419075242188359
Position 2912: 0.022364318793400097
Position 510: 0.018008554840058595
Position 5497: 0.018001977036220754
Position 397: 0.01603526639016479
Position 4498: 0.0157041502328727
Position 3521: 0.01449075478432153
Position 5692: 0.014456625164403327
Position 3083: 0.014178713138988448
Position 768: 0.013826425271896623
Position 4333: 0.013813575417656137
Position 5006: 0.01375280552371456
Position 2594: 0.01269955761173242
Position 5881: 0.01148135019209912
Position 4479: 0.010460692185330755
Position 5347: 0.010290689481240409
Position 3501: 0.009884987476143277
Position 4394: 0.009690856955715364
Position 3580: 0.009444817592874466
Position 646: 0.009323038308779211
Position 2658: 0.008879144550142893
Position 4427: 0.00875241555041644
Position 2709: 0.008420453397604721
Position 4469: 0.00818797708651487
Position 144: 0.007347224579528401
Position 5564: 0.0067829838537981834
Position 3077: 0.0067347904777069695
Position 3552: 0.006129795825873838
Position 4492: 0.006089279069000236
Position 2714: 0.005645901420672294
Position 4913: 0.005383230397826019
Position 2971: 0.005330762847895585
Position 4684: 0.004985438419409949
Position 5733: 0.004538566129895657
Position 5427: 0.004494236302870734
Position 4410: 0.0042414771222981686
Position 3381: 0.0036521273510217627
Position 5452: 0.003534767498569757
Position 4307: 0.0031814633896850644
Position 4227: 0.0029096394851660656
Position 5647: 0.002735338877100974
Position 675: 0.0026408788193773495
Position 4247: 0.002567215452380333
Position 5169: 0.002525001709886522
Position 4352: 0.0025233057750286723
Position 4879: 0.0023920547223838335
Position 304: 0.0023415194033470244
Position 2535: 0.0023119997856092876
Position 1288: 0.0023088546287550692
Position 4517: 0.0022464391658830727
Position 4476: 0.0020344122701196656
Position 5847: 0.001813008094785888
Position 3040: 0.0016534861618012486
Position 622: 0.0016517072995877802
Position 2676: 0.0015314454830207404
Position 5437: 0.001498593683489661
Position 3148: 0.0013468484093800397
Position 6002: 0.001110370608143774
Position 2940: 0.0010239270045558561
Position 136: 0.0009784486543148612
Position 177: 0.0009569192740921351
Position 2212: 0.0009224943539546295
Position 4742: 0.00090621450676826
Position 2199: 0.0008897217796409705
Position 2225: 0.0007857516259745504
Position 4192: 0.0007758929875900171
Position 1152: 0.000774319569358763
Position 2186: 0.0007132288522751357
Position 4765: 0.0006539201926708602
Position 384: 0.0006507658472757966
Position 1447: 0.0006382483937202139
Position 4481: 0.0006163216892583431
Position 3477: 0.0005942023372703226
Position 2737: 0.0005758055428667655
Position 2985: 0.0005368058895521777
Position 2238: 0.0005319433373142816
Position 2173: 0.0005158707478115186
Position 5091: 0.00048104178295557654
Position 2560: 0.000475789441739094
Position 1332: 0.0004705347756714776
Position 2484: 0.0004202378481628205
Position 2160: 0.00041081785403009963
Position 4687: 0.0003992992484169913
Position 2639: 0.0003921690695832234
Position 153: 0.00036363442585384535
Position 4533: 0.00035633589385958997
Position 4815: 0.000343571718956662
Position 4040: 0.00031436777092388324
Position 2251: 0.0003114138918800487
Position 402: 0.0003042195166598717
Position 2612: 0.00030004684005323877
Position 1666: 0.0002999123137301256
Position 5138: 0.00028985506514657476
Position 5764: 0.00027540718527327944
Position 4824: 0.0002684248243324085
Position 3933: 0.0002640346445133608
Position 2147: 0.00025704718748666963
Position 5828: 0.00024920571523370647
Position 483: 0.0002185018210171858
Position 3352: 0.0002014783483137389
Position 2069: 0.00020105408413191304
Position 2134: 0.00019873614674407767
Position 2017: 0.00019715392648666233
Position 404: 0.00019399246729667196
Position 3925: 0.00018903889052154844
Position 2121: 0.000186813042032221
Position 316: 0.0001842326083382124
Position 2056: 0.00018410460205491936
Position 6015: 0.0001827722176899229
Position 2030: 0.00017076567184806015
Position 2082: 0.00016792437422611338
Position 2095: 0.00015868530623676686
Position 652: 0.00015655394310802825
Position 901: 0.00015533825014999244
Position 2108: 0.00015247412136554402
Position 701: 0.0001511710719216747
Position 5094: 0.00013350024145574618
Position 3800: 0.00012721185046102497
Position 4275: 0.00012079927825261713
Position 1681: 9.049553323815218e-05
Position 4519: 8.791220741805877e-05
Position 1710: 7.788294142406388e-05
Position 682: 7.336796498242424e-05
Position 1380: 6.882479844132237e-05
Position 358: 6.041584860132893e-05
Position 4197: 6.014969520775404e-05
Position 549: 5.9042294362691044e-05
Position 1303: 5.593674212095977e-05
Position 800: 5.488060088714905e-05
Position 166: 4.7270822064942885e-05
Position 970: 4.339164695193009e-05
Position 4548: 3.091516238353817e-05
Position 4291: 1.0970703003957112e-05
Position 325: 4.5224728854981664e-06
Position 370: 1.353745734259425e-06
Position 361: 1.0905201639025906e-06
Position 564: 7.391211827556968e-07
Position 489: 1.3102225213624113e-07
Position 591: 9.307746888332665e-08
Position 487: 2.0847088723810872e-08
Position 973: 1.1022938093750831e-08
Position 254: 1.1311535270104065e-09
Position 233: 7.077987904295195e-10
Position 569: 6.768119161281406e-10
Position 238: 1.7632780567109597e-10
Position 285: 1.554351523513962e-10
Position 262: 1.5357025740471306e-12
Position 68: 9.915345919052654e-13
