Gene = Plp
Position 12622: 0.00032014589131624936
Position 18967: 0.00030382031923877284
Position 18809: 0.0002493389684172908
Position 12679: 0.00022003799673246297
Position 171: 0.00019983967122854204
Position 20802: 0.00019533744450560297
Position 28557: 0.00018983638725321127
Position 12374: 0.0001828572828057861
Position 20045: 0.00017685297014314853
Position 25173: 0.00017461450037803552
Position 13447: 0.00017391187179466313
Position 20056: 0.00015270202737312677
Position 20601: 0.00014526162421468712
Position 27188: 0.00014507940456521558
Position 13355: 0.00014276451056369926
Position 14553: 0.0001323107304078748
Position 123: 0.00013196243612289199
Position 13680: 0.00013029904647811214
Position 12324: 0.00011707244165630309
Position 20462: 8.227185151396876e-05
Position 12544: 6.896793920536522e-05
Position 17285: 5.49932743293319e-05
Position 45: 4.166465108372738e-05
Position 13114: 4.0079293917601e-05
Position 12757: 3.721031711508366e-05
Position 14540: 3.314721536581865e-05
Position 21422: 3.29013394843806e-05
Position 20416: 3.242373687209211e-05
Position 13520: 3.180127624594701e-05
Position 203: 3.070465135505082e-05
Position 12387: 2.5561489466018102e-05
Position 13235: 2.479530293010424e-05
Position 314: 2.2506082573830312e-05
Position 12480: 2.0739793523180307e-05
Position 176: 2.0224063539327897e-05
Position 22385: 1.9461268765761612e-05
Position 22442: 1.8155373060020167e-05
Position 95: 1.639966794878484e-05
Position 13585: 1.585053822293112e-05
Position 13617: 1.515270924697576e-05
Position 585: 1.4402530927956835e-05
Position 13833: 1.4180166084233392e-05
Position 7225: 1.0389355853868513e-05
Position 631: 1.0357809019157541e-05
Position 19151: 9.105787604310785e-06
Position 14256: 8.793278389185645e-06
Position 74: 7.477757205237914e-06
Position 6: 7.179078543285912e-06
Position 466: 5.3856141762345675e-06
Position 12: 5.116336941905986e-06
Position 19040: 4.309172692174563e-06
Position 13026: 3.839205304517743e-06
Position 637: 3.2750630454083913e-06
Position 481: 3.1746072607746567e-06
Position 24367: 2.4702759645302735e-06
Position 79: 2.081022013425851e-06
Position 27442: 1.9633472089730944e-06
Position 14106: 1.921461410863459e-06
Position 14768: 1.5461224717947268e-06
Position 618: 1.5013876576102431e-06
Position 1124: 1.2893413376296604e-06
Position 14558: 1.0985202017552917e-06
Position 27461: 1.093747559853011e-06
Position 1160: 1.0898172096544503e-06
Position 40: 9.54182634436786e-07
Position 488: 8.720184076144338e-07
Position 1322: 7.605782713116976e-07
Position 972: 6.861534553211437e-07
Position 13987: 6.500293760441341e-07
Position 13883: 6.091643061305441e-07
Position 1004: 5.508990830157815e-07
Position 1037: 5.50256065029899e-07
Position 27392: 5.476184818921359e-07
Position 621: 5.25832312638238e-07
Position 14521: 4.5533701203618415e-07
Position 14206: 3.7474243087980577e-07
Position 748: 3.451062803232435e-07
Position 13760: 3.0412100966928674e-07
Position 14122: 2.9863219142488494e-07
Position 871: 2.448068902144074e-07
Position 13703: 2.3421026556313388e-07
Position 10338: 2.2328354147162123e-07
Position 10163: 2.2256470488540986e-07
Position 13993: 1.9141185121144535e-07
Position 394: 1.636255090457879e-07
Position 179: 1.095238596257728e-07
Position 505: 1.0833818899127277e-07
Position 497: 1.059136921982273e-07
Position 960: 1.0093513310249422e-07
Position 428: 9.437236490777524e-08
Position 578: 9.392299989668484e-08
Position 10778: 8.342492104932802e-08
Position 979: 7.034790506054488e-08
Position 20491: 6.649279656696745e-08
Position 540: 6.259711807747243e-08
Position 529: 5.6712219050306166e-08
Position 400: 5.3274876016899564e-08
Position 10413: 2.5506059858890015e-08
Position 562: 1.7312745204497605e-08
Position 12918: 1.701260142677387e-08
Position 20500: 1.2841796651221971e-08
Position 12668: 8.546481718547642e-09
Position 512: 8.218644924630548e-09
Position 491: 8.026691623390804e-09
Position 682: 7.65365103806704e-09
Position 625: 5.148247624669207e-09
Position 451: 4.424113957347394e-09
Position 609: 2.549196009304695e-09
Position 20348: 2.189305183212495e-09
Position 13412: 1.2729562262975818e-09
Position 743: 8.447208035297179e-10
Position 523: 6.72326769468134e-10
Position 472: 3.738994218454789e-10
Position 641: 1.5438186192002332e-12
Position 635: 8.12257044600555e-13
Position 532: 6.093847353956058e-13
Position 535: 2.5328015246240853e-13
Position 543: 8.152406300559909e-14
Position 404: 1.6467477203607143e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 27111: 0.9981115991863249
Position 12205: 0.9944606608175658
Position 18678: 0.9844127019866267
Position 13250: 0.972944119858783
Position 20231: 0.9575579315361873
Position 18876: 0.9466538502859677
Position 24890: 0.8869203080752042
Position 10129: 0.8481350966306797
Position 24090: 0.8422652295302225
Position 27745: 0.7231997404820556
Position 13679: 0.45655397118510616
Position 13562: 0.42112460211235475
Position 11356: 0.346147191799814
Position 21512: 0.33508688092321587
Position 375: 0.2952779905496118
Position 26671: 0.29451096820601597
Position 20704: 0.2188388290730692
Position 12025: 0.2061576129462311
Position 21529: 0.19411029211218372
Position 11950: 0.1550162824848081
Position 14326: 0.140767354181521
Position 11381: 0.1264733489511969
Position 22261: 0.10116760901923963
Position 25083: 0.0993002870893077
Position 19342: 0.09317005720312524
Position 20584: 0.08803972060969922
Position 24694: 0.08716002123975573
Position 11522: 0.07301944429070718
Position 27306: 0.06868897596901298
Position 17150: 0.06068649250854795
Position 19585: 0.05063879595492455
Position 27748: 0.044134668520271834
Position 22029: 0.04289766235205207
Position 20252: 0.0378144110913131
Position 11989: 0.032341881942626986
Position 12703: 0.032209777920103114
Position 18909: 0.03202140915805176
Position 10587: 0.03189215020149992
Position 15538: 0.03067168705360367
Position 22723: 0.030656862157199802
Position 27947: 0.026805658172464976
Position 17467: 0.023748846069777837
Position 20901: 0.023180074283945234
Position 25698: 0.020574100390976745
Position 21571: 0.019301461971642724
Position 23840: 0.018917786682884186
Position 27690: 0.01871799970511754
Position 17165: 0.017972511854363726
Position 27722: 0.017499977358000237
Position 19512: 0.016241980129005247
Position 26696: 0.014841198212526798
Position 21555: 0.013250499979806018
Position 17988: 0.01316041090304673
Position 11540: 0.012688252795106762
Position 27631: 0.012645326155487472
Position 13688: 0.012304841220363481
Position 11071: 0.011601797630449277
Position 14345: 0.01143331300582003
Position 25001: 0.011221329874540944
Position 28217: 0.01117048152890086
Position 19914: 0.011104412381423122
Position 25676: 0.010910319904279668
Position 20633: 0.010782587298963421
Position 28319: 0.010610666141986257
Position 13601: 0.010230256699642889
Position 13166: 0.010187556461562788
Position 13301: 0.00997602238666188
Position 21993: 0.009304804636612311
Position 27970: 0.009120209999911831
Position 15167: 0.008815508524218654
Position 10042: 0.00861399462756466
Position 20717: 0.00805229450085322
Position 18949: 0.00800632678777606
Position 22288: 0.007923163409080815
Position 17082: 0.007676551292146486
Position 23697: 0.007421443002559434
Position 22667: 0.007323734507579887
Position 20616: 0.0072541115712574985
Position 10533: 0.007080357912203797
Position 9727: 0.007009801323541733
Position 15700: 0.006975179618881304
Position 27927: 0.006754875824396705
Position 27267: 0.006132380518914347
Position 20605: 0.005907666061454014
Position 11099: 0.005818818576468673
Position 28349: 0.005743446804369044
Position 21831: 0.005261746351393999
Position 20642: 0.004996945654329162
Position 28245: 0.0049891325470678444
Position 19109: 0.004875984142259654
Position 676: 0.004871342505843022
Position 16807: 0.004754623341092704
Position 22275: 0.004753586495252094
Position 19359: 0.004562380685283183
Position 18680: 0.004353947945035599
Position 22513: 0.004188270956024553
Position 9989: 0.00414908079080002
Position 12274: 0.004135088877206187
Position 20087: 0.003916163057997066
Position 20963: 0.003849978026175345
Position 23860: 0.0038285564776860126
Position 18906: 0.0037693145708927477
Position 22540: 0.003305800589987443
Position 21393: 0.003167680664956181
Position 19669: 0.002753340071299134
Position 19202: 0.002381007333753216
Position 21226: 0.002367639678087214
Position 27484: 0.0022205379462360477
Position 14611: 0.0021590016681658007
Position 9822: 0.0020603928957994566
Position 12895: 0.002053095637077645
Position 22560: 0.0020462678684252523
Position 27847: 0.002016477986703348
Position 14299: 0.001987453434300469
Position 14833: 0.0019067613085809818
Position 27565: 0.0018435185072629375
Position 18895: 0.0018124686662968003
Position 11294: 0.0016934267452942075
Position 11205: 0.001650055180402151
Position 814: 0.0015248858363663752
Position 27591: 0.0014222204283666686
Position 12652: 0.0013992169245355178
Position 27421: 0.0013281953077230392
Position 13745: 0.0013197754294884906
Position 19629: 0.0013029243337658017
Position 1399: 0.0012967350316616666
Position 10001: 0.0012753847866282671
Position 21947: 0.0012710332094477824
Position 14348: 0.0012383880683307358
Position 12664: 0.001215427923479053
Position 28113: 0.001209351773150595
Position 13199: 0.0011360246031955022
Position 23300: 0.0011166454780128536
Position 609: 0.0010515079299914646
Position 4125: 0.0009820694962786706
Position 19638: 0.0009808651099046603
Position 21155: 0.0008998023624587485
Position 21126: 0.0008844918892024646
Position 21751: 0.0008786013469714905
Position 27323: 0.0008682543671511031
Position 6864: 0.0008350671708939365
Position 12456: 0.0007870805458347239
Position 19689: 0.0007773072898799101
Position 27883: 0.0007550973954454393
Position 20249: 0.0007396985290608473
Position 27893: 0.0006154678983244742
Position 4741: 0.0005916975493949144
Position 10057: 0.0005829844489953985
Position 4157: 0.0005710757791207927
Position 7287: 0.0005647698297292311
Position 681: 0.0005332671909276599
Position 27313: 0.0005257927116122684
Position 19407: 0.0005165082743747405
Position 20757: 0.0004885563438062668
Position 27142: 0.0004856130705823338
Position 13655: 0.0004607924274484119
Position 13611: 0.00044961306648591505
Position 19344: 0.00044545793938734207
Position 27594: 0.00042528204863201305
Position 25205: 0.0003599665150325157
Position 79: 0.0003542673432349018
Position 20151: 0.00033511473143831103
Position 28627: 0.0003299671169449455
Position 4710: 0.00031073600774647646
Position 13266: 0.0002900624824362289
Position 27430: 0.0002855888470605264
Position 15412: 0.00028475295698760357
Position 937: 0.00026098225151803366
Position 28182: 0.00022891347604150856
Position 28271: 0.00022608018859953917
Position 27119: 0.00019853847032908536
Position 758: 0.0001979064808695036
Position 18927: 0.00019681097553974638
Position 724: 0.00018252759306431788
Position 6298: 0.00017500138223338398
Position 4654: 0.00017325999105462315
Position 13006: 0.00015964521406817555
Position 13277: 0.00015258841081561858
Position 28488: 0.00015035863821069562
Position 20734: 0.000132702479831554
Position 13960: 0.00012860284073140898
Position 694: 0.00011957682718576293
Position 19115: 0.00011947047696590066
Position 6185: 0.00011442895966020235
Position 5814: 0.00011041271407149758
Position 20163: 0.00010932834180059092
Position 13152: 9.895755911511843e-05
Position 20285: 9.83273355356125e-05
Position 19533: 9.78266811113668e-05
Position 22390: 8.77567252667201e-05
Position 18921: 8.663761359609164e-05
Position 12406: 8.551628513387749e-05
Position 20266: 8.456111377682273e-05
Position 12424: 8.206532868195571e-05
Position 1364: 7.900348994988027e-05
Position 6271: 7.539304640896019e-05
Position 12733: 7.003864080819037e-05
Position 4805: 6.526704680657688e-05
Position 17569: 6.316043966421935e-05
Position 18966: 6.308520851240234e-05
Position 5757: 6.263107798101126e-05
Position 13649: 5.6411753625959265e-05
Position 4816: 5.6300633297139874e-05
Position 4045: 4.7228138988095144e-05
Position 621: 4.697520984545172e-05
Position 774: 4.60307697127586e-05
Position 12337: 3.7910540581461e-05
Position 20258: 3.588929689836346e-05
Position 12348: 3.433155117651833e-05
Position 215: 2.9537603784306917e-05
Position 20303: 2.712003504273938e-05
Position 15718: 2.4679677554243755e-05
Position 12374: 2.4550389310101538e-05
Position 21546: 2.4333291711244887e-05
Position 13304: 2.2442734690647325e-05
Position 1180: 2.2297002387434997e-05
Position 1367: 2.1277366975787957e-05
Position 1593: 1.961324454256089e-05
Position 971: 1.935669711953924e-05
Position 13310: 1.8703924329245713e-05
Position 12606: 1.3848276328218147e-05
Position 12574: 1.3619807635391405e-05
Position 20279: 1.2132152583800734e-05
Position 24929: 9.2898998635735e-06
Position 19173: 8.937878072630405e-06
Position 19154: 7.639843422720309e-06
Position 20159: 5.025646852213565e-06
Position 19016: 4.826559406460253e-06
Position 13709: 4.415080235736201e-06
Position 13712: 3.2421488849146657e-06
Position 13721: 2.9827912807002584e-06
Position 13703: 1.8636299018383466e-06
Position 14245: 4.808976853792106e-07
Position 13920: 3.5950919200513673e-07
Position 13430: 3.374224973675187e-07
Position 14082: 2.0346647966613646e-07
Position 14026: 1.690823488073211e-07
Position 6144: 1.210939590683348e-07
Position 5298: 1.0638358403811331e-07
Position 6325: 1.0420426629938099e-07
Position 5715: 9.849630287619785e-08
Position 844: 4.452257633930489e-08
Position 743: 3.570046164947731e-08
Position 1075: 3.4057639766184354e-08
Position 165: 1.9787716190155744e-08
Position 171: 1.1982096648519601e-08
Position 585: 8.757884663832872e-09
Position 442: 5.996333923840991e-09
Position 832: 5.8820383142867856e-09
Position 126: 4.397292106610153e-09
Position 13769: 3.365195010604431e-09
Position 95: 2.9950995801903747e-09
Position 616: 2.493917055897868e-09
Position 146: 1.4909086200274513e-09
Position 251: 1.1618309522754858e-09
Position 562: 3.514259096689133e-10
Position 448: 2.730099125403283e-10
Position 240: 1.9962335913679945e-10
Position 444: 1.9465583027198972e-10
Position 176: 1.2649281045004809e-10
Position 192: 6.16375752887446e-11
Position 465: 5.922377526966921e-11
Position 255: 1.5186024782707438e-11
Position 296: 1.7999834566629557e-12
