Gene = l(3)04053
Position 194: 6.295955830144608e-06
Position 693: 6.2416846341333525e-06
Position 651: 4.956055941380604e-06
Position 95: 4.877399631136169e-06
Position 66: 4.490286946281116e-06
Position 200: 4.381004902948828e-06
Position 1651: 3.4322032634811334e-06
Position 530: 1.6425996494507321e-06
Position 724: 1.4334178099650596e-06
Position 765: 1.4298453066043591e-06
Position 2348: 1.2185906854960285e-06
Position 672: 1.133467284918694e-06
Position 2701: 1.0899574026911126e-06
Position 30: 8.952667793519073e-07
Position 711: 7.086593377913133e-07
Position 2604: 4.214461969978883e-07
Position 578: 3.7590377658326234e-07
Position 997: 2.2748300299905676e-07
Position 1050: 1.984959903556663e-07
Position 776: 1.352851455520699e-07
Position 812: 1.1447268824137823e-07
Position 356: 1.1126997475946511e-07
Position 986: 7.765158822683751e-08
Position 1039: 2.3987924831762133e-08
Position 2011: 9.449995403631767e-09
Position 896: 3.5539553707818638e-09
Position 2140: 3.2283347422729403e-09
Position 367: 2.291831094417616e-09
Position 1173: 2.286427209783062e-09
Position 2069: 1.4386701446805495e-09
Position 2192: 9.944637822634929e-10
Position 2051: 5.396766959590788e-10
Position 2385: 4.74256652115098e-10
Position 1983: 6.86829460696678e-11
Position 2414: 1.1329500124324652e-11
Position 2585: 4.2426031088943934e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2175: 0.999517242885869
Position 1925: 0.9853365103126281
Position 935: 0.8002723697041904
Position 961: 0.07545339845999201
Position 1031: 0.07351042180907454
Position 1600: 0.032435354510739825
Position 1504: 0.028839278516041185
Position 2392: 0.02814419996378874
Position 667: 0.01815691592143725
Position 1335: 0.014999993848506405
Position 1977: 0.00801869492073016
Position 2554: 0.007847002654943222
Position 627: 0.007817019045106802
Position 592: 0.006695874299290519
Position 654: 0.006270540171078184
Position 615: 0.004997633573495764
Position 1507: 0.004127642173725619
Position 612: 0.003656072960819852
Position 1605: 0.0034605577952671663
Position 1891: 0.003045637096251472
Position 651: 0.002408523706417748
Position 1447: 0.0022353759625245266
Position 483: 0.002159832094557714
Position 2615: 0.0017295920587267837
Position 736: 0.0014731584941069203
Position 2585: 0.0012982056543410457
Position 2624: 0.0012964378398874785
Position 1980: 0.0009707436776852288
Position 781: 0.0009089706278247137
Position 1561: 0.0007205856189987708
Position 1646: 0.0006796599722450148
Position 1089: 0.0005739578414228646
Position 1573: 0.0005486394020470005
Position 2564: 0.00048355142001143067
Position 559: 0.00039036657714090723
Position 2651: 0.00036065102579778055
Position 2209: 0.00035188980794382966
Position 480: 0.00033835677168084476
Position 399: 0.00025615197180584633
Position 1344: 0.00025465804035163593
Position 1210: 0.00021982171179171908
Position 1945: 0.00020021388235607135
Position 1151: 0.00017981160440493869
Position 1951: 0.00017331029512643534
Position 1567: 0.00016626604702602404
Position 568: 0.0001506694880643766
Position 2462: 0.00011752743732419494
Position 1543: 0.00011015430701217449
Position 1630: 9.364327198325761e-05
Position 1243: 9.087448745684298e-05
Position 1546: 9.040530852494086e-05
Position 1648: 8.522121993318561e-05
Position 714: 7.674569408624358e-05
Position 826: 7.380749420301927e-05
Position 1114: 7.22714702411493e-05
Position 1454: 6.68393981916894e-05
Position 747: 6.414625468181818e-05
Position 2029: 4.83718912504068e-05
Position 634: 3.3815054442691255e-05
Position 1627: 3.348887724495932e-05
Position 1823: 3.289571615046701e-05
Position 717: 3.167197825241162e-05
Position 711: 3.106102051639016e-05
Position 262: 2.871306455423876e-05
Position 510: 2.435676780028824e-05
Position 425: 2.429998132830712e-05
Position 175: 2.0023272784864925e-05
Position 1184: 1.9112876597687212e-05
Position 2518: 1.8290001669880826e-05
Position 1947: 1.6410863888256436e-05
Position 259: 1.5959344453388163e-05
Position 2747: 1.4956017667047625e-05
Position 1283: 1.4924510463693913e-05
Position 1710: 1.2962631209341113e-05
Position 1463: 1.2863497545377066e-05
Position 1577: 1.2779141279448803e-05
Position 1539: 1.2696077403042573e-05
Position 572: 1.2050922877764599e-05
Position 283: 1.0169657860958648e-05
Position 178: 1.0059274140200305e-05
Position 225: 7.362001844301471e-06
Position 2063: 5.6260733979320015e-06
Position 2074: 4.837230398905086e-06
Position 1289: 4.599023123723605e-06
Position 843: 4.349358963206957e-06
Position 1989: 3.6971214746986716e-06
Position 2735: 3.1157235858543924e-06
Position 2026: 3.0722651865842015e-06
Position 863: 2.49153238882379e-06
Position 1190: 2.2513778419249093e-06
Position 1199: 1.9524482514703014e-06
Position 2330: 1.871300013859538e-06
Position 1960: 1.8309043524169003e-06
Position 2011: 1.7080369218307144e-06
Position 2706: 1.6195508132411417e-06
Position 2005: 1.5720429414349192e-06
Position 2713: 1.5094289758128375e-06
Position 1983: 1.4589261728555532e-06
Position 2334: 1.2702486873694468e-06
Position 2665: 1.209367364244349e-06
Position 236: 9.319091072904217e-07
Position 858: 5.797477614747697e-07
Position 2246: 5.707811966934351e-07
Position 160: 5.617695771804408e-07
Position 2754: 3.8105122119030434e-07
Position 386: 1.9193988648713677e-07
Position 70: 1.420341883935511e-07
Position 140: 1.2906401803182825e-07
Position 320: 1.2726858567007504e-07
Position 89: 9.144690796027052e-08
Position 115: 5.0715923096540786e-08
Position 2220: 1.7923471595805816e-08
Position 2216: 1.465058468154814e-08
Position 2249: 7.569667557392606e-09
Position 440: 2.9258570411659956e-09
Position 264: 2.8444376879275163e-09
Position 428: 2.0891020672636477e-09
Position 287: 2.0374456883009167e-09
Position 103: 1.604712459561048e-09
Position 95: 6.585906879772331e-10
Position 275: 3.995809021498403e-10
Position 91: 1.2841635214539012e-10
Position 443: 8.147947919488507e-11
Position 119: 7.043655120437795e-11
Position 122: 5.59468698144478e-11
Position 301: 3.817331992540163e-11
Position 437: 1.0573888303660317e-11
Position 73: 3.392512147869126e-14
