Gene = Rint1
Position 1508: 3.4938731916912145e-05
Position 1410: 3.282041014737734e-05
Position 1131: 2.9323403707393433e-05
Position 1013: 2.8339727778306726e-05
Position 1057: 2.8129040682875516e-05
Position 1196: 2.6527862241150012e-05
Position 2565: 2.633630972031689e-05
Position 967: 2.566331626939332e-05
Position 718: 2.1140798784727904e-05
Position 2433: 1.797769836158739e-05
Position 818: 1.7155050588493024e-05
Position 499: 1.6199409391959923e-05
Position 421: 1.5089820350490083e-05
Position 1094: 1.3194144184342794e-05
Position 1646: 1.3180483896107313e-05
Position 316: 1.2011214275191405e-05
Position 763: 1.1771500899999389e-05
Position 842: 9.112316113718125e-06
Position 644: 8.383198986506859e-06
Position 1248: 5.233031993417094e-06
Position 1221: 4.462342742310104e-06
Position 1106: 2.8892205182738956e-06
Position 1262: 1.9062913175228989e-06
Position 1232: 1.8749014518880189e-06
Position 1268: 1.7331105092729188e-06
Position 897: 4.979619050776074e-07
Position 182: 3.005046682352632e-07
Position 174: 2.4511046584798935e-07
Position 212: 7.414977429670609e-08
Position 186: 3.8769340410702755e-08
Position 235: 2.5658855218105305e-08
Position 135: 2.233424837716927e-08
Position 225: 1.1080964338267718e-08
Position 460: 7.234616236716607e-09
Position 200: 6.498429804346876e-09
Position 433: 5.928633499507484e-09
Position 162: 5.1919774228758326e-09
Position 165: 1.9134463795091645e-09
Position 415: 5.573629604001265e-10
Position 400: 5.219210962724308e-10
Position 470: 2.6343007324556105e-10
Position 429: 2.536041932676552e-10
Position 439: 2.2000806324147056e-10
Position 448: 1.5685499963846013e-10
Position 391: 2.5935058334664655e-11
Position 442: 2.53761183208781e-11
