Gene = chinmo
Position 51020: 0.0018195351264159174
Position 50600: 0.0016917251806720726
Position 51091: 0.0016214155918782335
Position 50363: 0.0015761194934383147
Position 51429: 0.0014288549051993127
Position 48516: 0.0012780504611009686
Position 51209: 0.0012727811909201924
Position 50690: 0.001258750760087064
Position 46918: 0.0012373919021598876
Position 44237: 0.0012222943066504156
Position 50258: 0.0011970760148835578
Position 49457: 0.0010751826857363152
Position 48693: 0.0010750266085427659
Position 49673: 0.001018245748704777
Position 49878: 0.001006019667617725
Position 992: 0.0009179291918304919
Position 48509: 0.0008839119875810356
Position 48652: 0.0008645807276286293
Position 45968: 0.0008237420289713325
Position 225: 0.0007848476317856388
Position 780: 0.0006809577822661395
Position 48328: 0.0006734685364091195
Position 50774: 0.0006709299961696684
Position 44417: 0.0006452830004825486
Position 50203: 0.0006253482366954528
Position 47748: 0.0005578864634861932
Position 49964: 0.000529486831114233
Position 48873: 0.000513864211634499
Position 1125: 0.0005122777932287082
Position 50151: 0.000501120115800759
Position 2002: 0.0004595958104078267
Position 49782: 0.00045315381025921197
Position 44690: 0.00044872075298231447
Position 2032: 0.0004444262101800114
Position 507: 0.0004244783444375353
Position 49040: 0.00038568232186128837
Position 1891: 0.00036602794077827364
Position 49293: 0.00032835965748682217
Position 44198: 0.0003189040587997917
Position 49934: 0.00030129445795400335
Position 48494: 0.0002969780443957885
Position 44165: 0.0002959130891332732
Position 44204: 0.000287279765201872
Position 44190: 0.00027109301327521277
Position 49062: 0.00023444702246820968
Position 48095: 0.00023021548709374935
Position 46588: 0.00022940518903528362
Position 47870: 0.0002216692390994789
Position 46923: 0.00018656144217175013
Position 48201: 0.0001772721265839161
Position 48843: 0.00014691403769416127
Position 49788: 0.00014515564617526765
Position 46755: 0.0001424021084885469
Position 48292: 0.00014150281202541368
Position 47993: 0.0001414224538473204
Position 49692: 0.0001406473938375246
Position 46506: 0.00012821822452288117
Position 44234: 0.00012446894542125244
Position 45897: 0.00012336212375164174
Position 46489: 0.00011880851867398189
Position 49072: 0.000117997830165162
Position 47959: 0.00010728359877948544
Position 48545: 9.956674235870641e-05
Position 47902: 7.983527830869451e-05
Position 46161: 6.70120566584078e-05
Position 47996: 6.425955082990114e-05
Position 48033: 6.355386924465176e-05
Position 48943: 6.094435779585681e-05
Position 47282: 4.7147957893464514e-05
Position 46387: 4.6370395695321004e-05
Position 48898: 4.5817713966637315e-05
Position 47463: 3.8803457600993516e-05
Position 47064: 3.874344876090006e-05
Position 45581: 3.2861755205306795e-05
Position 46575: 2.9983251740331584e-05
Position 45999: 2.9153660063912795e-05
Position 47508: 2.656622856850448e-05
Position 48156: 2.506476412553896e-05
Position 46992: 2.2782387446869858e-05
Position 48058: 2.103178519079229e-05
Position 47874: 2.0350596183125854e-05
Position 48188: 1.833758747119988e-05
Position 47643: 1.816536543130685e-05
Position 46018: 1.8118925056278995e-05
Position 45721: 1.6090391018751225e-05
Position 46813: 1.6079353673067164e-05
Position 48002: 1.6076426053502028e-05
Position 45146: 1.52199414296483e-05
Position 47814: 1.4265685074806162e-05
Position 46076: 1.3683963650178323e-05
Position 47489: 1.3057947020307399e-05
Position 45310: 1.1585571369294671e-05
Position 46561: 1.03751262626658e-05
Position 46452: 1.0090053094830678e-05
Position 44891: 9.02564659017743e-06
Position 46769: 8.599738543569734e-06
Position 45935: 6.985841722088792e-06
Position 46618: 6.8453845031430655e-06
Position 46593: 6.693964848955962e-06
Position 46015: 6.558566370080963e-06
Position 45724: 6.474121500065669e-06
Position 44423: 6.111224588667234e-06
Position 45526: 6.064776280309939e-06
Position 47088: 5.3590806597733905e-06
Position 44975: 5.059280742738163e-06
Position 44699: 5.009855430536095e-06
Position 44823: 4.864735340865544e-06
Position 44773: 4.849846727951258e-06
Position 46508: 4.824375030429277e-06
Position 47086: 4.762402524719693e-06
Position 44841: 4.639543969044661e-06
Position 45298: 4.612398411946304e-06
Position 46541: 4.296778355388617e-06
Position 46021: 3.636354657206354e-06
Position 46086: 3.3733047574408838e-06
Position 45485: 3.1427673339041757e-06
Position 45904: 3.0853123374355135e-06
Position 46214: 2.7114636829217908e-06
Position 44663: 2.3630486155412866e-06
Position 45765: 2.1274299764511717e-06
Position 44835: 2.0753148731763988e-06
Position 45402: 1.6413904896620924e-06
Position 44397: 1.105884450101714e-06
Position 45834: 1.0387609555115207e-06
Position 44942: 9.475556683366713e-07
Position 44895: 6.855482124277744e-07
Position 44524: 5.7879857662925165e-08
Position 44495: 5.619315630875198e-08
Position 44582: 5.31165413026465e-08
Position 44599: 2.1528714578832186e-08
Position 44432: 1.9120889468076194e-08
Position 44402: 1.6129026628578822e-08
Position 44594: 2.292946193276487e-10
Position 8561: 1.871222433591842e-26
Position 2718: 1.1705129185530544e-28
Position 1206: 6.876531749382857e-30
Position 734: 6.60333321788673e-30
Position 1175: 6.002863215720485e-30
Position 518: 5.3868145350540634e-30
Position 252: 3.3727328559454107e-31
Position 2426: 1.6533994089765748e-31
Position 2266: 1.4268651385106123e-31
Position 355: 9.382167643154358e-32
Position 379: 8.483552157201001e-32
Position 260: 5.235489786609453e-32
Position 1311: 2.151694040806264e-32
Position 1460: 1.6962288379531698e-32
Position 1975: 1.4452775987770065e-32
Position 1228: 1.386409007023667e-32
Position 924: 1.3380397226134826e-32
Position 1193: 1.0831215242875927e-32
Position 1095: 8.539899517362795e-33
Position 642: 8.447128760225297e-33
Position 106: 6.755039458071275e-33
Position 486: 2.2979063731124692e-33
Position 761: 1.9423488880149387e-33
Position 294: 1.7343942906594886e-33
Position 454: 1.1231834579404392e-33
Position 398: 8.325538572831994e-34
Position 444: 7.530762225296776e-34
Position 465: 2.472842907693116e-35
Position 663: 1.2003856187453988e-35
Position 138: 9.475879913019397e-37
Position 285: 5.228339711478984e-37
Position 181: 1.387576782339805e-37
Position 278: 1.356027415926472e-37
Position 408: 1.0064318106385996e-37
Position 153: 9.53152770046968e-38
Position 269: 1.592349911862643e-38
Position 74: 1.1238320769906238e-38
Position 400: 9.74376011601028e-39
Position 350: 7.849294766307176e-39
Position 201: 4.325730778271231e-39
Position 77: 3.997877321071049e-39
Position 188: 2.405680805539318e-39
Position 192: 5.072106881480124e-40
