Gene = Chs2
Position 2469: 0.139021362282092
Position 441: 0.1348081163665864
Position 1079: 0.1297753871552884
Position 1905: 0.12147174413393917
Position 1627: 0.0810260880445592
Position 5797: 0.08036083533275744
Position 862: 0.07545417249748725
Position 178: 0.06311657241201797
Position 3427: 0.058934320752239665
Position 4234: 0.04691821845209879
Position 2718: 0.04365106634472178
Position 6073: 0.03220551647255339
Position 4220: 0.031290812487997206
Position 7454: 0.030090021354636714
Position 1653: 0.029964492574358098
Position 796: 0.02979152593718662
Position 4476: 0.02933184581280532
Position 7337: 0.029070156690362565
Position 5301: 0.027560830528426377
Position 1256: 0.025025959474793885
Position 3363: 0.02470776294158778
Position 4450: 0.022245720673904176
Position 2509: 0.02198722187964926
Position 6022: 0.020324014656641413
Position 2478: 0.020231394883382436
Position 1677: 0.020224860018964414
Position 7312: 0.019099997645114317
Position 2501: 0.01774456154802235
Position 884: 0.01767991061516043
Position 4411: 0.016966028627744097
Position 968: 0.016865930308937262
Position 4072: 0.014283177716728539
Position 4543: 0.013033295862415124
Position 6117: 0.012631562187840164
Position 4463: 0.012037913214841106
Position 2547: 0.011632952426412525
Position 4646: 0.010546389629037551
Position 1569: 0.009784313552333458
Position 924: 0.009437784725692606
Position 2976: 0.008587824217696244
Position 2475: 0.007944789662135271
Position 6611: 0.007910585017752096
Position 2229: 0.0073510192391946965
Position 1827: 0.007135376817181479
Position 2245: 0.006747725066737815
Position 2751: 0.006629770507903155
Position 5881: 0.00621304292257583
Position 1862: 0.0060485310833704705
Position 2320: 0.0057679381815648615
Position 890: 0.005634981172416194
Position 2969: 0.0053024904382094435
Position 7418: 0.004904674670732391
Position 5846: 0.0044156374739359764
Position 7521: 0.004172214603440536
Position 1690: 0.00401868209481016
Position 842: 0.003993648579926477
Position 2072: 0.0037068437274982422
Position 1694: 0.003626714996515629
Position 4060: 0.003501464269731393
Position 769: 0.003413232050116039
Position 3349: 0.0033163317928693063
Position 984: 0.0032604746810754224
Position 1586: 0.003179200115145531
Position 4873: 0.002991364820994705
Position 2986: 0.0029866402146914977
Position 715: 0.0029841403744159316
Position 6681: 0.00296292526726873
Position 993: 0.0029495006821479187
Position 4885: 0.002904434272278659
Position 2894: 0.0028608324152150327
Position 7374: 0.002821524961039081
Position 142: 0.0027457750676984105
Position 1542: 0.0027369689670286093
Position 6565: 0.002389431072220261
Position 2732: 0.0023280188753387753
Position 119: 0.0017022238498564453
Position 895: 0.0016965815508667036
Position 6584: 0.0015585099069766175
Position 952: 0.0015002145925913945
Position 832: 0.0014570467086665452
Position 2810: 0.0012538350014333556
Position 2357: 0.0012123255148570268
Position 411: 0.001192210192969605
Position 929: 0.001186342159759111
Position 5576: 0.0011412431071875122
Position 839: 0.001009604473913364
Position 1390: 0.0009979463719528583
Position 2325: 0.0009919035957544563
Position 808: 0.0008947247050586941
Position 1227: 0.0007586853274533992
Position 6834: 0.0007501203961299588
Position 2950: 0.0007301472834679985
Position 6907: 0.0006951868697208419
Position 1931: 0.0006884425842274674
Position 2483: 0.00052915396122818
Position 1065: 0.00043584844435904166
Position 638: 0.0004204096464502157
Position 3668: 0.0004067535510133928
Position 4115: 0.0003869482164404699
Position 2261: 0.00035908296464605947
Position 2344: 0.0003471583578008355
Position 3082: 0.0003427939679236614
Position 6519: 0.00030286026538504343
Position 1950: 0.0002718490789945719
Position 695: 0.00020869333456083992
Position 658: 0.0001364199252511125
Position 4129: 0.00012738121732462637
Position 2691: 0.00010741857185421221
Position 145: 0.00010143845572854426
Position 2137: 9.996041774056691e-05
Position 253: 6.875920029089532e-05
Position 459: 4.9895956171741274e-05
Position 937: 4.964901605617626e-05
Position 196: 4.4198079258536894e-05
Position 2376: 2.6223521446382302e-05
Position 3318: 2.445049808922508e-05
Position 2793: 1.114248651105049e-05
Position 3306: 9.31981755901018e-06
Position 341: 8.341453865104898e-06
Position 244: 7.71498287365926e-06
Position 226: 4.658501501100129e-06
Position 3709: 4.537804070426994e-06
Position 464: 3.969407991794171e-06
Position 223: 3.5692976742766135e-06
Position 193: 3.327022574205582e-06
Position 2835: 1.9784888526602063e-06
Position 1232: 1.7434267515232869e-06
Position 1207: 1.6768468434066277e-06
Position 2252: 6.567478696254778e-07
Position 2381: 5.424833075185625e-07
Position 232: 2.830632216031426e-07
Position 575: 8.180049529118531e-08
Position 533: 8.14475393354403e-08
Position 154: 6.751908180313855e-08
Position 372: 5.1793587240358534e-08
Position 475: 7.50567742566454e-09
Position 390: 2.6469729228751584e-09
Position 408: 2.6293564817046093e-09
Position 376: 2.2935898034490223e-09
Position 365: 1.938398928462381e-09
Position 297: 1.865855155043215e-09
Position 201: 7.102066189465723e-10
Position 584: 2.8499854846503516e-10
