Gene = heix
Position 897: 3.146747172602206e-05
Position 403: 2.728937623010977e-05
Position 2159: 2.491262076051131e-05
Position 1049: 2.482959034411815e-05
Position 80: 2.3942366659068825e-05
Position 526: 1.9150475045929024e-05
Position 450: 1.2672816021948655e-05
Position 1089: 1.254170812755787e-05
Position 935: 1.0865411921770394e-05
Position 371: 4.207082748987275e-06
Position 534: 3.811337672175394e-06
Position 672: 2.431954743094364e-06
Position 980: 1.2367256868541728e-06
Position 654: 8.843590620126704e-07
Position 651: 7.167679754957999e-07
Position 660: 5.850188811518265e-07
Position 380: 2.5288049535647707e-07
Position 67: 1.1681715311572174e-07
Position 445: 5.5969289837521614e-08
Position 128: 5.581043143749035e-08
Position 447: 4.8431078650049186e-08
Position 459: 2.6608175762235683e-08
Position 942: 1.1552140541223724e-10
Position 134: 5.6421857043315904e-11
Position 143: 4.265905702255136e-11
Position 160: 1.4916397058546315e-11
Position 123: 1.1106314691387991e-11
Position 69: 5.330316778484619e-12
Position 188: 2.4628297074708935e-12
Position 283: 1.417537991439627e-12
Position 157: 3.669373585772908e-13
Position 208: 7.15126659137978e-14
Position 146: 1.5976701879211993e-14
Position 212: 4.2421353334385666e-15
Position 182: 1.1265020911438736e-15
Position 228: 3.110417608173043e-16
Position 238: 3.0017408646432064e-17
Position 192: 1.0338627589681408e-17
Position 190: 6.104990234765917e-18
Position 202: 3.1121356196229457e-18
Position 198: 2.402942937682964e-18
Position 196: 1.912600427828228e-18
Position 200: 1.8840545700728777e-18
Position 194: 1.712865702375754e-18
Position 218: 3.790991733917547e-19
Position 220: 3.738677536258435e-19
Position 148: 1.960543764278309e-19
Position 214: 1.5396116401079293e-19
Position 216: 1.1431164909661254e-20
Position 222: 7.810242133011871e-22
