Gene = Unr
Position 5158: 6.595869319348553e-07
Position 356: 5.668895088516053e-07
Position 344: 5.659538208960481e-07
Position 5104: 4.714726672783324e-07
Position 209: 4.546095735492501e-07
Position 6341: 4.527308332891817e-07
Position 405: 4.3570905137288214e-07
Position 7747: 3.5565993526352844e-07
Position 30: 3.4232776253936925e-07
Position 5595: 2.908198408379088e-07
Position 62: 2.792214583815681e-07
Position 6323: 2.5603532116033384e-07
Position 77: 2.541912141783181e-07
Position 6507: 2.253652467871205e-07
Position 5576: 2.0791016969018888e-07
Position 5521: 1.17513178925919e-07
Position 36: 1.0617836575363678e-07
Position 5524: 9.990411267407719e-08
Position 874: 9.545388263454376e-08
Position 44: 7.980423446229656e-08
Position 5590: 7.777309887578166e-08
Position 462: 6.752439741009802e-08
Position 416: 6.733958474297997e-08
Position 7904: 6.501069956933272e-08
Position 188: 6.089858871756699e-08
Position 255: 5.727445603549787e-08
Position 261: 5.6905962641145775e-08
Position 5513: 5.31067748061753e-08
Position 7804: 5.0585057398160504e-08
Position 7814: 3.5251448799086336e-08
Position 6424: 3.185594790326492e-08
Position 7854: 3.102989645943305e-08
Position 488: 3.0144508091100046e-08
Position 55: 2.981725322157822e-08
Position 1158: 2.59703613927235e-08
Position 6411: 1.5829414957007833e-08
Position 6980: 1.3322409880585325e-08
Position 6633: 1.284066448102873e-08
Position 8281: 1.2359339380234848e-08
Position 8272: 1.1326109531392634e-08
Position 6807: 1.1278321100079447e-08
Position 310: 5.696981535378089e-09
Position 434: 5.407763603963295e-09
Position 8413: 3.978170973380414e-09
Position 5696: 3.8926856748221256e-09
Position 6667: 1.8922720478998608e-09
Position 5846: 1.4084211936146735e-09
Position 452: 1.0454989063118298e-09
Position 5055: 1.2713244191091643e-10
Position 5670: 1.0907427628537492e-10
Position 7619: 3.1825713945700265e-14
Position 6626: 3.189075065797443e-16
Position 6612: 2.569892086725378e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5408: 0.9981418259039537
Position 6420: 0.9952923367743041
Position 6205: 0.994565284906054
Position 6649: 0.9914793373696863
Position 7653: 0.9871303813078869
Position 7895: 0.9860684702567308
Position 4947: 0.844526780870933
Position 5691: 0.7414263930217417
Position 4325: 0.5793482525461674
Position 4284: 0.21739735853935052
Position 3917: 0.17197283667439375
Position 5852: 0.1513379990714728
Position 8888: 0.14178887843553856
Position 4741: 0.13126345688387553
Position 5015: 0.10460171869603843
Position 5670: 0.06146290713593987
Position 8077: 0.05902037463910823
Position 4968: 0.046377202582714626
Position 3485: 0.045386167590545735
Position 2873: 0.03627302302628204
Position 3841: 0.03465228994079573
Position 3920: 0.0344883389890459
Position 2384: 0.03442031514254496
Position 3521: 0.033234517495292694
Position 5976: 0.03321879800706361
Position 4107: 0.03291353403085722
Position 4353: 0.030105547829381997
Position 7531: 0.02918934903430347
Position 9562: 0.026076668395955918
Position 3203: 0.025127038677069082
Position 2593: 0.024821503098990786
Position 3655: 0.02133755206289932
Position 7537: 0.02075173662942176
Position 9544: 0.020339238098788553
Position 4169: 0.02023850530589919
Position 4450: 0.019700010894072112
Position 5272: 0.0195318945156968
Position 7189: 0.016300542392217163
Position 4097: 0.014286401434830016
Position 2999: 0.014108104967278249
Position 3300: 0.012457130365645068
Position 662: 0.011910010267763392
Position 3410: 0.011738816861210614
Position 7728: 0.009955959495682877
Position 6537: 0.009928798861695934
Position 4597: 0.009285659451557168
Position 2361: 0.00913602094947867
Position 1711: 0.008954045572367902
Position 4749: 0.008795862816023679
Position 9360: 0.007990996007658784
Position 4555: 0.007676024619948865
Position 8466: 0.00721098354863734
Position 9384: 0.00718357205879685
Position 2752: 0.0071477409461978446
Position 8923: 0.007028272882542053
Position 9406: 0.006323057990134083
Position 3886: 0.0057843261973974155
Position 6289: 0.005442392842893218
Position 6835: 0.0052521226504153055
Position 2387: 0.004892407637702616
Position 2986: 0.004673595310641258
Position 5877: 0.00455062949649283
Position 7047: 0.004145172296802205
Position 2880: 0.004063875511139935
Position 5551: 0.003812644622641242
Position 2582: 0.0032911290659637733
Position 3271: 0.0028262932582347076
Position 8980: 0.00277591806901006
Position 2192: 0.0026528177894554065
Position 2973: 0.0026231640378400617
Position 1748: 0.002527935564728582
Position 2685: 0.0025191981550001467
Position 7562: 0.0023059038991678667
Position 2903: 0.0021692005600980574
Position 1948: 0.002085428905266665
Position 8898: 0.002067658211261863
Position 2011: 0.002032362339642531
Position 7492: 0.0020321338049837274
Position 6253: 0.0018604804376350643
Position 8692: 0.0017766858811098334
Position 7338: 0.001743688082524864
Position 3592: 0.0015866996159671573
Position 8555: 0.001582620027887635
Position 4456: 0.0015683594686010816
Position 3617: 0.0015392200247082645
Position 3503: 0.0014862488099620138
Position 2144: 0.0013099447868770927
Position 2132: 0.0012936548069513042
Position 3413: 0.0012514655985111135
Position 7665: 0.001208876595151332
Position 3220: 0.0011665706717519406
Position 5872: 0.001038590393573853
Position 5116: 0.0008823558378249041
Position 3254: 0.000860213534228496
Position 3287: 0.0008451642063856559
Position 8868: 0.0008164285851055774
Position 8372: 0.0007731094813478032
Position 2957: 0.0006917588456512678
Position 5207: 0.0006314341184084569
Position 2922: 0.0006176599243958629
Position 5725: 0.000606015576435238
Position 1479: 0.0005930871581353575
Position 5895: 0.0005708840383955563
Position 8126: 0.0005613052082867824
Position 9026: 0.0005332413940228161
Position 2892: 0.0005300551193189483
Position 6688: 0.0005011993717554568
Position 9612: 0.00048410065256229343
Position 2520: 0.0004078800994834671
Position 5940: 0.0003876611071766835
Position 7258: 0.0003759041589021677
Position 6674: 0.0003412974024683208
Position 8505: 0.0003383018895913126
Position 6709: 0.0003323233461355315
Position 2544: 0.00031644237766106426
Position 1475: 0.00030896275369888854
Position 1513: 0.00029471690998398345
Position 6626: 0.0002831767544553176
Position 6030: 0.00021703159875868143
Position 7174: 0.0001858159392550945
Position 6015: 0.0001851711800413131
Position 6465: 0.00018179533899268397
Position 5904: 0.00017928779348709749
Position 6236: 0.00016642589287803254
Position 8454: 0.00016539265789652756
Position 8413: 0.00016381585188494522
Position 7261: 0.0001523735006868192
Position 8684: 0.00014121501788390997
Position 7977: 0.00013566787194883831
Position 6060: 9.974888973006497e-05
Position 508: 8.172258397602041e-05
Position 8000: 6.963820080740933e-05
Position 6664: 6.555319030713686e-05
Position 1719: 6.543400452728405e-05
Position 5778: 6.19891826993307e-05
Position 6446: 6.14305838203272e-05
Position 7027: 5.943924973451961e-05
Position 7810: 5.262503044561613e-05
Position 6207: 5.074128630385935e-05
Position 6063: 4.860787416874182e-05
Position 5817: 4.075467599491126e-05
Position 91: 3.8417921202284066e-05
Position 6858: 3.7083611882320694e-05
Position 6781: 2.9389352180416272e-05
Position 7779: 2.4410325953628385e-05
Position 1593: 2.3367564789990463e-05
Position 5759: 2.2731271924099106e-05
Position 6810: 2.1137406888063947e-05
Position 1219: 1.979354004611637e-05
Position 6706: 1.644349249600345e-05
Position 6515: 1.4966371972516987e-05
Position 5454: 1.2221963546992533e-05
Position 6232: 1.2106291148089135e-05
Position 2157: 1.1621065456080517e-05
Position 5419: 1.0472406558919327e-05
Position 6958: 8.265437785431985e-06
Position 6919: 7.512973494776663e-06
Position 956: 7.123896037164602e-06
Position 832: 6.711184947271625e-06
Position 6437: 6.4635655055559255e-06
Position 6341: 6.3260842013849604e-06
Position 5787: 6.141048842147819e-06
Position 1172: 5.78075330443757e-06
Position 6323: 5.545384127844625e-06
Position 7788: 4.257859686885937e-06
Position 7597: 3.485984114147636e-06
Position 6556: 3.395342502509112e-06
Position 939: 2.8031453159914763e-06
Position 1442: 2.5701212206606447e-06
Position 5342: 2.089850060053969e-06
Position 5410: 2.0617952625185212e-06
Position 5463: 2.033815812467737e-06
Position 7963: 1.9443779858479546e-06
Position 6124: 1.8284264917315044e-06
Position 1197: 1.6388344937152039e-06
Position 1232: 1.6271601231288294e-06
Position 5529: 1.615244605385079e-06
Position 5490: 1.4754506228210607e-06
Position 225: 1.0788434182006019e-06
Position 8084: 8.133368627275724e-07
Position 5559: 7.248532430395384e-07
Position 8178: 6.957866964678855e-07
Position 5532: 6.304067816488609e-07
Position 7912: 5.138126526213715e-07
Position 6391: 4.987199682657153e-07
Position 5553: 4.806090105041764e-07
Position 283: 4.620678051324265e-07
Position 8291: 4.2050260095192336e-07
Position 5607: 3.3218694602592524e-07
Position 1371: 3.174197739739764e-07
Position 835: 3.115934804941196e-07
Position 1528: 2.798413674571656e-07
Position 1271: 2.5577832446995996e-07
Position 130: 2.457590549230274e-07
Position 1202: 2.298851416687119e-07
Position 1288: 2.1998910079704142e-07
Position 1540: 2.168454366880352e-07
Position 8131: 1.7739847008502005e-07
Position 5088: 9.811186699931731e-08
Position 229: 8.660035343039227e-08
Position 416: 7.703749618677776e-08
Position 361: 6.815040504634418e-08
Position 188: 6.698950807986342e-08
Position 6813: 3.491237764120996e-08
Position 8015: 2.6840974884377814e-09
Position 5183: 1.483784455819394e-10
