Gene = ast
Position 1764: 7.263825144357598e-05
Position 117: 7.210347733063049e-05
Position 2102: 7.003666428468865e-05
Position 2570: 6.62401934389475e-05
Position 1209: 6.260785128774351e-05
Position 1336: 3.6901075499732156e-05
Position 1033: 3.595266841783395e-05
Position 711: 3.469510737695013e-05
Position 1904: 3.453708798451705e-05
Position 275: 3.2542274679991495e-05
Position 380: 2.838855307578478e-05
Position 1024: 2.5521704189563406e-05
Position 973: 2.376695771696753e-05
Position 703: 1.8651002299270876e-05
Position 503: 1.80960144341037e-05
Position 532: 1.714096162925479e-05
Position 143: 1.6949669639839408e-05
Position 1036: 1.6005229717184124e-05
Position 490: 1.5387459503505734e-05
Position 1004: 1.5108935958171611e-05
Position 841: 1.351072992124049e-05
Position 754: 1.1903301685750406e-05
Position 834: 1.1175932889751451e-05
Position 620: 1.0427767547652301e-05
Position 850: 9.242605098203679e-06
Position 1045: 8.709080929420733e-06
Position 822: 8.513807073275349e-06
Position 1632: 7.702900032255743e-06
Position 590: 6.187341251192631e-06
Position 209: 5.113732533008332e-06
Position 1030: 4.439653727798225e-06
Position 721: 3.92972510966833e-06
Position 152: 3.1873949077176135e-06
Position 1580: 3.116609521108538e-06
Position 1066: 2.727565897358248e-06
Position 658: 2.0818782314106562e-06
Position 1300: 1.15534950497728e-06
Position 708: 1.1241652559692556e-06
Position 774: 8.58196647829516e-07
Position 477: 8.535435491464454e-07
Position 1725: 8.228624342599512e-07
Position 338: 7.099647460651281e-07
Position 830: 6.683055285105588e-07
Position 361: 6.171599604977068e-07
Position 766: 5.655936933408649e-07
Position 1001: 4.550974509796939e-07
Position 718: 3.285553008036053e-07
Position 625: 2.418948330876999e-07
Position 76: 1.8049957249049432e-07
Position 515: 1.7952693039959243e-07
Position 131: 8.870496942135889e-08
Position 1097: 7.175255205819154e-08
Position 347: 6.670683985193032e-08
Position 193: 1.1417943339372246e-08
Position 296: 4.537514332933893e-09
Position 93: 2.7956903866098215e-09
Position 352: 2.5594981111339428e-09
Position 1365: 4.7568380096497926e-11
Position 223: 1.822036738997347e-12
Position 341: 3.0050226676204915e-14
