Gene = sunn
Position 578: 3.1292287131340146e-05
Position 19: 3.0526131416761776e-05
Position 233: 3.0065050796951895e-05
Position 61: 2.9819322574804887e-05
Position 2365: 2.280553985957812e-05
Position 254: 2.2107453362493394e-05
Position 1818: 2.1591780300254753e-05
Position 3535: 2.0474808368080062e-05
Position 1271: 2.0113641890016168e-05
Position 533: 1.9954699497532308e-05
Position 1379: 1.9816005568665783e-05
Position 870: 1.9648306880048946e-05
Position 1713: 1.911172705058211e-05
Position 331: 1.8572879312205196e-05
Position 368: 1.675437710345701e-05
Position 132: 1.610257058198816e-05
Position 163: 1.5316625439511905e-05
Position 2413: 1.190849452243613e-05
Position 1260: 7.643882132148e-06
Position 49: 6.604480794214838e-06
Position 397: 6.399519354215999e-06
Position 417: 6.237961793988075e-06
Position 544: 6.105378957302001e-06
Position 520: 5.444720302849002e-06
Position 1190: 3.567519803885762e-06
Position 130: 3.0855764390441714e-06
Position 2299: 2.841932281949376e-06
Position 299: 2.129558964197857e-06
Position 1263: 2.1253045022379043e-06
Position 1872: 1.8278544440912985e-06
Position 2908: 1.5989509326938076e-06
Position 1228: 1.33296158478614e-06
Position 2175: 1.1284079348711821e-06
Position 1133: 9.884549645552276e-07
Position 206: 8.800735595080155e-07
Position 1506: 5.897722152099045e-07
Position 2332: 2.441204194911211e-07
Position 972: 1.8037358069209933e-07
Position 3026: 1.6225166598788896e-07
Position 2103: 2.0499200730363547e-08
Position 1867: 1.7077186141658403e-08
Position 1834: 1.6394987339755673e-08
Position 775: 5.788489829170452e-09
Position 170: 4.5248636816543206e-09
Position 1460: 4.165945823098732e-09
Position 262: 5.26794669069575e-10
Position 241: 5.073006285919942e-10
Position 2631: 2.1913239815590186e-10
Position 1732: 3.2338219586661914e-11
Position 1432: 2.5947864421572195e-11
Position 270: 9.147716401992587e-14
Position 272: 4.134896149382747e-14
Position 1175: 2.168548935174858e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 1130: 0.998195913616039
Position 2453: 0.9978492333977992
Position 2034: 0.9890798409128816
Position 1427: 0.9696876931910562
Position 688: 0.8945531592205336
Position 2939: 0.6080435391233541
Position 949: 0.554017724455522
Position 3364: 0.5016607200890154
Position 202: 0.1903142444144762
Position 2659: 0.1505747777195958
Position 1816: 0.1425644241971531
Position 865: 0.1142512014608483
Position 3389: 0.11113599858576025
Position 899: 0.07400850994795471
Position 3165: 0.07154075242158357
Position 166: 0.06337322169532679
Position 3175: 0.05021278998590025
Position 956: 0.04522512524770766
Position 1710: 0.044812458774797274
Position 3443: 0.04459290559487788
Position 2996: 0.04328499203544895
Position 3038: 0.033437118873173806
Position 2964: 0.032111941227795995
Position 695: 0.02994129996259882
Position 3074: 0.02848004534187462
Position 3350: 0.026986592978402547
Position 848: 0.022238836442628414
Position 2211: 0.018089273347893925
Position 3124: 0.018001766687580946
Position 870: 0.014142344069229927
Position 2891: 0.013489734553417246
Position 2673: 0.01347912700717408
Position 2800: 0.009919730816024472
Position 170: 0.009314074342129679
Position 3619: 0.008799363596102162
Position 3554: 0.006637190562295856
Position 654: 0.006406653142213335
Position 3054: 0.004960231735375398
Position 1692: 0.004701177224041585
Position 2698: 0.004051500861699802
Position 3464: 0.004037519272218166
Position 3202: 0.0034618489443541418
Position 520: 0.00332176275630397
Position 2057: 0.002633984802203745
Position 529: 0.002185891537372466
Position 2966: 0.0018909538270886423
Position 1557: 0.0017945546565712753
Position 1004: 0.0015885233722988566
Position 2620: 0.0015480169676237402
Position 2613: 0.0014999135135092528
Position 1531: 0.0013574689491044046
Position 875: 0.001352242524221932
Position 1680: 0.0012922462229060716
Position 1435: 0.0012779599395509882
Position 3647: 0.0012378050993396364
Position 1650: 0.0012073593548776965
Position 2472: 0.0011063243889374433
Position 1158: 0.0010401924994049377
Position 468: 0.0008411119792820877
Position 250: 0.0007692980030394156
Position 3579: 0.0007458423322755451
Position 3254: 0.0007293549944383397
Position 1848: 0.0005976649552210658
Position 2371: 0.000516521945127774
Position 431: 0.0004823296734356677
Position 96: 0.0004393225442870379
Position 1501: 0.00040719729028638037
Position 1628: 0.00035810158203267145
Position 3448: 0.0003244730687683861
Position 304: 0.00029776802687538117
Position 1140: 0.00028125253950839923
Position 460: 0.0002770652964082801
Position 753: 0.0002620320015360872
Position 3226: 0.0002578980802226825
Position 1186: 0.0002526293240207682
Position 2149: 0.0002370758500863075
Position 238: 0.00021123129999665305
Position 397: 0.0002027205088922909
Position 1887: 0.0002006266567813456
Position 1444: 0.00018024931538671132
Position 1271: 0.00017474115438877286
Position 3411: 0.00016703982388594792
Position 2111: 0.00015631685420672265
Position 2908: 0.00015421317241387291
Position 585: 0.00015366884952442816
Position 297: 0.00015040287495886136
Position 1713: 0.00014669301119353247
Position 487: 0.00013406079267828995
Position 538: 0.00013292318453438155
Position 1732: 0.00011741533270259372
Position 1439: 0.00011406914685956244
Position 2708: 9.799875238235925e-05
Position 1818: 9.103013828076612e-05
Position 2279: 8.060756861690903e-05
Position 2970: 7.809550844733347e-05
Position 312: 6.560821842645322e-05
Position 1563: 6.246321871765033e-05
Position 262: 6.0016660635005925e-05
Position 2103: 5.886571269768898e-05
Position 2615: 4.897970624146458e-05
Position 3626: 4.717785769223959e-05
Position 1101: 4.2612566731993425e-05
Position 559: 3.992939627360728e-05
Position 1470: 3.923553625985054e-05
Position 2200: 3.274781887624855e-05
Position 316: 1.9487112242826004e-05
Position 2593: 1.8410623243907483e-05
Position 452: 1.4948163308316309e-05
Position 3663: 1.4099539661221769e-05
Position 2160: 1.295494402909169e-05
Position 2052: 1.292574670357074e-05
Position 1286: 8.87049099671565e-06
Position 570: 6.279895613620771e-06
Position 177: 5.267702491655602e-06
Position 115: 4.794233384978556e-06
Position 1291: 2.861037136052811e-06
Position 82: 2.252774640652946e-06
Position 1213: 2.150660051664843e-06
Position 564: 2.1415225915542794e-06
Position 609: 1.8685905951691252e-06
Position 1325: 1.3869435961548573e-06
Position 111: 1.3624426965801282e-06
Position 2589: 1.269207281994349e-06
Position 1190: 6.009567743950105e-07
Position 766: 5.783509630726695e-07
Position 1175: 3.694267131394345e-07
Position 2419: 1.7336273429619645e-08
Position 2504: 1.252891794369052e-08
Position 2512: 4.447471080372591e-11
