Gene = BtbVII
Position 6554: 0.0013007560117020756
Position 9629: 0.0012935821211343102
Position 92: 0.0012658330781464867
Position 2393: 0.0012450115478645726
Position 898: 0.0011732748260658576
Position 3023: 0.0011583002022430035
Position 939: 0.00115302426680504
Position 280: 0.0011253412803275532
Position 9625: 0.0008758273917031545
Position 2561: 0.0008556887318456566
Position 9270: 0.0008149035881322884
Position 5341: 0.000783601394296554
Position 9265: 0.0007184118528524688
Position 775: 0.0006771188954146899
Position 753: 0.0006558567253566815
Position 9621: 0.0005035637424949359
Position 5307: 0.0004842714778540952
Position 5107: 0.0004504295548794322
Position 4309: 0.0003979793437028735
Position 332: 0.0003834614834275046
Position 3182: 0.00035940467169606424
Position 9333: 0.00035005867066406285
Position 2539: 0.000346166279698387
Position 2122: 0.0003232741887253526
Position 9524: 0.00031797452715227783
Position 316: 0.0002943685988286179
Position 675: 0.0002910037734447007
Position 358: 0.00027603234025623806
Position 4168: 0.0002759394511237254
Position 1061: 0.00025369993971278076
Position 597: 0.0002532577618880513
Position 2363: 0.00025000487279959807
Position 99: 0.0002480879523192702
Position 4190: 0.00022375120980979227
Position 1101: 0.00022368670783665996
Position 1265: 0.00021808233224266286
Position 3926: 0.00021680443420995555
Position 3252: 0.00021419527431521017
Position 2954: 0.00021263733832939578
Position 9374: 0.0002058996255010464
Position 270: 0.0001990098494454188
Position 3204: 0.00018415913850271834
Position 5453: 0.00017656665388932836
Position 1812: 0.00015810834719156238
Position 8894: 0.00015104661703914496
Position 2357: 0.00014171464772857467
Position 2242: 0.0001395904438421071
Position 173: 0.00012497133051268008
Position 730: 0.00012441409285307884
Position 2207: 0.00011506518882513959
Position 3098: 0.00011402062084289128
Position 2342: 9.716332217856486e-05
Position 375: 9.092685645592781e-05
Position 2222: 7.536915574963803e-05
Position 4865: 7.435667110815129e-05
Position 4702: 7.31356800320474e-05
Position 751: 7.114662789531337e-05
Position 2225: 6.936991131904691e-05
Position 8912: 6.915877074354343e-05
Position 505: 6.618288710620932e-05
Position 110: 6.614391734217357e-05
Position 2952: 5.641529791847748e-05
Position 9307: 5.567611607356325e-05
Position 3047: 4.98772826477867e-05
Position 2448: 4.960644809480804e-05
Position 509: 4.846207996086541e-05
Position 668: 4.314626364264658e-05
Position 3403: 4.307215081635897e-05
Position 1076: 3.5916784977010476e-05
Position 1620: 3.0697335644493415e-05
Position 9349: 2.9284102833580243e-05
Position 2676: 2.8847233129401617e-05
Position 2201: 2.6361474036106654e-05
Position 198: 2.568802136431938e-05
Position 4420: 2.5118245794718454e-05
Position 3117: 2.178384049024262e-05
Position 756: 2.04959502925788e-05
Position 1498: 2.0381612649830248e-05
Position 3303: 1.8494611999755218e-05
Position 1029: 1.8419670639623364e-05
Position 735: 1.817124593246312e-05
Position 1647: 1.7652761105124607e-05
Position 1658: 1.7492970437941558e-05
Position 3584: 1.6990428913582312e-05
Position 758: 1.6356206479082164e-05
Position 164: 1.2024665241183148e-05
Position 857: 9.66812547244758e-06
Position 213: 9.553198779404332e-06
Position 1530: 9.01270335033967e-06
Position 2339: 8.609181913432274e-06
Position 4093: 7.877628026667225e-06
Position 1775: 7.87450647538767e-06
Position 1512: 6.358154957928949e-06
Position 807: 5.508459718079564e-06
Position 502: 5.355781324711037e-06
Position 4238: 5.3548563225746855e-06
Position 60: 4.846975331978185e-06
Position 492: 4.730616931718158e-06
Position 1819: 4.357756081358393e-06
Position 2576: 4.256103383729233e-06
Position 4280: 4.091330087723429e-06
Position 8642: 3.5199178889664214e-06
Position 8618: 3.113443112378625e-06
Position 2731: 8.753613619985683e-07
Position 2780: 8.138122628382163e-07
Position 8605: 6.223925427107209e-07
Position 3341: 5.380740356150525e-07
Position 8973: 5.252296434661232e-07
Position 9071: 2.8849281466103695e-07
Position 1827: 2.5974575071707784e-07
Position 9092: 1.629111247623744e-07
Position 2129: 1.0335252381095508e-07
Position 8885: 9.862657427898285e-08
Position 8594: 8.26867640954225e-08
Position 8869: 5.5430554781052666e-08
Position 2830: 4.858829973246579e-08
Position 8721: 3.506693432819121e-08
Position 2762: 3.476677573340667e-08
Position 176: 3.204657401999899e-08
Position 733: 3.1585286578393324e-08
Position 343: 2.801402363663668e-08
Position 131: 2.7622225394697557e-08
Position 1478: 2.577927356591944e-08
Position 819: 2.4898752497308674e-08
Position 2838: 2.366302599811658e-08
Position 495: 1.5685787365730133e-08
Position 1560: 7.67362348832893e-09
Position 1339: 6.204627985570501e-09
Position 8728: 6.044258949509652e-09
Position 2843: 4.617014738820747e-09
Position 8706: 4.158091042857193e-09
Position 1363: 2.311624708063324e-09
Position 810: 8.139286565553748e-10
Position 1574: 3.4661740104411056e-11
Position 9: 1.158956452831375e-11
Position 7491: 3.4365389938262224e-12
Position 7435: 2.7451925739915095e-12
Position 7467: 2.671574301355364e-12
Position 1427: 5.201273220492457e-18
Position 1394: 4.922302011218161e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 8553: 0.994904674900888
Position 7311: 0.9788935152145143
Position 1568: 0.9778237069350375
Position 2281: 0.9285050123884218
Position 2617: 0.5741230634548273
Position 981: 0.5528964976491114
Position 3808: 0.3314746231922582
Position 6014: 0.2458926439292637
Position 5949: 0.15754183832791951
Position 8287: 0.06992010179779821
Position 8985: 0.059246853312416685
Position 5562: 0.044832184407694875
Position 5980: 0.036988483912514934
Position 5974: 0.03159400847393667
Position 5178: 0.02159204183893114
Position 2620: 0.01683064717216335
Position 1616: 0.015970138378962693
Position 1165: 0.014463437334736215
Position 5214: 0.013133514771572971
Position 4887: 0.011797380140260268
Position 7270: 0.011726392842527756
Position 4584: 0.009852634056670506
Position 5602: 0.007939758026369795
Position 6355: 0.007718073152473023
Position 9099: 0.00661249437175917
Position 5199: 0.0064682027367750465
Position 5593: 0.006012402413494147
Position 7808: 0.005889537693713887
Position 5914: 0.005500215184079481
Position 3697: 0.005399723791589733
Position 2900: 0.005054353445801835
Position 9700: 0.004738770939776113
Position 3596: 0.004209436185264015
Position 1775: 0.0034573835043100257
Position 99: 0.0033183143606359124
Position 9156: 0.003081065587417698
Position 3524: 0.0025878124334467595
Position 1351: 0.002506105113070541
Position 8284: 0.0023167014728596095
Position 2838: 0.0022912011259089786
Position 1348: 0.0020259799915187037
Position 1691: 0.0019550953208749408
Position 4222: 0.0017599746520809102
Position 7835: 0.0017472030448484079
Position 4863: 0.0017243923726761744
Position 796: 0.0015624672817331183
Position 5736: 0.0015616206074606366
Position 6209: 0.0014141493635362492
Position 3548: 0.0013984181808022582
Position 2069: 0.0013477340402421982
Position 1734: 0.0012624127385037834
Position 3204: 0.0012317582855291393
Position 2066: 0.0012077431018028377
Position 1625: 0.0012034083647058033
Position 8594: 0.0011818936969240864
Position 7505: 0.0010944394673359085
Position 8742: 0.0010803978214147907
Position 9441: 0.0010317304533067231
Position 1727: 0.0010232726529915389
Position 5446: 0.0010174410842091228
Position 3626: 0.0010071166289170699
Position 7805: 0.00098291148398876
Position 9096: 0.0009748263555946952
Position 1685: 0.0008694208222051933
Position 1223: 0.0008642737582507526
Position 4481: 0.0008249319330369712
Position 7667: 0.0008208413769025338
Position 1101: 0.0007975491962916448
Position 2576: 0.000760012933650496
Position 7155: 0.0006382414136625864
Position 151: 0.0006376265988626962
Position 1688: 0.0006125434248979372
Position 164: 0.0005099050655416499
Position 7550: 0.0005050274810495265
Position 1858: 0.0005018743560281256
Position 9476: 0.00038576073835734593
Position 838: 0.0003430045869556448
Position 1988: 0.0003387542670076098
Position 9464: 0.0003322660967896529
Position 1783: 0.00033171521788477923
Position 2246: 0.00023378716856040194
Position 9015: 0.00022667486995385508
Position 2313: 0.0001970928113316367
Position 1906: 0.00017913547177484217
Position 1494: 0.00016099350377293974
Position 4430: 0.00015313914472066468
Position 1066: 0.0001304601022170433
Position 2373: 0.0001259842770414873
Position 2925: 0.00012086313512950337
Position 1220: 9.484421284376638e-05
Position 741: 9.436603603345406e-05
Position 6962: 9.387502255324594e-05
Position 328: 8.814555537776625e-05
Position 1198: 8.645042214610448e-05
Position 332: 8.425802994006577e-05
Position 110: 8.320936106092894e-05
Position 387: 8.282920103300955e-05
Position 1909: 8.265509472996407e-05
Position 2114: 8.132101558786129e-05
Position 1005: 8.04105676949427e-05
Position 481: 7.683684664069776e-05
Position 270: 7.504138313202393e-05
Position 1640: 7.142374843702511e-05
Position 1378: 6.121225174667145e-05
Position 6731: 5.2501537211512285e-05
Position 2072: 4.9812190571470676e-05
Position 2018: 4.947720729366875e-05
Position 478: 4.784454351525003e-05
Position 1288: 4.679968037271747e-05
Position 3088: 4.285662435839012e-05
Position 121: 4.06772090589512e-05
Position 1991: 3.5521377095997705e-05
Position 6656: 3.536202014612148e-05
Position 1985: 3.101769992196864e-05
Position 2773: 3.0302722832439922e-05
Position 1740: 2.876348868504877e-05
Position 230: 2.8455911123518146e-05
Position 845: 2.6358816159806626e-05
Position 6623: 2.623872445716763e-05
Position 1709: 2.604211740603708e-05
Position 475: 2.3473187681295076e-05
Position 1008: 2.2744474546042386e-05
Position 2027: 2.178705554254463e-05
Position 2382: 2.1551728800665112e-05
Position 224: 1.9529214404499162e-05
Position 2024: 1.927133496427905e-05
Position 702: 1.8621056852505407e-05
Position 2792: 1.7141581315632818e-05
Position 1931: 1.603123103029729e-05
Position 2030: 1.519802184021435e-05
Position 1465: 1.2409814395444636e-05
Position 1787: 1.2286984816202472e-05
Position 1143: 1.1327602164205626e-05
Position 296: 1.0801982443066867e-05
Position 1934: 9.125637842582793e-06
Position 2310: 8.649536089774404e-06
Position 1139: 8.50424887516725e-06
Position 650: 7.598962153176617e-06
Position 2307: 7.012912356622691e-06
Position 1718: 6.713343544764464e-06
Position 2363: 6.547648996138094e-06
Position 250: 5.9910208965648984e-06
Position 2436: 5.701910746478555e-06
Position 286: 5.041502429561212e-06
Position 604: 4.822423704521544e-06
Position 622: 4.435529857763013e-06
Position 2339: 3.843094163067658e-06
Position 709: 3.8007989227663596e-06
Position 3867: 3.59068180429737e-06
Position 8745: 3.2058527045638263e-06
Position 3667: 3.11862504291447e-06
Position 276: 3.0538431869600357e-06
Position 2164: 2.997890408821904e-06
Position 1958: 2.9840822852164457e-06
Position 4184: 1.9516384029454275e-06
Position 2627: 1.8951175449846305e-06
Position 4188: 1.7951701308190883e-06
Position 300: 1.5723176620917185e-06
Position 358: 1.1960779841681367e-06
Position 1507: 1.04345188750051e-06
Position 236: 7.330539429838566e-07
Position 2808: 9.524645642192924e-08
Position 2713: 3.239393223960856e-08
Position 3044: 3.195588484304093e-08
Position 2911: 5.4668828909257345e-09
Position 2907: 4.972071075805931e-09
