Gene = Eip78C
Position 648: 0.016537107676880138
Position 1175: 0.012268110415540916
Position 812: 0.008158121937397109
Position 1325: 0.007013495419352406
Position 19745: 0.005976586755887204
Position 785: 0.00545068347831209
Position 747: 0.005211786838451151
Position 4878: 0.004221427509615898
Position 1351: 0.004056419482256839
Position 882: 0.003956778841640009
Position 3445: 0.0035333808106744677
Position 17095: 0.0025437388752973067
Position 654: 0.001970012549982478
Position 1380: 0.001954234676094554
Position 3620: 0.0019135489806023738
Position 1201: 0.0017790608163924361
Position 15411: 0.001513593682684246
Position 605: 0.0014780131018186972
Position 1213: 0.0011477096540667493
Position 591: 0.0010737649301213654
Position 3359: 0.001004822382740937
Position 1400: 0.0009899958431957747
Position 554: 0.0008945133070108623
Position 773: 0.0008687727715691375
Position 394: 0.0008655033171119759
Position 1689: 0.0008632534593705733
Position 4857: 0.0008573482643903784
Position 1591: 0.0008570046702949376
Position 4785: 0.0007458118469153859
Position 2036: 0.0007211274743135794
Position 2812: 0.0006654533545654436
Position 16302: 0.00054291740782466
Position 4583: 0.0005406833124648894
Position 956: 0.0005157214744323577
Position 809: 0.0004989299914562444
Position 4586: 0.0004772513979140946
Position 625: 0.00044696915229473007
Position 1573: 0.00043441332300676617
Position 103: 0.00036120482402983623
Position 1397: 0.00030734306454851005
Position 2048: 0.00030461422717596986
Position 3364: 0.00027669418288414285
Position 3825: 0.00027063789946383355
Position 1403: 0.00025820168802913893
Position 725: 0.0002495564785910941
Position 574: 0.0002286220178285593
Position 15162: 0.00020885773586786595
Position 1531: 0.00019742968871864155
Position 15141: 0.00018621636618831405
Position 409: 0.00018446155772955343
Position 1615: 0.0001530343155008163
Position 1528: 0.00015021291351340817
Position 959: 0.0001476055652048827
Position 1406: 0.0001466374391607058
Position 5094: 0.0001393429172750786
Position 1368: 0.0001386795549014274
Position 564: 0.00012959276714596843
Position 5374: 0.0001252205782480433
Position 3496: 0.00011635485869539295
Position 454: 0.00011175989814158431
Position 3839: 0.00011062525244007314
Position 1191: 0.00010722066511503357
Position 2130: 0.00010672104987103158
Position 1427: 0.00010646396628226393
Position 938: 0.00010392383495052773
Position 312: 9.753072514683029e-05
Position 439: 8.743472065020038e-05
Position 1905: 8.714738252545364e-05
Position 1576: 6.980308489803338e-05
Position 733: 6.647396673766365e-05
Position 1436: 6.464220058116474e-05
Position 5287: 6.008357098790317e-05
Position 1365: 5.9616687178923796e-05
Position 13604: 5.478836280767495e-05
Position 1226: 4.59807428355324e-05
Position 1143: 2.923707176885394e-05
Position 4655: 2.762882913952236e-05
Position 13309: 2.2599416561810634e-05
Position 15115: 2.1507570314544653e-05
Position 14837: 2.0109827474793035e-05
Position 2661: 1.4058551933214623e-05
Position 11678: 1.3707827593652226e-05
Position 11942: 1.253361908866565e-05
Position 5149: 1.251776120324281e-05
Position 2798: 1.2506467638421522e-05
Position 5176: 1.1192648945516497e-05
Position 5325: 1.1175768794570034e-05
Position 4619: 6.772565615708687e-06
Position 4633: 6.634259731035636e-06
Position 2636: 5.699630963716075e-06
Position 10725: 4.111193217035592e-06
Position 5035: 4.060996356525152e-06
Position 5398: 4.024637726930482e-06
Position 13558: 2.5212261822597088e-06
Position 5222: 1.4501409810653632e-06
Position 12829: 1.164233598780063e-06
Position 11616: 8.97727846808356e-07
Position 4725: 8.247778641706972e-07
Position 10077: 6.555939682701106e-07
Position 11329: 6.240575407366631e-07
Position 10223: 6.01731975069911e-07
Position 9884: 5.665106430352618e-07
Position 10344: 4.963748859511825e-07
Position 4670: 4.4397915179600623e-07
Position 9962: 2.6198317645352193e-07
Position 11439: 2.3384892855816477e-07
Position 10698: 2.0202821402491335e-07
Position 10261: 1.9934231483888053e-07
Position 10659: 9.07595449696146e-08
Position 8710: 8.454953759001625e-08
Position 9768: 7.390296505612279e-08
Position 5101: 5.736931552839921e-08
Position 4899: 4.906440597749473e-08
Position 4993: 4.446192491010524e-08
Position 8799: 3.2982252700115385e-08
Position 4790: 2.426185669739239e-08
Position 6123: 2.1776017235168958e-08
Position 8646: 2.01477366218898e-08
Position 7455: 1.8169547719739643e-08
Position 5114: 1.7946062957494584e-08
Position 6730: 1.4966580447239732e-08
Position 9136: 1.2516520218343931e-08
Position 6424: 1.2077057836665747e-08
Position 4919: 1.1345708096103226e-08
Position 7499: 9.979228769199718e-09
Position 6258: 7.622864754905509e-09
Position 7937: 6.987272218242632e-09
Position 8530: 5.547090215586214e-09
Position 4956: 4.082242060110927e-09
Position 7868: 2.9460870192694226e-09
Position 6334: 2.816638976133497e-09
Position 5867: 2.6674866712151586e-09
Position 5688: 2.52887633872407e-09
Position 6639: 2.408580877297226e-09
Position 6966: 1.9223503973015336e-09
Position 681: 1.8304673409069176e-09
Position 157: 1.735099248240205e-09
Position 4931: 1.5860129867486314e-09
Position 4888: 1.4045809106198877e-09
Position 6141: 7.704494778825958e-10
Position 4923: 7.037880062776521e-10
Position 6279: 3.0430385708815266e-10
Position 896: 2.704133903869278e-10
Position 5991: 2.6194202772221485e-10
Position 669: 2.617581206880812e-10
Position 260: 2.4104430072341453e-10
Position 962: 2.2019023504868734e-10
Position 953: 7.730217173495817e-11
Position 1019: 7.549911573128242e-11
Position 176: 1.8687583995777414e-11
Position 272: 1.4673330550147585e-11
Position 324: 9.266791989978465e-12
Position 341: 8.703013767714502e-12
Position 235: 6.4013409842265434e-12
Position 264: 5.761266147465177e-12
Position 224: 4.391800070684444e-12
Position 241: 3.1778368211965544e-12
Position 416: 2.483058628841714e-12
Position 247: 1.2178016224246788e-12
Position 338: 1.15783574578443e-12
Position 377: 4.936234161538858e-13
Position 198: 2.4215906494797833e-13
Position 138: 2.400880014279779e-13
Position 5338: 2.392442360578116e-13
Position 279: 8.426555242209218e-15
Position 345: 3.7682362391291483e-16
