Gene = ssp2
Position 2571: 0.20943294019963457
Position 320: 0.20536288550839427
Position 5310: 0.17956627143286782
Position 4484: 0.1158357264670095
Position 6603: 0.11488615235653932
Position 4369: 0.09872254679577211
Position 484: 0.09551996736400348
Position 270: 0.07431170120084249
Position 2857: 0.055380767069593564
Position 4115: 0.04973784815080397
Position 5519: 0.04948588693716585
Position 3443: 0.04892754025355951
Position 7184: 0.032316052490160965
Position 6577: 0.03159831752637689
Position 6331: 0.030151244725395442
Position 7686: 0.02962373437612246
Position 4873: 0.02373938429607017
Position 3115: 0.02225988142352259
Position 7587: 0.02188823474412579
Position 4131: 0.02113670754819554
Position 6230: 0.0179874322739097
Position 6246: 0.017219580268533197
Position 4098: 0.016714339252717935
Position 3005: 0.015407729687642986
Position 3397: 0.015266098969932433
Position 366: 0.015162227566827858
Position 5107: 0.01468000589339629
Position 3051: 0.013956476293460338
Position 1426: 0.012954802585234704
Position 2984: 0.012679720420689154
Position 1408: 0.012430698831747519
Position 4174: 0.011687912930052773
Position 703: 0.010600363034011847
Position 7233: 0.008860094820934826
Position 7836: 0.007990895402784687
Position 6170: 0.007903009626478486
Position 6825: 0.00764593279041255
Position 6608: 0.007534621352132319
Position 7442: 0.007056480538444935
Position 6765: 0.006919184630643867
Position 5573: 0.006812052790887113
Position 1984: 0.006248484692381943
Position 7817: 0.005655202433812536
Position 6743: 0.005423718195347274
Position 1140: 0.005383331282625612
Position 496: 0.005251384934121463
Position 4694: 0.005198532812085137
Position 2539: 0.004438905406604869
Position 5102: 0.0038567559063429277
Position 6313: 0.0037020643611010698
Position 1282: 0.0035768666301742337
Position 2476: 0.0031841081318364235
Position 3836: 0.0031254816371505943
Position 369: 0.003076929749528201
Position 4593: 0.0030450760836540137
Position 5980: 0.0028963966485653545
Position 2027: 0.0028447988120007747
Position 2205: 0.002844325280481688
Position 6304: 0.0027738904662543582
Position 1108: 0.0026123221911479814
Position 2183: 0.0025904958708035126
Position 2362: 0.002309452039831614
Position 2536: 0.0018519682250913046
Position 2309: 0.0014050445977785897
Position 1649: 0.0012933982687258953
Position 2608: 0.00122286214260364
Position 2145: 0.0011184541828711005
Position 4200: 0.0008894368705630771
Position 817: 0.0008874672181787202
Position 7504: 0.0008748250755819006
Position 2428: 0.0008652756140143636
Position 1037: 0.0007835808995218784
Position 6900: 0.000761438663158992
Position 7667: 0.0007411792556047132
Position 7396: 0.0007277016135938062
Position 4068: 0.0007163382037238268
Position 414: 0.0006819770867872042
Position 274: 0.0006200007547711089
Position 4021: 0.0005972965240028316
Position 6418: 0.0005830094234197809
Position 6686: 0.0005685190456056926
Position 1051: 0.0004932393383709059
Position 7743: 0.0004519948277294893
Position 1086: 0.00045064093925474184
Position 2214: 0.00043337355854322233
Position 7361: 0.0003827882143854743
Position 7593: 0.000345951492558914
Position 6074: 0.00033181429202983797
Position 974: 0.00029371795408510246
Position 7149: 0.00027393282990149914
Position 6355: 0.0002517857565872349
Position 3541: 0.00024307674953408717
Position 629: 0.00020179816465026697
Position 603: 0.0001978612251538139
Position 4337: 0.0001845326819933357
Position 399: 0.0001636840020335083
Position 6705: 0.00016318294335733886
Position 1220: 0.00016092542705541994
Position 1214: 0.0001441986282998912
Position 6625: 0.00014199513243841764
Position 4646: 0.00013349931975241183
Position 6423: 0.00011265106139369312
Position 6262: 9.693594884938573e-05
Position 90: 9.280963924802731e-05
Position 1091: 9.207116927394827e-05
Position 1155: 6.965641284305153e-05
Position 732: 5.640358906721069e-05
Position 1152: 5.597140605516051e-05
Position 1765: 5.026567051878876e-05
Position 4218: 4.890289623078285e-05
Position 567: 3.932797965703595e-05
Position 553: 2.8966984518282413e-05
Position 661: 2.029065947633117e-05
Position 1525: 1.1599510603666956e-05
Position 547: 1.04658785435436e-05
Position 894: 3.291078290414446e-06
Position 821: 2.5058281362910746e-06
Position 336: 2.4819570690025912e-06
Position 584: 2.458937161532699e-06
Position 1012: 1.415053894638632e-06
Position 916: 1.3011051951062874e-06
Position 931: 6.033176018191692e-07
Position 102: 5.859520369946786e-07
Position 387: 4.2889692599468413e-07
Position 985: 2.5159225311544197e-07
Position 116: 2.5100022224967325e-07
Position 112: 8.37459481808617e-08
Position 375: 6.695326472085265e-08
Position 194: 2.07997407234036e-08
Position 581: 1.6739770570707638e-08
Position 276: 1.6355789624809387e-08
Position 124: 9.754794197275764e-09
Position 175: 9.090763214079068e-09
Position 426: 5.437881261291785e-09
Position 166: 7.953299587602104e-11
