Gene = Tudor-SN
Position 5106: 0.00031616677885674824
Position 2207: 0.00028129274234917306
Position 457: 0.0002737151761291382
Position 1210: 0.0002593831892819638
Position 890: 0.00022206828442301776
Position 4920: 0.00018770958398245426
Position 1362: 0.00018427916324710643
Position 1334: 0.0001731099647662348
Position 442: 0.00017133793147334082
Position 2807: 0.00016289993897958103
Position 2941: 0.00015344773228818584
Position 4010: 0.0001382547509456503
Position 3074: 0.00012033808865010401
Position 65: 7.699891995917292e-05
Position 1738: 7.598044694707209e-05
Position 1877: 6.860756966042787e-05
Position 906: 5.852171462404776e-05
Position 1325: 5.7264146387122983e-05
Position 1124: 4.166785605038773e-05
Position 11: 3.251650565526395e-05
Position 1562: 2.6875215086906625e-05
Position 267: 2.266689790108467e-05
Position 1040: 2.1672474771308837e-05
Position 276: 1.743931567541369e-05
Position 1298: 1.6237321293383738e-05
Position 774: 1.4774571127956014e-05
Position 4029: 1.1902590954099251e-05
Position 841: 1.1521139843241188e-05
Position 50: 7.234852460289344e-06
Position 75: 6.970796876200152e-06
Position 2790: 6.093633466576724e-06
Position 511: 5.832408312221493e-06
Position 3306: 4.7828472085308325e-06
Position 38: 3.4202173232222e-06
Position 641: 3.3052060754879933e-06
Position 3113: 3.0016094317910125e-06
Position 799: 2.234348194461272e-06
Position 315: 1.8794451745407805e-06
Position 4658: 1.5330905154055539e-06
Position 238: 1.403343072758454e-06
Position 77: 4.244090199637331e-07
Position 501: 2.6815929225488446e-07
Position 2956: 2.3758679393094933e-07
Position 2885: 1.856628963070056e-07
Position 924: 1.7925073000819602e-07
Position 125: 1.7632339507237583e-07
Position 877: 1.542717179698488e-07
Position 718: 1.4630786962631063e-07
Position 3236: 1.190249682697692e-07
Position 3251: 1.0656711074578933e-07
Position 459: 1.0600409822844995e-07
Position 480: 9.554683276593252e-08
Position 144: 6.519513666057328e-08
Position 541: 3.925912746662241e-08
Position 300: 4.271562999309793e-09
Position 244: 2.9519694965784476e-09
Position 241: 1.6990777759277383e-09
Position 461: 3.268213150223833e-10
Position 343: 3.6487980190114854e-11
Position 412: 3.463969007151775e-11
Position 2816: 1.5098499949681842e-11
Position 376: 1.2643546114000406e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2633: 0.9920250732728599
Position 4466: 0.9522194577938417
Position 2835: 0.8781164779839551
Position 1017: 0.43280931933702443
Position 4715: 0.24607126811587599
Position 3916: 0.17847450426601597
Position 3127: 0.13580346728843426
Position 1279: 0.1328687170949587
Position 4134: 0.101858738752509
Position 2339: 0.09824567195569298
Position 4171: 0.08915740553924421
Position 1235: 0.06786274432891012
Position 1561: 0.05949425946465254
Position 1452: 0.05085176586013645
Position 3178: 0.04456814024345267
Position 4115: 0.040197476810685
Position 4194: 0.031710517653208196
Position 3367: 0.03123613741511246
Position 1511: 0.026423973375395603
Position 3428: 0.024108989684245852
Position 3667: 0.021789506990597632
Position 4712: 0.020795743299050498
Position 841: 0.019090694453976396
Position 5300: 0.01861868481293118
Position 1210: 0.016775460477330865
Position 1819: 0.016627610362035812
Position 1469: 0.015694838160007597
Position 4748: 0.012713115067326907
Position 3492: 0.011455494003723041
Position 2326: 0.011329776875636362
Position 4491: 0.011276282463179141
Position 3994: 0.009425114063743533
Position 1134: 0.008805672010765785
Position 1131: 0.008708012134326011
Position 3272: 0.008118252770554573
Position 315: 0.007232623220447907
Position 2162: 0.007192896584518692
Position 1394: 0.0070867026997124384
Position 3070: 0.006825215587124889
Position 3295: 0.006512851452874655
Position 3323: 0.005244344827312901
Position 1654: 0.005026404173196125
Position 4441: 0.004045631092391687
Position 322: 0.003445863996800899
Position 4698: 0.0030748979434736478
Position 3336: 0.002364972915238274
Position 5147: 0.0022581449633211725
Position 1600: 0.0019483167440424033
Position 4722: 0.0018663182000930253
Position 3098: 0.0017447330235445349
Position 4223: 0.0017440665184965895
Position 3639: 0.0016494870342036885
Position 3314: 0.0016098590424012682
Position 1093: 0.0015869350256585122
Position 580: 0.0015190014600351056
Position 5120: 0.0012857999622999565
Position 3452: 0.0012784258664645864
Position 2062: 0.001277696209688736
Position 335: 0.0011969597362538813
Position 884: 0.001194510458476987
Position 3976: 0.0011782486950160792
Position 5319: 0.0011576951330702135
Position 1583: 0.0011107892775743936
Position 3952: 0.0009108929375147208
Position 638: 0.0008612624750611138
Position 1040: 0.0007054677776533999
Position 339: 0.0006563639325440531
Position 5191: 0.0006048371984022583
Position 3673: 0.000566900997762856
Position 1398: 0.00049382117022687
Position 3544: 0.00047182518648903986
Position 354: 0.0004647432979443862
Position 3372: 0.00045942506292793046
Position 4625: 0.00044581158635593186
Position 4009: 0.0004328824339430686
Position 510: 0.00041346954280958246
Position 5117: 0.00040239862393980915
Position 4608: 0.0003923799294536834
Position 2987: 0.00037094753155180875
Position 4251: 0.0003199841761822779
Position 845: 0.0002811059031980897
Position 4321: 0.00021781559910127692
Position 4281: 0.00021776844448950143
Position 3325: 0.00021306348239112397
Position 4154: 0.00020161022239413952
Position 492: 0.0001953673286902477
Position 5256: 0.00018970828091878467
Position 406: 0.00018270686039437628
Position 823: 0.00014473786377388728
Position 644: 0.0001260265318862636
Position 307: 0.00011328977552801853
Position 2507: 0.0001007354083578315
Position 2695: 0.00010065186081024198
Position 814: 8.833121209482576e-05
Position 120: 8.19768807135417e-05
Position 944: 7.15082027146103e-05
Position 893: 6.916387185756756e-05
Position 447: 3.20357211313684e-05
Position 64: 3.160092291985765e-05
Position 903: 2.6796888411596584e-05
Position 4503: 2.634840908847258e-05
Position 556: 2.3277385336213175e-05
Position 767: 1.9533590546572727e-05
Position 427: 1.4467256898595237e-05
Position 412: 1.2692268651738508e-05
Position 125: 7.013643599973619e-06
Position 391: 6.758811510226255e-06
Position 727: 5.33727319575113e-06
Position 403: 4.873035765853686e-06
Position 774: 4.441667536763028e-06
Position 182: 2.4428107451366133e-06
Position 179: 2.279928133964762e-06
Position 433: 1.190136889789961e-06
Position 144: 9.36141544905e-07
Position 82: 4.663092676320425e-07
Position 501: 2.0772575312936045e-07
Position 197: 1.6020560586624794e-07
Position 588: 9.585167297760369e-08
Position 72: 7.273879941759866e-10
Position 209: 6.725156036627113e-10
Position 518: 4.6460345242734614e-10
Position 356: 3.257215572284199e-10
Position 525: 2.0882439911583837e-11
Position 262: 3.6195027303712767e-12
Position 227: 1.3942524045607365e-12
