Gene = MESR3
Position 11103: 1.2289325235500788e-08
Position 16713: 1.0987527322881692e-08
Position 11574: 9.116528970334288e-09
Position 16740: 7.664329685160483e-09
Position 16524: 6.014895195155603e-09
Position 14486: 5.9539955729340285e-09
Position 13906: 8.545124673926757e-10
Position 518: 5.217269126987182e-10
Position 15356: 2.8413087620597484e-10
Position 6926: 2.0586893226044623e-10
Position 7784: 2.045781252772972e-10
Position 15223: 1.9345394961408166e-10
Position 12073: 1.8916443244906518e-10
Position 13144: 9.146062092251851e-11
Position 13371: 7.310095787471656e-11
Position 12697: 4.878468466575952e-11
Position 533: 3.420144210267953e-11
Position 7984: 2.674219424872774e-11
Position 6981: 2.626754408536755e-11
Position 8022: 2.5251830647382085e-11
Position 7238: 2.3899140794688064e-11
Position 7926: 2.0511223285759954e-11
Position 12150: 1.3532773863269212e-11
Position 7706: 1.041235412838292e-11
Position 657: 9.249432606696942e-12
Position 12423: 5.8161881109026046e-12
Position 7086: 5.714362046945746e-12
Position 7512: 5.4187930305988765e-12
Position 8532: 5.268349441022439e-12
Position 11938: 3.6489460429671915e-12
Position 12020: 3.248817371267706e-12
Position 803: 3.0660623426764007e-12
Position 6429: 2.742306196128889e-12
Position 10378: 1.362778918688781e-12
Position 9911: 1.2641701858256436e-12
Position 9664: 1.2477464101682222e-12
Position 9731: 8.254044249951446e-13
Position 6479: 5.898475179472188e-13
Position 5591: 5.741844747866353e-13
Position 6983: 5.706106566211563e-13
Position 554: 4.851393706264667e-13
Position 6361: 4.4566909296474886e-13
Position 6147: 4.012689415089102e-13
Position 9453: 3.411784953122824e-13
Position 8198: 1.8571005744419804e-13
Position 8339: 1.6755479642550937e-13
Position 8855: 9.107623442526287e-14
Position 1032: 7.832034781158411e-14
Position 4483: 3.250739244465307e-14
Position 4346: 2.595993894172123e-14
Position 4705: 2.0261224014739876e-14
Position 4166: 1.582197685285202e-14
Position 1074: 1.4169300164098614e-14
Position 5892: 1.3331743241045714e-14
Position 4666: 8.619898821052907e-15
Position 5933: 8.305277229689152e-15
Position 4728: 7.877020104146856e-15
Position 5856: 6.3878642588666755e-15
Position 2924: 6.3506100351545024e-15
Position 3656: 6.2037859677153426e-15
Position 6306: 5.641857504765086e-15
Position 3954: 5.511414646073212e-15
Position 1572: 4.5359957834992516e-15
Position 2286: 4.48681770482784e-15
Position 4373: 4.184918476194973e-15
Position 1602: 4.015761383198189e-15
Position 4514: 3.564663164234642e-15
Position 3622: 2.698557000217929e-15
Position 4552: 2.1440652782880766e-15
Position 5415: 1.7025824623269177e-15
Position 1700: 1.6359069000463268e-15
Position 3467: 1.6292247759216627e-15
Position 1983: 1.6265416701382152e-15
Position 4035: 1.4074598588351528e-15
Position 3679: 1.354308439277813e-15
Position 3226: 1.3506989248897784e-15
Position 4183: 8.233748977888091e-16
Position 1487: 6.077184443657489e-16
Position 2493: 4.010834354965936e-16
Position 3566: 3.567626957109353e-16
Position 4576: 3.4606431863031743e-16
Position 2012: 2.66288919715358e-16
Position 3739: 2.6580538576204157e-16
Position 1315: 2.535960996044933e-16
Position 3184: 2.091508076549677e-16
Position 3260: 1.6548438491696367e-16
Position 2771: 1.203867708918754e-16
Position 2447: 9.405548128377184e-17
Position 2487: 9.200535231862092e-17
Position 2363: 7.302166141321564e-17
Position 3205: 5.739149926577574e-17
Position 219: 5.5318723289197515e-17
Position 2885: 5.2238856261497465e-17
Position 1661: 4.939200717446151e-17
Position 1273: 4.6579512320547646e-17
Position 2962: 4.2297211591299784e-17
Position 1036: 3.828523678331827e-17
Position 2082: 3.79632461144311e-17
Position 1579: 2.2857202190879177e-17
Position 1530: 2.1747824391406276e-17
Position 1431: 2.0281571610181015e-17
Position 1872: 1.88312210560218e-17
Position 2040: 1.6531650282121758e-17
Position 1629: 1.333915283546463e-17
Position 1443: 1.2537025241071878e-17
Position 328: 1.1744387500735501e-17
Position 1590: 1.027753610272725e-17
Position 449: 9.802000186390578e-18
Position 897: 9.651067189107878e-18
Position 1139: 9.297899471690757e-18
Position 110: 5.771145762417491e-18
Position 736: 4.9978611430670025e-18
Position 383: 2.699063587777941e-18
Position 122: 2.373321050872159e-18
Position 557: 2.3473715127320833e-18
Position 119: 1.8211781425506572e-18
Position 422: 1.7832124078969232e-18
Position 244: 1.5173817515354422e-18
Position 125: 4.796442959726867e-19
Position 788: 4.435955168848536e-19
Position 394: 3.220885994579891e-19
Position 289: 2.902417357870497e-19
Position 151: 2.576875323360194e-19
Position 333: 8.942329245246475e-20
Position 746: 7.03257030823533e-20
Position 591: 4.3287239180471434e-20
Position 253: 3.420620520550532e-20
Position 884: 3.1208661106799053e-20
Position 368: 2.7835401577223567e-20
Position 943: 1.0622753875178446e-20
Position 738: 8.785729626409401e-21
Position 607: 6.357511014823657e-21
