Gene = Psn
Position 2144: 0.0036839229697057966
Position 1315: 0.0029379115590121552
Position 846: 0.0025753985629323947
Position 2526: 0.0025250600351652067
Position 81: 0.0023238788663626194
Position 2042: 0.0021342514651987417
Position 815: 0.001623036035722955
Position 214: 0.0012977783384710694
Position 149: 0.0012346590993940283
Position 1668: 0.0010316399361601676
Position 948: 0.000861917256968545
Position 204: 0.000699612290598099
Position 175: 0.000549786861312221
Position 1290: 0.0005239770546291655
Position 200: 0.0003432984798220437
Position 2323: 0.0003363284816768356
Position 2674: 0.0002873578479573741
Position 444: 0.00021699600899983192
Position 2267: 0.00015286379787156902
Position 1697: 0.00013680931012849826
Position 1859: 0.00013234078481867673
Position 448: 0.0001260899094983219
Position 790: 0.00011299571256457015
Position 262: 0.00010354311806900792
Position 2376: 0.00010249491754923932
Position 2617: 9.866115783829003e-05
Position 1490: 8.004177173250172e-05
Position 1797: 3.0156599577018857e-05
Position 483: 2.6052213976372408e-05
Position 2635: 1.9793980390386615e-05
Position 2103: 1.288331330028971e-05
Position 244: 1.2236136623658016e-05
Position 452: 1.1415058006607266e-05
Position 2019: 1.1202883732153771e-05
Position 342: 6.591946705707556e-06
Position 2165: 6.2406951400790764e-06
Position 1834: 5.509511522597564e-06
Position 2180: 4.427951491817851e-06
Position 1675: 3.9783634229392464e-06
Position 516: 3.4178774608974775e-06
Position 1439: 2.950318508346828e-06
Position 334: 1.542504966777374e-06
Position 1747: 1.381123691213488e-06
Position 2112: 1.3204321974849506e-06
Position 2197: 1.2238382744734204e-06
Position 1728: 1.056369558020612e-06
Position 2016: 9.964953934178016e-07
Position 496: 2.6785525844675675e-07
Position 493: 2.1761481723538623e-07
Position 523: 1.1965831489103763e-07
Position 1492: 1.0928672663842659e-07
Position 1524: 9.944454837631079e-08
Position 1803: 6.269873011179568e-08
Position 1777: 5.3476597849300544e-08
Position 1718: 2.8132149612285e-10
Position 183: 2.3157502254363367e-10
Position 1749: 1.2310964744700712e-10
Position 158: 4.39925483817835e-11
