Gene = Reps
Position 2242: 7.842200868048166e-05
Position 4864: 7.743347278484605e-05
Position 1879: 7.387343901360919e-05
Position 3921: 7.089674297185915e-05
Position 4376: 6.85837248996098e-05
Position 3327: 6.321528996549848e-05
Position 4449: 6.081796548061499e-05
Position 3398: 6.051698346577081e-05
Position 3975: 5.7539245684138336e-05
Position 3888: 5.644842217209581e-05
Position 2091: 5.525818441299515e-05
Position 884: 5.335037068108936e-05
Position 112: 5.202348067786364e-05
Position 2315: 5.0428398838421706e-05
Position 762: 5.036509466585998e-05
Position 2239: 5.025251018698709e-05
Position 270: 5.008713811009889e-05
Position 2684: 4.2908911609206555e-05
Position 4117: 3.9115359717552885e-05
Position 2877: 3.168370782337175e-05
Position 3147: 3.064166497818619e-05
Position 1006: 3.060828938627088e-05
Position 2471: 3.0040249859870336e-05
Position 86: 2.6168364825000695e-05
Position 881: 2.320675846309953e-05
Position 2484: 2.3114999585277725e-05
Position 3003: 2.046376636884965e-05
Position 2806: 2.043902849460184e-05
Position 3162: 1.800891292199896e-05
Position 2584: 1.739516815089473e-05
Position 1445: 1.6543205596491425e-05
Position 311: 1.60396404962669e-05
Position 156: 1.5253488468086827e-05
Position 2460: 1.5226575889012331e-05
Position 3153: 1.4587953503218826e-05
Position 3031: 1.3576582215785664e-05
Position 4082: 1.3404247789704293e-05
Position 37: 1.2721380775207169e-05
Position 1337: 1.2230104237829288e-05
Position 47: 1.192205610601493e-05
Position 641: 1.0662900734238404e-05
Position 3699: 1.0612462572622373e-05
Position 2011: 9.549841092567464e-06
Position 2071: 9.518901898570647e-06
Position 2905: 9.254133763521252e-06
Position 3618: 8.306028685536663e-06
Position 3277: 7.285519683593145e-06
Position 604: 7.039057496133306e-06
Position 267: 6.900241285849981e-06
Position 3391: 6.528037570578309e-06
Position 592: 6.432215898067766e-06
Position 687: 5.7094060255382954e-06
Position 130: 5.576553621305477e-06
Position 2746: 5.521544591488616e-06
Position 2415: 5.381558949409283e-06
Position 3082: 5.0226466253122155e-06
Position 1137: 4.810168081237012e-06
Position 820: 4.7818626220809645e-06
Position 3000: 4.72197974620581e-06
Position 1416: 4.4468571835758655e-06
Position 620: 4.4418298073260245e-06
Position 1664: 4.225273968449686e-06
Position 114: 3.826375919848841e-06
Position 2912: 3.465481955003656e-06
Position 162: 3.243213433701989e-06
Position 122: 3.081145705749141e-06
Position 2862: 3.0138579767910437e-06
Position 2728: 2.9624417114682068e-06
Position 1176: 2.8679009230765385e-06
Position 292: 2.626652258139975e-06
Position 2617: 2.600629081235221e-06
Position 1676: 2.569454162322699e-06
Position 3071: 2.521633943214288e-06
Position 318: 2.4476112648419896e-06
Position 2114: 2.376940705074647e-06
Position 3438: 2.3473439647219306e-06
Position 159: 2.2629200859847096e-06
Position 3578: 2.235031071578507e-06
Position 2481: 2.1836225807179052e-06
Position 3389: 2.149064638251059e-06
Position 594: 2.1392561957303275e-06
Position 1202: 1.502406463833512e-06
Position 1690: 1.468905881661955e-06
Position 3735: 1.4435671948234715e-06
Position 3536: 1.2421336263502061e-06
Position 1460: 1.1633405277155773e-06
Position 1146: 1.0544468317203898e-06
Position 1143: 8.646232401927313e-07
Position 1397: 8.497804952334013e-07
Position 2269: 8.454271194529913e-07
Position 495: 4.657160249710418e-07
Position 922: 3.887176661578171e-07
Position 229: 3.698991906698835e-07
Position 377: 3.1133321433792187e-07
Position 348: 2.1413087843086613e-07
Position 370: 1.7715840024696238e-07
Position 199: 1.7105729869424257e-07
Position 2211: 1.6265591504355407e-07
Position 961: 1.5889338427734382e-07
Position 1943: 1.3417881669187498e-07
Position 1372: 1.0595801883826968e-07
Position 4094: 9.21126676729431e-08
Position 190: 9.010995347852984e-08
Position 476: 8.162923658227032e-08
Position 2502: 7.774252780414426e-08
Position 1923: 5.6155925179118864e-08
Position 438: 4.2649820024415014e-08
Position 440: 1.756536668530761e-08
Position 2857: 1.3510384703054424e-08
Position 1715: 8.126582275571027e-09
Position 1707: 6.23272419193733e-09
Position 1568: 5.560255036472169e-09
Position 1566: 4.179232346577077e-09
Position 2119: 3.4080973281869447e-09
Position 1563: 3.229908987219699e-09
Position 1573: 2.883937369221019e-09
Position 1387: 2.053227003354069e-09
Position 2859: 1.5424832809984795e-09
Position 2152: 1.0639923940235972e-09
Position 2082: 9.526171596835345e-10
Position 2025: 8.72460616292463e-10
Position 1737: 2.371764399829702e-10
Position 1550: 1.6011917281396348e-10
Position 2642: 7.505808330369029e-12
Position 2035: 6.912547683406623e-13
Position 2130: 4.795819594411063e-13
Position 479: 1.050748754616455e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1120: 0.9993352493198734
Position 2364: 0.9896810711344821
Position 1508: 0.9858602279913633
Position 3475: 0.9514881879423456
Position 3235: 0.7874059603442215
Position 633: 0.6354500530899583
Position 4894: 0.28995149505697976
Position 788: 0.16957055710639143
Position 5264: 0.13227141357346517
Position 5333: 0.0922413044994931
Position 5441: 0.0893525130962258
Position 862: 0.05826546360554323
Position 3247: 0.05311832386010187
Position 4714: 0.036603882896105916
Position 687: 0.03548660941097433
Position 4169: 0.022952325944918403
Position 2898: 0.016407466759127187
Position 894: 0.014488205115565592
Position 2915: 0.012723592150351975
Position 1664: 0.01116659452319965
Position 3766: 0.010124537530732641
Position 2385: 0.009988767585188345
Position 2693: 0.009401233121164171
Position 3512: 0.008891779908955585
Position 3069: 0.008054639539350828
Position 4345: 0.007673072791512072
Position 4928: 0.00654037530842967
Position 3042: 0.006173935348661668
Position 2130: 0.006094093171387186
Position 705: 0.005478382131641739
Position 1524: 0.005302206626114304
Position 2953: 0.0035517380401215016
Position 929: 0.0033010142415159423
Position 4864: 0.0032946062084000306
Position 1932: 0.003290022257305415
Position 1913: 0.0030252470595145613
Position 723: 0.002806878409955812
Position 4213: 0.0025212892505853133
Position 4553: 0.0024841837113664354
Position 1563: 0.002197655475133826
Position 3846: 0.00152357076405998
Position 2690: 0.0012672955483238552
Position 4117: 0.0010677976547341904
Position 2890: 0.0009063323941902733
Position 4460: 0.0008775573832301259
Position 4965: 0.0006861904059100152
Position 472: 0.0006773178390696117
Position 5397: 0.0005753212081071122
Position 4176: 0.0005741206179988175
Position 3735: 0.0005574820012785939
Position 2719: 0.0005344987841369668
Position 1305: 0.0005233125501398415
Position 2905: 0.0004836809229949697
Position 1308: 0.0004234724823634078
Position 199: 0.00040704552756681313
Position 3108: 0.0003860224062010376
Position 1834: 0.00034817167833521123
Position 1702: 0.00034437435084473715
Position 2256: 0.0003232338252232367
Position 2146: 0.00032259730829476096
Position 3080: 0.00029463217828378993
Position 2114: 0.0002614050686323339
Position 3412: 0.0002486279597482484
Position 244: 0.00024516235730103733
Position 2189: 0.00023228314720478882
Position 1968: 0.00022585751582667252
Position 4624: 0.0002101326036175303
Position 458: 0.00019429779859746457
Position 2772: 0.00018058464856529174
Position 1351: 0.00016361348667782863
Position 3021: 0.00015907096401539074
Position 3487: 0.00015835769722792893
Position 2078: 0.00015788259442561594
Position 903: 0.0001479760148364423
Position 2743: 0.00013952796657377105
Position 4238: 0.00012797114773403656
Position 3772: 0.00012338294135308278
Position 2051: 0.00012243534271506575
Position 4827: 0.00012066058830408152
Position 3380: 0.00012003311804991173
Position 869: 0.00011267873582625023
Position 3097: 0.00010771399048915493
Position 744: 0.00010002237472092876
Position 3252: 9.808763833457877e-05
Position 1831: 7.500791420958309e-05
Position 747: 7.468356429282444e-05
Position 961: 6.841108092867817e-05
Position 406: 6.346904421966985e-05
Position 898: 5.8675091934485635e-05
Position 527: 5.827684708505074e-05
Position 2530: 5.3018985908672355e-05
Position 277: 5.2512398805244147e-05
Position 385: 5.0001146879091386e-05
Position 3565: 4.88055264415473e-05
Position 2161: 4.8288681267437757e-05
Position 3308: 4.7911505771875006e-05
Position 3031: 4.5681432485036436e-05
Position 3409: 4.2444624187947635e-05
Position 3643: 4.157486372924797e-05
Position 900: 3.704501638500827e-05
Position 976: 3.575878573131557e-05
Position 503: 3.55205963045733e-05
Position 1699: 3.441758760839827e-05
Position 2527: 3.4314255268325734e-05
Position 1542: 3.100431588491657e-05
Position 3868: 2.607513853285364e-05
Position 1526: 2.601138708997224e-05
Position 2158: 2.2793982733042644e-05
Position 2059: 2.1896086890212417e-05
Position 353: 1.9640821414546948e-05
Position 98: 1.9436190688498962e-05
Position 2471: 1.913799314485312e-05
Position 808: 1.7737336447689438e-05
Position 1853: 1.6894263933922055e-05
Position 1200: 1.4901580655147152e-05
Position 942: 1.2484106037881512e-05
Position 1937: 1.1464228170309753e-05
Position 604: 1.126359532375763e-05
Position 1133: 1.065517756165064e-05
Position 208: 9.61053057544288e-06
Position 248: 8.865828603329236e-06
Position 2223: 8.382810033742799e-06
Position 1387: 7.328954092900212e-06
Position 3082: 7.0790264481643326e-06
Position 1366: 6.450894982060592e-06
Position 2696: 6.156294989125754e-06
Position 2657: 5.538267618029554e-06
Position 798: 5.201421369345781e-06
Position 408: 5.195861788620719e-06
Position 1991: 5.001621599823676e-06
Position 2559: 4.49287957904816e-06
Position 500: 4.2290389047995815e-06
Position 2746: 4.153672002525644e-06
Position 2795: 4.071314758682828e-06
Position 1160: 3.7249197769718643e-06
Position 1157: 3.560536165094874e-06
Position 1886: 3.5438418084132677e-06
Position 1392: 3.2727114548993426e-06
Position 1130: 3.1620117098814407e-06
Position 1078: 2.942734017907186e-06
Position 1983: 2.72025952399436e-06
Position 2648: 2.296921036018247e-06
Position 1715: 2.2894093513589435e-06
Position 1240: 2.263781579419435e-06
Position 795: 2.254206622470393e-06
Position 2638: 2.24075913458642e-06
Position 419: 2.2213128119248725e-06
Position 2762: 2.0493130153578772e-06
Position 1850: 2.028963963236973e-06
Position 1803: 1.9750276391529023e-06
Position 259: 1.8603722183973167e-06
Position 422: 1.7900168471797195e-06
Position 1844: 1.4939868662587133e-06
Position 2740: 1.4067743399943237e-06
Position 1225: 1.2698303990927062e-06
Position 1588: 9.730517718728555e-07
Position 1595: 9.571163180293046e-07
Position 536: 9.50657145600509e-07
Position 95: 8.051457124585757e-07
Position 2423: 7.655209087669728e-07
Position 1182: 7.267874163835621e-07
Position 2408: 6.866501066088706e-07
Position 3921: 6.219084137992271e-07
Position 2567: 4.644828897167998e-07
Position 175: 4.0673911233351325e-07
Position 130: 3.614109709097713e-07
Position 1267: 3.419618016671743e-07
Position 1372: 3.398367654885052e-07
Position 2584: 3.371357463830924e-07
Position 2617: 2.944676005052853e-07
Position 104: 2.9400257732973345e-07
Position 507: 2.6581147034077576e-07
Position 1176: 2.1161408551495712e-07
Position 1384: 1.9196470774862702e-07
Position 324: 1.747783384793745e-07
Position 3526: 1.1858959989212553e-07
Position 429: 1.178037522729312e-07
Position 1404: 1.1585652807513876e-07
Position 1433: 9.433438924153557e-08
Position 172: 6.350946795543146e-08
Position 1436: 3.910030059473053e-08
Position 512: 3.3562763822341144e-08
Position 111: 1.6847655752009938e-08
Position 476: 1.2150400597752583e-08
Position 2579: 8.874824806936444e-09
Position 582: 8.16026990732054e-09
Position 287: 8.082358324033131e-09
Position 578: 6.2229767561817885e-09
Position 2390: 3.2589861825627843e-09
Position 566: 2.9903625749658358e-09
Position 2434: 3.7009833929958517e-10
Position 2429: 2.2911824085300118e-10
Position 2502: 2.2483479393968098e-10
Position 179: 1.1837203176907516e-13
Position 274: 7.682306930599306e-16
