Gene = axo
Position 22882: 0.0017752952301096465
Position 40756: 0.0017216844590369398
Position 4541: 0.001719612011609664
Position 37958: 0.0017156231349109916
Position 28406: 0.001701021021689084
Position 1117: 0.0016661833501779666
Position 43259: 0.0015842216999417355
Position 40674: 0.001575913742085826
Position 1230: 0.001572570231757577
Position 37550: 0.0015209796303296455
Position 30790: 0.001470394840020441
Position 42637: 0.0014415263641290544
Position 22666: 0.0012363061699879425
Position 41767: 0.0012318689567203688
Position 40505: 0.0012135893417765417
Position 204: 0.001158664038647973
Position 419: 0.0011190601225796943
Position 36819: 0.0011048796437702507
Position 41568: 0.001048033486084139
Position 30744: 0.001043342595274882
Position 24122: 0.0010170894684933302
Position 202: 0.0010056303693438623
Position 16359: 0.001004772476370413
Position 23726: 0.0009089766422472336
Position 430: 0.0009017055557724514
Position 28653: 0.0008902959010178098
Position 130: 0.0008581232897618312
Position 22469: 0.0008289622525487444
Position 24155: 0.0008200734648251756
Position 3404: 0.0007916480185950609
Position 1620: 0.0007738624245568264
Position 36437: 0.0007172968604407619
Position 230: 0.0006003412876354023
Position 34071: 0.0005826502124485696
Position 36789: 0.0005660552968464752
Position 18786: 0.00054735268501304
Position 42494: 0.000543766155514731
Position 23026: 0.0005042444800869802
Position 31172: 0.0004791831904633425
Position 44755: 0.000439475156346536
Position 15641: 0.0004296496181362317
Position 148: 0.0004189145570733533
Position 44394: 0.00040795316511565494
Position 43847: 0.00039399292676359015
Position 92: 0.00039119368239139824
Position 15692: 0.0003855171021317547
Position 264: 0.00037733223499114766
Position 2198: 0.0003765011724253719
Position 273: 0.0003631988572740668
Position 653: 0.00033476795180342967
Position 36385: 0.0003283905362572891
Position 30762: 0.0003251584031520415
Position 662: 0.0002657414962475336
Position 331: 0.0002637864050952949
Position 44863: 0.0002546322438113287
Position 27848: 0.00023539571314395684
Position 2593: 0.0002153905763005894
Position 36396: 0.00020314791543414503
Position 36610: 0.00019751728149075055
Position 13: 0.00019469648951966935
Position 17: 0.00019402444448184572
Position 36756: 0.00019348075436132143
Position 43744: 0.0001868845987650159
Position 31368: 0.00018598011546256638
Position 30734: 0.0001794362455395352
Position 25: 0.00017095999564157812
Position 679: 0.00015685991554006173
Position 38229: 0.00015345922446655523
Position 36962: 0.000137681225279097
Position 2608: 0.00011961779153343875
Position 15690: 0.00011058897773504525
Position 36982: 0.00011030157548433353
Position 499: 0.00010288469104214393
Position 374: 9.956098179847099e-05
Position 251: 9.953163569538223e-05
Position 31103: 9.792368036250844e-05
Position 16163: 9.542896166577015e-05
Position 358: 9.076528915552104e-05
Position 289: 7.135888397916968e-05
Position 957: 5.62716140813712e-05
Position 2572: 5.619974818866626e-05
Position 30955: 4.976198101889444e-05
Position 36187: 3.846448093611523e-05
Position 37001: 3.717647241317585e-05
Position 37710: 3.592320071567371e-05
Position 275: 3.5824168575298314e-05
Position 36927: 3.296766271288352e-05
Position 20: 3.242630937966478e-05
Position 23197: 3.070736975569942e-05
Position 31968: 3.058305072294204e-05
Position 37634: 3.0444289610427123e-05
Position 17951: 2.7648736262560566e-05
Position 37588: 2.6525221613360723e-05
Position 37050: 2.555990314000141e-05
Position 37872: 2.3809345992158598e-05
Position 37057: 2.1790211775933547e-05
Position 23598: 2.1324520060745866e-05
Position 182: 2.1287339460479137e-05
Position 187: 2.0499828360189705e-05
Position 31324: 1.4757915102764864e-05
Position 38: 1.4402843074296085e-05
Position 37430: 1.3889233094338065e-05
Position 31349: 1.175985584756415e-05
Position 23982: 1.075718392927652e-05
Position 1065: 1.0507331029958896e-05
Position 31363: 1.0323903229696788e-05
Position 534: 8.31254963970281e-06
Position 23596: 8.114013909562172e-06
Position 27: 7.091042842216621e-06
Position 17702: 6.389319253434137e-06
Position 1135: 5.760573823561445e-06
Position 30995: 5.751181560867825e-06
Position 33109: 3.433413810861619e-06
Position 23244: 3.233118080529543e-06
Position 23610: 3.116114742089965e-06
Position 842: 2.832207267399959e-06
Position 376: 2.329842582871679e-06
Position 37224: 2.2648049042369925e-06
Position 37382: 1.8483635134616876e-06
Position 37665: 1.121228127884188e-06
Position 23742: 1.069819818964414e-06
Position 49294: 9.176745230756783e-07
Position 46285: 9.160969763927763e-07
Position 37222: 6.906742877866507e-07
Position 633: 5.176932773973084e-07
Position 23195: 3.190801065437229e-07
Position 23274: 2.3079841246288316e-07
Position 45118: 6.992405963440166e-08
Position 924: 6.593073723442613e-08
Position 1005: 3.9864311917463984e-08
Position 44665: 3.450967994162788e-08
Position 46024: 2.486762570035774e-08
Position 44626: 1.4327838255846248e-08
Position 44620: 1.3853561957082624e-08
Position 44910: 4.770257511381842e-09
Position 36604: 2.8368726532675685e-09
Position 832: 1.0352878874619602e-09
Position 927: 1.0100482269573874e-09
Position 45148: 5.1847796167067544e-11
Position 44947: 4.2530275114877704e-11
Position 36925: 4.3599027594432575e-12
Position 36912: 3.6049350496269154e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 44509: 0.9988017484479265
Position 36540: 0.9942979832894594
Position 36132: 0.9895202871529032
Position 13924: 0.9737033701820875
Position 30542: 0.9696417020546585
Position 40292: 0.9658380676449586
Position 22363: 0.950944582375042
Position 30944: 0.9502835056000699
Position 41136: 0.9501271732574449
Position 27304: 0.9135761942572772
Position 57132: 0.8079776594386435
Position 12087: 0.8016550482824684
Position 43590: 0.7753202493883595
Position 37118: 0.7441843534550914
Position 26996: 0.7419278731119148
Position 44072: 0.6847461214637791
Position 22993: 0.6550483336908592
Position 16914: 0.6439635055477928
Position 43192: 0.6311570188874154
Position 42045: 0.4855728426731562
Position 42755: 0.4144241745036586
Position 15117: 0.383509447768581
Position 15355: 0.31214524810532424
Position 40565: 0.25142446344788144
Position 16042: 0.25098786891494845
Position 23123: 0.21872917079515736
Position 43481: 0.16881964514389594
Position 30148: 0.15628130006286245
Position 832: 0.1463847747546358
Position 56084: 0.14553286876171995
Position 11464: 0.14300504278272658
Position 1873: 0.12925071674712568
Position 11369: 0.12698327660061362
Position 14992: 0.1153846146788612
Position 2023: 0.11381470621922302
Position 44081: 0.11083537143016305
Position 2055: 0.10755217413841713
Position 43091: 0.10285207559348451
Position 42667: 0.09979258554986506
Position 27568: 0.09228443289790417
Position 23126: 0.09192814890226436
Position 15065: 0.08763850820677187
Position 42636: 0.08263749064625682
Position 27730: 0.08185291210188628
Position 44084: 0.08091022604628084
Position 10665: 0.07904955657346473
Position 26178: 0.07238857818598561
Position 36837: 0.07106912706364328
Position 43984: 0.06165868127893317
Position 41600: 0.05930658180211222
Position 1896: 0.05479495833905533
Position 1893: 0.05194381025590699
Position 34417: 0.04842065189594291
Position 15554: 0.04487459600394367
Position 41621: 0.044260175857693124
Position 3539: 0.04293021680748192
Position 28771: 0.04130921988892231
Position 27500: 0.03754944473152335
Position 1100: 0.036366375338637735
Position 15805: 0.03602850375058568
Position 37414: 0.03567825158334708
Position 3449: 0.03502603768968007
Position 31438: 0.03459258187624553
Position 2006: 0.03445548950105465
Position 22409: 0.032011576593470904
Position 32950: 0.028870898242357446
Position 44137: 0.02849746331671939
Position 28065: 0.02478660558902301
Position 31490: 0.024429910111633802
Position 41581: 0.02389860712994698
Position 32297: 0.023791071644641514
Position 2265: 0.022541444596464393
Position 15136: 0.02203171126360046
Position 28599: 0.020357603989395238
Position 31485: 0.020082573438155844
Position 40246: 0.018812938429853196
Position 37145: 0.01777397394472009
Position 30982: 0.017662792267792337
Position 1292: 0.017372950403293997
Position 18189: 0.017190472930828926
Position 41814: 0.017112754291377975
Position 40591: 0.016672648612097885
Position 32129: 0.016383390214601362
Position 43376: 0.016165411418365364
Position 3572: 0.015465938449643021
Position 54265: 0.015251058848955012
Position 42722: 0.014978837582820067
Position 12040: 0.013800168376386382
Position 38001: 0.013153767646948885
Position 32178: 0.013073388937964569
Position 2696: 0.012929002743894193
Position 37753: 0.012683921059463083
Position 7136: 0.012669992016061705
Position 43156: 0.012079798438573767
Position 14852: 0.011453576631897694
Position 27697: 0.011264505853413468
Position 31464: 0.011218103428802476
Position 31273: 0.011076751125087237
Position 36865: 0.011043475980820238
Position 28116: 0.01104004785000119
Position 15139: 0.010555071996934933
Position 30895: 0.010524116792808689
Position 1531: 0.010287182286211071
Position 31512: 0.010213506570972392
Position 43343: 0.00938367799458025
Position 36772: 0.009278427026175047
Position 14260: 0.007550790776345056
Position 22554: 0.0074783976192188805
Position 43408: 0.007025849475965653
Position 54101: 0.006889818077968136
Position 16390: 0.006657166436999345
Position 16618: 0.006637398017491794
Position 42705: 0.006629619345621527
Position 28578: 0.006605368071449982
Position 7694: 0.006597809262446229
Position 28279: 0.006404198144295898
Position 16768: 0.006314365132311438
Position 30885: 0.006288952899251331
Position 24243: 0.006226150243560819
Position 842: 0.006202301945814676
Position 16742: 0.0060548940098093815
Position 30908: 0.005722020610485008
Position 14608: 0.0056253381360506565
Position 50762: 0.005222066197631424
Position 29938: 0.005217596189350901
Position 42011: 0.005210398511091396
Position 54730: 0.004827648767072356
Position 54351: 0.004815133237908398
Position 36105: 0.004795877764309823
Position 15611: 0.004483710621028508
Position 2090: 0.004380181856295259
Position 43340: 0.004363671966111613
Position 15899: 0.004010231912606243
Position 23385: 0.00393448087333332
Position 31503: 0.003631098359197528
Position 2080: 0.003616012188397235
Position 15011: 0.0033992461201521255
Position 3506: 0.003386530257793476
Position 28079: 0.003299051271497971
Position 35763: 0.003277613891710646
Position 16825: 0.0032673553777839586
Position 29694: 0.003240678665348869
Position 16257: 0.0031451783804874174
Position 38304: 0.0031234710507457284
Position 37134: 0.003119583614004268
Position 32555: 0.0030386057560490226
Position 54423: 0.002851310292024461
Position 20532: 0.002741851555569936
Position 16387: 0.0027218697732096196
Position 44000: 0.002702338473089286
Position 27451: 0.0026433211539359514
Position 2832: 0.0026203920206512303
Position 530: 0.00252718256073872
Position 44153: 0.002513314823648232
Position 2454: 0.0022330129072973054
Position 16229: 0.0022244773654388835
Position 27556: 0.002139719747957569
Position 31534: 0.0021128900196524564
Position 52006: 0.002047659025307988
Position 30915: 0.002031560829458842
Position 51206: 0.0020116944446244914
Position 37283: 0.001825638228655712
Position 1309: 0.0017401118141239986
Position 16048: 0.0017380720463588436
Position 1027: 0.0017105230378810776
Position 673: 0.0016119049382518167
Position 42791: 0.0015617721206883568
Position 28155: 0.0015524328780110494
Position 812: 0.001531540949307477
Position 42383: 0.0015140064218069496
Position 1205: 0.0015077446086777613
Position 31446: 0.001410876331864153
Position 41090: 0.001383319392090628
Position 29669: 0.001356608605810454
Position 36448: 0.0013418953134839307
Position 44520: 0.0011974177993893296
Position 53674: 0.0011807353578112685
Position 43706: 0.0011547343280909647
Position 44208: 0.001148908020647321
Position 4333: 0.0011462216478415768
Position 28177: 0.001138319648550784
Position 20322: 0.0011266657460921288
Position 52681: 0.0011060600000672716
Position 800: 0.0010839786780485452
Position 14192: 0.0010614494253076685
Position 42310: 0.0010339757125938905
Position 42263: 0.0009843486333568987
Position 43504: 0.0009771823788972261
Position 3517: 0.0009723942221206159
Position 1946: 0.0009430255302256321
Position 1953: 0.0009399986941005657
Position 32828: 0.0009330521036870484
Position 29162: 0.000917043136504961
Position 43415: 0.0008980296834756405
Position 54072: 0.0008930396489127421
Position 41554: 0.0008017515534926361
Position 1536: 0.0007613247273749425
Position 50507: 0.0007504188940290277
Position 49559: 0.0007090430418001485
Position 41165: 0.000697266811898114
Position 43538: 0.0006245598580738129
Position 36681: 0.000596079466584194
Position 16633: 0.0005939015683384902
Position 758: 0.0005856107884269784
Position 33855: 0.0005826667522948458
Position 7033: 0.0005757261987442307
Position 4100: 0.0005733903637680865
Position 15743: 0.0005633467203966687
Position 2870: 0.0005437815446762975
Position 2867: 0.0005379470857622712
Position 32864: 0.0005349416668325426
Position 24214: 0.0005315914915343256
Position 35794: 0.0005192124034106058
Position 22216: 0.0005105477766912171
Position 29311: 0.0004973414720079941
Position 16100: 0.00043795923050643623
Position 36665: 0.00038548022931789654
Position 41141: 0.00032454564242266723
Position 41843: 0.00032143184146379465
Position 50403: 0.00024062471653950803
Position 38072: 0.00023155787790877274
Position 3154: 0.00021839683189474513
Position 23460: 0.00020203009127559013
Position 51444: 0.00020044980103607222
Position 23454: 0.00019158790624168535
Position 51216: 0.0001890466501902195
Position 16177: 0.0001870508394301848
Position 28309: 0.0001773287773376899
Position 653: 0.00017314362284738126
Position 51263: 0.00016488286785614067
Position 21574: 0.00014043857172087453
Position 21783: 0.00013983827792783373
Position 515: 0.0001285376771550247
Position 15748: 0.0001230227977607833
Position 1129: 0.00011238235921134473
Position 52377: 0.000106503734730726
Position 337: 0.00010269883124339314
Position 18195: 9.782485297202673e-05
Position 18161: 9.745285289023202e-05
Position 28528: 9.67656323723695e-05
Position 48527: 9.481880399159541e-05
Position 36925: 9.062778422548965e-05
Position 2231: 7.200532037337559e-05
Position 36437: 6.637928170078746e-05
Position 31543: 6.542514247352547e-05
Position 31237: 6.532658901047987e-05
Position 36477: 6.522052825615934e-05
Position 2472: 6.141414348720743e-05
Position 49562: 6.122961519458706e-05
Position 43319: 5.714293623066653e-05
Position 37451: 5.6343258367862375e-05
Position 36494: 5.5157881130084986e-05
Position 31069: 4.779669108775274e-05
Position 36873: 4.480345529137139e-05
Position 31292: 4.404879008020916e-05
Position 37488: 4.3142869044375357e-05
Position 34850: 4.284077562595585e-05
Position 24180: 3.540718721679468e-05
Position 48334: 3.4691655874477745e-05
Position 24031: 3.214153736426152e-05
Position 1365: 3.188427616690353e-05
Position 36482: 3.1294604030595956e-05
Position 233: 2.9344093037871836e-05
Position 28219: 2.921489102340353e-05
Position 1655: 2.8543372108139712e-05
Position 1689: 2.7151743081872996e-05
Position 604: 2.6822639779946013e-05
Position 34689: 2.6623544879140382e-05
Position 17451: 2.3666239924369397e-05
Position 37222: 2.3616565008113726e-05
Position 1352: 2.1282754847899363e-05
Position 1642: 1.9554574467341165e-05
Position 30955: 1.8382403068728304e-05
Position 435: 1.720190031428374e-05
Position 23315: 1.6604238659060476e-05
Position 26662: 1.651555143733772e-05
Position 1762: 1.2915571833127242e-05
Position 23972: 1.0703751925084946e-05
Position 17609: 1.0371815591625297e-05
Position 38024: 1.0242335764074304e-05
Position 48993: 9.594497046518346e-06
Position 36554: 9.224072875557024e-06
Position 1148: 7.62519090711814e-06
Position 46698: 7.282148364579076e-06
Position 23700: 7.214481503573476e-06
Position 49083: 6.923440781173261e-06
Position 46191: 6.670391888443387e-06
Position 37456: 6.314071704598865e-06
Position 37528: 6.153939460641081e-06
Position 44796: 5.532130104038412e-06
Position 48478: 5.383948636634878e-06
Position 46362: 5.136285779093434e-06
Position 41078: 3.350135193962601e-06
Position 44702: 2.5759518460459206e-06
Position 48294: 2.4961277672673725e-06
Position 37085: 2.208186750895469e-06
Position 41907: 2.175919308657553e-06
Position 46395: 1.954530231429162e-06
Position 40901: 1.8727308245656557e-06
Position 45239: 1.1326028931324154e-06
Position 31757: 1.1062869564945095e-06
Position 308: 1.0184993742727094e-06
Position 48005: 9.583000104696866e-07
Position 543: 9.074512505156466e-07
Position 44517: 8.277555094668077e-07
Position 44951: 7.218679714400714e-07
Position 46844: 6.708217615270724e-07
Position 13380: 5.665072376301958e-07
Position 45295: 5.549754320754258e-07
Position 78: 5.474505969568357e-07
Position 45845: 4.89150438448483e-07
Position 931: 4.858091223772926e-07
Position 45516: 3.376239442633047e-07
Position 45829: 3.335132555868266e-07
Position 475: 2.8456020448023793e-07
Position 358: 2.5539824827849635e-07
Position 45358: 2.1205599104343513e-07
Position 45622: 1.8326451098547134e-07
Position 23474: 1.3972205892495107e-07
Position 44899: 1.2529382698122765e-07
Position 45017: 2.7978298699157492e-08
Position 45652: 2.415270663309942e-08
Position 37394: 1.960092759667693e-08
Position 45062: 1.2243788501972984e-08
Position 213: 4.087818838616329e-09
Position 240: 1.4703769622910483e-09
Position 264: 9.413861869856968e-10
Position 44574: 7.181528815473169e-10
Position 34030: 6.969936573160849e-10
Position 44692: 5.923379951730812e-10
Position 31630: 5.228902510880755e-10
Position 44833: 4.854895505713983e-10
Position 153: 4.351376113771603e-10
Position 187: 3.091039836558568e-10
Position 44907: 2.945212267873759e-10
Position 44896: 2.33444461118781e-10
Position 45020: 2.26281520952103e-10
Position 44440: 2.0737654448790006e-10
Position 21555: 1.883006590399702e-10
Position 44678: 1.7982728627422897e-10
Position 44532: 1.1506874101401796e-10
Position 44526: 6.412821807425416e-11
Position 37300: 7.004028342698065e-15
Position 44731: 4.46385218650555e-15
