Gene = Papss
Position 1124: 0.00010581596703920487
Position 327: 8.868653699472524e-05
Position 15372: 8.038773087047605e-05
Position 710: 6.626515075908587e-05
Position 10404: 6.564837752804725e-05
Position 6: 6.427868723380575e-05
Position 54: 5.238161874724654e-05
Position 14908: 5.0789566954462196e-05
Position 342: 4.833137149418501e-05
Position 15476: 3.983479808578891e-05
Position 14925: 2.9171109128613805e-05
Position 15520: 2.016472367622428e-05
Position 160: 1.874662800686162e-05
Position 13795: 1.7249903853608275e-05
Position 15466: 1.7097231369307494e-05
Position 13601: 1.67650732922406e-05
Position 446: 1.3966050513678203e-05
Position 1084: 1.3120123782824443e-05
Position 507: 1.1856577735664476e-05
Position 756: 9.633048542176896e-06
Position 775: 8.244716767847404e-06
Position 13700: 7.105233039944928e-06
Position 1211: 7.0828638625382665e-06
Position 3263: 5.605360028932403e-06
Position 31: 4.416144342607092e-06
Position 1535: 4.362450771831383e-06
Position 862: 3.822123904612265e-06
Position 590: 3.523257799811694e-06
Position 15470: 2.817997431936436e-06
Position 113: 1.5599629242334294e-06
Position 958: 1.4245851645486748e-06
Position 223: 1.0788746971641414e-06
Position 1062: 1.0401007866594216e-06
Position 300: 8.695269242595767e-07
Position 1133: 7.587386618211667e-07
Position 813: 6.184504417415324e-07
Position 98: 4.804352796898828e-07
Position 305: 4.780455243615109e-07
Position 488: 4.353448864918995e-07
Position 218: 3.3320696682798705e-07
Position 248: 3.209033816227676e-07
Position 491: 3.025584566508022e-07
Position 263: 2.612888530594834e-07
Position 90: 2.2963244423027096e-07
Position 922: 1.002198574186617e-07
Position 13995: 6.204262472509151e-08
Position 13692: 4.610729911148345e-08
Position 4153: 4.018179298193065e-08
Position 14160: 3.476464783890909e-08
Position 15312: 2.8686964542625617e-08
Position 14803: 2.6126433622688808e-08
Position 13919: 7.327886080985734e-09
Position 13861: 6.371587865688269e-09
Position 282: 2.550736232955708e-09
Position 361: 9.060951051389588e-10
Position 369: 5.054563677512412e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 13521: 0.9991255460015197
Position 15111: 0.9948291793858779
Position 13084: 0.9654628634751791
Position 2876: 0.5700355009176636
Position 9852: 0.5273995217768475
Position 413: 0.2223981849514692
Position 2595: 0.21946738605179714
Position 2246: 0.2188791901212578
Position 516: 0.14864473889195495
Position 2408: 0.11357432888248949
Position 1402: 0.09357163458824842
Position 14624: 0.0660841846457681
Position 14928: 0.057234491169637386
Position 218: 0.048732845003636574
Position 14464: 0.037929728178266495
Position 1469: 0.03315848061125329
Position 1516: 0.030102778259595873
Position 2005: 0.027565140648480698
Position 3347: 0.027241567346824338
Position 3172: 0.02520689351905948
Position 710: 0.02477619023110522
Position 1848: 0.022196546816158125
Position 1967: 0.02065608616281815
Position 7710: 0.016442508247774195
Position 1056: 0.015090738397664291
Position 1712: 0.01356753878514183
Position 1707: 0.011764894597266155
Position 74: 0.011609667737267444
Position 1885: 0.011436268055116381
Position 482: 0.011288580558711476
Position 1236: 0.009990108409990785
Position 8836: 0.009589125465947717
Position 8848: 0.009562406387866531
Position 11874: 0.008668516192966238
Position 241: 0.007905895684654676
Position 1021: 0.007648315208432928
Position 7338: 0.0070724776820125825
Position 7957: 0.005085729246105395
Position 203: 0.0047659384451785745
Position 524: 0.0041255167480614575
Position 761: 0.0039762798951610365
Position 11204: 0.003906082065427712
Position 6486: 0.0038035444329202334
Position 859: 0.0037945951306693707
Position 12051: 0.0034826331336127118
Position 443: 0.003380214728813093
Position 7350: 0.0031246341991875708
Position 1133: 0.0028916350214528677
Position 921: 0.002647081751660608
Position 862: 0.0025496748085877146
Position 1372: 0.0024813673597605308
Position 1083: 0.00227916577322139
Position 2273: 0.0021311931120079897
Position 7334: 0.002096177284984144
Position 1318: 0.001975784277473817
Position 2117: 0.0019243849074723723
Position 1943: 0.0018364602299526158
Position 15444: 0.0017494585180030684
Position 1597: 0.0017357823196097934
Position 1908: 0.0015183735875142156
Position 2419: 0.0014528141695951875
Position 2430: 0.0013852019146507197
Position 1717: 0.001325869386987998
Position 14405: 0.0011811152478163889
Position 2020: 0.001138644525359058
Position 15398: 0.0011219030284281162
Position 1895: 0.0009830520173061384
Position 90: 0.0008503959342506989
Position 2026: 0.0007991064108894203
Position 953: 0.0007814024633963545
Position 2276: 0.0007327271412255054
Position 1570: 0.0006569904975209451
Position 14246: 0.0005651300098561313
Position 136: 0.0005144106536494807
Position 3372: 0.000493015642841633
Position 803: 0.0004921671519819648
Position 15618: 0.00047205534335268887
Position 15558: 0.0004661413900302829
Position 272: 0.00041357643353421257
Position 419: 0.00035693717865647486
Position 15573: 0.00034059738405677357
Position 82: 0.00033885407342939487
Position 1767: 0.0003378676876760083
Position 1812: 0.0003235873633150752
Position 98: 0.00030075285538795567
Position 3584: 0.00028033732364260086
Position 3161: 0.00023641659285297665
Position 958: 0.000211166159427113
Position 1425: 0.00019884138215707967
Position 244: 0.00018970378264175617
Position 1094: 0.00016751929699195103
Position 1643: 0.00016337765850272926
Position 1264: 0.0001557893692742561
Position 917: 8.475022284982833e-05
Position 1497: 5.08110279126137e-05
Position 15366: 3.135065677388856e-05
Position 690: 2.1270585698415983e-05
Position 2533: 2.024522076784074e-05
Position 837: 1.791323151917122e-05
Position 993: 1.5884130837789464e-05
Position 103: 1.5055151633833727e-05
Position 3038: 1.2978116121836547e-05
Position 15534: 1.1100663804290524e-05
Position 282: 8.27100353662255e-06
Position 140: 8.012812678206996e-06
Position 3184: 6.466746908288094e-06
Position 15404: 6.142062579095717e-06
Position 381: 1.8412094986786227e-06
Position 318: 1.6446950802497852e-06
Position 3388: 8.626474383669783e-07
Position 611: 8.151928532520366e-07
Position 313: 4.0990469296241483e-07
Position 305: 3.1304899404256363e-07
Position 113: 2.350529718619215e-07
Position 4015: 4.0181792981930675e-08
Position 144: 3.221704688502174e-08
Position 300: 2.3556398792004182e-08
Position 293: 1.6851227949396726e-08
Position 325: 8.867985976666179e-09
Position 334: 1.2584386147819347e-09
