Gene = fal
Position 2225: 3.4728353386897345e-05
Position 895: 2.9562992247555594e-05
Position 2153: 2.767827021681408e-05
Position 3135: 2.524274922727651e-05
Position 354: 1.8422756229551803e-05
Position 164: 1.3756979911203753e-05
Position 320: 1.0943068577753897e-05
Position 92: 9.968038192907431e-06
Position 3: 6.618037479680421e-06
Position 98: 4.686233268698965e-06
Position 119: 4.41039232386998e-06
Position 2588: 4.309463639825442e-06
Position 2598: 3.5610465761461215e-06
Position 129: 2.1516551080260453e-06
Position 3098: 2.0101634447664833e-06
Position 1222: 1.8122238848539348e-06
Position 1045: 1.5415052863372416e-06
Position 2583: 1.5155112639816947e-06
Position 2754: 1.4087800770845623e-06
Position 269: 1.046419317514613e-06
Position 238: 9.448094033624208e-07
Position 212: 8.40493306404955e-07
Position 141: 6.808543339456501e-07
Position 3051: 6.45050403352466e-07
Position 312: 6.367567906935088e-07
Position 3906: 3.387483701459277e-07
Position 315: 3.238010487959212e-07
Position 218: 2.947053906362852e-07
Position 550: 2.860216793847743e-07
Position 719: 2.326061461936986e-07
Position 2682: 2.1277410038205367e-07
Position 799: 1.6577185880173958e-07
Position 2977: 1.2691780938703132e-07
Position 2801: 1.0365791171790959e-07
Position 2923: 5.709903104242718e-08
Position 752: 5.3614133783348185e-08
Position 2832: 5.1019092151489405e-08
Position 3829: 4.9094536950909867e-08
Position 3811: 4.457131372111849e-08
Position 3402: 7.758398998401492e-09
Position 3145: 3.1038674334236777e-09
Position 2793: 2.8049408014024834e-09
Position 2845: 1.2097512470646725e-09
Position 3018: 1.1849924994537422e-09
Position 2788: 3.4291568486244307e-10
Position 659: 2.503698761211873e-10
Position 2926: 2.0953445389387105e-10
Position 3284: 1.1991204038413158e-10
Position 2979: 1.1930287413506035e-10
Position 2542: 8.044743501378948e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 2712: 0.9986715796712323
Position 2954: 0.9806232200856922
Position 2481: 0.9659668954217071
Position 2048: 0.8381760242215274
Position 3713: 0.731894634774077
Position 3886: 0.501577148614876
Position 1301: 0.16617350516960097
Position 1583: 0.12352390163581746
Position 1786: 0.11767120969915233
Position 3543: 0.08943305821367627
Position 1578: 0.0860796060600853
Position 3397: 0.0633175885743077
Position 3540: 0.05928579365395981
Position 4023: 0.04968219769677536
Position 1337: 0.04824318599710207
Position 4140: 0.03201294157558867
Position 868: 0.01889426828822642
Position 599: 0.017613841339595024
Position 3251: 0.01726505436981021
Position 1671: 0.014594631333463703
Position 1061: 0.014387871656233163
Position 3402: 0.013293870871851328
Position 1395: 0.012964203834519466
Position 1930: 0.012011939599648566
Position 4079: 0.011531964818764904
Position 456: 0.011295972358103533
Position 1717: 0.009694110998962082
Position 1538: 0.008731745954637634
Position 776: 0.00826554429358529
Position 2562: 0.008058018314239256
Position 3443: 0.00747184596477402
Position 3522: 0.00744609221890709
Position 2499: 0.005967720264346137
Position 1772: 0.005805541262036081
Position 3420: 0.004897337706520327
Position 1967: 0.004692401951266918
Position 3497: 0.004280104970867504
Position 963: 0.004156339345746521
Position 758: 0.004119704432657897
Position 1134: 0.0037912632357548393
Position 3685: 0.003785665464033738
Position 944: 0.003436611792553751
Position 1693: 0.003299528071479302
Position 414: 0.0029855625641234044
Position 612: 0.002389940458038345
Position 1555: 0.002282378844870797
Position 2390: 0.002047048034504136
Position 1970: 0.00196137049631109
Position 1593: 0.0018771121006761699
Position 1349: 0.0018593125534165336
Position 3957: 0.0017203213974775736
Position 1665: 0.0016609099233336271
Position 4259: 0.0015861269834759207
Position 4088: 0.0014673942301128423
Position 3550: 0.0011516142300958606
Position 2137: 0.0011129327153775225
Position 1197: 0.0010565188816282797
Position 1246: 0.0010434746341213858
Position 3918: 0.000971447167751307
Position 668: 0.0009247078125436976
Position 297: 0.000877743274909864
Position 2724: 0.0008374230318006282
Position 1814: 0.0008169256610155715
Position 1164: 0.0007737584766168731
Position 3717: 0.0005571997672118344
Position 2583: 0.000510992143608645
Position 1128: 0.0005018011010291658
Position 498: 0.0004529113629663418
Position 301: 0.0004254187092213735
Position 146: 0.0003506007162400981
Position 4214: 0.00034560533823606087
Position 4171: 0.00033260241288030415
Position 495: 0.00032224827591571093
Position 4151: 0.0003096173103805035
Position 377: 0.00023279212793961501
Position 2776: 0.0001779005655890544
Position 3085: 0.00016419434822513074
Position 2164: 0.00014314280101381592
Position 2797: 0.00011629397911667739
Position 111: 0.00010759268299723807
Position 4261: 9.784051507514294e-05
Position 501: 9.352868641272549e-05
Position 712: 8.123490727447583e-05
Position 2000: 7.16817805403263e-05
Position 127: 6.279622362778448e-05
Position 2731: 5.37635104102193e-05
Position 877: 5.150793208060014e-05
Position 2357: 5.099273298546574e-05
Position 2146: 4.832370882650746e-05
Position 2996: 4.7952887692371484e-05
Position 3011: 4.715761808528075e-05
Position 1141: 4.449138009400123e-05
Position 2960: 3.951608996482024e-05
Position 365: 3.8419169417229986e-05
Position 209: 3.714646658599699e-05
Position 928: 3.5721238969225646e-05
Position 3214: 3.4990343700103875e-05
Position 976: 3.4093611320961985e-05
Position 3282: 3.011740292162692e-05
Position 2360: 2.8614810432279958e-05
Position 2536: 2.7393066202037972e-05
Position 1170: 1.7835888567662755e-05
Position 659: 1.6303967170478352e-05
Position 2394: 1.5839862616871554e-05
Position 394: 1.2239190146669327e-05
Position 992: 7.6656998729676e-06
Position 171: 7.5418660244009415e-06
Position 1176: 7.5155033541122196e-06
Position 385: 7.292640585055205e-06
Position 389: 3.583600607357751e-06
Position 2770: 3.354819554964067e-06
Position 2742: 2.8520785936726076e-06
Position 3065: 1.0031868856039342e-06
Position 362: 3.15660320577661e-07
Position 564: 1.7067969013911357e-07
Position 2714: 1.5059535461379678e-07
Position 2911: 5.519401121170952e-08
Position 309: 1.799227496850464e-08
Position 53: 8.510858246018041e-09
Position 181: 6.632901598617808e-09
