Gene = Arpc2
Position 5870: 3.448910558137841e-05
Position 3692: 3.4116515048919966e-05
Position 1200: 2.971486292812631e-05
Position 3497: 2.7918294348436453e-05
Position 127: 2.416473012718282e-05
Position 85: 2.3255196076348043e-05
Position 1820: 2.1489064307174715e-05
Position 174: 1.9099013415298343e-05
Position 4291: 1.7331829889762007e-05
Position 3360: 1.6150512526710535e-05
Position 135: 1.3729156754249145e-05
Position 3681: 1.3674389029988848e-05
Position 4566: 1.365545667626631e-05
Position 1256: 1.359036808488527e-05
Position 1111: 1.314919106699523e-05
Position 479: 1.0187275053014227e-05
Position 288: 9.804119133604951e-06
Position 329: 9.517901440788805e-06
Position 263: 8.81628038124709e-06
Position 3744: 8.193311571166976e-06
Position 44: 7.3106417312053765e-06
Position 363: 7.0636822287889495e-06
Position 237: 6.511566692714232e-06
Position 886: 5.9280833629714515e-06
Position 5457: 5.442740277847732e-06
Position 5184: 5.403205173479915e-06
Position 3509: 5.395418461949121e-06
Position 290: 5.3033268369088884e-06
Position 809: 4.441097839668668e-06
Position 3541: 4.288469724282471e-06
Position 615: 3.9034532721920316e-06
Position 5443: 3.2192005936372627e-06
Position 332: 2.8264128975532606e-06
Position 521: 2.5818958703715885e-06
Position 473: 2.5203095957753418e-06
Position 112: 2.493017565744009e-06
Position 94: 1.612186449842121e-06
Position 161: 1.4177584430136653e-06
Position 1478: 1.414888606880858e-06
Position 3795: 1.3463842431450949e-06
Position 3543: 1.3394417783512734e-06
Position 4127: 1.311214019970797e-06
Position 26: 1.299727481921833e-06
Position 5490: 1.0534938778770324e-06
Position 3749: 7.426637367973126e-07
Position 3881: 5.963913149964013e-07
Position 1126: 3.5888712319939897e-07
Position 1283: 3.542934643605347e-07
Position 3486: 3.020635822651667e-07
Position 3871: 2.168736605315355e-07
Position 1217: 1.8935886523064697e-07
Position 5488: 1.8285816683760796e-07
Position 5399: 1.8192700127811873e-07
Position 585: 1.1714631375189551e-07
Position 634: 8.457781864681567e-08
Position 3907: 7.430240216080198e-08
Position 3874: 5.4367534732173014e-08
Position 4289: 4.9397189356747235e-08
Position 5441: 4.401440217033161e-08
Position 4094: 3.510551416304463e-08
Position 4161: 3.092025006967077e-08
Position 3976: 2.8826073796104657e-08
Position 3844: 2.5683968228024846e-08
Position 491: 2.0141854049670345e-08
Position 722: 1.4369745023507972e-08
Position 701: 9.990549841190137e-09
Position 4138: 9.512786267341047e-09
Position 629: 7.583293784355255e-09
Position 3863: 6.961749773882249e-09
Position 4260: 2.4646440956697773e-09
Position 3865: 7.487490184091093e-10
Position 3953: 2.6600506028758347e-10
Position 710: 2.526254252573093e-10
Position 822: 7.897409134059347e-11
Position 3605: 9.49740395620567e-12
Position 107: 4.722864572123002e-12
Position 265: 1.320451712146361e-12
Position 278: 9.950303404699587e-13
Position 3549: 8.325219211457644e-13
Position 757: 8.130383358655725e-13
Position 352: 7.684495785602313e-13
Position 3599: 5.756694256962316e-13
Position 755: 5.135530990205871e-13
Position 373: 4.732633245270127e-13
Position 3806: 8.768202736303569e-14
Position 3566: 8.031341833459328e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3590: 0.9999416386443443
Position 3839: 0.9976390668097472
Position 3261: 0.9420223952417144
Position 3432: 0.9347886809266733
Position 5244: 0.9308526094202323
Position 5087: 0.9270148533195488
Position 5411: 0.2650774586139123
Position 5697: 0.14782228607339007
Position 2351: 0.0905497495964767
Position 1610: 0.08899348649109226
Position 5301: 0.05799804659350942
Position 2705: 0.03828308166552485
Position 5924: 0.037420014688389576
Position 3462: 0.036017458253346714
Position 4355: 0.02389292611500965
Position 4614: 0.02126584594048795
Position 415: 0.019086616922028402
Position 4190: 0.01626384770560963
Position 726: 0.015678715077050237
Position 4983: 0.012653311605600926
Position 5632: 0.012006438198429286
Position 3450: 0.011659186934079791
Position 2505: 0.010497086197529756
Position 4669: 0.007422417566190522
Position 5538: 0.006794732284941616
Position 5569: 0.006664001291712646
Position 4358: 0.006071275361523203
Position 5703: 0.005857594234858656
Position 2529: 0.005491718856265009
Position 4444: 0.004934856765132578
Position 2117: 0.004867764098673117
Position 127: 0.004359352588920914
Position 141: 0.004284059801557178
Position 1926: 0.003974372647210254
Position 766: 0.0038247935507544103
Position 5253: 0.0037179574459780336
Position 5050: 0.0033794028225424223
Position 5751: 0.003192888643286982
Position 1575: 0.0030893049462221395
Position 4379: 0.0029868313472632903
Position 991: 0.0029044691760404854
Position 2827: 0.002901036422556939
Position 2558: 0.002747778019554053
Position 410: 0.0027059746415634563
Position 5004: 0.0025732165687719338
Position 1884: 0.0023030075450736396
Position 1135: 0.0022662784475110348
Position 4672: 0.0021026046373681796
Position 3383: 0.0016730371144785912
Position 4850: 0.0016002400645088993
Position 3056: 0.0015985450601548302
Position 4146: 0.0015630639163318263
Position 1724: 0.0015389450768938649
Position 1398: 0.0014144328001670667
Position 4634: 0.0013992189216370094
Position 4693: 0.001168461819592214
Position 363: 0.0011520340591540288
Position 3437: 0.001145765865141493
Position 3281: 0.0010997626770508605
Position 382: 0.0010554817717853245
Position 1478: 0.0010087193022979906
Position 1247: 0.0009513752555790484
Position 5621: 0.0008748491806231269
Position 5832: 0.000847273764550547
Position 1887: 0.0007871202377794899
Position 1273: 0.0007766488087106799
Position 760: 0.0007522847910587385
Position 5014: 0.0007267600832867791
Position 521: 0.0007160632050388581
Position 1217: 0.0006141889263439253
Position 1007: 0.0005607033013098597
Position 4119: 0.0005567566493991081
Position 4814: 0.0005475307929252271
Position 701: 0.0005243420097447684
Position 3296: 0.000427543171140558
Position 4506: 0.00041851028842598446
Position 1401: 0.0004028874481423172
Position 4242: 0.0003942829325526495
Position 1362: 0.00036726967806116026
Position 4395: 0.00036479094993752055
Position 789: 0.0003506790829931254
Position 1254: 0.0003441949429707976
Position 605: 0.0003326223243599828
Position 5457: 0.0002911763562661245
Position 844: 0.00028554578907962435
Position 4811: 0.0002733771299572524
Position 1911: 0.00025421042429250846
Position 3520: 0.00024339684265749963
Position 2539: 0.00023583597402430874
Position 3881: 0.00022663606873499808
Position 2201: 0.00022223607254658428
Position 83: 0.0002052740582685376
Position 2858: 0.000203832607682663
Position 1666: 0.00020054822856281095
Position 5862: 0.00017413231540341507
Position 5448: 0.00016923269226960677
Position 5791: 0.00014960358291165856
Position 4316: 0.00014162606943232044
Position 1848: 0.00014051894884258535
Position 3013: 0.00012494774341629265
Position 2241: 0.00011629732645969783
Position 5241: 0.0001148144868526481
Position 4405: 0.00011463849842693336
Position 1021: 0.00011233466398480538
Position 5061: 0.00011054507145671466
Position 822: 0.00010868611964218705
Position 4945: 0.00010149962106232899
Position 4503: 9.568060394886037e-05
Position 2985: 9.503702084624422e-05
Position 1232: 9.434822832545232e-05
Position 1434: 9.309706191073219e-05
Position 3027: 9.214554435565982e-05
Position 2580: 9.177189094220696e-05
Position 4735: 8.869496191140727e-05
Position 1304: 8.603660060773614e-05
Position 2197: 8.5322838036707e-05
Position 373: 7.94802744729323e-05
Position 316: 7.3312591969293e-05
Position 5660: 7.155008905791346e-05
Position 4709: 5.986780991573324e-05
Position 2467: 5.5439387812728575e-05
Position 3976: 5.478895606347228e-05
Position 379: 4.868246356387019e-05
Position 5114: 4.6764266997637e-05
Position 5546: 4.4733200607174285e-05
Position 306: 4.036259342480201e-05
Position 3901: 3.9759830033254893e-05
Position 5557: 3.8303984358138135e-05
Position 817: 3.581838679775823e-05
Position 174: 3.4300263944303534e-05
Position 4572: 3.380418859058633e-05
Position 4883: 3.2329829779955015e-05
Position 3933: 3.217474999889663e-05
Position 1051: 3.212960105308832e-05
Position 2164: 3.172062781096863e-05
Position 70: 3.071396046652278e-05
Position 5875: 3.007639243170903e-05
Position 2052: 2.869256195732684e-05
Position 5612: 2.6116409773226044e-05
Position 4877: 2.555566422105625e-05
Position 196: 2.376635423815369e-05
Position 4729: 2.1424780731051176e-05
Position 4418: 2.1228304388072088e-05
Position 4550: 1.8872274264685607e-05
Position 1951: 1.4160629664580308e-05
Position 2257: 1.1444737761617193e-05
Position 4161: 5.386572171863414e-06
Position 4260: 4.215206690270172e-06
Position 3718: 3.1092209366444844e-06
Position 419: 2.7818389779760903e-06
Position 4105: 2.668742606330077e-06
Position 3509: 2.626780583838871e-06
Position 1064: 1.6998404200622058e-06
Position 827: 1.1842299311030272e-06
Position 575: 1.0030691002937895e-06
Position 1024: 7.777691720466165e-07
Position 3922: 7.392021308256495e-07
Position 3622: 6.794739150128005e-07
Position 1067: 6.159844277628604e-07
Position 1111: 6.03705608491576e-07
Position 3655: 3.893680140866026e-07
Position 3850: 3.5217878881439107e-07
Position 3703: 3.051800429218055e-07
Position 3724: 2.564453705608689e-07
Position 3772: 1.546137868233358e-07
Position 4071: 8.932392660305752e-08
Position 3721: 8.41950137763053e-08
Position 963: 7.372436974954153e-08
Position 3994: 6.095754160747858e-08
Position 1147: 5.579209177420854e-08
Position 3673: 5.336117859950961e-08
Position 3855: 5.2152808971205425e-08
Position 572: 4.0259287594623586e-08
Position 1088: 3.783794348330823e-08
Position 4028: 3.631044585819021e-08
Position 3946: 2.715516699437433e-08
Position 426: 2.0923724079074295e-08
Position 852: 1.873923347122112e-08
Position 1070: 1.5688394887574255e-08
Position 3625: 9.45339840164829e-09
Position 206: 8.013915422316014e-09
Position 3549: 7.278620357837943e-09
Position 3563: 6.6152240604985675e-09
Position 442: 6.02888609376445e-09
Position 214: 4.316031947378699e-09
Position 272: 4.003684047464969e-09
Position 3812: 2.5735421061377753e-09
Position 436: 2.010012737002137e-09
Position 208: 4.93954862884305e-12
Position 3941: 7.739432972708392e-14
Position 66: 9.523572051673376e-16
Position 274: 1.2371542935043312e-16
Position 243: 6.461707392017768e-18
