Gene = swm
Position 836: 8.534944770294718e-05
Position 4043: 6.377177856203384e-05
Position 943: 6.366079435384588e-05
Position 570: 6.28914458668281e-05
Position 430: 6.025306720561385e-05
Position 878: 5.836792661346575e-05
Position 424: 5.4852915554608855e-05
Position 1192: 5.4684096000533254e-05
Position 4368: 3.506067015466159e-05
Position 4714: 3.220594068160345e-05
Position 620: 3.0359691569012104e-05
Position 445: 2.9822377281426048e-05
Position 4426: 2.902480511216091e-05
Position 1379: 2.859123023797704e-05
Position 4661: 2.6957402582040193e-05
Position 131: 2.2989823251050253e-05
Position 4002: 2.2505549844491707e-05
Position 475: 2.1529514064268563e-05
Position 899: 2.0359295724621467e-05
Position 902: 1.9574368093506108e-05
Position 833: 1.5336162872594836e-05
Position 1052: 1.3992380917904716e-05
Position 3968: 1.3695677850167735e-05
Position 1884: 1.0135779986351879e-05
Position 539: 9.669331269439265e-06
Position 1562: 6.414026840008602e-06
Position 860: 6.302287541057911e-06
Position 1227: 5.189505319094039e-06
Position 1139: 4.898993210319429e-06
Position 991: 4.726911215462243e-06
Position 1810: 4.417983671459879e-06
Position 1022: 4.252701475420731e-06
Position 852: 2.2942644804294505e-06
Position 312: 1.8004652560732496e-06
Position 386: 1.7944694602400279e-06
Position 671: 1.7810555403357133e-06
Position 147: 1.5900868396791852e-06
Position 350: 9.942203379082568e-07
Position 363: 9.879871364783822e-07
Position 347: 6.894786005225457e-07
Position 947: 4.3342340285973794e-07
Position 72: 5.959539461829975e-09
Position 228: 2.470853697667358e-10
