Gene = chic
Position 410: 0.0004322516919067302
Position 1402: 0.0004318188033227751
Position 498: 0.00042493556348796737
Position 2290: 0.0004100121552660799
Position 3521: 0.00039195535729879535
Position 2644: 0.0003566634609245753
Position 1778: 0.00029077115683695195
Position 742: 0.00028678692055796414
Position 188: 0.00025097489888724816
Position 483: 0.0002479483347867687
Position 2293: 0.00021645818531137797
Position 1334: 0.00021538771081403498
Position 4632: 0.0001760019994666414
Position 6055: 0.00016933062773654886
Position 1424: 0.0001422157819889577
Position 330: 0.00011419260924315763
Position 4476: 9.428532120793193e-05
Position 4563: 9.34974472609346e-05
Position 4524: 9.126456793867069e-05
Position 2255: 8.161698534528178e-05
Position 5271: 7.621081504127344e-05
Position 4283: 7.11535045638661e-05
Position 2129: 6.311773637220971e-05
Position 5027: 5.135638739495442e-05
Position 4606: 4.737582491427172e-05
Position 5388: 4.6777904656422395e-05
Position 4161: 4.458510826066151e-05
Position 542: 3.931382718852973e-05
Position 350: 3.0405316942483395e-05
Position 4867: 3.0307728159910748e-05
Position 4743: 2.4578705341057087e-05
Position 4929: 2.412132683860659e-05
Position 872: 2.0404657063720974e-05
Position 314: 1.9874860390136903e-05
Position 347: 1.4097993571821394e-05
Position 4050: 1.2485438153343156e-05
Position 4347: 1.227308544661132e-05
Position 827: 1.2021333125060832e-05
Position 4144: 1.0533689551408784e-05
Position 4480: 8.65016474633646e-06
Position 339: 8.267061991259615e-06
Position 4267: 7.66040937664067e-06
Position 4087: 7.3028440251595705e-06
Position 344: 6.671295517768842e-06
Position 3850: 6.425376137146266e-06
Position 101: 3.5348184617180514e-06
Position 4099: 2.204830452765401e-06
Position 1844: 1.299696272478239e-06
Position 2265: 8.610586885058919e-07
Position 2074: 8.419634199376103e-07
Position 441: 8.192590251351624e-07
Position 1910: 7.161737349046554e-07
Position 1552: 4.899286713816786e-07
Position 817: 3.111954353151905e-07
Position 3046: 3.1089370354889454e-07
Position 2993: 2.787650251608098e-07
Position 2883: 2.5998466822620123e-07
Position 4528: 7.135136072282303e-08
Position 2568: 1.7806622161343915e-08
Position 3102: 1.393827109625609e-10
Position 55: 3.8555602401427466e-15
