Gene = DIP-theta
Position 17484: 2.510743114195224e-05
Position 2537: 2.2968579498694075e-05
Position 4362: 2.184425689025695e-05
Position 17994: 2.058219255769727e-05
Position 19092: 1.934624134133878e-05
Position 1232: 1.7108929314784244e-05
Position 17418: 1.5210384394122108e-05
Position 1268: 1.467834198603761e-05
Position 319: 1.4355563448823882e-05
Position 880: 1.073903541177293e-05
Position 7426: 1.0625592795395795e-05
Position 27113: 1.0450998863528292e-05
Position 382: 9.312092855514098e-06
Position 325: 7.913551616501126e-06
Position 2352: 6.838436685257908e-06
Position 62: 5.594094563283613e-06
Position 538: 5.218795805423415e-06
Position 742: 4.2804573794513724e-06
Position 1036: 4.1446265098968355e-06
Position 1028: 3.72322776827225e-06
Position 1021: 3.3862668920717084e-06
Position 26797: 2.954984863088462e-06
Position 17437: 2.9004117957808923e-06
Position 27885: 2.4844711658577157e-06
Position 1154: 2.2813679109267838e-06
Position 2286: 2.1650991185388097e-06
Position 1199: 2.1040659152480396e-06
Position 713: 1.7184395579192124e-06
Position 1170: 1.1250351516806885e-06
Position 18270: 8.180096463361652e-07
Position 287: 7.814956355596477e-07
Position 128: 7.631859123255939e-07
Position 293: 6.715278571180928e-07
Position 745: 5.771164774283614e-07
Position 949: 4.5293156179851296e-07
Position 8: 4.306887694568376e-07
Position 970: 4.096445330005349e-07
Position 75: 3.5698122258270345e-07
Position 389: 3.3871315139571785e-07
Position 13: 2.9681996207710615e-07
Position 121: 1.7427688933004008e-07
Position 1582: 1.6928355166888462e-07
Position 359: 1.3742317155970837e-07
Position 89: 1.1088738322215257e-07
Position 785: 8.979975778258373e-08
Position 3: 5.4281785906844204e-08
Position 68: 4.6909285462914386e-08
Position 44: 4.4758349413014706e-08
Position 66: 3.986204145056883e-08
Position 19: 3.877558631702498e-08
Position 35: 3.772424066043193e-08
Position 429: 1.8297519441053042e-09
Position 335: 8.537054547096234e-10
Position 94: 2.1559537802247966e-10
Position 555: 9.355915842315656e-11
Position 626: 1.0193593115753258e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 31442: 0.9863532649343174
Position 17896: 0.9800300664183845
Position 22775: 0.9367451674086151
Position 17247: 0.9271033286844188
Position 21172: 0.9213495436756809
Position 16607: 0.7733817253667628
Position 26247: 0.7515490842884887
Position 26103: 0.7301671352685053
Position 22960: 0.6976359011149853
Position 6379: 0.6820662372719133
Position 18211: 0.672383589690267
Position 25482: 0.5946341779937716
Position 23771: 0.433157415951048
Position 17103: 0.39283073935034474
Position 15776: 0.38361384609212545
Position 18415: 0.34851577666124406
Position 16817: 0.29786195468836263
Position 19184: 0.27438355196299363
Position 17668: 0.2616619636414688
Position 25706: 0.2574964838413736
Position 18801: 0.24031704378493787
Position 18170: 0.22068116122708034
Position 16560: 0.2128538524068428
Position 6131: 0.172081758646939
Position 17522: 0.14166799579693684
Position 6671: 0.11001198771171147
Position 12457: 0.07822889477727907
Position 17396: 0.05724377015807163
Position 16253: 0.05484769150255368
Position 18341: 0.05453577417575057
Position 17425: 0.0534497890371956
Position 17562: 0.052754920496711495
Position 17480: 0.0513213193429504
Position 23203: 0.04674720216120651
Position 22971: 0.044804801971422045
Position 26311: 0.044626465248787876
Position 13029: 0.04258135299030044
Position 20439: 0.03802141412290514
Position 25173: 0.03786276511215612
Position 26064: 0.034006157638782675
Position 24928: 0.03134996262448988
Position 19528: 0.02918485580646846
Position 19557: 0.0282907527189372
Position 3785: 0.025811307478446534
Position 25431: 0.025338911574466928
Position 6069: 0.02511884107628304
Position 22510: 0.022914115963072565
Position 6337: 0.02279165553890914
Position 18685: 0.0209016986826748
Position 22241: 0.0191224318532627
Position 25854: 0.017268621230021364
Position 24741: 0.016387172356362834
Position 23824: 0.016386226571040392
Position 23415: 0.01635223569550938
Position 11769: 0.014574322831192683
Position 19255: 0.014555329500173134
Position 14845: 0.013204894468273304
Position 24225: 0.012246507739511322
Position 17442: 0.011876341552754811
Position 1319: 0.011326844407376744
Position 23544: 0.01091097982688214
Position 19783: 0.010666080764432142
Position 26964: 0.010539087019744068
Position 269: 0.010524817460335513
Position 25051: 0.008767750395100273
Position 24614: 0.008506303184414369
Position 11277: 0.008006557757867423
Position 16565: 0.007362873457182785
Position 5936: 0.007044211696040224
Position 26742: 0.006738221038949371
Position 31119: 0.00653195752334485
Position 19012: 0.006489695704567613
Position 26266: 0.0064579253470793945
Position 3923: 0.006335938652682087
Position 3266: 0.006114211120259495
Position 31794: 0.0060831119250649565
Position 7228: 0.005748868089718827
Position 24296: 0.005333815431491868
Position 16853: 0.0053262390781347296
Position 17307: 0.005123511454651493
Position 17741: 0.005114737206551666
Position 6275: 0.004677382054744163
Position 26076: 0.0045101024097096345
Position 24085: 0.004384153091082193
Position 17578: 0.004240310418504481
Position 17433: 0.003943912309940115
Position 7312: 0.003675967055308535
Position 24061: 0.003617275771235955
Position 5649: 0.0035554895491445764
Position 24173: 0.0034767708752807954
Position 30617: 0.0034612869476260723
Position 18831: 0.003340885400707306
Position 27029: 0.00324706820122534
Position 18618: 0.0031195552620362278
Position 29358: 0.002982332452585208
Position 5199: 0.0029778009893128704
Position 27430: 0.002923006318028691
Position 10959: 0.0024243410489740917
Position 20449: 0.0023963850630846807
Position 20483: 0.0023080623668658242
Position 18638: 0.0022689129557261403
Position 22083: 0.002225828777724424
Position 18523: 0.0022059281151167063
Position 19946: 0.001994559372927985
Position 18497: 0.0019481827087570944
Position 22004: 0.0019400380046255485
Position 17126: 0.001930865640497933
Position 7204: 0.0019055265144111565
Position 16618: 0.0018860683117044054
Position 22600: 0.0018182320157285332
Position 22105: 0.0017825650228638268
Position 19871: 0.0016336149734403544
Position 25116: 0.0016289790902770918
Position 26695: 0.0015467664479364507
Position 23518: 0.0015087237802194828
Position 26900: 0.0014683479411814933
Position 23972: 0.001360804610369609
Position 4437: 0.0013180317880795442
Position 3789: 0.0012829341018146
Position 22140: 0.0011491722881151484
Position 26426: 0.001141365521585994
Position 23511: 0.0011100389238754625
Position 17451: 0.0009494085360739926
Position 4624: 0.0008371038297728735
Position 11957: 0.0008209019977676372
Position 18621: 0.0008062733991462604
Position 23354: 0.0008042966005746237
Position 21877: 0.0007744262494659709
Position 3745: 0.0007618349711391376
Position 11182: 0.0006953870761483085
Position 3305: 0.0006895214123332998
Position 22023: 0.0006857180818610005
Position 22037: 0.0006108884654019326
Position 23169: 0.0006057402930967165
Position 3060: 0.0005834457298547952
Position 10993: 0.0005150890278927446
Position 5249: 0.0005089939685439347
Position 18064: 0.0005072355584961449
Position 22452: 0.0005056873789561255
Position 3207: 0.0004528910295450561
Position 11222: 0.0004500848938869585
Position 3526: 0.00044424368735941833
Position 2930: 0.000434501676434498
Position 18085: 0.00042644488091786686
Position 1113: 0.00040486193684596795
Position 29866: 0.0003925353429077794
Position 18615: 0.0003721702364625811
Position 3614: 0.0003676581161228583
Position 18690: 0.00036387494363452754
Position 28871: 0.0003406243983041581
Position 1970: 0.00027853865298284726
Position 2697: 0.00025751899993170854
Position 26318: 0.00022763981368865958
Position 17923: 0.00021630506435275633
Position 18093: 0.00020373810840864826
Position 29803: 0.00020328644921929444
Position 23004: 0.0001993359693438207
Position 5536: 0.00019229905554532157
Position 24639: 0.00017972338323812517
Position 2450: 0.00016619315395093598
Position 27164: 0.00015678493930572056
Position 18654: 0.00014846662499588153
Position 18103: 0.00013445732366277965
Position 3034: 0.00013411429347407857
Position 29413: 0.00013380944733330227
Position 22068: 0.00013318832519892648
Position 1006: 0.00011812846631583387
Position 2411: 0.00011350612297127241
Position 3140: 0.00010204380855514337
Position 318: 8.68620334950418e-05
Position 24239: 8.51415794592177e-05
Position 29251: 8.274313921014756e-05
Position 7166: 8.001167421641258e-05
Position 3571: 7.736821507902848e-05
Position 1645: 6.476325998568413e-05
Position 15459: 6.43211641126515e-05
Position 10140: 6.372490899090525e-05
Position 10463: 6.326367923372812e-05
Position 18245: 4.911435704577507e-05
Position 17216: 4.2944386818022465e-05
Position 1252: 3.998784612400522e-05
Position 17866: 3.886990915648845e-05
Position 475: 3.1831733956305286e-05
Position 456: 2.920942282851323e-05
Position 26875: 1.7904828322853833e-05
Position 26748: 1.4337531854845355e-05
Position 16822: 1.1600824191765979e-05
Position 17269: 1.0936919963711479e-05
Position 26263: 1.0348054508855164e-05
Position 27167: 6.345093408570011e-06
Position 26880: 6.239165897037905e-06
Position 26470: 4.7531718651728654e-06
Position 626: 1.5145512184461267e-06
Position 5190: 1.4597006480248558e-06
Position 4493: 1.0802212168258113e-06
Position 2959: 1.0751826128183873e-06
Position 2135: 1.0498539725635615e-06
Position 1128: 8.94011433730307e-07
Position 672: 4.0724935800611277e-07
Position 382: 4.0306965629201693e-07
Position 1609: 3.87495943567588e-07
Position 2005: 3.6539037708191037e-07
Position 1078: 3.0159601037265975e-07
Position 775: 7.141602101750898e-08
Position 591: 6.377797865602954e-08
Position 688: 2.9388327075979818e-08
Position 215: 1.5472674547899498e-08
Position 583: 1.2620388882633958e-08
Position 742: 8.298957654091493e-09
Position 778: 4.7788278355252614e-09
Position 227: 1.947176700539159e-09
