Gene = gkt
Position 1625: 4.161696425669706e-06
Position 475: 4.070435111637549e-06
Position 1082: 3.965474795347557e-06
Position 2273: 3.4369160357525772e-06
Position 1090: 2.6920380472978937e-06
Position 448: 2.523614666237821e-06
Position 946: 2.4443753735926717e-06
Position 436: 1.9727176333930073e-06
Position 220: 1.7045842393693196e-06
Position 1692: 1.367352747762863e-06
Position 149: 1.3267150138706093e-06
Position 712: 1.1275054967310994e-06
Position 2315: 1.0002366678016312e-06
Position 81: 9.519886861206425e-07
Position 356: 9.140708909379572e-07
Position 182: 8.909784548302814e-07
Position 429: 8.808631829311264e-07
Position 335: 8.69392802877944e-07
Position 1435: 5.869130728014151e-07
Position 79: 4.944403703417046e-07
Position 2304: 3.166595849249646e-07
Position 94: 1.9186746792165116e-07
Position 2005: 1.8799492260480454e-07
Position 100: 1.438130713824895e-07
Position 735: 7.166509190660632e-08
Position 88: 4.9811157326207544e-08
Position 1432: 2.664103638190496e-08
Position 252: 2.6159605840686706e-08
Position 133: 1.2069657225143586e-08
Position 1598: 7.628020358565908e-09
Position 131: 6.6890747733630325e-09
Position 1358: 2.441338499763448e-09
Position 1355: 2.335378409461764e-09
Position 1334: 3.088917397552425e-11
Position 239: 1.9893131347587803e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 859: 0.9994849979488061
Position 1304: 0.9713146496485187
Position 252: 0.9553042463058905
Position 1962: 0.9518443335052553
Position 2327: 0.06426323270992733
Position 2405: 0.03688262603670358
Position 272: 0.024963655888277782
Position 2250: 0.019759128241954877
Position 316: 0.00962578912298634
Position 1006: 0.003196852714048801
Position 2216: 0.0025258660372979354
Position 1076: 0.002128721997255169
Position 695: 0.0017484403439061366
Position 475: 0.0017350206529620996
Position 368: 0.0015996550445910253
Position 335: 0.0009908033057525383
Position 2056: 0.0009575071958934028
Position 986: 0.0008311782900905494
Position 587: 0.0007095142477176459
Position 462: 0.00048349262411932184
Position 2182: 0.000455385482482097
Position 414: 0.00035510547558639517
Position 436: 0.0002992270826697743
Position 1895: 0.00026896049002487484
Position 100: 0.0002521823321425191
Position 1333: 0.00022767353791024438
Position 591: 0.00022463884860337755
Position 536: 0.0001715928285408019
Position 1683: 0.00015395681715907537
Position 1810: 0.00013195310958871527
Position 1577: 0.00011905869709425253
Position 2089: 6.727304363700404e-05
Position 559: 6.387319158364205e-05
Position 1806: 5.413702929551926e-05
Position 486: 4.810809282294919e-05
Position 118: 4.491835660797556e-05
Position 1160: 4.252403465232735e-05
Position 365: 4.1035816864838435e-05
Position 341: 3.667891048419942e-05
Position 2115: 3.25812914721809e-05
Position 403: 3.068360007220381e-05
Position 1659: 2.85534428055599e-05
Position 1240: 2.829797780542638e-05
Position 303: 2.6668869332273478e-05
Position 386: 2.5400408794946984e-05
Position 2011: 1.9343704441266422e-05
Position 1274: 1.6749657453119834e-05
Position 1641: 1.5905646095909786e-05
Position 605: 1.5065539253588756e-05
Position 320: 1.4094628929650614e-05
Position 1443: 1.4004233716657381e-05
Position 539: 1.3215911275049276e-05
Position 296: 1.3144582502016931e-05
Position 1539: 1.1639317809055551e-05
Position 659: 1.0468116261607506e-05
Position 2304: 1.0003697396197671e-05
Position 712: 9.466348469401408e-06
Position 866: 9.403320006266412e-06
Position 2357: 7.90051872556077e-06
Position 498: 7.719465651752792e-06
Position 1508: 7.137394643867924e-06
Position 149: 6.691531115771604e-06
Position 380: 6.217327785783599e-06
Position 953: 6.077148188262004e-06
Position 1931: 5.856733097320817e-06
Position 2350: 5.786274739150641e-06
Position 1971: 4.30287234100335e-06
Position 1090: 3.87359956784715e-06
Position 1190: 3.706241603942579e-06
Position 1563: 3.069004054227421e-06
Position 128: 2.785210350470458e-06
Position 1656: 2.7332062682475096e-06
Position 1906: 2.726922273199503e-06
Position 1598: 2.3690703133769607e-06
Position 1344: 2.3417924371841155e-06
Position 1479: 2.2951161975751685e-06
Position 1460: 1.98314839571102e-06
Position 926: 1.8821875036345973e-06
Position 2341: 1.5780042013299806e-06
Position 157: 1.5397654727123557e-06
Position 510: 1.3983128315593317e-06
Position 1494: 1.2494898868027636e-06
Position 618: 1.199351241461863e-06
Position 1097: 1.145722248789344e-06
Position 910: 1.0030872269190318e-06
Position 551: 9.56193468514965e-07
Position 929: 8.428204399499951e-07
Position 728: 7.005200967026417e-07
Position 1052: 6.786953347315164e-07
Position 902: 6.732680950578636e-07
Position 1231: 5.036191861535153e-07
Position 390: 3.3313581506907415e-07
Position 674: 2.964768262657889e-07
Position 223: 1.7776423935997696e-07
Position 932: 1.714632654800127e-07
Position 448: 1.6835272728964034e-07
Position 611: 1.285606350094797e-07
Position 2101: 1.0237338067225064e-07
Position 561: 8.875200783096964e-08
Position 161: 4.509727901580795e-08
Position 131: 3.246388604543208e-08
Position 350: 1.6999602531436156e-08
Position 182: 7.929476290934471e-11
Position 203: 7.808619714906233e-16
