Gene = Mcm10
Position 102: 5.632500035486384e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1319: 0.8085835773953136
Position 1508: 0.15095779559417555
Position 926: 0.12688538905544133
Position 953: 0.0940683323132404
Position 1171: 0.04860896659012673
Position 1361: 0.03236948528940553
Position 1811: 0.026953515833723025
Position 1174: 0.020825701444676294
Position 602: 0.015925581494660654
Position 1041: 0.013994397946408887
Position 755: 0.00876806103362452
Position 2269: 0.008398383541323277
Position 1481: 0.005903786623628039
Position 439: 0.004927098522763516
Position 1758: 0.004461500500398922
Position 2860: 0.003561650121647099
Position 2320: 0.003451841030824022
Position 631: 0.003249531516017945
Position 668: 0.00185689162638028
Position 718: 0.0016949365545014337
Position 705: 0.0012984757273973965
Position 1721: 0.001274408833701901
Position 2606: 0.0012079245596784566
Position 698: 0.0012038379614861246
Position 2659: 0.001110184304735862
Position 1076: 0.0011088475603470915
Position 1471: 0.0009018462482279408
Position 2581: 0.0008799265878502413
Position 2394: 0.0008489548553942039
Position 1301: 0.000567697060098537
Position 1330: 0.0005399216896850003
Position 2033: 0.00045162818332891307
Position 2820: 0.00037127375190965204
Position 1371: 0.0003702681853182092
Position 2113: 0.0003645096487762539
Position 427: 0.00036417284412886333
Position 2380: 0.00035034627971575335
Position 2578: 0.00033463787965535695
Position 1822: 0.0002673619956164483
Position 1377: 0.0002515212741716257
Position 997: 0.00025106397273048594
Position 1223: 0.0002398820839019094
Position 999: 0.00021732268918276497
Position 2876: 0.00021385448883272216
Position 442: 0.00020869301571377948
Position 298: 0.00019557021110751477
Position 636: 0.00017461657382045
Position 2817: 0.00017087808439528111
Position 850: 0.0001599715927432803
Position 2734: 0.0001532603177072748
Position 2559: 0.00015083069727504168
Position 1396: 0.00013289977857668055
Position 125: 0.00012328019684759313
Position 928: 0.00012037192585247513
Position 775: 0.00011537000302038716
Position 1782: 7.72964862517231e-05
Position 2807: 7.430627430095306e-05
Position 340: 7.308746917402746e-05
Position 270: 7.120929261355778e-05
Position 1847: 6.695867906369288e-05
Position 1627: 6.690233922438536e-05
Position 1048: 6.277987478257021e-05
Position 445: 6.267421501427882e-05
Position 1117: 5.763304949277705e-05
Position 847: 3.823869042890696e-05
Position 1052: 2.787150667037777e-05
Position 263: 2.5618371886767357e-05
Position 448: 2.230816717829691e-05
Position 436: 1.3742617837239186e-05
Position 429: 1.2004057725107818e-05
Position 319: 8.17452293315215e-06
Position 466: 6.136725409059414e-06
Position 209: 9.474883860318877e-07
Position 132: 5.288929150960263e-07
Position 349: 3.949807917400654e-07
Position 112: 3.8960971920398755e-07
Position 316: 2.9735817994603635e-07
Position 322: 1.6735802316436527e-07
Position 295: 1.6181727832782404e-07
Position 185: 1.3886052866139625e-07
Position 145: 1.3388331285888813e-07
Position 221: 6.518269742893532e-08
Position 347: 3.8063881696915364e-08
Position 182: 3.683227064131028e-08
Position 397: 9.862564148737e-09
Position 370: 3.6953399994583834e-09
Position 414: 3.3246990683902326e-09
Position 260: 5.656599469884886e-10
Position 499: 3.5295585258132175e-10
Position 215: 2.082393048898896e-10
Position 379: 1.0234488892020035e-10
