Gene = melt
Position 806: 0.00014819898635995662
Position 967: 0.00013691041709193986
Position 7561: 0.00012645609238254093
Position 350: 0.0001242001623951698
Position 79: 0.00011327784848578424
Position 549: 0.00010135912509837784
Position 8428: 9.599269790133104e-05
Position 261: 9.228315191125293e-05
Position 8266: 9.193419060466476e-05
Position 6234: 9.106358811238378e-05
Position 7137: 8.564213162907142e-05
Position 132: 8.332957401904863e-05
Position 8127: 8.174776026297847e-05
Position 8272: 6.957586464703894e-05
Position 7716: 6.449503702880023e-05
Position 5458: 6.189267633494868e-05
Position 7367: 5.6319698137985906e-05
Position 5481: 4.866024236465316e-05
Position 195: 4.767084287346679e-05
Position 6267: 4.5266388174389926e-05
Position 7678: 4.453261345532448e-05
Position 6750: 4.196520801766067e-05
Position 389: 3.716004275396281e-05
Position 8109: 3.5149114977795966e-05
Position 5492: 3.477817717393123e-05
Position 6764: 3.442789758278972e-05
Position 897: 3.3723326037949916e-05
Position 6467: 3.0576360934232195e-05
Position 7695: 2.7693662001591007e-05
Position 7439: 2.6762074835822203e-05
Position 5968: 2.5979460513150776e-05
Position 211: 2.2192453453596507e-05
Position 7765: 2.2044244665658828e-05
Position 6934: 2.1968822981112275e-05
Position 6701: 1.9310770656767852e-05
Position 8023: 1.6078610054195932e-05
Position 8469: 1.4197275123740032e-05
Position 6333: 1.4145909719855965e-05
Position 45: 1.3632997334285293e-05
Position 810: 1.2887791673480576e-05
Position 7502: 1.2791067216582482e-05
Position 6095: 1.0843770054311235e-05
Position 95: 9.426114510820272e-06
Position 5513: 8.783228952851673e-06
Position 910: 8.77515150491873e-06
Position 6936: 8.224767005554652e-06
Position 73: 7.652589038021098e-06
Position 5929: 7.359927895561205e-06
Position 6299: 6.557423985950844e-06
Position 523: 6.129686651920358e-06
Position 940: 6.07170281630508e-06
Position 7830: 5.914687996071451e-06
Position 8503: 5.770461392897829e-06
Position 7408: 5.443029741572119e-06
Position 7983: 5.095278454516052e-06
Position 97: 5.032243890975375e-06
Position 7541: 4.806080991617513e-06
Position 7072: 4.790411825503024e-06
Position 7428: 4.788604793947567e-06
Position 5345: 4.327365448597886e-06
Position 443: 4.276723692515052e-06
Position 6982: 4.264390684182315e-06
Position 1107: 4.201894521390183e-06
Position 180: 3.6367108552041124e-06
Position 5011: 3.5883223784175628e-06
Position 6420: 3.395648192153069e-06
Position 1000: 3.1034359499867304e-06
Position 795: 3.047119691570938e-06
Position 664: 3.0230656373538434e-06
Position 7335: 2.847364068136017e-06
Position 908: 2.6481612093451927e-06
Position 833: 2.5499662363792934e-06
Position 7671: 2.5454672556982757e-06
Position 7530: 2.5254560117264163e-06
Position 890: 2.391066403897995e-06
Position 716: 2.3893626970570397e-06
Position 7091: 2.298639498472252e-06
Position 8017: 2.2583850872322925e-06
Position 453: 2.0181086654295852e-06
Position 8114: 1.952645731137201e-06
Position 7028: 1.693117797768103e-06
Position 6158: 1.4554928423202136e-06
Position 6518: 1.2326788439229583e-06
Position 165: 1.182957617399956e-06
Position 6269: 1.000833338303995e-06
Position 7275: 7.771153286058806e-07
Position 7394: 7.239281274835173e-07
Position 6386: 7.110915558370209e-07
Position 7636: 6.825349862198047e-07
Position 6990: 6.814153489783533e-07
Position 121: 6.526835092288744e-07
Position 103: 5.95237067949163e-07
Position 7228: 5.026118373754732e-07
Position 5943: 4.0149819875593034e-07
Position 8014: 3.4443190862535215e-07
Position 553: 3.323732109468879e-07
Position 119: 2.874956408498733e-07
Position 7669: 1.897440314050605e-07
Position 25: 1.6230267455190497e-07
Position 526: 8.308485767523033e-08
Position 732: 7.242606366993361e-08
Position 6383: 6.734142376019776e-08
Position 4957: 4.43793099477925e-08
Position 7649: 3.5901307993832585e-08
Position 5898: 2.6036069313296918e-08
Position 7887: 1.0253440483154868e-08
Position 7872: 9.940853358216258e-09
Position 5847: 7.63651837350764e-09
Position 4946: 4.576389248910551e-09
Position 5278: 3.3687487131141628e-09
Position 5000: 1.4908479740887779e-09
Position 5030: 1.2859272592190238e-09
Position 4936: 1.2462633739502224e-09
Position 7996: 8.851754428065592e-10
Position 4933: 8.183903800914642e-10
Position 5379: 7.836011918865679e-10
Position 5932: 7.043238222568008e-10
Position 6655: 2.882346019624279e-10
Position 6437: 1.9155555063452636e-10
Position 5962: 4.125558432993493e-12
Position 7259: 2.573747646086309e-12
Position 7262: 2.177217728436626e-12
Position 7214: 1.8783983435406e-12
Position 1273: 6.765591139207427e-13
Position 931: 2.995682020617514e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 7620: 0.9998565481323657
Position 7961: 0.9975599078489132
Position 6848: 0.9942939802077599
Position 7427: 0.991387771178195
Position 4869: 0.9832023826045397
Position 6041: 0.9112559989675236
Position 7210: 0.8933864587762514
Position 5183: 0.8323978997066005
Position 4656: 0.8085586808157055
Position 1970: 0.15423759953652674
Position 5234: 0.14972368152571416
Position 4665: 0.09467408868367116
Position 2146: 0.05924285413627373
Position 7192: 0.05573333383537334
Position 4203: 0.051303229834802275
Position 1874: 0.04513322594173637
Position 6047: 0.043681243235643485
Position 7254: 0.036220894172625355
Position 1080: 0.025621527544484695
Position 6082: 0.025585580470909784
Position 6688: 0.02314772322737169
Position 6655: 0.020403237259773242
Position 5390: 0.017726920991635642
Position 3709: 0.016977379349895287
Position 1898: 0.01658624987164417
Position 1071: 0.014924499675610478
Position 4883: 0.014049363199899774
Position 1060: 0.013898993034219596
Position 2121: 0.011465130092796007
Position 4728: 0.010364132406723249
Position 1173: 0.007566680277258086
Position 7227: 0.00723629330969903
Position 3392: 0.006456070886817136
Position 6059: 0.006451930443265006
Position 3581: 0.006385932608843398
Position 6544: 0.006292825138735037
Position 1337: 0.005649438196597915
Position 1083: 0.0053285913906168285
Position 2358: 0.005108327144727683
Position 443: 0.004845137383821475
Position 5702: 0.0046384564997142405
Position 139: 0.0046270272580704
Position 8547: 0.004108495945503457
Position 3800: 0.0039374658809307106
Position 3615: 0.0038215935258175612
Position 814: 0.0037456792440868094
Position 1556: 0.0036710272126991646
Position 2319: 0.003592115321951359
Position 5199: 0.003583888537979236
Position 2804: 0.003322227940717814
Position 6854: 0.0027596544317036445
Position 5246: 0.0027212940840326784
Position 8036: 0.0026070721794287204
Position 7493: 0.0023108586840033148
Position 8063: 0.0020773088001230684
Position 5214: 0.002035306994148905
Position 5456: 0.0017939261379709278
Position 1230: 0.0016973497474308734
Position 6694: 0.0015988301345730843
Position 3817: 0.0015091014986614016
Position 5468: 0.0014706391562504008
Position 1728: 0.0014683249353440214
Position 6343: 0.0012590366407299058
Position 261: 0.0011357356724993584
Position 6934: 0.0010680774397965483
Position 5594: 0.0009311560595597192
Position 1945: 0.0009027665000332292
Position 549: 0.0008907895162647877
Position 1189: 0.0008180350189155632
Position 6609: 0.0007825855176313103
Position 8485: 0.0007667596351283414
Position 5664: 0.0007394921035249114
Position 3961: 0.000681445700764632
Position 1914: 0.0006416752120396974
Position 318: 0.0005659583997060528
Position 4929: 0.0005345514718434438
Position 6995: 0.0004960680973924228
Position 4878: 0.0004954210466301994
Position 1831: 0.0004527575548103694
Position 7968: 0.00043843956783079534
Position 1197: 0.0004378694668065005
Position 6147: 0.00042236748666373057
Position 7784: 0.0004142848397895753
Position 8510: 0.00040195655886972467
Position 403: 0.0003961473659430021
Position 6515: 0.00038595258132244743
Position 838: 0.0003742881799874745
Position 2166: 0.0003671863620333515
Position 1990: 0.00034127993349337076
Position 8310: 0.0003349401907913431
Position 3293: 0.00032917180849753147
Position 6184: 0.0003066024150776694
Position 1474: 0.00029998547394502847
Position 5510: 0.0002991798011359435
Position 6563: 0.0002821857135285404
Position 1123: 0.00027895757843600784
Position 890: 0.00027443567785152243
Position 8191: 0.00026467808868371414
Position 8006: 0.00026266197541727383
Position 6898: 0.00025659775678252294
Position 7433: 0.00023240582732540654
Position 5581: 0.00020788535773657118
Position 5615: 0.00019034095613973463
Position 152: 0.0001856913011193592
Position 6446: 0.00017323738319952408
Position 159: 0.00016932197163244827
Position 860: 0.00016772271644356225
Position 484: 0.00015927542417129217
Position 7439: 0.0001526750715757431
Position 2247: 0.00014703849756962344
Position 618: 0.00014310436132423642
Position 5513: 0.00013806224307520912
Position 7471: 0.0001372272316499479
Position 1560: 0.0001303309682061866
Position 1105: 0.00012350218847626454
Position 7436: 0.00011600353833005082
Position 6913: 0.00010880964530703161
Position 6090: 0.000108083539841197
Position 5278: 0.00010713598207439278
Position 1201: 0.00010443535775351428
Position 1371: 0.00010103647806279112
Position 406: 9.573953609171328e-05
Position 4914: 9.205606690756552e-05
Position 1128: 7.940983854812849e-05
Position 8078: 7.712864286853118e-05
Position 8444: 7.373848907676264e-05
Position 7317: 6.901790411639824e-05
Position 8316: 6.0741085810450684e-05
Position 7991: 5.808859838958861e-05
Position 7450: 5.796460903508821e-05
Position 6604: 4.98973940079408e-05
Position 8281: 4.950337887231862e-05
Position 5847: 4.531633242135872e-05
Position 6352: 4.023287422804522e-05
Position 8277: 3.733254982509654e-05
Position 7393: 3.661961811061023e-05
Position 7963: 3.4193410748653056e-05
Position 6974: 3.359229644206412e-05
Position 6850: 3.244377945977089e-05
Position 5648: 2.7253644285515965e-05
Position 931: 2.7080155440498175e-05
Position 967: 2.4520211697643223e-05
Position 6409: 2.4082642621169796e-05
Position 7761: 1.945211793712781e-05
Position 6233: 1.6465254537838773e-05
Position 896: 1.5335241245181995e-05
Position 8302: 1.5269711905601996e-05
Position 7028: 1.4754099698829584e-05
Position 5489: 1.4019042618492383e-05
Position 5379: 1.398654252949084e-05
Position 456: 1.3275760757797835e-05
Position 8144: 1.2317808162162434e-05
Position 8084: 1.2250165632437253e-05
Position 2587: 1.210925226325709e-05
Position 8331: 1.2057407791645691e-05
Position 8414: 1.1826321348075057e-05
Position 195: 1.0767698053061049e-05
Position 1102: 1.035707080593049e-05
Position 459: 1.0008093889435714e-05
Position 592: 9.912460136448156e-06
Position 165: 9.302685335106113e-06
Position 7481: 7.81316522355297e-06
Position 453: 7.256296886868449e-06
Position 5569: 7.163456158638938e-06
Position 5626: 7.118536188335295e-06
Position 7791: 6.3548102636367115e-06
Position 5606: 6.08043813375987e-06
Position 499: 6.067295056358687e-06
Position 2545: 5.348032781503635e-06
Position 7728: 5.186105498883805e-06
Position 7078: 4.33797453210686e-06
Position 6910: 4.298434458869301e-06
Position 6807: 3.8094001512430435e-06
Position 2540: 3.632853643036936e-06
Position 7550: 3.3644919457564064e-06
Position 7052: 3.1553382259039796e-06
Position 940: 2.852262517532659e-06
Position 695: 2.8367646370018576e-06
Position 409: 2.7815005413246446e-06
Position 8168: 2.702354141591034e-06
Position 8283: 2.5250379825488226e-06
Position 7629: 2.438699236379776e-06
Position 908: 2.0048061856675125e-06
Position 7010: 1.7609863568106828e-06
Position 508: 1.6722548663617212e-06
Position 7502: 1.4870981175670502e-06
Position 8176: 1.4150626258316657e-06
Position 8424: 1.1817701954712902e-06
Position 1094: 1.125445727935013e-06
Position 7686: 6.403880647962809e-07
Position 7815: 5.790703126418611e-07
Position 7690: 5.526495489961531e-07
Position 285: 4.830954340787989e-07
Position 7516: 4.777210716831115e-07
Position 7351: 4.364971354703797e-07
Position 7809: 3.7472996751393095e-07
Position 7844: 3.363336858272661e-07
Position 692: 3.120121156089828e-07
Position 761: 3.116715398372697e-07
Position 7824: 2.989871311269886e-07
Position 664: 2.939216940556929e-07
Position 753: 2.4239649292089505e-07
Position 7593: 1.6531761197577287e-07
Position 7677: 1.2509433375971146e-07
Position 795: 7.911891394019214e-08
Position 7821: 7.701020299498471e-08
Position 7537: 5.515704435450705e-08
Position 7587: 5.503482553637098e-08
Position 7644: 3.847984237507116e-08
Position 649: 3.19074158438093e-08
Position 7818: 3.1727943454295947e-08
Position 7897: 2.9368776340800958e-08
Position 174: 1.586899516055537e-08
Position 7830: 1.1650358561674484e-08
Position 1936: 6.15923402367234e-09
Position 505: 5.8613975468652416e-09
Position 7879: 5.547793916142698e-09
Position 362: 3.1529081125687917e-09
Position 6588: 1.3837460934118662e-10
Position 205: 2.0907106560697962e-17
Position 211: 1.5427823787623068e-17
Position 701: 9.305121320901298e-18
Position 342: 6.660640331478729e-18
