Gene = Spn
Position 42659: 0.0067491706572093794
Position 13934: 0.006553546643901769
Position 46314: 0.0061414111698740005
Position 45719: 0.00564964224828334
Position 9234: 0.0050732782687796605
Position 14944: 0.005025893357600392
Position 41765: 0.0048519448134669105
Position 46422: 0.004795210033386133
Position 45125: 0.004599007007311316
Position 44553: 0.0045356066973349625
Position 45834: 0.003977789852270141
Position 14792: 0.0037914828602588777
Position 46012: 0.0034400860300037115
Position 7915: 0.0030284518197634855
Position 41699: 0.002936499585943239
Position 43040: 0.002650359866007548
Position 46142: 0.0024280642935264308
Position 1697: 0.0023011117598221017
Position 30150: 0.0019799657166139134
Position 13113: 0.0019176591532293647
Position 46098: 0.0019156197738212908
Position 519: 0.0017820716031225873
Position 1004: 0.0017233140859163943
Position 44907: 0.001599831242361793
Position 877: 0.0012962957884196916
Position 41212: 0.0012664639531179778
Position 1557: 0.0010673868762970204
Position 30018: 0.001044460235921945
Position 1050: 0.0009744573125352472
Position 41506: 0.0009244935016328364
Position 43211: 0.0008226452042238619
Position 1309: 0.0007950675338978611
Position 41769: 0.0007367884583929137
Position 296: 0.0006976930001130941
Position 45133: 0.0006637949811653115
Position 44569: 0.0006164615444352706
Position 45996: 0.0005666865701088445
Position 110: 0.0005301670146902255
Position 306: 0.0005254385369109679
Position 628: 0.0005233176107254651
Position 881: 0.0005135569163302868
Position 45008: 0.0004890555488985727
Position 46639: 0.00047044800124819707
Position 1530: 0.0003994893847315924
Position 1499: 0.0003422657753133478
Position 348: 0.00031553745947041285
Position 947: 0.00027972750034601577
Position 494: 0.00026658122070375345
Position 177: 0.000265160061365618
Position 42067: 0.00025631843395181703
Position 41736: 0.00020963889419350594
Position 341: 0.00020751852909468678
Position 42267: 0.00020536630909631117
Position 41810: 0.00020365436073803436
Position 1581: 0.00019688486634661067
Position 42075: 0.000195578430030762
Position 41402: 0.0001525368615333572
Position 42014: 0.0001488927255243342
Position 42929: 0.0001431964470781385
Position 1588: 0.00013917738437811355
Position 41944: 0.0001368881624025606
Position 1576: 0.00010101915648299829
Position 1562: 8.757807726814282e-05
Position 42198: 8.18322968598444e-05
Position 45190: 8.162257926077788e-05
Position 45093: 8.067607747666462e-05
Position 40979: 4.928754651638683e-05
Position 40779: 4.1742863299627485e-05
Position 41510: 3.1774828670264574e-05
Position 1289: 2.9989252357803017e-05
Position 41387: 2.635200035665792e-05
Position 1527: 2.2784705834566756e-05
Position 41381: 2.1558459228400406e-05
Position 41489: 1.9791380221917313e-05
Position 41528: 1.8141521666230715e-05
Position 40790: 1.729204463796095e-05
Position 45282: 7.773798985852545e-06
Position 41393: 5.692922671669852e-06
Position 41194: 4.149547135812538e-06
Position 898: 3.77088867315717e-06
Position 41606: 3.2498527604101763e-06
Position 41536: 3.247630525260233e-06
Position 1487: 3.1785977369360144e-06
Position 41524: 1.947707249733019e-06
Position 41600: 1.8240118311594877e-06
Position 41241: 1.7546674936240825e-06
Position 1095: 1.6018261704123523e-06
Position 360: 1.333598971943383e-06
Position 41582: 1.3221855668732691e-06
Position 41257: 1.2746042805749066e-06
Position 776: 1.064412715450727e-06
Position 500: 1.0449671158693747e-06
Position 559: 1.0147806960346878e-06
Position 517: 9.534037583789754e-07
Position 828: 9.518609858961226e-07
Position 1265: 8.309148641596336e-07
Position 820: 7.430762307763515e-07
Position 125: 7.193485535255019e-07
Position 42071: 6.571302355998729e-07
Position 161: 6.318424004663044e-07
Position 199: 5.772104861416341e-07
Position 1355: 5.345211536335494e-07
Position 481: 4.5577199014118015e-07
Position 40: 4.322729047486784e-07
Position 1313: 4.030013894654512e-07
Position 1380: 3.7064592333244003e-07
Position 41372: 3.085027533539527e-07
Position 630: 2.8804604455240216e-07
Position 339: 2.4487999100273674e-07
Position 41649: 1.8356743376620398e-07
Position 41654: 1.790718200020672e-07
Position 41721: 1.4585627299868698e-07
Position 41785: 4.0856160404862264e-08
Position 41449: 1.7193071964870933e-09
Position 41332: 1.3994311677953654e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 28573: 1.0000000000000042
Position 41146: 0.9967360839379457
Position 41560: 0.9876933235451213
Position 40653: 0.9849556135651871
Position 40094: 0.980013238977355
Position 12888: 0.954553617413576
Position 18073: 0.9427619166991301
Position 42528: 0.9262976372984925
Position 47528: 0.8027067698037355
Position 44791: 0.7538187547904002
Position 41819: 0.6555639822722701
Position 44988: 0.6421884409750813
Position 44328: 0.5248898084889404
Position 45718: 0.25456995109944863
Position 13553: 0.16549626551073893
Position 45426: 0.1525693189678495
Position 15213: 0.11434385647957403
Position 42360: 0.11053511378371528
Position 44667: 0.10996136932743582
Position 13603: 0.10433974028746819
Position 14739: 0.10277529177266999
Position 17262: 0.0999947214978838
Position 44362: 0.09749349176502455
Position 5320: 0.08811978208812953
Position 30262: 0.0692726330477931
Position 21564: 0.06444416787469272
Position 41862: 0.06308740905049408
Position 45384: 0.057659740344195236
Position 43330: 0.05673091758437778
Position 42487: 0.052239559694466815
Position 48403: 0.05021567471104203
Position 42053: 0.04802373433884281
Position 48383: 0.04770599982698362
Position 41810: 0.043343379283428324
Position 30106: 0.04032132877801724
Position 29925: 0.037708436052187745
Position 29914: 0.035650457156496375
Position 21220: 0.030969506537716282
Position 44598: 0.030921965438427956
Position 46779: 0.02948757179252918
Position 13563: 0.02861543192863698
Position 44824: 0.02551455608376325
Position 45179: 0.02505475809488632
Position 41874: 0.024797135375423402
Position 21544: 0.021641448819012404
Position 29935: 0.021344676902419316
Position 46750: 0.0211518348762205
Position 43716: 0.020643651805344904
Position 21541: 0.019947168019594626
Position 44440: 0.0185159387780784
Position 41894: 0.01680155056844194
Position 14025: 0.016718024876804304
Position 43188: 0.016184787534498646
Position 46961: 0.015411380576953373
Position 13747: 0.014397663376515012
Position 45011: 0.014271473112207259
Position 44104: 0.012848250690856496
Position 30085: 0.01161912598185123
Position 42248: 0.01151143200844629
Position 44000: 0.011475576795940096
Position 43734: 0.010150294221438651
Position 44308: 0.00990304450504274
Position 21734: 0.009880820675354564
Position 48606: 0.009585931957399459
Position 14046: 0.009095762236896204
Position 30280: 0.007024478368034913
Position 45772: 0.00637329418247197
Position 41572: 0.006196833574571449
Position 13504: 0.006078955545949101
Position 45072: 0.006039271665940604
Position 30296: 0.005834565400995664
Position 45249: 0.005616707340421229
Position 42183: 0.005489041805167038
Position 42302: 0.004992338445627803
Position 42312: 0.004988715307392923
Position 44159: 0.004805134722634601
Position 47318: 0.00469588261095502
Position 42235: 0.004403062864739515
Position 7976: 0.004312350315991655
Position 42319: 0.004278830854860504
Position 29800: 0.004259145408217149
Position 42960: 0.00424201538548019
Position 29747: 0.0041436849288570415
Position 43302: 0.003833406835560649
Position 44443: 0.0035025155400009206
Position 42134: 0.003255522964313116
Position 47300: 0.003094151327967791
Position 7683: 0.0030284518197634834
Position 41155: 0.0028949426033486694
Position 29813: 0.0028891337774417107
Position 42201: 0.00284762717966706
Position 41832: 0.0027709311148752186
Position 45158: 0.0023730075564745204
Position 5239: 0.0022305186188828112
Position 30122: 0.0022055079988141622
Position 30139: 0.0021852933978196614
Position 30130: 0.0021529231180344895
Position 43231: 0.0021039207021366453
Position 21724: 0.002050840954175155
Position 41614: 0.0020331343477198076
Position 43805: 0.0020330836167827284
Position 45101: 0.0019654926832063666
Position 1649: 0.0017115811458402743
Position 13974: 0.001647315218170694
Position 12147: 0.0015953370396341248
Position 14787: 0.0015886341978336754
Position 43755: 0.0015516284310204567
Position 44999: 0.0014492033495087607
Position 41827: 0.0014315894800892843
Position 44625: 0.0014294508000215623
Position 42266: 0.0013274097435300245
Position 43745: 0.00125293818536137
Position 48351: 0.0012506447706225044
Position 41284: 0.0011664306273220827
Position 44437: 0.0010541094672956467
Position 47183: 0.0010437557395342443
Position 44255: 0.0010436444428925575
Position 43207: 0.001021208796221933
Position 43829: 0.0009919282380891974
Position 44510: 0.0008131889168705827
Position 8186: 0.0007609279527880042
Position 42921: 0.0005117747351435648
Position 42489: 0.00048282987284960075
Position 44992: 0.00047870760147362404
Position 1622: 0.0004576775361826273
Position 46249: 0.00045474645141268546
Position 46227: 0.00042560817410737127
Position 44138: 0.00042456268997506283
Position 43307: 0.0003748847993051738
Position 44334: 0.000370690852500001
Position 42537: 0.00034219826849483974
Position 43948: 0.00028513988865137493
Position 46503: 0.0002764949344058271
Position 43246: 0.0002704432632024034
Position 45817: 0.0002685552823606977
Position 41829: 0.00022336838414144705
Position 42494: 0.0002133027569224678
Position 44604: 0.00019079904429577716
Position 41926: 0.0001887754822474737
Position 42723: 0.0001873823260579297
Position 42414: 0.0001855696612773636
Position 42994: 0.00014319644707813854
Position 1355: 0.00013185307779919908
Position 45030: 0.00012637958622758512
Position 43834: 0.00011622394915199867
Position 43771: 0.00010447030428600866
Position 46245: 9.738339914284668e-05
Position 41222: 9.425356190375221e-05
Position 43920: 8.813628082864362e-05
Position 44025: 8.474883170172375e-05
Position 41654: 8.404601194440868e-05
Position 41624: 6.741007731799377e-05
Position 42385: 6.310268805733025e-05
Position 41964: 5.293142734571859e-05
Position 41728: 5.036841716756036e-05
Position 44641: 4.817660316969655e-05
Position 43211: 1.2880096117049324e-05
Position 41630: 8.646514269184934e-06
Position 41524: 3.521084513089319e-06
Position 41702: 3.4427942098719687e-06
Position 43381: 2.753347901593439e-06
Position 41593: 1.6496023173523751e-06
Position 41904: 9.448555090570815e-07
Position 5034: 8.902972499352395e-07
Position 41943: 4.7310840006826773e-07
Position 41581: 3.6228578477425154e-07
