Gene = anchor
Position 6365: 0.0004464180859317296
Position 7797: 0.0004121798347224161
Position 4956: 0.00039670314452361225
Position 6552: 0.0003227177159327948
Position 8306: 0.00029979705272587567
Position 8076: 0.0002832245850575341
Position 4755: 0.0002823469565633044
Position 5719: 0.0002820786004977571
Position 8296: 0.000281532240840211
Position 6801: 0.0002793445934452086
Position 2104: 0.00024221280835621625
Position 7836: 0.00022248374656278855
Position 6267: 0.00021017672224895716
Position 7276: 0.00019480162704638357
Position 6342: 0.00018090031310819373
Position 8590: 0.0001774758018378617
Position 5294: 0.00017351881671567095
Position 6845: 0.00015630344278968412
Position 9033: 0.00014884675175570538
Position 1379: 0.00014572574125861382
Position 7232: 0.00014511882819506346
Position 5851: 0.00013549605689070217
Position 1399: 0.0001286237315555123
Position 64: 0.00012834931292984167
Position 6293: 0.0001269778246254052
Position 6957: 0.00011868819809477511
Position 6507: 0.00011825663780451646
Position 1739: 0.00010720479333783046
Position 4815: 0.00010491044516902641
Position 1201: 9.761590097269575e-05
Position 438: 8.964347832770842e-05
Position 469: 8.924464267339284e-05
Position 8109: 8.823950663734192e-05
Position 8285: 8.728036474435265e-05
Position 6980: 8.547441746850061e-05
Position 8461: 8.429311103588948e-05
Position 7385: 8.200101576071522e-05
Position 8322: 8.05159672323205e-05
Position 5907: 7.774995669203565e-05
Position 5950: 7.563600546654942e-05
Position 5807: 7.368653855096516e-05
Position 6924: 7.021946311545603e-05
Position 7506: 6.586335309659629e-05
Position 5119: 6.463440572677105e-05
Position 7262: 6.336818981977415e-05
Position 7299: 6.044949922254009e-05
Position 6680: 5.540707701744385e-05
Position 5957: 5.1124857242242e-05
Position 4759: 4.700847222347549e-05
Position 5044: 4.218484848306458e-05
Position 2230: 3.920748597081469e-05
Position 5860: 3.784462804618632e-05
Position 5205: 3.6417637475264654e-05
Position 2145: 3.3323898426694286e-05
Position 7675: 3.268786596357606e-05
Position 5491: 3.084834329472389e-05
Position 7388: 2.716101501837021e-05
Position 1083: 2.714346403371221e-05
Position 6872: 2.6978075040756837e-05
Position 5834: 2.624043365069246e-05
Position 5841: 2.2810655862473848e-05
Position 140: 1.9830634039476566e-05
Position 7466: 1.8803826609704228e-05
Position 5179: 1.8081691064094314e-05
Position 5895: 1.7367935147803535e-05
Position 7531: 1.7354460982306103e-05
Position 361: 1.67668964662473e-05
Position 4764: 1.4607636398923154e-05
Position 6104: 1.3082980907027954e-05
Position 7199: 1.2089129390697505e-05
Position 674: 1.0378558648078507e-05
Position 5058: 1.008740995026515e-05
Position 5714: 8.594008308275454e-06
Position 5393: 7.595066814040869e-06
Position 5671: 6.906783919427444e-06
Position 109: 6.746849709402922e-06
Position 6804: 6.638812876493552e-06
Position 7340: 6.63526447848597e-06
Position 5181: 6.438902278366625e-06
Position 4979: 6.328348592783505e-06
Position 5664: 6.197402515868833e-06
Position 7482: 6.0787502333924095e-06
Position 5014: 4.604963630930254e-06
Position 7326: 4.4009966164239725e-06
Position 90: 4.2806334086137095e-06
Position 137: 3.716494054258966e-06
Position 7349: 3.529686168063332e-06
Position 6757: 2.772309626197968e-06
Position 6543: 2.7219506715724632e-06
Position 6921: 2.6773124027016445e-06
Position 1252: 2.5545986569464084e-06
Position 641: 2.48324458098015e-06
Position 5513: 2.188378550610411e-06
Position 740: 2.0469435910605917e-06
Position 4852: 1.9305285865719206e-06
Position 5794: 1.6525994130889708e-06
Position 4715: 1.6204131107305262e-06
Position 6068: 1.48405356361494e-06
Position 7351: 1.345815309074608e-06
Position 493: 1.2317317963061085e-06
Position 5648: 1.127218128463099e-06
Position 7742: 1.0635883796843069e-06
Position 4709: 1.005521972284416e-06
Position 5645: 8.462072961651175e-07
Position 7080: 8.084400865901168e-07
Position 7219: 7.776579053769233e-07
Position 7499: 7.231551518179217e-07
Position 1182: 6.867549793304574e-07
Position 648: 6.587463977798562e-07
Position 5108: 5.767721139406242e-07
Position 5818: 5.343355459697643e-07
Position 5938: 5.337342889800292e-07
Position 706: 5.24385217489716e-07
Position 424: 5.236598631063317e-07
Position 7244: 4.952835634073823e-07
Position 472: 4.440151851453513e-07
Position 6057: 4.3400688989595487e-07
Position 7246: 4.024372790736655e-07
Position 5474: 3.726487289648859e-07
Position 4991: 3.5981733120566506e-07
Position 5761: 3.4866448588518873e-07
Position 646: 3.2605108701286745e-07
Position 5940: 3.1734612388499377e-07
Position 6169: 3.0105725974803373e-07
Position 7095: 2.7420133332961527e-07
Position 912: 2.7156594246327375e-07
Position 1240: 2.273444099728285e-07
Position 1375: 1.9443698870061104e-07
Position 5538: 1.550015665596369e-07
Position 5308: 1.5110415613866259e-07
Position 5076: 1.3736041088820633e-07
Position 5613: 9.666874848272142e-08
Position 536: 7.892191168931182e-08
Position 5899: 7.610006275225977e-08
Position 1104: 6.954693245355038e-08
Position 709: 5.227552812046483e-08
Position 5279: 4.5058003599391076e-08
Position 842: 2.1021465649512427e-08
Position 6875: 1.8978713012672515e-08
Position 807: 1.6232216857733225e-08
Position 6044: 1.3900500202022451e-08
Position 6020: 1.3542465066038599e-08
Position 4916: 7.376248229409042e-09
Position 542: 5.297884442737347e-09
Position 6179: 1.6658655572835606e-09
Position 7479: 1.231378734493256e-09
Position 1018: 1.0023063215060791e-09
Position 873: 2.5300719593319405e-10
Position 5074: 2.269616084178828e-10
Position 5506: 1.1065951690063134e-10
Position 5069: 9.273311694551973e-11
Position 5626: 1.2456850987151413e-11
Position 6109: 3.701182675041368e-12
Position 5060: 3.3199974471661218e-12
Position 6765: 7.416527237708183e-13
Position 6807: 3.860193151406211e-13
Position 5267: 1.3059501309210222e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 6040: 0.9984774592405323
Position 4668: 0.9982364274585229
Position 5490: 0.9970044606413772
Position 4868: 0.9966894089961513
Position 7465: 0.9904691552089894
Position 5788: 0.9873095697194535
Position 5262: 0.9845620464126821
Position 7035: 0.9845150156719529
Position 6602: 0.9800394423350067
Position 7960: 0.9560084069907874
Position 4283: 0.8915339682770551
Position 6454: 0.4557685555848136
Position 7718: 0.30315940450235684
Position 2964: 0.19955489685384095
Position 3226: 0.17066767853768539
Position 3041: 0.108371680802938
Position 2649: 0.07327897663464328
Position 2678: 0.04602824980452091
Position 2308: 0.04334107850504853
Position 6265: 0.04326958675928909
Position 8777: 0.04202134957198314
Position 6483: 0.028078111783043046
Position 6365: 0.02740506815172548
Position 7984: 0.02714363620345683
Position 6298: 0.02253095472660127
Position 3452: 0.020009050700659954
Position 6247: 0.018955206090670848
Position 2320: 0.015689053946093892
Position 6672: 0.015581809416511529
Position 1464: 0.015519687670707391
Position 5290: 0.013758286936984304
Position 1875: 0.012045949992116122
Position 3730: 0.011963416682623426
Position 3073: 0.011035325669968368
Position 7773: 0.010930134538727413
Position 5804: 0.007987054499778894
Position 3304: 0.0070033148131687616
Position 1818: 0.006552445689413073
Position 732: 0.006532648288355888
Position 5022: 0.006288774403966457
Position 5126: 0.005854595608551478
Position 3325: 0.005408347623088001
Position 1878: 0.005205912524948462
Position 8493: 0.0042966965801966945
Position 3047: 0.003999485477130976
Position 7056: 0.003996499473031868
Position 2160: 0.0033923714201401535
Position 1638: 0.0032893065744478054
Position 2179: 0.0031771829382516077
Position 1185: 0.002923074286245985
Position 770: 0.0029216914817336882
Position 7299: 0.0027596572150840985
Position 8783: 0.002407915150515909
Position 6338: 0.0023886314921018805
Position 1729: 0.0023318031823778163
Position 347: 0.0022860818037709974
Position 1110: 0.0022077155591368673
Position 5860: 0.0020676183517873803
Position 7059: 0.0019389900863549731
Position 1166: 0.0017049177728115307
Position 8512: 0.0015481475236506011
Position 7649: 0.001480463057013689
Position 4041: 0.0014707267554480384
Position 817: 0.00145736614871274
Position 8220: 0.0014571158054318882
Position 5235: 0.0013833292015508066
Position 7095: 0.0013032440269363293
Position 7331: 0.0012767468895853286
Position 8415: 0.0012275509566867886
Position 6194: 0.0012046189036895051
Position 5938: 0.001072521645084403
Position 3058: 0.001064821398989885
Position 422: 0.0010256532658416968
Position 3375: 0.0009708168858445108
Position 4893: 0.0009635020151746617
Position 4305: 0.0009474061914959506
Position 375: 0.0008674470008151897
Position 7244: 0.0007752838511868845
Position 5548: 0.000767311340442246
Position 5889: 0.000738461476034556
Position 4685: 0.0007263403377822954
Position 8645: 0.0006746963300225114
Position 9008: 0.0006523980171437654
Position 4122: 0.0006494059680763383
Position 3748: 0.0006444575615399869
Position 8424: 0.0005849158911355776
Position 2348: 0.000575057564853223
Position 7349: 0.0005667635427062545
Position 3063: 0.0005636582931025531
Position 7080: 0.0005626906599771513
Position 8152: 0.0005405783749140641
Position 6734: 0.0005345317863510206
Position 4913: 0.0005166324385411539
Position 1505: 0.0005157304563808444
Position 888: 0.00047971425879928014
Position 3001: 0.00047379907844548753
Position 2691: 0.00047181405305310047
Position 1605: 0.00045405785942765557
Position 6867: 0.0004463021537992862
Position 2116: 0.00043808405263027036
Position 5824: 0.0004330088111652063
Position 3700: 0.00043290075984075743
Position 3644: 0.0004083408490411542
Position 458: 0.00034629505315269583
Position 1700: 0.00033638426595882973
Position 6342: 0.0003286246590893211
Position 5624: 0.0003264297351896128
Position 8412: 0.00032601486922439473
Position 7114: 0.0002973350862361676
Position 3714: 0.00027839448622957977
Position 7723: 0.0002675330048381997
Position 3661: 0.00025992848195943003
Position 2452: 0.00025962971905937546
Position 288: 0.00024511626911331375
Position 3411: 0.00021086310558498316
Position 3563: 0.00019862879351345748
Position 955: 0.0001941833862401226
Position 3991: 0.0001914348570999793
Position 4755: 0.00018716822459826426
Position 3603: 0.00018337254986980182
Position 6689: 0.00018202214020015994
Position 6310: 0.00017887054621393034
Position 3551: 0.00017671184831385723
Position 5133: 0.00016991704478602413
Position 8590: 0.00016904876640306074
Position 5308: 0.000162701055063702
Position 2355: 0.00015966194221868365
Position 3926: 0.0001588034297283526
Position 1046: 0.00015769455358445768
Position 3868: 0.00015704446544654164
Position 455: 0.00015051346046239544
Position 2037: 0.00014941657242417182
Position 7436: 0.0001469905183616541
Position 7828: 0.0001411701547807878
Position 527: 0.00013759537121019159
Position 823: 0.000127944978040768
Position 7002: 0.0001271510747213079
Position 504: 0.00012333551254795148
Position 6678: 0.0001218140047008149
Position 1517: 0.0001200641558305759
Position 5375: 0.00011776104877526809
Position 1520: 0.00011659864695640637
Position 2069: 0.00010385946608651802
Position 1119: 0.00010278308401497055
Position 7887: 9.646308737762728e-05
Position 9094: 9.625833395134086e-05
Position 6492: 9.272607540829122e-05
Position 7661: 8.333384001606163e-05
Position 5774: 7.945442279664996e-05
Position 1136: 7.363817842913722e-05
Position 1014: 7.079706933466977e-05
Position 7638: 6.889400693122044e-05
Position 7385: 6.756668074181926e-05
Position 6507: 6.649305367024227e-05
Position 789: 6.622923227098374e-05
Position 208: 6.530174949940937e-05
Position 305: 5.6277301535421486e-05
Position 7486: 5.615168276836582e-05
Position 9110: 5.258841780436491e-05
Position 8450: 5.1879730270608134e-05
Position 5065: 4.622580809615771e-05
Position 7102: 4.562222948481184e-05
Position 5577: 4.5218451527373453e-05
Position 6756: 4.4411342584098804e-05
Position 5025: 3.965831659909149e-05
Position 7665: 3.937145457834431e-05
Position 5087: 3.937096482767443e-05
Position 5761: 3.2962528269940034e-05
Position 2087: 3.1985167166960294e-05
Position 6008: 2.1757964818929104e-05
Position 1257: 1.882596055806326e-05
Position 1132: 1.832375881892806e-05
Position 6220: 1.7958849762770414e-05
Position 2324: 1.7820350671515875e-05
Position 269: 1.530347869958223e-05
Position 6139: 1.4170903454936151e-05
Position 5142: 1.2534079411774723e-05
Position 5317: 1.1251166226773485e-05
Position 7192: 1.0953585104047349e-05
Position 149: 1.013983647989613e-05
Position 702: 9.813537297792039e-06
Position 5758: 9.023002345985553e-06
Position 486: 7.356893033556024e-06
Position 4852: 7.315647388881851e-06
Position 472: 6.92136754285851e-06
Position 5501: 5.916695320809664e-06
Position 7523: 5.240831659117136e-06
Position 290: 4.934251064405922e-06
Position 6217: 4.918823321304078e-06
Position 5163: 4.163480452572366e-06
Position 6528: 3.5943189686072284e-06
Position 6718: 3.456632408058367e-06
Position 7473: 3.375821690027146e-06
Position 5946: 2.649785732942183e-06
Position 864: 1.8548582005354565e-06
Position 5598: 1.6666940214717597e-06
Position 5338: 1.6660621288113191e-06
Position 7450: 1.2727088028349295e-06
Position 522: 1.0139866783977638e-06
Position 5407: 6.867740579247057e-07
Position 5702: 3.9618437528229917e-07
Position 7559: 3.797254434094242e-07
Position 320: 3.2051468251812406e-07
Position 469: 3.159453292174761e-07
Position 1155: 2.6138835117723004e-07
Position 5730: 2.4493999811423675e-07
Position 966: 1.6378454084746184e-07
Position 801: 1.1689254916703343e-07
Position 438: 6.677131321420056e-08
Position 508: 1.6949511282237363e-08
Position 315: 1.6446226637715108e-08
Position 7653: 1.397978208083676e-08
Position 540: 1.3077716134024379e-08
Position 130: 1.137787559769637e-08
Position 6158: 7.559293155793735e-09
Position 6154: 4.1911178070318415e-10
