Gene = Ir31a
Position 265: 0.00010925021090916857
Position 1715: 9.2198742283022e-05
Position 2062: 8.399286231260926e-05
Position 651: 7.556226901511055e-05
Position 704: 7.060096148647972e-05
Position 2369: 4.751846827007543e-05
Position 313: 4.611182920416666e-05
Position 2006: 4.165848755364612e-05
Position 529: 3.729826836342104e-05
Position 280: 3.511188748223627e-05
Position 606: 3.2111999362936986e-05
Position 1803: 3.190126644618198e-05
Position 2169: 2.2410097610383664e-05
Position 344: 1.88953637005135e-05
Position 2001: 1.612287867740488e-05
Position 321: 1.4000187979085971e-05
Position 1992: 9.803480047580616e-06
Position 868: 8.094435719789273e-06
Position 2109: 6.9248696672282505e-06
Position 2153: 2.30578648434679e-06
Position 1762: 2.1507609890596524e-06
Position 323: 2.097852225578479e-06
Position 351: 1.528962645498245e-06
Position 1327: 1.3769456028448359e-06
Position 121: 1.078643472753044e-06
Position 315: 8.18355137993029e-07
Position 207: 5.999981235453906e-07
Position 457: 5.709851495856965e-07
Position 507: 2.525977682044247e-07
Position 438: 2.362431600219481e-07
Position 2097: 1.2980482228023384e-07
Position 888: 2.4718931206487156e-08
Position 441: 4.593371079609327e-09
Position 1543: 1.0618296519441558e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2280: 0.986265907317804
Position 1798: 0.8719940393524507
Position 933: 0.8072852372880351
Position 2480: 0.753356300851808
Position 387: 0.26157951025546844
Position 1364: 0.23851143335551137
Position 693: 0.19022772819083517
Position 441: 0.10339671043747614
Position 457: 0.08526988307541439
Position 1881: 0.08404652421031686
Position 1500: 0.08337020785356729
Position 668: 0.05347329774857543
Position 1967: 0.03633562721057818
Position 1091: 0.030525638469776722
Position 555: 0.025198280756982362
Position 1546: 0.024748540102498467
Position 396: 0.02355849575494597
Position 2446: 0.023073333882493913
Position 568: 0.01858814892095727
Position 1648: 0.016756377764246
Position 2148: 0.016448229820687697
Position 904: 0.012462792368509428
Position 590: 0.011015078455427747
Position 726: 0.010533384210445126
Position 2084: 0.009088518538385309
Position 103: 0.004438968682439487
Position 2296: 0.003927394614775647
Position 1640: 0.003901298270299041
Position 765: 0.003719889495071705
Position 911: 0.0035094944509862563
Position 820: 0.0032924143932305783
Position 1824: 0.003149285039512112
Position 795: 0.002886959645166713
Position 287: 0.0027594489472198753
Position 334: 0.002367054306908651
Position 523: 0.0022434635386966873
Position 1473: 0.0020667230766206663
Position 1319: 0.0017573071234403593
Position 996: 0.0017180890499260927
Position 1424: 0.0015952295736961408
Position 617: 0.0015891234424323833
Position 223: 0.00131821868723554
Position 2185: 0.0012680196871332388
Position 529: 0.0010973835104429184
Position 133: 0.0009563611032929124
Position 2242: 0.0009187912584604531
Position 1401: 0.0008024268090483322
Position 1832: 0.0007777731710464
Position 2312: 0.0006206007678062326
Position 945: 0.00047570426076294533
Position 1940: 0.0004392897381705012
Position 1232: 0.00038364123216762014
Position 1913: 0.00033282416092216856
Position 203: 0.0002999273961233535
Position 1854: 0.00024382955622343852
Position 1666: 0.00024202464304932597
Position 170: 0.00022748269235214316
Position 1249: 0.00020685488311221226
Position 292: 0.00019684789021259732
Position 229: 0.00018737520013800216
Position 1801: 0.00015994182210589633
Position 2006: 0.00013699382277628094
Position 167: 0.00011517076153969323
Position 136: 8.722319280565e-05
Position 2303: 5.783123596082505e-05
Position 859: 5.6297096575855345e-05
Position 2425: 5.066632735769583e-05
Position 259: 2.0718985215754194e-05
Position 2427: 1.6121576768398263e-05
Position 2522: 7.18171399796729e-06
Position 362: 6.3810258123673264e-06
Position 1857: 6.356969457141373e-06
Position 303: 4.823536426335449e-06
Position 339: 2.1961906509443443e-06
Position 182: 1.1830149320035437e-06
Position 307: 5.126716667840232e-07
Position 251: 2.3051731324729846e-07
Position 2216: 1.449482180096681e-07
Position 313: 6.76668798425004e-08
Position 234: 4.5223669836737644e-08
