Gene = Exo70
Position 1070: 1.9587680049909815e-05
Position 3473: 1.9095853624321727e-05
Position 536: 1.890259849193574e-05
Position 856: 1.7175122326771458e-05
Position 1934: 1.7045676150587987e-05
Position 3517: 1.6983941730105386e-05
Position 1801: 1.6902547229152084e-05
Position 3769: 1.3303411783585569e-05
Position 1449: 8.858906365597266e-06
Position 945: 8.481760287494601e-06
Position 970: 8.353156373705207e-06
Position 3229: 8.217481879360077e-06
Position 1707: 7.497262471931795e-06
Position 1108: 7.046127303077572e-06
Position 49: 6.427387485819519e-06
Position 517: 6.214059495082539e-06
Position 817: 5.243855102838884e-06
Position 162: 5.2015825883937156e-06
Position 3910: 3.6994842339346375e-06
Position 1657: 3.491776577485981e-06
Position 1052: 3.3172911006852013e-06
Position 2419: 3.306026431491879e-06
Position 1028: 2.7545240374532858e-06
Position 244: 2.6949524434319817e-06
Position 126: 2.4788326899184156e-06
Position 1099: 2.4406475823466554e-06
Position 890: 2.3968933504010295e-06
Position 3247: 1.8195454228255741e-06
Position 3424: 1.647424307736817e-06
Position 556: 1.347427294908684e-06
Position 167: 1.2583913671303622e-06
Position 74: 9.406367179855742e-07
Position 3736: 9.185098548145444e-07
Position 337: 7.135185758369193e-07
Position 3504: 4.991618670837222e-07
Position 3185: 4.6202687468789415e-07
Position 281: 4.274566108627476e-07
Position 3885: 3.644744217661666e-07
Position 3553: 3.532628340879575e-07
Position 638: 2.870989813043877e-07
Position 1106: 2.757171850459987e-07
Position 421: 2.0342543762189927e-07
Position 1112: 3.6100618819844914e-08
Position 3852: 2.8227639989622113e-08
Position 170: 1.6931185793671113e-08
Position 276: 3.008422316326795e-09
Position 3107: 1.246247918259516e-09
Position 2515: 1.2208482610176194e-09
Position 264: 4.948111795490379e-10
Position 3114: 2.41856506297589e-10
Position 3139: 2.2409705910291602e-10
Position 423: 4.89770610480547e-11
Position 468: 8.314139729487175e-12
Position 479: 1.1449223554699597e-12
Position 497: 3.2017743969504133e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 3675: 0.9991167046497317
Position 3283: 0.9962097563697755
Position 2366: 0.9814252934949533
Position 3864: 0.9701727660122114
Position 446: 0.9661197952813411
Position 210: 0.9529935483030042
Position 2493: 0.786890012932958
Position 3130: 0.08708555616878627
Position 2536: 0.056901892144064076
Position 226: 0.027511166846033427
Position 3885: 0.024224358321869397
Position 1211: 0.022502879742074315
Position 790: 0.011739677155050202
Position 2713: 0.008477971997207364
Position 2286: 0.0068348554208118835
Position 2506: 0.005174820312174941
Position 2555: 0.003927557454319645
Position 1172: 0.0036387847396566397
Position 2247: 0.003118989570578586
Position 83: 0.002850773263775265
Position 3875: 0.0023506724109598116
Position 214: 0.0021052488310306767
Position 1024: 0.0020177056700561376
Position 2503: 0.001645478252534157
Position 303: 0.001604398411654939
Position 3393: 0.0012780564265358737
Position 477: 0.000983720993311974
Position 3289: 0.0009457054121181855
Position 752: 0.0006866972168465564
Position 2305: 0.0006865887011248356
Position 2947: 0.0005742214172949566
Position 238: 0.0005458980201235806
Position 281: 0.0005144377330300293
Position 2548: 0.00047959070196376533
Position 3324: 0.0004555962475368781
Position 1045: 0.00039063369552762815
Position 2569: 0.00038066926434984674
Position 703: 0.00037580303657694505
Position 2572: 0.0003626287794856342
Position 3175: 0.0003360961739005833
Position 2032: 0.00032492059268815276
Position 2773: 0.00031811257773847783
Position 1715: 0.0003117603490669816
Position 2586: 0.00027084333512162717
Position 910: 0.0002625726820191639
Position 2860: 0.0002591474426271293
Position 1034: 0.00023629302742019147
Position 3915: 0.00021309107507647298
Position 3455: 0.00020599405137319135
Position 455: 0.00019528548001281897
Position 3687: 0.0001820068597365409
Position 700: 0.00017978903300562676
Position 619: 0.0001693944910043927
Position 1289: 0.00016450873318652829
Position 1136: 0.0001617968954762459
Position 3444: 0.00015814379457172755
Position 765: 0.00015706938055956926
Position 3024: 0.00015210930332274237
Position 2821: 0.0001520966426984924
Position 1988: 0.00015012086832356177
Position 1514: 0.00013028329389218722
Position 136: 0.00012903240452200604
Position 1445: 0.00012591894263926583
Position 1253: 0.0001218781480881674
Position 126: 0.00011050799451507213
Position 1388: 0.00010728685496054298
Position 1475: 0.00010630661207865527
Position 2728: 0.00010310271642066555
Position 506: 9.83081927088484e-05
Position 1122: 9.714253527206719e-05
Position 2913: 9.467229295618167e-05
Position 572: 7.950764454342059e-05
Position 530: 7.679265077279028e-05
Position 2782: 7.643703191526709e-05
Position 2052: 7.551709844965911e-05
Position 3910: 6.87162293411013e-05
Position 2515: 6.253652570493562e-05
Position 1187: 6.210399085871047e-05
Position 1229: 6.001870855963619e-05
Position 1761: 5.537207307710286e-05
Position 1297: 4.696051159646367e-05
Position 3498: 4.630142168807505e-05
Position 3919: 4.4828044547994625e-05
Position 2665: 4.310262259014943e-05
Position 3037: 4.21314936038494e-05
Position 300: 3.982984645435407e-05
Position 3483: 3.974902921108311e-05
Position 3333: 3.50064548806247e-05
Position 62: 3.367548021787349e-05
Position 3889: 3.0318635520980784e-05
Position 91: 2.955049242428332e-05
Position 3488: 2.9084807991779605e-05
Position 852: 2.800499748180695e-05
Position 345: 2.7970632850970977e-05
Position 2018: 2.5209071335286177e-05
Position 1313: 2.3846460159882897e-05
Position 1939: 2.3326295370731854e-05
Position 1544: 2.213944454088296e-05
Position 708: 2.1643709239047174e-05
Position 3510: 2.0414279848106732e-05
Position 2941: 1.9891974564515598e-05
Position 2261: 1.8795934744760448e-05
Position 2626: 1.8017557086597647e-05
Position 1668: 1.626352293341477e-05
Position 811: 1.5670265541492323e-05
Position 3967: 1.5162260207479736e-05
Position 1520: 1.4414926844679488e-05
Position 1472: 1.3706138855913386e-05
Position 3172: 1.321071207056474e-05
Position 1481: 1.1822407746966994e-05
Position 517: 1.1535230025331762e-05
Position 2127: 9.924287545903096e-06
Position 3714: 8.316823311928358e-06
Position 721: 8.135599119607848e-06
Position 1460: 8.057167120595616e-06
Position 324: 6.860174351433298e-06
Position 1979: 5.734390540994483e-06
Position 3823: 5.40149545344221e-06
Position 1403: 4.835356486445257e-06
Position 2131: 4.645368502942384e-06
Position 3696: 4.2875532284731556e-06
Position 2002: 4.101521132171801e-06
Position 508: 3.703842344584007e-06
Position 2063: 3.6314877118783667e-06
Position 1878: 2.8320929710937415e-06
Position 2227: 2.7181119056043074e-06
Position 3345: 2.3758269657856477e-06
Position 348: 2.278503711419691e-06
Position 3980: 9.192894549881469e-07
Position 3925: 8.005910750365793e-07
Position 3797: 7.06290649103691e-07
Position 3630: 6.07325745511433e-07
Position 1031: 3.3590058765571843e-07
Position 4008: 2.725789989125247e-07
Position 990: 2.585434066860393e-07
Position 3833: 2.2353146822628146e-07
Position 3751: 2.123828805445881e-07
Position 3610: 1.8203438694138405e-07
Position 668: 7.890947312094163e-08
Position 1553: 7.29474612960013e-08
Position 244: 6.428903333286754e-08
Position 3946: 5.657166601183412e-08
Position 687: 2.7734628219160627e-08
Position 890: 2.5150770388517136e-08
Position 3985: 2.114943301710109e-08
Position 645: 1.455314058925762e-08
Position 1016: 1.0950291764981854e-08
Position 3993: 1.0306979570837896e-08
Position 157: 9.715210052763339e-09
Position 357: 6.398442815327377e-09
Position 321: 5.221267159939489e-09
Position 628: 4.710201517731749e-09
Position 167: 2.2232956877830563e-09
Position 939: 1.6741446178450351e-09
Position 354: 8.696002886563385e-10
Position 1478: 5.520791727661759e-10
Position 375: 5.159062162969192e-10
Position 1550: 4.827743338936438e-10
Position 154: 4.76718491884362e-10
Position 931: 2.826574312605306e-10
Position 372: 1.7212317213064182e-10
Position 363: 1.4159706666828465e-10
