Gene = tai
Position 427: 5.0561334481893584e-05
Position 1135: 3.869332153323494e-05
Position 305: 2.7064120456261458e-05
Position 439: 6.942093729088356e-06
Position 34: 6.934571548865417e-06
Position 763: 5.609121073414583e-06
Position 726: 5.2945916944993385e-06
Position 879: 3.4943184431747398e-06
Position 220: 2.454480454228074e-06
Position 282: 1.9059398492415216e-06
Position 890: 1.589190768396176e-06
Position 303: 1.3181301952331239e-06
Position 551: 8.69247489991802e-07
Position 87: 7.305890072732399e-07
Position 3: 5.947256047786628e-07
Position 146: 2.953193946545745e-07
Position 492: 1.248147654083521e-07
Position 284: 8.244001496873558e-08
Position 553: 6.234043789785745e-08
Position 558: 4.459795201795909e-08
Position 422: 1.5446297507423968e-08
Position 10821: 2.926586552166768e-15
Position 10853: 2.7544040318473016e-15
Position 11593: 2.4670254087273577e-15
Position 10832: 2.44762068371828e-15
Position 5208: 2.219755661567107e-18
Position 5525: 1.9543470430737054e-18
Position 2876: 3.4258305841539764e-19
Position 3177: 1.6853875600063792e-19
Position 2873: 8.152614898255808e-22
Position 3015: 2.3276318378660886e-22

Sorted 3' Splice Sites (High to Low Probability):
Position 24836: 0.9999999996069523
Position 1755: 0.9378370464929779
Position 37156: 0.9015625247383161
Position 2652: 0.4585652762851805
Position 2725: 0.2131731170331949
Position 2741: 0.1980421770437542
Position 986: 0.1340165258326068
Position 35664: 0.0981587999921669
Position 2574: 0.09635401829186967
Position 35842: 0.051904790902940444
Position 2683: 0.03218184648770133
Position 1517: 0.02953225125952697
Position 726: 0.029501893211939138
Position 2185: 0.015546328762558386
Position 942: 0.01305843792945078
Position 336: 0.01221332591503558
Position 374: 0.006367485396133763
Position 107: 0.005702127608732382
Position 885: 0.004576411285969079
Position 735: 0.003344887778206132
Position 1977: 0.002507948167738379
Position 2779: 0.0023099320059424377
Position 958: 0.0020994012427085615
Position 1274: 0.0020477444591099243
Position 2385: 0.001309644888118521
Position 2437: 0.0011185549199231894
Position 2351: 0.0009767499065327482
Position 1455: 0.0009380601053135872
Position 1818: 0.0008119172010195823
Position 2599: 0.000791854025327487
Position 1305: 0.0006888846496144944
Position 2286: 0.0004921377339409352
Position 1878: 0.0004192613591379666
Position 1289: 0.0003032805101120151
Position 773: 0.0002802662547392906
Position 861: 0.00026286517408967154
Position 32279: 0.00025329936278784936
Position 2795: 0.00019367481824822963
Position 2514: 0.0001445537582093387
Position 840: 0.00012104527985516808
Position 609: 0.00011307999802613608
Position 343: 5.885425719085296e-05
Position 2049: 5.810583278571787e-05
Position 116: 5.453093000765114e-05
Position 161: 3.318903815715702e-05
Position 1077: 2.5953493709878112e-05
Position 818: 2.3127905207832967e-05
Position 29419: 1.4833442601342155e-05
Position 505: 1.0226763080965525e-05
Position 174: 7.1987480779522616e-06
Position 158: 6.416023725403315e-06
Position 27687: 4.587821199043882e-06
Position 25376: 1.4662729992431358e-06
Position 27723: 9.785399711537529e-07
Position 26059: 9.286445563651366e-07
Position 25769: 7.785641670578522e-07
Position 26782: 3.918792587101772e-07
Position 25351: 2.999950864667224e-07
Position 419: 2.829453107180152e-07
Position 26445: 2.809349356161793e-07
Position 25098: 1.845951133418788e-07
Position 25947: 1.6044928053370217e-07
Position 349: 8.461056081781563e-08
Position 25440: 7.42589664304977e-08
Position 25546: 6.615340209900998e-08
Position 25396: 6.032318265239596e-08
Position 514: 3.609418315428923e-08
Position 508: 3.4607901294351e-08
Position 355: 3.353768744074972e-08
Position 569: 3.1854352243706144e-08
Position 180: 3.111160245059158e-08
Position 849: 6.177649285412975e-09
Position 665: 1.2510696465660831e-09
Position 624: 6.30070661417377e-10
Position 630: 3.675949050894353e-10
Position 626: 3.201326444364003e-10
Position 21307: 2.8716280188532544e-10
Position 650: 2.6393283527089597e-10
Position 19656: 9.240267228875424e-11
Position 16962: 8.4519704220867e-12
Position 17423: 3.279374570212852e-12
Position 16328: 5.992264433240838e-13
Position 13095: 3.118910604507122e-13
Position 14655: 1.582335931632716e-13
Position 14522: 1.1360730487434127e-13
Position 14947: 1.0634279259971139e-13
Position 13502: 9.140183762359741e-14
Position 14169: 9.019714890861226e-14
Position 12264: 7.835588415054305e-14
Position 11928: 6.263958824740153e-14
Position 13856: 4.6953531234475304e-14
Position 10786: 2.3579292945797875e-14
Position 11067: 1.3772537496279986e-14
Position 10897: 1.1532196916345374e-14
Position 12406: 9.188511777253836e-15
Position 12268: 7.214374679715945e-15
Position 12494: 5.99457280521986e-15
Position 11281: 3.816923112828541e-15
Position 10017: 2.5783277049290907e-15
Position 11340: 1.261091081437261e-15
Position 11126: 1.2199015644480264e-15
Position 10565: 7.478419588729137e-16
Position 10343: 5.880580840354624e-16
Position 9311: 5.539242552529603e-16
Position 8376: 4.754192327224123e-16
Position 9092: 3.6500267647492246e-16
Position 9935: 2.092896946891132e-16
Position 9396: 1.833804054966804e-16
Position 8915: 1.3021419010137551e-16
Position 9153: 7.546335205303654e-17
Position 8478: 4.8617643271416e-17
Position 8040: 3.998788125782126e-17
Position 8398: 3.969668468637842e-17
Position 7903: 2.7330041938593773e-17
Position 7066: 2.5157644672704452e-17
Position 7730: 2.4092522982366062e-17
Position 5776: 2.4085722971649514e-17
Position 8067: 2.2362912430602184e-17
Position 5265: 1.9006492958244437e-17
Position 6871: 1.8217239556218345e-17
Position 7323: 1.7743143036367084e-17
Position 4815: 1.3709937945112244e-17
Position 7034: 1.3692817234088401e-17
Position 5583: 1.3605873483500698e-17
Position 6319: 1.0740365827768696e-17
Position 7578: 1.0220292238671577e-17
Position 6178: 8.737283798541191e-18
Position 4767: 5.553598741071591e-18
Position 5727: 5.435934268157136e-18
Position 6950: 5.085018540583753e-18
Position 6288: 4.7832227023421596e-18
Position 3980: 4.217196424790726e-18
Position 3447: 3.960850628261593e-18
Position 3090: 3.507384086285119e-18
Position 6516: 3.333229595282312e-18
Position 4247: 2.595606720714901e-18
Position 3945: 2.5763731036918645e-18
Position 4357: 2.2098715385504423e-18
Position 5364: 1.887305460797266e-18
Position 3803: 1.8787392063040808e-18
Position 4574: 1.5993462135843583e-18
Position 3018: 1.4904962845932667e-18
Position 5891: 1.3826339318547428e-18
Position 4421: 1.2510294483210815e-18
Position 3015: 1.2060161194203907e-18
Position 5502: 1.2051562267248875e-18
Position 3283: 1.1574904284604708e-18
Position 3516: 9.097992657725041e-19
Position 2977: 8.144189676755727e-19
Position 4613: 7.631824725608102e-19
Position 3241: 7.631090893892635e-19
Position 5290: 7.134487158683199e-19
Position 5391: 6.826177237229509e-19
Position 3865: 6.692399323695212e-19
Position 3211: 6.6187589367500865e-19
Position 4577: 6.268809938099793e-19
Position 2980: 5.718464613896517e-19
Position 4297: 4.1191522318280027e-19
Position 3544: 3.506248845252198e-19
Position 4235: 2.298602725959218e-19
Position 3900: 1.853029691146575e-19
Position 3418: 1.7839613166873932e-19
Position 3556: 1.5134631654823667e-19
Position 3330: 1.3556931247036192e-19
Position 3253: 1.0338664035566065e-19
