Gene = spz3
Position 326: 5.175741896398062e-10
Position 5845: 4.734446861171601e-10
Position 5839: 4.3030183000866176e-10
Position 5725: 2.834428415024035e-10
Position 5611: 1.5220084738882938e-10
Position 5092: 2.4967846912390668e-11
Position 5166: 3.356337016186413e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5590: 0.9984842020907041
Position 4214: 0.8581689166826526
Position 3387: 0.8000806733875685
Position 5040: 0.639091399511158
Position 5063: 0.2831096634473671
Position 3074: 0.08220907250674261
Position 3417: 0.06677113589019874
Position 3749: 0.04760019023288727
Position 4605: 0.03648287517597077
Position 1489: 0.03338940948298921
Position 529: 0.02987780672918519
Position 3407: 0.02339921793673373
Position 2667: 0.019396980755686497
Position 3858: 0.01566236110967986
Position 1853: 0.015488367507305277
Position 2764: 0.01227790371976058
Position 4737: 0.011562556923579001
Position 5017: 0.01113606704276751
Position 3431: 0.008028166207750792
Position 5839: 0.007944108437470671
Position 1715: 0.007757970524932277
Position 2355: 0.007443217498126044
Position 4419: 0.007155727508073653
Position 717: 0.0054388586641263776
Position 720: 0.005365655634858242
Position 1668: 0.005259372259240704
Position 4568: 0.005254449685618429
Position 679: 0.004924205417958822
Position 5906: 0.0031845373590633002
Position 2079: 0.0030069912416898384
Position 5878: 0.0024489408105515136
Position 222: 0.002384110304959025
Position 4067: 0.0023672974127305142
Position 4124: 0.0023045864522335804
Position 5047: 0.0023020499826643484
Position 5275: 0.001980917758296153
Position 637: 0.0017860276895443055
Position 4165: 0.0017755953439239347
Position 1760: 0.0017149913643189096
Position 4485: 0.001584991621224347
Position 1040: 0.0015138323362340294
Position 1881: 0.001469551270154292
Position 492: 0.0014297326004408537
Position 2992: 0.0013986366045171488
Position 1654: 0.0013797514308210074
Position 798: 0.0013592911247824692
Position 4447: 0.0013269148005293364
Position 918: 0.0012941287822638098
Position 1465: 0.0011582217373196579
Position 3111: 0.0011223397653206668
Position 1902: 0.0011048981052505609
Position 5074: 0.0010993809620305874
Position 3449: 0.0010504093456693915
Position 6034: 0.0009256896045075057
Position 1636: 0.000897256456209691
Position 3646: 0.000817634703242202
Position 4849: 0.0007827161293076332
Position 3212: 0.000767840244593235
Position 5355: 0.0007241475828817599
Position 2174: 0.0006641597028075207
Position 1894: 0.0006301787733904475
Position 4551: 0.0006229988690554443
Position 4626: 0.0006076699444845833
Position 5813: 0.0005836281586557428
Position 1037: 0.0005831714084899404
Position 1124: 0.0005761241555155438
Position 4573: 0.0005638710461510111
Position 4655: 0.0005018594101910006
Position 1264: 0.0004539945614121001
Position 3601: 0.0004188423690266005
Position 5853: 0.0004008588572234301
Position 2671: 0.00039510604090348784
Position 5608: 0.0003777148500823916
Position 1092: 0.000353898324906622
Position 1028: 0.0003210097599336643
Position 199: 0.00030156200595727657
Position 980: 0.0002212942384016353
Position 1095: 0.00020437314442198052
Position 2933: 0.000199561728624066
Position 2749: 0.00019684149083188326
Position 5982: 0.000181023503118996
Position 5621: 0.00017345888957665033
Position 1007: 0.00016156414172568167
Position 4452: 0.00014530431006809117
Position 3730: 0.00013909255105353934
Position 1002: 0.00013067708502072025
Position 3882: 0.00012963958634110463
Position 1494: 0.00012925927653198912
Position 852: 0.00012793917146723436
Position 150: 0.00012752724707273087
Position 1224: 0.0001238519886829367
Position 281: 0.00011849866675399962
Position 6043: 9.061040520613091e-05
Position 4613: 8.952560956267214e-05
Position 3515: 8.917514697716716e-05
Position 3258: 8.637425173658432e-05
Position 5653: 7.88761837439461e-05
Position 2967: 6.60551039817244e-05
Position 3224: 6.0304313089193417e-05
Position 5911: 6.02290860411808e-05
Position 1013: 5.990842191631915e-05
Position 540: 5.960357186917679e-05
Position 3656: 5.915825735723725e-05
Position 765: 5.849332806680512e-05
Position 2184: 5.728543321072083e-05
Position 2998: 4.628054311942598e-05
Position 768: 3.469406137387678e-05
Position 861: 3.316289000304834e-05
Position 5850: 3.20454909003581e-05
Position 5865: 3.170405217657168e-05
Position 1682: 2.977770343632933e-05
Position 1130: 2.4492219807871647e-05
Position 2939: 2.3256160506282272e-05
Position 3884: 2.144779218009298e-05
Position 5747: 2.1168596317350413e-05
Position 803: 2.10732608352906e-05
Position 361: 1.6490457168974585e-05
Position 5799: 1.6241295340958184e-05
Position 3018: 1.583905934778854e-05
Position 543: 1.5822868599763762e-05
Position 762: 1.5327841228851658e-05
Position 2888: 1.2444623446500439e-05
Position 5817: 1.1576805993588202e-05
Position 3957: 1.1472022984931527e-05
Position 2567: 9.870165171678776e-06
Position 5636: 9.388193009873985e-06
Position 5615: 7.556390883681698e-06
Position 1870: 6.021097961430046e-06
Position 1561: 5.797843695305123e-06
Position 1435: 5.723495394155755e-06
Position 1614: 1.4654301180334412e-06
Position 726: 8.893664863536333e-07
Position 2034: 7.74251459574922e-07
Position 5250: 6.317778638520883e-07
Position 1766: 5.008292230026409e-07
Position 3914: 4.80584097455588e-07
Position 1602: 4.3453863174319897e-07
Position 2234: 3.78678975040257e-07
Position 986: 3.636830150740002e-07
Position 389: 3.4039009163166953e-07
Position 450: 3.2473018696769397e-07
Position 232: 2.7292298068547284e-07
Position 469: 2.4058617332727834e-07
Position 922: 1.7783814099683534e-07
Position 1408: 1.5649313333632637e-07
Position 585: 1.4578260294394145e-07
Position 800: 1.159172407896266e-07
Position 546: 1.1303472726151607e-07
Position 1398: 4.198278772831205e-08
Position 82: 2.2147179494928207e-08
Position 500: 8.838005419228653e-09
Position 381: 8.708642085509515e-09
Position 2316: 2.5507583604342964e-09
