Gene = Nrt
Position 10408: 1.5082982450824704e-07
Position 17: 1.4921769929699045e-07
Position 8777: 1.3689360093978249e-07
Position 7: 1.0899599290495125e-07
Position 8709: 8.695814653890554e-08
Position 8772: 7.888100697878876e-08
Position 371: 7.852810212408073e-08
Position 330: 7.438298908013821e-08
Position 35: 6.817800006106359e-08
Position 8837: 5.031986878916278e-08
Position 12: 4.934799608130868e-08
Position 743: 2.7082602784158685e-08
Position 1035: 2.2385955195974438e-08
Position 7777: 1.9244223680189875e-08
Position 8864: 8.67928742204262e-09
Position 8085: 7.4089632345712306e-09
Position 8037: 7.270549148965014e-09
Position 8672: 5.397193513411733e-09
Position 8319: 2.64042382213049e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7641: 0.9904902174783387
Position 8357: 0.9416267373161041
Position 10844: 0.17206024970988723
Position 1199: 0.08708250991676492
Position 8360: 0.05458576762747962
Position 9954: 0.02970998317925059
Position 5723: 0.019917784249558323
Position 264: 0.011584131816338966
Position 7652: 0.007788172084653139
Position 11193: 0.006277447792244524
Position 11260: 0.0059846287064492226
Position 338: 0.005541317389103396
Position 1403: 0.004883874391932568
Position 3706: 0.004409778677760004
Position 7271: 0.004099277870766978
Position 6348: 0.0032518022477862176
Position 10602: 0.00323909413216884
Position 5041: 0.0021257818689295843
Position 267: 0.002015013093920723
Position 10885: 0.0018244469083194914
Position 3738: 0.0017513876603597657
Position 9559: 0.0016495146909553174
Position 9419: 0.0016192639696319922
Position 981: 0.0016102464357294094
Position 669: 0.0015524724842683184
Position 3761: 0.0015185389728707436
Position 3315: 0.0013847116200470149
Position 3054: 0.0012980568074723439
Position 11245: 0.0012032457664245
Position 5021: 0.001143124859094862
Position 10019: 0.0011298382768899014
Position 9268: 0.0010849122543643613
Position 447: 0.0010588556950742406
Position 1223: 0.0010561161047617782
Position 11126: 0.0010468710855754625
Position 10308: 0.001043987844402722
Position 9000: 0.0010213879815736066
Position 9265: 0.000838458706917543
Position 9572: 0.0008383716398205831
Position 2990: 0.0008356667444620956
Position 9739: 0.0007536390653194685
Position 1318: 0.0007000723902974708
Position 10775: 0.000690765976250061
Position 1483: 0.0006411982552616566
Position 3071: 0.0005606355497444622
Position 4527: 0.0005593303769133266
Position 328: 0.0005232629301737265
Position 10445: 0.0005231828306741601
Position 10613: 0.0005217480224757023
Position 4220: 0.0004938456048655207
Position 8366: 0.0004436524088818815
Position 7620: 0.0004341179617643336
Position 3280: 0.00042906699662790984
Position 10926: 0.00039331658340023996
Position 9433: 0.0003729929657361727
Position 4084: 0.000352110049482923
Position 379: 0.00031546908339957856
Position 1440: 0.00030971653842459357
Position 5071: 0.00030938059457620283
Position 9730: 0.0003034235564874173
Position 934: 0.0003004821423707295
Position 2473: 0.00028337341530013533
Position 10710: 0.0002440658339405301
Position 10177: 0.00023209682445846368
Position 9003: 0.00019586872918330795
Position 5146: 0.00018940268692096577
Position 10126: 0.0001878489325270875
Position 10510: 0.00017792079347078558
Position 10859: 0.0001613511970329429
Position 2549: 0.0001239965353553989
Position 10770: 0.00011793702595868466
Position 2028: 0.00011426263990087508
Position 11362: 0.00011143235847128866
Position 2505: 9.454557361197905e-05
Position 10542: 9.271797620326514e-05
Position 10097: 9.166722376880629e-05
Position 1286: 8.770171244478733e-05
Position 2009: 7.44983607285813e-05
Position 8542: 7.341252227005294e-05
Position 9245: 6.80241940190146e-05
Position 9862: 6.500006306317348e-05
Position 8921: 6.370619795238329e-05
Position 8387: 5.9758292904001556e-05
Position 6988: 5.5746979947221315e-05
Position 9526: 4.969565451606766e-05
Position 9041: 4.934504612247397e-05
Position 11337: 4.336336084193657e-05
Position 6699: 4.2251006828916216e-05
Position 10129: 3.88896728653348e-05
Position 9019: 3.566748213150307e-05
Position 923: 2.997724073676999e-05
Position 1048: 2.0628649331998828e-05
Position 6054: 1.98570666241105e-05
Position 8464: 1.856294439332808e-05
Position 10165: 1.743939814068906e-05
Position 5393: 1.6369218785881426e-05
Position 5299: 1.6295840846033337e-05
Position 8410: 1.4783538262145427e-05
Position 687: 1.38773237663271e-05
Position 4786: 1.3183389504351389e-05
Position 4725: 1.3114375464452317e-05
Position 728: 9.444733156813359e-06
Position 8575: 7.05129337091997e-06
Position 702: 7.047604478875974e-06
Position 8434: 5.969368175246385e-06
Position 417: 5.01018748061297e-06
Position 513: 3.57089311324055e-06
Position 590: 1.8553518804292145e-06
Position 555: 1.508748394653434e-06
Position 492: 1.3137979195582136e-06
Position 1022: 9.672509920509386e-07
Position 2771: 7.421368861787517e-07
Position 763: 7.122086784269004e-07
Position 99: 6.866892573520862e-07
Position 342: 4.4151335226438204e-07
Position 428: 4.1404904757495047e-07
Position 617: 3.1117298913194205e-07
Position 468: 1.3714661513611447e-07
Position 760: 9.177577301022804e-08
Position 2087: 7.343424734562956e-08
Position 473: 1.8853188988636435e-08
