Gene = roq
Position 643: 3.7190518034301356e-05
Position 1210: 1.0579636962139353e-05
Position 450: 1.0484102108126945e-05
Position 1266: 1.012964336826565e-05
Position 506: 5.3729931423882544e-06
Position 791: 1.4704403844622122e-06
Position 1883: 8.64602828899131e-07
Position 1618: 7.335771149137636e-07
Position 1738: 4.952453543479498e-07
Position 1656: 3.5958042173507556e-07
Position 419: 3.100841618821162e-07
Position 469: 2.753984858672435e-07
Position 1663: 2.125467664892551e-07
Position 1627: 1.1501315896694711e-07
Position 1666: 1.0989242700052204e-07
Position 1636: 6.498655957464066e-08
Position 1705: 1.197025244112279e-08
Position 396: 9.229123146289354e-09
Position 423: 5.774643290829426e-10
Position 210: 1.5741616400033562e-10
Position 143: 3.728999612951278e-11
Position 148: 2.9094615924850336e-11
