Gene = Smg5
Position 1719: 0.0004193660058280022
Position 590: 0.00041837678338555573
Position 4676: 0.0003867320224541817
Position 3467: 0.0003500227579837312
Position 2699: 0.0003468053119325029
Position 1743: 0.00033229855708603157
Position 2929: 0.00031149427054620257
Position 4393: 0.00029140963319818623
Position 1880: 0.000237188820234794
Position 5464: 0.0002368002891310267
Position 3257: 0.00022475040655549035
Position 746: 0.00022018335868043473
Position 4803: 0.00019794649962384623
Position 1703: 0.00019220696897451973
Position 2854: 0.00018726351544238006
Position 1047: 0.00017448655305315106
Position 1447: 0.0001663166357798508
Position 4850: 0.00014414907769536836
Position 399: 0.00013831044613104798
Position 2064: 0.0001360824724667661
Position 224: 0.00013241360243062164
Position 788: 0.000127575133554573
Position 3584: 0.00011895887768704362
Position 333: 0.00011094365416741647
Position 5085: 0.00010782225088215485
Position 1336: 9.998577400612605e-05
Position 4029: 9.580174971673112e-05
Position 1085: 9.488041803491803e-05
Position 5812: 9.4176214264192e-05
Position 636: 9.175227344713185e-05
Position 3413: 9.05645812757584e-05
Position 2081: 7.342588172963494e-05
Position 4430: 7.255629889556268e-05
Position 1064: 6.384491002793626e-05
Position 3347: 5.8969650862547733e-05
Position 4279: 5.797245199019723e-05
Position 359: 5.506724728712366e-05
Position 1295: 5.444631107356078e-05
Position 682: 4.982945075407504e-05
Position 2994: 4.9682040505965176e-05
Position 615: 4.383474745912641e-05
Position 1877: 3.936977414967569e-05
Position 4974: 3.744317574143733e-05
Position 4922: 3.208507278469038e-05
Position 419: 3.205283842895275e-05
Position 1076: 3.1660503449690376e-05
Position 5585: 3.0545901484863686e-05
Position 1172: 2.9152119001902663e-05
Position 1734: 2.7482720118397332e-05
Position 2706: 2.7479512382295767e-05
Position 995: 2.6090569950861286e-05
Position 2828: 2.59307830624873e-05
Position 371: 2.477645847530267e-05
Position 2696: 2.3551949051544362e-05
Position 4192: 2.2267741842972812e-05
Position 5026: 2.116268612843337e-05
Position 5554: 2.07676069776178e-05
Position 4189: 2.0735796382885924e-05
Position 2870: 1.9729629568161913e-05
Position 798: 1.9229027429315433e-05
Position 5365: 1.656077934970473e-05
Position 1514: 1.5679661165862683e-05
Position 4689: 1.4764917472625755e-05
Position 4686: 1.085249469059216e-05
Position 1007: 9.982181923708772e-06
Position 414: 9.522105301108546e-06
Position 1361: 9.500609659731936e-06
Position 4433: 8.303070740212782e-06
Position 4731: 7.117767364838327e-06
Position 318: 5.063046331495892e-06
Position 667: 4.902129450189115e-06
Position 241: 4.388599496034649e-06
Position 856: 1.8739072872318853e-06
Position 289: 1.80479680449767e-06
Position 121: 1.335937508673756e-06
Position 983: 7.335731188187524e-08
Position 1016: 4.6809795249473674e-08
Position 885: 1.459190017648967e-08
Position 880: 1.1079220056090558e-08
Position 161: 8.214015224593588e-10
Position 198: 3.4009885068573706e-10
Position 243: 1.8325216500424322e-10
Position 426: 4.704241432290974e-11
Position 416: 3.801691843134365e-11
Position 202: 4.4154176840602285e-12
Position 447: 3.1600041435257747e-12
Position 440: 1.1714319625908272e-12
Position 421: 1.0793608935427923e-12
Position 144: 4.177974844932892e-15
Position 204: 5.336240848612439e-19
