Gene = Rchy1
Position 4481: 0.0005232766428229636
Position 6200: 0.00041997242172350297
Position 2589: 0.00041438403441800453
Position 3014: 0.0003949784208084856
Position 5794: 0.0003887358625288704
Position 863: 0.000381984809541155
Position 5881: 0.0003433930356582075
Position 963: 0.0003164487635463497
Position 3195: 0.00030073537994947585
Position 3697: 0.000293715320908772
Position 3666: 0.0001859506142951847
Position 3836: 0.00018120238419557828
Position 3441: 0.00016661049141923205
Position 525: 0.000146160866038336
Position 5162: 0.00012041776096354147
Position 5325: 0.00011930356409777939
Position 6090: 0.00011752621033761088
Position 3669: 0.000109270356217835
Position 3438: 9.432410972095892e-05
Position 2757: 8.636207269380029e-05
Position 6403: 7.969804688675234e-05
Position 6437: 7.397167604141969e-05
Position 6613: 7.235815699927476e-05
Position 731: 5.726468738490769e-05
Position 6164: 5.6363043177364755e-05
Position 457: 5.1022627057299796e-05
Position 6553: 4.630669422319062e-05
Position 2653: 4.403222582343511e-05
Position 5389: 4.2742300524611054e-05
Position 5579: 4.0123615498404436e-05
Position 234: 2.756385530879607e-05
Position 5432: 2.5116384587355155e-05
Position 6344: 1.9655864478939582e-05
Position 160: 1.9499532397631607e-05
Position 6418: 1.91738937901986e-05
Position 5232: 1.6477605963529437e-05
Position 6384: 1.4841894034136757e-05
Position 6249: 1.1557381792805773e-05
Position 5403: 9.010372997035062e-06
Position 199: 6.705610683771928e-06
Position 5908: 6.35789708629188e-06
Position 6484: 5.510469131631965e-06
Position 5229: 5.015353048301587e-06
Position 5683: 4.986216191907188e-06
Position 5442: 4.019018464310143e-06
Position 5552: 3.973390030730385e-06
Position 5614: 3.861982644089057e-06
Position 5779: 3.3196900402017175e-06
Position 5235: 3.2019690653568896e-06
Position 6302: 2.159002786908721e-06
Position 141: 1.8036611001921654e-06
Position 242: 1.5213759734003348e-06
Position 6255: 1.3080073891597905e-06
Position 257: 1.1475870131951412e-06
Position 6637: 1.0457324262467078e-06
Position 5331: 8.737848704644361e-07
Position 239: 8.603023962328652e-07
Position 6170: 3.8484795551823096e-07
Position 6422: 3.845287080080067e-07
Position 280: 1.2301591385826603e-07
Position 221: 1.0088267658790187e-07
Position 505: 7.013945807503415e-08
Position 95: 8.318002848703623e-09
Position 5992: 2.512494420834753e-10
Position 296: 1.7530226794602478e-12
Position 68: 3.1145238538192903e-13
Position 244: 2.532962803254148e-17
