Gene = ssp6
Position 198: 1.849227062268112e-07
Position 2891: 9.896932552165716e-08
Position 685: 9.422676017671483e-08
Position 755: 7.888141622867884e-08
Position 2794: 5.24954968311133e-08
Position 778: 4.493068079395788e-08
Position 628: 3.876961699909308e-08
Position 764: 2.8646659976868095e-08
Position 766: 1.745205512829236e-08
Position 2620: 1.7031446150427568e-08
Position 586: 1.6459211407764986e-08
Position 699: 1.559992371802521e-08
Position 776: 1.3099831354811888e-08
Position 758: 1.2348828437747496e-08
Position 3365: 7.386061091411674e-09
Position 543: 1.1426859502817494e-09
Position 665: 1.032560320618012e-09
Position 856: 3.427352568421382e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2619: 0.9934747694420193
Position 2196: 0.9792388036014916
Position 2780: 0.22262496983004448
Position 3875: 0.1303309486214501
Position 5053: 0.1290952973968017
Position 5254: 0.0801803841242973
Position 4182: 0.06940808888698652
Position 4899: 0.0652526988408369
Position 5385: 0.04669042782697177
Position 3690: 0.046534112150313285
Position 3914: 0.04493781484985771
Position 4946: 0.03384679085180832
Position 3137: 0.025657111857100137
Position 876: 0.01818984590892302
Position 5238: 0.017402633499622004
Position 2065: 0.017002322776056684
Position 5350: 0.016809593049749265
Position 4060: 0.016581773158302896
Position 2806: 0.015408082721437712
Position 3572: 0.012965189630905528
Position 4179: 0.010440408942971003
Position 1863: 0.009839302861024276
Position 3897: 0.009408988211842046
Position 3918: 0.008024920293131657
Position 2328: 0.005505042151728288
Position 3845: 0.005182499629736635
Position 2880: 0.0047942497115646574
Position 3532: 0.004625431806000856
Position 4865: 0.00424917273194655
Position 1884: 0.004038850893571787
Position 3708: 0.0036793486820374953
Position 4071: 0.0033891078747697047
Position 2652: 0.0032618649910281148
Position 5207: 0.002721341106075396
Position 1670: 0.002627527043102387
Position 2461: 0.0022469615775400895
Position 2987: 0.002227809309159769
Position 3987: 0.0022066594407103963
Position 4217: 0.0021087785642661325
Position 5646: 0.001910117255526571
Position 3069: 0.0015419481904822327
Position 1483: 0.0012862198407638287
Position 3452: 0.0012338399542181373
Position 925: 0.001229256775358432
Position 300: 0.0012083464945274898
Position 5415: 0.0011683658205460822
Position 3401: 0.001168200247330625
Position 1357: 0.0011322253992756234
Position 5266: 0.0011210403709011696
Position 429: 0.001077064790440437
Position 3398: 0.0009754384871026264
Position 5435: 0.0009401173430452872
Position 4038: 0.0009196944907561208
Position 4976: 0.0009177668810064628
Position 5182: 0.0008282286434871712
Position 3766: 0.0007651050662616387
Position 1147: 0.000726203885244315
Position 3582: 0.0006822224040347049
Position 5574: 0.0006491967874719703
Position 3609: 0.0005682042817612899
Position 1881: 0.0005228850851347807
Position 518: 0.000518358061667299
Position 4096: 0.000512002193628495
Position 892: 0.0005102012529798503
Position 4041: 0.0004910622932705324
Position 1822: 0.0004384711641823435
Position 5678: 0.0003823627609317439
Position 3021: 0.0003648084884266824
Position 1598: 0.0003634022189279466
Position 500: 0.000361564445402556
Position 4202: 0.0003093724402630172
Position 3612: 0.0002940575947855761
Position 491: 0.00024850896352125566
Position 559: 0.000246624893919753
Position 3365: 0.0002442471054586995
Position 3657: 0.00021437365394457865
Position 3585: 0.00020748439721556634
Position 3800: 0.00020016523269372768
Position 3588: 0.0001891263476497657
Position 1320: 0.0001499908203290232
Position 3192: 0.00014386008998612488
Position 2301: 0.00012380817381041074
Position 4359: 0.0001227998114858735
Position 2757: 0.00011976876743507805
Position 1270: 0.00011433423891250562
Position 3414: 0.00010623465730348763
Position 3722: 0.00010047881592495874
Position 2808: 8.73859511787314e-05
Position 2746: 7.745572034675442e-05
Position 2791: 7.718567752294461e-05
Position 1230: 7.609984370139551e-05
Position 1631: 7.348392294258251e-05
Position 3300: 6.667401727015138e-05
Position 2738: 6.0057008380035806e-05
Position 343: 5.7218662413696994e-05
Position 2664: 5.417830884565779e-05
Position 2134: 5.195166445756399e-05
Position 856: 4.960094315461314e-05
Position 1221: 4.650793046325667e-05
Position 2238: 4.6261287843017186e-05
Position 3728: 4.50074147648437e-05
Position 479: 3.751382600307508e-05
Position 1030: 3.5531650088634457e-05
Position 1085: 3.381753943125078e-05
Position 2069: 2.8737848390758473e-05
Position 2113: 2.8082108659374883e-05
Position 1186: 2.7268131080644847e-05
Position 1578: 2.531476610630392e-05
Position 910: 2.4443240239558007e-05
Position 2361: 2.3162428526221726e-05
Position 458: 2.2306072205688676e-05
Position 1260: 2.2278749650679903e-05
Position 1324: 1.921557477576039e-05
Position 2992: 1.8556097432910356e-05
Position 2670: 1.3820140265655365e-05
Position 3054: 1.3593433006760713e-05
Position 497: 1.307616204166953e-05
Position 994: 1.2450351378972296e-05
Position 373: 1.2379228348322069e-05
Position 148: 8.73978593837368e-06
Position 211: 8.614052239685331e-06
Position 325: 7.120053271222016e-06
Position 844: 5.708541454186743e-06
Position 311: 5.494659335888606e-06
Position 2754: 5.0856151171323385e-06
Position 938: 4.988552051814486e-06
Position 455: 3.949702636724672e-06
Position 186: 3.6399396603464568e-06
Position 83: 2.6217970284588884e-06
Position 717: 1.7020241744654912e-06
Position 2579: 1.2824075682921803e-06
Position 2699: 7.451696774967991e-08
Position 461: 4.371042791428793e-08
Position 527: 1.4912691477839453e-08
Position 316: 1.469971513780317e-08
Position 352: 1.454520652962042e-08
Position 370: 4.506274789107869e-09
Position 159: 4.376452446949937e-09
Position 656: 3.9706884342911e-09
Position 623: 3.876679390935067e-09
Position 393: 2.1495356050601953e-09
Position 598: 2.105805174280654e-09
Position 464: 1.7648907701161961e-09
Position 217: 1.6353373089628963e-09
Position 194: 9.968214034822835e-10
Position 568: 6.816470946938566e-10
Position 94: 5.811802254715968e-10
Position 531: 3.837523413849454e-10
Position 168: 3.1292172422647557e-10
Position 261: 2.621951103138435e-10
Position 329: 1.996302974977209e-10
Position 162: 1.6713335143124304e-10
Position 156: 8.156652018806343e-11
Position 584: 7.519339817337792e-11
Position 520: 6.774038030945857e-11
