Gene = nrm
Position 21102: 0.00012147530172528714
Position 1856: 0.00010797394670251576
Position 4504: 0.00010404148023174093
Position 9153: 9.920372247166556e-05
Position 1850: 8.262772952336092e-05
Position 20851: 8.184496379826525e-05
Position 1339: 7.844741890516409e-05
Position 23337: 7.79940618805442e-05
Position 1351: 7.65566426473565e-05
Position 2022: 7.43098301403125e-05
Position 16135: 7.024901186089704e-05
Position 2841: 6.887325080185058e-05
Position 4068: 6.745747977876382e-05
Position 547: 6.609385479150782e-05
Position 9464: 5.530763445144379e-05
Position 16381: 4.746591499551691e-05
Position 653: 4.7153130289722974e-05
Position 16325: 4.505181960025728e-05
Position 9613: 4.054403298546055e-05
Position 17449: 3.343842743772887e-05
Position 16646: 3.203475833713153e-05
Position 10104: 2.040091404627987e-05
Position 20950: 1.8974639069782392e-05
Position 21515: 1.7755197303853084e-05
Position 22608: 1.6452769421549393e-05
Position 816: 1.4986608023100611e-05
Position 687: 1.3239936772225501e-05
Position 582: 1.2448140376931277e-05
Position 20883: 1.1678302861399358e-05
Position 21288: 1.1569342990284516e-05
Position 780: 1.1420323787515804e-05
Position 16162: 1.0509779103327005e-05
Position 16231: 1.0322929174643372e-05
Position 21305: 1.0057487080499556e-05
Position 181: 1.0036298712804202e-05
Position 864: 9.117693143607812e-06
Position 9926: 7.768921559544754e-06
Position 21503: 7.720922648769891e-06
Position 840: 6.754415804755407e-06
Position 9885: 6.463835225696235e-06
Position 99: 5.657532614950355e-06
Position 1384: 5.6111650841182125e-06
Position 21606: 4.878840831988059e-06
Position 22012: 4.475934978742524e-06
Position 22434: 3.6717026849067644e-06
Position 9607: 3.2942575702020953e-06
Position 20989: 3.0137889757328336e-06
Position 448: 2.540446337771739e-06
Position 767: 2.4643605626960433e-06
Position 1281: 2.2948690835278227e-06
Position 21037: 1.9003248467222046e-06
Position 731: 1.7630982698100135e-06
Position 22600: 1.1768894283187068e-06
Position 21039: 1.1570231062032983e-06
Position 22625: 1.1204702593916876e-06
Position 1209: 8.235271290758572e-07
Position 642: 2.666434488868716e-07
Position 14839: 1.446005958513297e-07
Position 220: 2.7304980928039376e-08
Position 14: 2.0982020552780185e-08
Position 21399: 7.037033517114788e-09
Position 21519: 7.951101212448466e-10
Position 21267: 4.227203029646105e-13
Position 21247: 3.836753882924984e-13
Position 21250: 3.80370635420148e-13
Position 21255: 2.349450911462907e-13
Position 21293: 8.162108010366626e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 20782: 0.9977640107995625
Position 20936: 0.9940566002103753
Position 9186: 0.99224283178776
Position 20595: 0.992091073589075
Position 15646: 0.9874235378468076
Position 8955: 0.9817916370686386
Position 16058: 0.9684792383331166
Position 21157: 0.9425672922036934
Position 16260: 0.8600978800612782
Position 31464: 0.8459478471874868
Position 31697: 0.843484268699152
Position 15396: 0.8290432210631018
Position 14821: 0.7885029921798962
Position 13065: 0.778355742419073
Position 13368: 0.7540512438005043
Position 14350: 0.6848083715626502
Position 12477: 0.6658798961329672
Position 16805: 0.4658723194721673
Position 3680: 0.33887174167307427
Position 31881: 0.3127614382020529
Position 14507: 0.27704645045838955
Position 9498: 0.20422345164601421
Position 9767: 0.1680582743336619
Position 15416: 0.12587075025814087
Position 9587: 0.1258682188034232
Position 17449: 0.12069612433891701
Position 31211: 0.10574865118997102
Position 18158: 0.08468920440248441
Position 9464: 0.08233748382364628
Position 13086: 0.0711139716957717
Position 11099: 0.063996773618598
Position 16986: 0.05106961703318374
Position 21162: 0.04617093602684402
Position 16789: 0.042033365733744714
Position 2345: 0.03978803210293004
Position 12722: 0.038213263931456784
Position 7589: 0.036923810298166486
Position 17476: 0.028105185095499557
Position 31748: 0.022506316038364022
Position 17363: 0.021059984348153482
Position 13504: 0.019195642394484066
Position 13538: 0.018955190506864276
Position 13757: 0.01788656380359064
Position 12939: 0.01697130928455849
Position 14002: 0.014745786426315953
Position 15446: 0.01388578514663796
Position 14833: 0.013242605600350727
Position 8038: 0.012717986821923882
Position 3466: 0.011817281932352122
Position 12167: 0.009396093704731781
Position 27935: 0.009183800381058777
Position 1119: 0.009049033069669712
Position 14298: 0.008637454540332976
Position 16061: 0.008592507693412766
Position 4610: 0.008313883749842862
Position 11578: 0.007347413862833588
Position 13997: 0.007021695656677854
Position 28845: 0.006565171787326176
Position 22283: 0.005608314551419139
Position 13694: 0.004662055766722212
Position 4177: 0.004582760974183777
Position 16933: 0.0040401195019445805
Position 10795: 0.0038157176125591125
Position 13793: 0.00373600087055106
Position 10253: 0.0031944058461020838
Position 3581: 0.0029741994700071567
Position 14713: 0.0029336103906860075
Position 4403: 0.0029328464665942925
Position 21015: 0.00278071086142145
Position 2440: 0.0027744373042215054
Position 16306: 0.002693092341626154
Position 16459: 0.002555503227166394
Position 9603: 0.002383263232455871
Position 1015: 0.0023709706797218648
Position 13919: 0.0021934940907947474
Position 3348: 0.0017832758985407528
Position 442: 0.0016979714869453221
Position 25656: 0.0016784595688091775
Position 10025: 0.0015653027914117002
Position 24171: 0.0014870572237399922
Position 10045: 0.0014448841849727348
Position 27627: 0.0013172365048926113
Position 16025: 0.0013029956500838712
Position 2899: 0.0012577245755960359
Position 25614: 0.0012083416181558591
Position 4146: 0.0012025168847074497
Position 10728: 0.001097759500009991
Position 1349: 0.0010804964259640076
Position 2405: 0.0010618062043644813
Position 2391: 0.0009829590350892055
Position 1953: 0.0009702203723182892
Position 1184: 0.0008567076081592817
Position 7778: 0.0007851231561913923
Position 22067: 0.0006741893074705302
Position 336: 0.0006463174471010276
Position 2568: 0.0006429806937666008
Position 356: 0.0006389473824073335
Position 4220: 0.0005295027153093144
Position 23879: 0.0004303696843250756
Position 20829: 0.00042999013688461274
Position 633: 0.00042446923739917336
Position 16348: 0.0004175482413026084
Position 26161: 0.0004140844403960935
Position 4120: 0.00040420427400366526
Position 9549: 0.00034294683415250586
Position 26920: 0.0003273948058984051
Position 1136: 0.00031261965126350724
Position 1141: 0.00030877299484562685
Position 14911: 0.00030731577250583085
Position 1238: 0.00027905176213296627
Position 15679: 0.0002674086909974987
Position 21626: 0.0002529501606298512
Position 1042: 0.0002368079204350266
Position 2051: 0.00020540487604248008
Position 16473: 0.00020223617998307698
Position 25849: 0.00019952910893272763
Position 23306: 0.00019832968572133306
Position 22385: 0.00018920896197049294
Position 2930: 0.00015577937425000546
Position 22287: 0.00014788819414965798
Position 22323: 0.00014558085436209734
Position 15763: 0.00014348876801149646
Position 17733: 0.0001372705061790782
Position 22217: 0.00013666510487580445
Position 20950: 0.00013276807237264673
Position 21044: 0.00011260152549621115
Position 1831: 0.00010726354774763273
Position 22923: 9.388732769137256e-05
Position 16077: 8.922976677755934e-05
Position 22666: 7.412971475304948e-05
Position 20916: 6.597796779661376e-05
Position 1439: 6.473938347640696e-05
Position 464: 5.900740891799514e-05
Position 225: 5.6263689336339224e-05
Position 1956: 5.298897999076619e-05
Position 774: 4.443238624388214e-05
Position 1281: 3.4006395818767824e-05
Position 715: 3.135252651409827e-05
Position 9213: 3.036284009028468e-05
Position 712: 3.0086713411593496e-05
Position 1367: 2.5097828275466203e-05
Position 21544: 2.179268471091193e-05
Position 23390: 2.1367130439082726e-05
Position 21318: 2.0982199076825967e-05
Position 1050: 2.07981890579011e-05
Position 988: 1.9188336706304595e-05
Position 23095: 1.8371714135444116e-05
Position 21363: 1.836741938368844e-05
Position 1462: 1.4232652561251556e-05
Position 21953: 1.343720305322345e-05
Position 23174: 1.2269931975201554e-05
Position 22711: 1.0693832453761815e-05
Position 16366: 1.0266758774456913e-05
Position 24033: 9.554381676746866e-06
Position 23621: 8.985116996404658e-06
Position 23588: 7.855999546671921e-06
Position 21366: 6.281233038757425e-06
Position 22813: 4.654374653518622e-06
Position 21055: 3.944817664897121e-06
Position 21066: 2.452546767306738e-06
Position 22747: 2.20209889764086e-06
Position 21426: 1.1790937413843263e-06
Position 206: 1.1160550642647334e-06
Position 22994: 1.1132758004073766e-06
Position 23210: 1.0454091675510041e-06
Position 22643: 9.94501815628114e-07
Position 269: 8.254598701935312e-07
Position 21238: 7.136799026484088e-07
Position 21494: 4.3906527466468955e-07
Position 21322: 3.6495063496192706e-07
Position 598: 2.394185537269961e-07
Position 21415: 3.689947095818048e-08
Position 21794: 3.469783472447014e-08
Position 22201: 2.5286662219210603e-08
Position 21287: 2.3005972953548907e-08
Position 21186: 1.8614207136180157e-08
Position 21180: 8.52559002290685e-09
Position 21304: 3.623676555500533e-09
Position 21297: 1.4008315482678394e-09
Position 21201: 4.5851101463167904e-10
Position 21293: 2.885197648019352e-10
