Gene = Tmc
Position 8119: 0.002144024487052456
Position 4879: 0.002056004256308499
Position 15217: 0.0020551210588108863
Position 1197: 0.0017468971692261859
Position 1092: 0.001716477788448958
Position 7299: 0.0017128418382389714
Position 11230: 0.0015865369298864549
Position 8436: 0.0014229195889843584
Position 325: 0.0013879106611293438
Position 8744: 0.0013856262905181538
Position 6920: 0.001383397834064177
Position 6821: 0.0013817473871466617
Position 7672: 0.0012244838479695305
Position 10507: 0.001102948613334289
Position 7637: 0.0010717043271303555
Position 6791: 0.0010112722244342543
Position 1460: 0.0009548519682298874
Position 3556: 0.0008788827444125946
Position 7286: 0.0008788479077010119
Position 3342: 0.0007903484270988252
Position 8524: 0.0007591435541778615
Position 4681: 0.0007129285578975344
Position 14129: 0.0006622009894940886
Position 9808: 0.0006322458699012948
Position 8396: 0.0005892567517983331
Position 1775: 0.0005818479494765028
Position 2119: 0.0005113907155435292
Position 3604: 0.0004624303697193494
Position 1828: 0.00041946426081359455
Position 5059: 0.000417565363802635
Position 10367: 0.00040518540888013365
Position 10428: 0.00039526703890163526
Position 8190: 0.00034566225063386755
Position 10036: 0.0003450395548328556
Position 8344: 0.0003389656434835916
Position 9149: 0.0003382674525069912
Position 14624: 0.0003341332911622694
Position 9754: 0.00032894083593533626
Position 6332: 0.00032454483482887553
Position 10421: 0.0003116492226320016
Position 238: 0.00028932878877200235
Position 7897: 0.0002627324182815679
Position 7680: 0.0002424062771960934
Position 2115: 0.00022741431502923076
Position 962: 0.00017225783382399202
Position 9449: 0.0001652930441818752
Position 196: 0.00014724695048754196
Position 7240: 0.00014659527248305087
Position 15039: 0.00012399547397639154
Position 10253: 0.00012353311914887617
Position 6382: 0.00011422903681345618
Position 2741: 0.00010400558356043881
Position 7821: 9.648323524374208e-05
Position 9600: 9.414996709121014e-05
Position 7244: 9.158774467576462e-05
Position 7360: 8.501902400678774e-05
Position 1763: 8.377509621211662e-05
Position 14174: 7.05683911219844e-05
Position 14267: 6.005066449729173e-05
Position 7793: 5.624182366624723e-05
Position 14656: 5.3044938643018084e-05
Position 7384: 5.035858304746658e-05
Position 9389: 4.505839366592424e-05
Position 1230: 4.4355580326596875e-05
Position 10086: 3.590605378931157e-05
Position 8403: 3.0990346654560756e-05
Position 15379: 2.897229238604833e-05
Position 44: 2.6184253942228233e-05
Position 7396: 2.294663301188448e-05
Position 8004: 2.0920829506974085e-05
Position 7232: 2.067935344444788e-05
Position 918: 1.8695166120487784e-05
Position 9697: 1.841900055321447e-05
Position 15483: 1.7157702744226463e-05
Position 9730: 1.5027685347897129e-05
Position 33: 1.4759696319807245e-05
Position 16057: 1.4753051794593475e-05
Position 316: 1.3512670468701133e-05
Position 7308: 1.3437638100349571e-05
Position 8123: 1.2766966553217128e-05
Position 1449: 1.2216103877640006e-05
Position 10067: 1.1861759345220963e-05
Position 8315: 1.1769768638918446e-05
Position 8836: 1.142701509850201e-05
Position 1208: 1.1040761590437368e-05
Position 578: 1.0829923360404219e-05
Position 8180: 1.05941820909028e-05
Position 16042: 1.0127765308383372e-05
Position 14035: 9.612975253355484e-06
Position 904: 9.247047737745629e-06
Position 8440: 9.232555622954017e-06
Position 10430: 7.147810424650157e-06
Position 8374: 7.14468016360665e-06
Position 9685: 6.0169261907627645e-06
Position 15114: 5.845152316114995e-06
Position 37: 5.740666422023536e-06
Position 10004: 5.492887804794113e-06
Position 8201: 5.06960676604009e-06
Position 9733: 5.063482635764283e-06
Position 1687: 4.000319627268517e-06
Position 511: 3.0632309167309374e-06
Position 1133: 2.902941675840687e-06
Position 8084: 2.7694452645445105e-06
Position 828: 2.7388146766998515e-06
Position 1387: 2.5778191271085267e-06
Position 14418: 2.5665310660652615e-06
Position 14348: 2.384902845586836e-06
Position 781: 2.380539971008248e-06
Position 14386: 2.3524765989975443e-06
Position 1513: 2.141793952528214e-06
Position 625: 1.8190483551895772e-06
Position 13977: 1.7977567278878002e-06
Position 8296: 1.7386194905111983e-06
Position 1201: 1.6323087454498756e-06
Position 9717: 1.4295109163324636e-06
Position 1234: 1.3882864650995188e-06
Position 3050: 1.2203400697197616e-06
Position 1239: 1.1247069205606373e-06
Position 3: 8.180183679294449e-07
Position 35: 7.075348564716999e-07
Position 9942: 6.248092001603644e-07
Position 534: 5.861391626582207e-07
Position 8659: 5.809050679377152e-07
Position 594: 5.474801652270625e-07
Position 1212: 5.130053570359571e-07
Position 1560: 3.9421772469303976e-07
Position 445: 3.5218452012026333e-07
Position 10203: 2.6661301176123073e-07
Position 9664: 2.3665895813718565e-07
Position 933: 2.0204811641339063e-07
Position 72: 1.8256893765576842e-07
Position 849: 1.1351777435567204e-07
Position 70: 8.92379269435171e-08
Position 814: 6.742153374633723e-08
Position 10143: 6.407139243561681e-08
Position 160: 4.8581840557071646e-08
Position 7: 4.855893090521883e-08
Position 7860: 3.987281265262053e-08
Position 7851: 3.5606751775036304e-08
Position 30: 2.0127816405444898e-08
Position 710: 1.953756318475204e-08
Position 659: 1.691502255028683e-08
Position 921: 1.619995764184714e-08
Position 816: 1.6021812102817378e-08
Position 9540: 1.5567210435190004e-08
Position 778: 1.011470720978631e-08
Position 9534: 9.451990622479521e-09
Position 14327: 7.64030093003479e-09
Position 14276: 7.46886393286343e-09
Position 13: 7.16720089458104e-09
Position 729: 4.921276965387736e-09
Position 606: 4.315856165680583e-09
Position 14676: 3.895386132033828e-09
Position 8808: 3.5903151278299732e-09
Position 13995: 1.9007074572173007e-09
Position 9948: 7.361178038521425e-10
Position 14436: 5.389932964447334e-10
Position 10134: 1.7799523477137284e-10
Position 390: 7.218164531212672e-11
Position 261: 6.827087049264097e-11
Position 819: 5.5229981376174686e-11
Position 570: 1.3139002265568005e-11
Position 241: 1.0785738315859685e-11
Position 541: 4.244085692089044e-12
Position 246: 1.1048548696855078e-12
Position 555: 1.7562970462141582e-15
Position 9931: 5.22662929809149e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 9895: 0.9998921065922066
Position 13853: 0.9969487904366733
Position 9498: 0.9959630557887803
Position 8628: 0.9924024058888529
Position 14478: 0.9898576083317364
Position 9656: 0.9857535327881233
Position 8251: 0.9756305296072516
Position 7166: 0.9702734367512608
Position 7562: 0.9567189116849855
Position 14085: 0.8652246740246908
Position 13616: 0.8142025157014885
Position 6077: 0.797502073337791
Position 9340: 0.7774764885724768
Position 6286: 0.6684934211110388
Position 13439: 0.639441147381028
Position 10115: 0.5306945445707221
Position 7948: 0.35514585412818056
Position 7984: 0.3413865678832533
Position 7732: 0.26834500198347483
Position 13249: 0.23871306516101998
Position 10669: 0.22333361259193268
Position 10997: 0.21521476081088867
Position 6667: 0.18562945702103772
Position 5489: 0.13182580017089732
Position 14230: 0.12796959642079356
Position 6647: 0.12240674791516451
Position 9299: 0.11787524303963906
Position 10419: 0.10378815888917603
Position 11423: 0.10293552910768168
Position 13667: 0.0985175671022004
Position 2821: 0.07850006060157108
Position 4913: 0.055671111790409226
Position 7860: 0.05304649413487862
Position 12420: 0.03540203182802589
Position 8902: 0.027733840372996095
Position 2789: 0.019710782808430874
Position 12619: 0.019146839101613126
Position 12448: 0.01843492397904904
Position 6032: 0.017960160546240844
Position 9380: 0.017139579012135926
Position 9025: 0.016378906980860402
Position 10173: 0.015251821787015335
Position 9207: 0.014208086444995298
Position 10615: 0.01407505988765069
Position 2786: 0.014065783192807853
Position 5699: 0.013305418568017542
Position 10711: 0.01129763964145619
Position 1286: 0.01006297833979968
Position 7383: 0.009412254765850905
Position 1614: 0.007788303896291499
Position 14501: 0.006111998843803785
Position 7719: 0.006047474139572012
Position 11606: 0.006008471248528698
Position 1025: 0.005762934219649132
Position 6565: 0.005644706578644887
Position 9165: 0.00541657496506315
Position 6715: 0.005117825043827148
Position 8983: 0.004977633633605583
Position 954: 0.004820097320350554
Position 755: 0.004741377677200131
Position 2740: 0.004671040317525423
Position 8266: 0.004634881366479985
Position 6470: 0.004627358750070114
Position 6568: 0.0043237571282061125
Position 14233: 0.004179084138355407
Position 5782: 0.00402228668986818
Position 4987: 0.0036361894150355985
Position 11193: 0.003599663942962893
Position 893: 0.0034979603849091987
Position 11687: 0.0030679515112834828
Position 9162: 0.002713718778665869
Position 10387: 0.002496630774089088
Position 5194: 0.002455098893437129
Position 5114: 0.002357775500598225
Position 841: 0.002291664838487705
Position 1005: 0.002290016357438751
Position 14504: 0.0021190280552644356
Position 8958: 0.0019417557823501097
Position 3808: 0.0018624928646273188
Position 1930: 0.001763990573667747
Position 729: 0.001677568107850239
Position 1358: 0.0016620607040822948
Position 6288: 0.0016389802092706945
Position 8559: 0.0015104280813017868
Position 8804: 0.0014824657517080466
Position 1317: 0.0014091452651127864
Position 1361: 0.0012090806433968336
Position 3489: 0.0012049988529727947
Position 8870: 0.001085293645951862
Position 11690: 0.0010750579698825529
Position 10099: 0.0010711997795495344
Position 3125: 0.0009902470815835904
Position 15449: 0.0009638722815888831
Position 921: 0.0008459044586173431
Position 2926: 0.0008144562757019108
Position 10713: 0.0007179173942606025
Position 6694: 0.0007126841152733143
Position 10181: 0.0006975925651286288
Position 6299: 0.0006894415892866947
Position 778: 0.0006779595857101323
Position 1382: 0.0005723750640619755
Position 16199: 0.0005705402855015447
Position 4547: 0.0005614356274065257
Position 1338: 0.000561128750425754
Position 15333: 0.000482813261057427
Position 15820: 0.0004767596833741803
Position 8286: 0.00044657516150330097
Position 14201: 0.00042790502627068763
Position 11306: 0.000414130151149441
Position 4811: 0.00039714183067244175
Position 8816: 0.0003852152614726519
Position 1300: 0.0003719360970366798
Position 2799: 0.00035267383564313066
Position 4536: 0.0003469077921752748
Position 849: 0.0003468166363614829
Position 9675: 0.00031102177726287004
Position 8681: 0.00030179106852714407
Position 2649: 0.0002997583818401376
Position 3870: 0.0002959450023433992
Position 2838: 0.0002708597468188818
Position 12554: 0.0002632311422873187
Position 15114: 0.0002588282839682728
Position 14209: 0.00025828102056153567
Position 8087: 0.000245250120067571
Position 16145: 0.00024194096820993375
Position 2706: 0.0002385500917726248
Position 15509: 0.00023336220434946327
Position 6414: 0.00022113973273844565
Position 2256: 0.00022016818390127775
Position 8935: 0.0002158047499837455
Position 8640: 0.00020640017638684166
Position 6672: 0.00020338927044878706
Position 9177: 0.00020291813015303338
Position 2861: 0.00019625679958821247
Position 1518: 0.00019516870541616294
Position 6611: 0.00018202275193215814
Position 4086: 0.00016186454814256073
Position 14771: 0.00015955663284655155
Position 4067: 0.00015100136122114512
Position 577: 0.00014972439630048465
Position 3049: 0.00014924948204081217
Position 3064: 0.00014888500027852007
Position 2847: 0.00012914363680665718
Position 8292: 0.00012579398908560868
Position 14124: 0.00012051604215151551
Position 15907: 0.00011260727853092172
Position 237: 0.00010465947500865459
Position 1592: 9.51551302635135e-05
Position 14645: 9.343038787795925e-05
Position 4870: 9.218316557735893e-05
Position 2601: 9.133758765456959e-05
Position 1153: 8.940038285502546e-05
Position 8016: 8.121519024389171e-05
Position 15694: 7.802403910661578e-05
Position 10200: 7.762124414353224e-05
Position 3134: 6.974892274122061e-05
Position 3110: 6.919059142513728e-05
Position 10271: 6.571716917798336e-05
Position 6669: 6.568940100237914e-05
Position 958: 6.332578277813781e-05
Position 1030: 6.227394138738096e-05
Position 16126: 6.122393173455357e-05
Position 6545: 5.999281723910261e-05
Position 1497: 5.386876005816042e-05
Position 7756: 5.275402508912741e-05
Position 95: 4.682783608733454e-05
Position 9481: 4.353483541822673e-05
Position 14327: 3.429409009638596e-05
Position 14690: 3.0288242143756345e-05
Position 3328: 2.3977188530176003e-05
Position 15691: 2.3403380542654357e-05
Position 10253: 2.30881195924569e-05
Position 9677: 2.2210848962658154e-05
Position 7601: 2.149407774834292e-05
Position 3249: 2.1327027828713242e-05
Position 10236: 2.1258764962868798e-05
Position 8655: 2.1200615251950698e-05
Position 8718: 2.0816847252108632e-05
Position 139: 1.976014821813289e-05
Position 6393: 1.9724929088648582e-05
Position 3154: 1.89681863965996e-05
Position 1727: 1.8076930942329607e-05
Position 7869: 1.580408022834226e-05
Position 15269: 1.5338970238824085e-05
Position 15719: 1.4520449932271955e-05
Position 2686: 1.4112821836372217e-05
Position 15919: 1.3960609091459165e-05
Position 14480: 1.3814579722823955e-05
Position 15670: 1.3190964312805055e-05
Position 3401: 1.1779456089234282e-05
Position 15597: 1.1334289773824866e-05
Position 15173: 1.123988807175487e-05
Position 933: 1.1218308785006223e-05
Position 1182: 1.0230602861428506e-05
Position 9914: 7.050802336357954e-06
Position 15042: 6.0127172798172146e-06
Position 2703: 5.68428734918291e-06
Position 1288: 4.670273336047119e-06
Position 6579: 4.384658119527593e-06
Position 1458: 4.133816545662717e-06
Position 7624: 3.835950191460933e-06
Position 1412: 3.5036314877969582e-06
Position 7315: 3.330524862359293e-06
Position 1335: 3.2664262219744287e-06
Position 6446: 2.9910710818071653e-06
Position 271: 2.1191911457134422e-06
Position 10185: 1.7736470252794593e-06
Position 268: 1.456614276524216e-06
Position 195: 1.2735348009809253e-06
Position 114: 1.185061401126905e-06
Position 961: 1.1423468734651966e-06
Position 642: 1.0580436420584349e-06
Position 8566: 9.86018565461287e-07
Position 2043: 9.320950365889729e-07
Position 2588: 8.835488366089478e-07
Position 1464: 7.663711517603374e-07
Position 10215: 7.472723578111605e-07
Position 191: 6.446402580976676e-07
Position 903: 6.082147255255313e-07
Position 2498: 5.822801546875425e-07
Position 1015: 5.623374809420461e-07
Position 516: 5.577248734049243e-07
Position 1208: 5.081268160314681e-07
Position 1161: 4.803116556572559e-07
Position 9902: 3.616190465926837e-07
Position 625: 3.5720244593917523e-07
Position 8507: 3.504949633238968e-07
Position 1186: 3.29086391054062e-07
Position 982: 3.200717846337369e-07
Position 459: 2.85188615840449e-07
Position 619: 2.607857059350615e-07
Position 635: 2.3311861523641988e-07
Position 593: 2.1995967038031005e-07
Position 8671: 1.9882736032134722e-07
Position 524: 1.9329635182739877e-07
Position 413: 1.924761401797546e-07
Position 603: 1.8354921036992715e-07
Position 3419: 1.5731271686299034e-07
Position 9992: 9.1615983121981e-08
Position 8436: 6.982767376835454e-08
Position 10024: 3.8654208118135483e-08
Position 120: 1.517781203570435e-08
Position 316: 7.988413366781515e-09
Position 423: 7.460687475532515e-09
Position 9832: 6.617528819976819e-09
Position 9931: 3.771498861148337e-09
Position 8432: 1.875498489926205e-09
Position 274: 8.235780700034009e-10
Position 292: 4.419212223576677e-10
Position 147: 8.861001455689756e-11
Position 353: 6.444047095612704e-11
Position 70: 5.214395786417333e-11
Position 160: 2.7637568918605728e-11
Position 277: 3.0668470227464477e-12
Position 111: 2.2149360947571536e-12
