Gene = CdGAPr
Position 578: 9.191559624120753e-05
Position 281: 9.025366466843629e-05
Position 751: 6.659329130129364e-05
Position 630: 6.632080089631875e-05
Position 11392: 6.44188934431481e-05
Position 1044: 4.875033583521432e-05
Position 44: 4.644024253955798e-05
Position 11510: 4.272465010393234e-05
Position 77: 4.1299385386293243e-05
Position 12784: 3.637542079766803e-05
Position 12763: 2.9744670578761355e-05
Position 11101: 2.7140335413280393e-05
Position 639: 2.284082522851332e-05
Position 643: 2.098643259375097e-05
Position 287: 2.0915663854715284e-05
Position 1030: 1.9550451849724084e-05
Position 727: 1.760780497136964e-05
Position 11744: 1.7119865832868394e-05
Position 181: 1.4880223742562658e-05
Position 19: 1.242926992942029e-05
Position 179: 1.1958077801300192e-05
Position 220: 1.0060318211021176e-05
Position 428: 9.494560740089538e-06
Position 198: 9.465255219261118e-06
Position 14348: 8.056794640070136e-06
Position 450: 8.036313061892428e-06
Position 208: 8.035920448035989e-06
Position 292: 8.031504762011841e-06
Position 16: 6.873471568916038e-06
Position 414: 6.437245989305735e-06
Position 502: 6.061447717819259e-06
Position 13474: 5.1987850634077166e-06
Position 13263: 4.248416995937099e-06
Position 733: 4.243799257410181e-06
Position 10762: 4.242251323290889e-06
Position 394: 4.110001698946445e-06
Position 1050: 3.7623363068697353e-06
Position 9163: 3.7562381880505193e-06
Position 847: 3.125163445785557e-06
Position 12605: 2.839768648841495e-06
Position 861: 2.512346352349322e-06
Position 11034: 2.1749009327335044e-06
Position 51: 1.890921822369263e-06
Position 12672: 1.6919993557646098e-06
Position 11023: 1.5522589908213169e-06
Position 466: 1.492374862690561e-06
Position 157: 1.1632640792196343e-06
Position 387: 9.447885559404616e-07
Position 11439: 7.332397808289302e-07
Position 493: 6.534191418046233e-07
Position 285: 5.447419682303152e-07
Position 11399: 5.263291659862308e-07
Position 12666: 5.102702622372624e-07
Position 12770: 5.080133339663047e-07
Position 11493: 3.709875667336965e-07
Position 11299: 3.62173128843465e-07
Position 9592: 2.006932064152888e-07
Position 13219: 1.935710026660392e-07
Position 12669: 1.7168692848385304e-07
Position 12827: 1.2426496057594553e-07
Position 11237: 8.297920745553836e-08
Position 11177: 7.363019762800205e-08
Position 226: 6.571758278922683e-08
Position 206: 6.438054062270804e-08
Position 14586: 6.068569095559939e-08
Position 12650: 4.9199348675285325e-08
Position 11218: 3.656989329937934e-08
Position 11014: 3.642321740007242e-08
Position 12622: 1.2137953405895992e-08
Position 10579: 4.808447385897802e-10
Position 553: 4.107872203249042e-10
Position 121: 1.2904076905438462e-10
Position 8: 7.120585751762031e-11
Position 279: 1.8662816370437884e-11
Position 11: 2.436436681026635e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 9056: 0.997945134184219
Position 12935: 0.99732768323302
Position 9516: 0.971053247123282
Position 10856: 0.9568872410035901
Position 14861: 0.9106188205205885
Position 10702: 0.8739178403123579
Position 12551: 0.5653552858020443
Position 12548: 0.4330052748482721
Position 12062: 0.11310327445864754
Position 11510: 0.0998210029142589
Position 9729: 0.0992075104095887
Position 12356: 0.09848288326538267
Position 829: 0.08610345737970576
Position 12789: 0.07208495399912952
Position 12240: 0.0581455734556819
Position 10507: 0.04846031731900309
Position 4193: 0.046265215981187637
Position 11790: 0.04381402234013632
Position 12097: 0.04128981812695408
Position 16104: 0.04086617076241097
Position 12792: 0.031812955701886914
Position 11541: 0.02834873892120626
Position 14867: 0.02565824337186376
Position 11729: 0.025068165627248208
Position 12328: 0.022812584521257336
Position 4236: 0.022371659515029202
Position 12372: 0.021712746533708163
Position 14204: 0.020564180477465912
Position 11595: 0.016426703513274035
Position 7829: 0.01431515338352487
Position 9537: 0.013731012769790819
Position 13435: 0.01220352326298527
Position 10442: 0.011826722977105686
Position 6374: 0.010333745428581283
Position 14280: 0.009823514412931222
Position 16128: 0.009676925589992693
Position 674: 0.009426354004791509
Position 12243: 0.009349384803534304
Position 13771: 0.007883395153651891
Position 5370: 0.00732937411230066
Position 14099: 0.005724815290118857
Position 10261: 0.00540285183416341
Position 5429: 0.00460264709040488
Position 654: 0.0035802962748008277
Position 16542: 0.0035724190881545157
Position 11554: 0.003515326232081797
Position 9963: 0.003480568916562034
Position 14671: 0.0034573790899234983
Position 10548: 0.003136914323652431
Position 14471: 0.003055956052758058
Position 12195: 0.0029189923229441376
Position 14707: 0.002860494623549651
Position 6605: 0.0028552117627888606
Position 11890: 0.0026469659955440017
Position 13445: 0.0025749021281354857
Position 10065: 0.0024555583602414513
Position 14201: 0.0024007727238711377
Position 322: 0.0023184704698219843
Position 835: 0.0022524914340132877
Position 1106: 0.002177753282973691
Position 12033: 0.0019648800546519193
Position 11615: 0.0019642767409979735
Position 16153: 0.0018554016018692793
Position 13291: 0.0018204436154832763
Position 13178: 0.0017885953739235295
Position 6452: 0.0017065653770992706
Position 12036: 0.0013198421266664344
Position 9597: 0.0012653570448452954
Position 13742: 0.0011855179295071588
Position 11909: 0.001153534180041763
Position 6434: 0.0011387745305850847
Position 10299: 0.0010115720683059799
Position 4046: 0.0009381273812595647
Position 14418: 0.0008682217300432944
Position 285: 0.0008249078382223347
Position 5117: 0.0008240243016635612
Position 15252: 0.0008140227509818894
Position 10270: 0.0008009590265168789
Position 9671: 0.0007100014886450789
Position 15076: 0.0006868762082942553
Position 479: 0.0006582476833021743
Position 13016: 0.0006356625386621146
Position 15249: 0.0006221147206105586
Position 13710: 0.000581593100786971
Position 9683: 0.0005420326708787637
Position 14180: 0.0005019114308251118
Position 14940: 0.0004688828089519598
Position 14225: 0.0004581931943047049
Position 13913: 0.000458074186752113
Position 422: 0.0004429889841896513
Position 12795: 0.00041874656615961057
Position 12023: 0.00041129715829167656
Position 11514: 0.00040596870806368477
Position 5347: 0.0003467995000813327
Position 540: 0.0003261005242554254
Position 11640: 0.00025401445352856973
Position 9915: 0.00024305931163717047
Position 15056: 0.00023404920283436338
Position 402: 0.00022955461449728731
Position 12071: 0.00022920769292490188
Position 11866: 0.00022247816589461645
Position 1112: 0.0001417294278837734
Position 10719: 0.000138652642114686
Position 10714: 0.00013125183936369927
Position 11520: 0.00013061444206003333
Position 10130: 0.00012859182474623122
Position 12650: 0.00011142659915570498
Position 12698: 0.00010956166206567379
Position 10236: 0.00010923332229323658
Position 11193: 9.666228190598181e-05
Position 10890: 7.21186915340097e-05
Position 15094: 5.039937553588724e-05
Position 13184: 4.876409783849825e-05
Position 12894: 3.802174100074917e-05
Position 11348: 3.615467930185112e-05
Position 12827: 3.193109014856087e-05
Position 12962: 2.8296127576358015e-05
Position 234: 2.188128336727589e-05
Position 11336: 1.8342576354326114e-05
Position 11357: 1.7363541951103165e-05
Position 12985: 1.7280410230361546e-05
Position 11096: 1.5680678597024576e-05
Position 609: 1.3946367081526397e-05
Position 9569: 1.2754904142004855e-05
Position 9541: 1.1308894987501344e-05
Position 11999: 1.1109682048770521e-05
Position 300: 9.274871443764682e-06
Position 165: 8.175436495715097e-06
Position 11177: 6.147115127405628e-06
Position 11019: 4.770811956761373e-06
Position 11392: 4.568106153567363e-06
Position 13135: 4.041696160248592e-06
Position 972: 3.684674274108165e-06
Position 1133: 3.5323694602678805e-06
Position 118: 2.5549914381114163e-06
Position 456: 2.259092827251109e-06
Position 11322: 2.2373625322198864e-06
Position 1013: 1.7444686159044007e-06
Position 13341: 1.1109710058476307e-06
Position 13460: 1.0550654253955173e-06
Position 11185: 1.0333663689042605e-06
Position 544: 5.73243358926637e-07
Position 13065: 4.455116250195855e-07
Position 11453: 4.454023807949378e-07
Position 254: 3.743717856012375e-07
Position 356: 6.976487553445975e-09
Position 10929: 2.9325565693071426e-10
