Gene = l(2)05287
Position 1219: 0.00020092862208444823
Position 4404: 0.00018958349221251
Position 3218: 0.00015504094219380527
Position 3614: 0.0001392256637850289
Position 72: 0.0001360340065753191
Position 3547: 0.0001359321307223321
Position 1648: 0.00013566071114278134
Position 1860: 0.00012759801269962378
Position 461: 0.00011908908427540722
Position 1902: 0.00010457304482207052
Position 711: 0.00010132957435850766
Position 586: 0.00010115586248580983
Position 1135: 8.293156097830986e-05
Position 225: 8.213960403976521e-05
Position 1469: 8.02605481328218e-05
Position 507: 7.949326489973529e-05
Position 900: 7.819253087756206e-05
Position 1491: 7.175100009354138e-05
Position 2125: 5.755871157934289e-05
Position 928: 5.5838727536152874e-05
Position 1023: 5.503836196714556e-05
Position 3067: 5.219201270661502e-05
Position 1462: 4.645873854792252e-05
Position 1096: 4.378363569115528e-05
Position 1155: 4.296006583415349e-05
Position 654: 4.166137496441341e-05
Position 203: 3.844759847431671e-05
Position 1678: 3.762609477727237e-05
Position 631: 3.654540635933599e-05
Position 2895: 3.272277102956469e-05
Position 75: 3.186046318125788e-05
Position 487: 3.063079162930984e-05
Position 1160: 3.055169185158305e-05
Position 1480: 2.9588407331146106e-05
Position 843: 2.5650901841444337e-05
Position 469: 2.3881354032228786e-05
Position 2963: 2.3662742420274222e-05
Position 961: 2.2633249746047775e-05
Position 3843: 2.188370371750204e-05
Position 963: 2.0655435650721025e-05
Position 1999: 2.0158507308858956e-05
Position 2899: 1.7686835886530934e-05
Position 3098: 1.649338074597826e-05
Position 1297: 1.3742816963158202e-05
Position 524: 1.3082661470374762e-05
Position 370: 1.2892769526444629e-05
Position 1205: 1.1779937348943051e-05
Position 538: 9.282079816249803e-06
Position 522: 9.158992248952729e-06
Position 2173: 8.976458622987076e-06
Position 3587: 8.947464222504622e-06
Position 651: 8.94050816715256e-06
Position 2030: 8.883779499244006e-06
Position 351: 8.072768341012233e-06
Position 286: 7.4112155437613315e-06
Position 1825: 6.545572083902712e-06
Position 4819: 6.291562298057716e-06
Position 197: 5.8495704049569885e-06
Position 2348: 4.856958656529816e-06
Position 297: 4.765076213470742e-06
Position 1439: 4.756741948048328e-06
Position 1650: 4.444377706276954e-06
Position 4184: 4.151118191061671e-06
Position 2210: 3.665855678445369e-06
Position 1663: 3.1893184074453645e-06
Position 3876: 2.9654166709077522e-06
Position 421: 2.8234331647636247e-06
Position 1549: 2.2319082583438385e-06
Position 357: 2.0637389227167057e-06
Position 3609: 1.9045574479186158e-06
Position 3575: 1.9045173226054431e-06
Position 2841: 1.6731796782376428e-06
Position 3538: 1.4457823959486214e-06
Position 190: 1.3944118610836984e-06
Position 724: 1.3627645838967062e-06
Position 2577: 1.3542125431936364e-06
Position 684: 1.246102338062093e-06
Position 90: 1.200209225517353e-06
Position 1384: 1.0038867342164383e-06
Position 3360: 6.463161578774888e-07
Position 3328: 4.0176106502531984e-07
Position 1546: 3.9649572734855336e-07
Position 1978: 2.904731443025008e-07
Position 3854: 2.7758943907124676e-07
Position 3425: 2.692220432391092e-07
Position 1601: 2.0957456622908608e-07
Position 1320: 2.082439167169837e-07
Position 857: 1.8432336325579796e-07
Position 1561: 1.5553078129934848e-07
Position 3379: 1.3590048955521598e-07
Position 3433: 9.55614422661835e-08
Position 2127: 8.202738896794308e-08
Position 2207: 7.682900772575135e-08
Position 3397: 7.459125316517702e-08
Position 837: 4.440663231754446e-08
Position 329: 4.355206965696292e-08
Position 150: 1.6181766410924165e-08
Position 3428: 1.2130572095059252e-08
Position 2006: 1.168315886418151e-08
Position 1783: 1.1294802203559467e-08
Position 117: 9.609082290221441e-09
Position 3384: 7.75937894415399e-09
Position 1138: 6.088468541907536e-09
Position 2572: 1.7050132862863557e-09
Position 2475: 1.443532190329698e-09
Position 828: 1.4353106509633756e-09
Position 338: 1.3870644585229753e-09
Position 1853: 1.008263435164197e-09
Position 2284: 9.182384102796494e-10
Position 2622: 5.158847302649447e-10
Position 390: 3.334998688473444e-10
Position 1504: 7.299614777296131e-11
Position 3857: 6.579486886949212e-11
Position 1367: 2.8506881016578034e-11
Position 333: 3.945830439074746e-12
Position 2008: 2.427438206803044e-12
Position 314: 2.2750523596717473e-12
Position 340: 7.273142454976479e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1539: 0.9978183471735359
Position 3021: 0.9948902344858571
Position 322: 0.9944409835141466
Position 820: 0.993842080090136
Position 1783: 0.9896814803216868
Position 7016: 0.7592023979758122
Position 2762: 0.36035050281855613
Position 1325: 0.24754650484622012
Position 113: 0.21250429337962137
Position 6914: 0.05395880590621325
Position 3661: 0.048579621763385615
Position 2746: 0.04489984648443186
Position 5711: 0.040436813961711844
Position 2018: 0.04041215711190797
Position 117: 0.03980638331537697
Position 5449: 0.0351343993964617
Position 2876: 0.022367758527642705
Position 5358: 0.020438026123776112
Position 6228: 0.01687058844531053
Position 5902: 0.014454641740410256
Position 2104: 0.01307399185639121
Position 5031: 0.011257867541352176
Position 3506: 0.010791248671333286
Position 6485: 0.010406205912350877
Position 7436: 0.009529137594987875
Position 2727: 0.008056540084029376
Position 6613: 0.007775548969501943
Position 3480: 0.0053795491568205175
Position 1853: 0.004993329149632121
Position 7440: 0.004794234571586836
Position 4568: 0.00465305366501035
Position 840: 0.004179014158743121
Position 585: 0.0038178592205202985
Position 4978: 0.003752796460357545
Position 6096: 0.003693549152629242
Position 6173: 0.0034250866964265236
Position 6557: 0.0032953664333469366
Position 4635: 0.0032037669663224355
Position 3035: 0.0032022867567610396
Position 5406: 0.00318829368568043
Position 3267: 0.0029353458366028866
Position 5855: 0.0028333314321693473
Position 1832: 0.002802908573995374
Position 4037: 0.002778086343860113
Position 6337: 0.002770673051458847
Position 1266: 0.0026631409249989043
Position 3603: 0.00240895420736818
Position 4765: 0.0024043995680344643
Position 6373: 0.002291979605720036
Position 4456: 0.0022612585675658766
Position 356: 0.0022486574694701488
Position 1428: 0.0020945635740418174
Position 6215: 0.002049581737614673
Position 3905: 0.0017306179732456295
Position 6977: 0.001607109069783595
Position 5170: 0.0013612014546692064
Position 2446: 0.0012887964059974072
Position 2336: 0.0012355094877555901
Position 3722: 0.0012281220117862002
Position 6712: 0.0010973219182602802
Position 3281: 0.0010604868975760942
Position 3062: 0.0010221866137131962
Position 3618: 0.0009393634174806486
Position 2465: 0.000826820329321853
Position 4219: 0.0006783724544433256
Position 4134: 0.0006298044653756625
Position 1346: 0.0005531097381930092
Position 1283: 0.0005275418629796465
Position 2774: 0.0005180794000581299
Position 5400: 0.0004989191050373926
Position 1160: 0.0004490392030044167
Position 3182: 0.0004221246516416262
Position 4957: 0.0004193006436880297
Position 1615: 0.00039964867702767677
Position 4239: 0.00039745248489062094
Position 2456: 0.0003758875799926763
Position 3146: 0.000361019482922311
Position 597: 0.0003431252148393821
Position 350: 0.00031573917483999865
Position 286: 0.0002948444516657288
Position 2333: 0.0002851316390564476
Position 4078: 0.00027810699251346966
Position 5011: 0.0002492161387385531
Position 3587: 0.00021316093981225368
Position 4671: 0.00020007102801858362
Position 130: 0.0001867676048218728
Position 370: 0.00018380222985123963
Position 4194: 0.00018194366798485572
Position 968: 0.00017046764545914037
Position 3067: 0.00015897890041654416
Position 2264: 0.0001468680487134066
Position 1234: 0.00014549220288857012
Position 1132: 0.00014035996966914454
Position 1291: 0.0001400680263880953
Position 5556: 0.00013817869862842047
Position 164: 0.00011862271594511282
Position 1439: 0.00011772664605459256
Position 2903: 0.0001129671185682507
Position 4302: 0.00010751898240346005
Position 620: 0.00010562303946298366
Position 4322: 9.683804657344547e-05
Position 4123: 9.595863106262986e-05
Position 4804: 9.443480764198585e-05
Position 3254: 9.10673499792591e-05
Position 2179: 8.982097889758334e-05
Position 3734: 7.53466240977118e-05
Position 3538: 7.363362034064183e-05
Position 3569: 7.330724736239635e-05
Position 2261: 7.175494789921964e-05
Position 1297: 6.882558609505275e-05
Position 2710: 6.774693027429951e-05
Position 638: 6.618660463993474e-05
Position 125: 6.380105132335723e-05
Position 4394: 6.229217191466992e-05
Position 3551: 5.882634320400738e-05
Position 518: 5.8275863576793104e-05
Position 203: 5.23270424547886e-05
Position 4811: 5.060192787875772e-05
Position 3748: 4.571955371311429e-05
Position 1973: 4.5469685783015906e-05
Position 95: 4.5173053893927653e-05
Position 2319: 4.250350640836231e-05
Position 2303: 4.1520807425076745e-05
Position 911: 4.13927845956123e-05
Position 881: 3.9430285975939896e-05
Position 1210: 3.8669527656847135e-05
Position 2121: 3.7731921244095564e-05
Position 2139: 3.70014571391027e-05
Position 4696: 3.427241562379981e-05
Position 4226: 2.8661868085921037e-05
Position 935: 2.695610294699088e-05
Position 4354: 2.585605520245564e-05
Position 90: 2.252365378208427e-05
Position 1460: 2.207818302706149e-05
Position 1363: 1.021917259187846e-05
Position 3311: 9.343797592893141e-06
Position 1268: 8.50432501356912e-06
Position 84: 7.400415561121135e-06
Position 1612: 6.687760846226281e-06
Position 1663: 6.499398499898075e-06
Position 701: 5.444921134761683e-06
Position 443: 5.28546624773365e-06
Position 1190: 5.0154472284182785e-06
Position 993: 2.85837727817677e-06
Position 546: 2.6171688951057114e-06
Position 293: 2.0960844909503583e-06
Position 1462: 2.0447592720041983e-06
Position 132: 1.2600574328142976e-06
Position 72: 1.2244722097387764e-06
Position 1572: 1.2220523405316178e-06
Position 1016: 1.1872985609506267e-06
Position 421: 1.0695894197891636e-06
Position 185: 1.033781026311104e-06
Position 1709: 8.830831370070183e-07
Position 3320: 8.262171198361391e-07
Position 86: 7.592640003251665e-07
Position 440: 6.148187877813082e-07
Position 627: 5.742731415402067e-07
Position 3317: 3.8271743478345866e-07
Position 459: 2.792070001357076e-07
Position 1504: 2.1970131316293686e-07
Position 3152: 1.7850428671885775e-07
Position 150: 1.6967540656989812e-07
Position 3106: 1.3335970808335386e-07
Position 664: 1.2984272535570025e-07
Position 141: 1.2638564080413716e-07
Position 259: 9.361649676749978e-08
Position 1746: 3.931171631981974e-08
Position 1763: 2.692666905049901e-08
Position 2195: 2.136519188477146e-08
Position 197: 3.128707105450559e-09
Position 857: 7.890521204787492e-10
Position 863: 5.021258110285665e-10
Position 852: 3.957407167937071e-10
Position 1047: 3.285797596010525e-11
Position 1860: 1.1057421094606696e-11
Position 143: 3.0726553260571046e-12
