Gene = cass
Position 1165: 1.0538294377158533e-06
Position 218: 8.114445755661436e-07
Position 1686: 8.018534654380432e-07
Position 952: 7.298298759968839e-07
Position 1813: 7.026997328077378e-07
Position 1210: 5.592454423591516e-07
Position 1870: 4.6504203002464463e-07
Position 2946: 4.16964702134029e-07
Position 2206: 4.1691562177011966e-07
Position 384: 3.7875818243238084e-07
Position 2452: 3.488238634022918e-07
Position 883: 2.7251018934942946e-07
Position 1402: 2.409143319408535e-07
Position 2416: 1.7865550621979578e-07
Position 1835: 1.6504096489407113e-07
Position 445: 1.3735565820544282e-07
Position 1727: 1.2926839005779322e-07
Position 528: 1.2262900728533086e-07
Position 489: 1.097189281978179e-07
Position 1437: 1.0267504114238799e-07
Position 1476: 9.985782239207057e-08
Position 1667: 9.01231424721618e-08
Position 1717: 8.680823273860529e-08
Position 240: 5.360212982183539e-08
Position 1200: 4.3839077510559374e-08
Position 474: 4.326405248140856e-08
Position 1676: 3.5630341011693933e-08
Position 381: 2.9034073003046474e-08
Position 1837: 1.2943737356408883e-08
Position 1852: 9.240582337881726e-09
Position 1840: 8.60094579447213e-09
Position 1867: 7.898612140159462e-09
Position 516: 7.49313526405003e-09
Position 1882: 7.0455604712113515e-09
Position 71: 4.056813778336774e-09
Position 494: 2.841007996562438e-09
Position 185: 1.449891450316509e-09
Position 1855: 8.37023308890464e-10
