Gene = CTPsyn
Position 1494: 7.213301729590031e-07
Position 2031: 6.708755494794631e-07
Position 476: 6.707753473562425e-07
Position 525: 4.195072309309655e-07
Position 1095: 3.528664450391782e-07
Position 144: 3.151163816725386e-07
Position 816: 2.973773652555962e-07
Position 13433: 1.477196096983656e-07
Position 459: 1.1947575749553478e-07
Position 844: 9.952711831000278e-08
Position 13024: 8.46870521394782e-08
Position 890: 8.351390378151064e-08
Position 502: 7.217987774096153e-08
Position 13848: 6.419546278311468e-08
Position 12963: 6.325191664972034e-08
Position 818: 5.950833649826593e-08
Position 13902: 4.6108821710824926e-08
Position 13809: 4.414241419915137e-08
Position 1001: 3.994036578754986e-08
Position 14011: 3.4645246284920134e-08
Position 3407: 3.458097098491284e-08
Position 13614: 2.9289933880783155e-08
Position 471: 1.871066787333789e-08
Position 464: 1.7824732422794864e-08
Position 12934: 1.5169351578555943e-08
Position 13508: 1.4579565518832617e-08
Position 13428: 1.1877694938868434e-08
Position 733: 1.0924185066398484e-09
Position 639: 9.539332856342871e-10
Position 13359: 8.752546806376168e-10
Position 13616: 6.708260231375114e-10
Position 641: 3.837523308113704e-10
Position 1088: 2.2583289779036544e-10
Position 677: 1.7062197724974146e-10
Position 13258: 1.690514207042781e-10
Position 607: 2.947100181589018e-11
Position 735: 7.2167307295909155e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13172: 0.9892670106669167
Position 13738: 0.9675765009070443
Position 12901: 0.964115305598306
Position 11629: 0.8957723622667915
Position 11423: 0.8816491968601652
Position 309: 0.5730004183861662
Position 12730: 0.2894553552016459
Position 10169: 0.22685070369758953
Position 10881: 0.21012525190949954
Position 10178: 0.1444173831708654
Position 415: 0.08006696206007699
Position 11331: 0.062221895813193706
Position 10701: 0.05169904351738945
Position 13748: 0.032167255988169025
Position 351: 0.03144799439746666
Position 13201: 0.009570868832636477
Position 13609: 0.009254356871130678
Position 2522: 0.005636048833294025
Position 14864: 0.0056336802745801185
Position 9155: 0.004219304200656029
Position 178: 0.0029906603606570997
Position 314: 0.002949756354819014
Position 13393: 0.00260283346163159
Position 2183: 0.0025700284286952054
Position 2605: 0.0025412314510295762
Position 471: 0.0024185852831116236
Position 1043: 0.002391573085728781
Position 11175: 0.0023785237169384778
Position 13313: 0.002092240047700649
Position 14833: 0.002024440203989886
Position 13333: 0.001984063202654755
Position 2133: 0.0018725600274366709
Position 13881: 0.0018625303565536953
Position 71: 0.001620794235015065
Position 14567: 0.0012705781838288652
Position 2268: 0.0010504142451399077
Position 2443: 0.0009189305935128276
Position 13120: 0.0008279989279703714
Position 14184: 0.000811685279004211
Position 572: 0.0007702132907911224
Position 14166: 0.0007621234221899341
Position 1113: 0.0007425536631653019
Position 14284: 0.000681260924283805
Position 1539: 0.0006784488531732065
Position 14481: 0.0006050135110691047
Position 13645: 0.0005976182724697051
Position 13327: 0.0005703428238691517
Position 11760: 0.0005510432325749916
Position 13345: 0.0005374193690616421
Position 648: 0.0004264520079953806
Position 108: 0.0004023293324020776
Position 14812: 0.0003802904420572951
Position 2288: 0.00037932685665483846
Position 1564: 0.0002846405887158753
Position 14297: 0.00023199926308442825
Position 14980: 0.00022521624919615222
Position 435: 0.00022510295618817887
Position 428: 0.00021793993607416932
Position 14317: 0.00017373456918005754
Position 6540: 0.00014232321099528263
Position 12824: 0.00013843507371741923
Position 1423: 0.0001224937999293465
Position 13141: 0.00011656835541871082
Position 727: 0.00010492061506880988
Position 13428: 7.872640377833476e-05
Position 13851: 7.6658375666073e-05
Position 12669: 6.409958840713086e-05
Position 13237: 4.9972711305749485e-05
Position 13606: 3.6489532772671706e-05
Position 1209: 3.1230832900266454e-05
Position 11687: 2.6989096923775313e-05
Position 13255: 2.492124856309665e-05
Position 13298: 2.4420076056527853e-05
Position 11943: 2.2245702047308577e-05
Position 13439: 2.1737887653684604e-05
Position 790: 2.061497010768293e-05
Position 11658: 1.6697870306631527e-05
Position 12399: 1.3133390090064254e-05
Position 13132: 1.158625689020892e-05
Position 11947: 8.590284342782198e-06
Position 1088: 5.331383438944617e-06
Position 11691: 4.527436901702029e-06
Position 11667: 1.9170188616499874e-06
Position 1283: 1.8163239463091659e-06
Position 550: 1.4107453891445984e-06
Position 273: 1.1705059485987304e-06
Position 772: 1.1655618648341524e-06
Position 1335: 6.668903833271735e-07
Position 1001: 5.677730920090203e-07
Position 85: 3.965224045228491e-07
Position 13437: 1.4229587753248845e-07
Position 485: 7.192389113275312e-08
Position 1141: 3.3924177591623185e-08
Position 1547: 2.014142496190505e-08
Position 3116: 1.4521412814029123e-08
Position 733: 1.4185408881998524e-08
Position 3310: 1.2638043230719763e-08
Position 357: 7.476127636172818e-09
Position 2818: 5.106659038390606e-09
Position 615: 2.137719611189218e-10
Position 488: 1.7083145061271392e-10
Position 220: 8.111963805459017e-14
Position 245: 1.0021722201981032e-14
