Gene = Top2
Position 2222: 9.425796425935395e-05
Position 1992: 8.606882778049738e-05
Position 2078: 8.12248871014109e-05
Position 758: 8.072471781542446e-05
Position 2135: 7.144119779848626e-05
Position 450: 6.409555029847725e-05
Position 670: 6.252261110755342e-05
Position 1926: 6.06180001886834e-05
Position 251: 5.7876808145933026e-05
Position 2354: 5.5930447137036376e-05
Position 2744: 4.91929930880211e-05
Position 1757: 4.7621983114553345e-05
Position 696: 4.629850430135145e-05
Position 36: 4.210941017996083e-05
Position 2830: 3.774326167235556e-05
Position 26: 3.7325926535111044e-05
Position 603: 3.459715640816876e-05
Position 3111: 3.220722180530568e-05
Position 850: 3.071161277224939e-05
Position 1044: 2.9017187912727943e-05
Position 1069: 2.785393869036226e-05
Position 5914: 2.5293649191660773e-05
Position 5902: 2.169412014544924e-05
Position 22: 2.1595198974791974e-05
Position 2248: 1.9100708609764253e-05
Position 1495: 1.83294776473453e-05
Position 3373: 1.8154438741336602e-05
Position 284: 1.6765464980008903e-05
Position 677: 1.6277511574137927e-05
Position 187: 1.616931134606362e-05
Position 705: 1.575088040197276e-05
Position 2189: 1.4464207305297998e-05
Position 70: 1.307138112411821e-05
Position 712: 1.1295789977241921e-05
Position 2675: 1.1186534753361044e-05
Position 80: 6.567347614477226e-06
Position 1012: 6.153155667122529e-06
Position 580: 5.913096973122867e-06
Position 519: 5.872701453688981e-06
Position 1415: 5.083671107755043e-06
Position 135: 4.4054668701002005e-06
Position 801: 4.036965898080568e-06
Position 152: 3.926783959835638e-06
Position 476: 3.4819144490638793e-06
Position 2172: 3.0364627239270797e-06
Position 2262: 2.5854436606178604e-06
Position 633: 2.4604005759257785e-06
Position 86: 2.369778573918583e-06
Position 344: 2.345558189538797e-06
Position 5637: 2.0949169569639444e-06
Position 46: 2.0042437561137016e-06
Position 279: 1.9106457128070816e-06
Position 5075: 1.9087671995434525e-06
Position 39: 1.706755072830983e-06
Position 29: 1.6917435351382429e-06
Position 2264: 1.6108576184042119e-06
Position 55: 1.5788748435656117e-06
Position 419: 1.2520314201104382e-06
Position 5555: 1.177250859576123e-06
Position 1309: 1.1011435688330901e-06
Position 3999: 1.0852201417273416e-06
Position 349: 1.0694070763490067e-06
Position 2497: 8.364188634896815e-07
Position 2140: 8.361144130525258e-07
Position 19: 7.554638906948198e-07
Position 2560: 6.812025092035516e-07
Position 432: 5.249686155519215e-07
Position 171: 4.7486550969908925e-07
Position 2482: 4.4858152604794105e-07
Position 2360: 4.0792442003315664e-07
Position 110: 3.9508070281554986e-07
Position 2665: 3.9308395302272755e-07
Position 2518: 3.72281604525567e-07
Position 2461: 3.163252022214073e-07
Position 2919: 2.9371009173435296e-07
Position 119: 2.8596852311922444e-07
Position 2873: 2.57777571914222e-07
Position 3497: 1.4220192058095337e-07
Position 2610: 1.39809940043322e-07
Position 125: 8.953304057786206e-08
Position 1910: 1.3918296684936773e-08
Position 1526: 1.3756882909361927e-08
Position 1808: 1.1819363325199998e-08
Position 1879: 5.665122074317968e-09
Position 2091: 4.5011044491933015e-09
Position 2069: 3.6331085522403344e-09
Position 2180: 3.3742632747035857e-09
Position 1893: 3.2920291868595883e-09
Position 302: 3.212965810869689e-09
Position 464: 2.125433701562916e-09
Position 150: 1.5804650953776853e-09
Position 190: 8.500665231151581e-10
Position 138: 5.509098662269935e-10
Position 1243: 7.61830859191742e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5428: 0.9984328764042638
Position 2309: 0.9797301786948728
Position 1819: 0.9742553769693512
Position 1174: 0.8004883517819594
Position 4031: 0.5603774959810937
Position 3754: 0.42364196161656253
Position 756: 0.37316946296478626
Position 1427: 0.2505734551463707
Position 1180: 0.08107335937683123
Position 4762: 0.07385867438331385
Position 696: 0.05095721506446677
Position 1674: 0.048257832157362304
Position 3417: 0.04142158444112346
Position 5771: 0.040552609012043925
Position 4179: 0.03515956125442418
Position 5944: 0.03423090789616771
Position 4214: 0.03381179600931238
Position 5753: 0.025204941842362695
Position 2398: 0.02293314970390714
Position 1240: 0.015948109156984965
Position 516: 0.01486150277684361
Position 1006: 0.014728876395288604
Position 1789: 0.009943966027050229
Position 2803: 0.0089477174011737
Position 5975: 0.007916452683026999
Position 2156: 0.007545748053509852
Position 2888: 0.006429175544318976
Position 4334: 0.006394019971873014
Position 435: 0.005800313873739147
Position 3472: 0.005667205600962969
Position 2032: 0.005108117315848306
Position 1465: 0.005008311415006942
Position 1863: 0.004700866283457616
Position 1825: 0.004700542328750954
Position 476: 0.0045837610674292215
Position 2830: 0.004364352741467258
Position 4270: 0.004302072171547454
Position 4447: 0.004082794099607146
Position 1615: 0.003590098721267052
Position 1396: 0.0032622657739170098
Position 3235: 0.0031276658122013053
Position 4140: 0.0030121948190034485
Position 1808: 0.0027419259332580304
Position 5990: 0.002723131681723153
Position 491: 0.0024599674373332256
Position 2065: 0.002440093979167361
Position 2335: 0.0023175500226220755
Position 1072: 0.0021691494631789106
Position 3356: 0.0021353562020259946
Position 2428: 0.0020868487878891455
Position 1612: 0.0016553754491537153
Position 563: 0.0016421910077965075
Position 287: 0.0016207289036635094
Position 3184: 0.0015940791845412985
Position 1069: 0.0015247934612087981
Position 138: 0.0014663170436156475
Position 1618: 0.0014012206168763652
Position 1186: 0.0012297335543431625
Position 858: 0.0011548480369269415
Position 333: 0.0011496118691038133
Position 2117: 0.0011077784114581486
Position 1033: 0.001105211004268823
Position 2873: 0.0010365692515238827
Position 3004: 0.001029158167955531
Position 2827: 0.0009553269392522583
Position 1438: 0.0008717952884901161
Position 3136: 0.0008433384778316173
Position 5474: 0.0008311002190728128
Position 1543: 0.000759595727142543
Position 1483: 0.0005924757799988771
Position 3562: 0.0005770103382180926
Position 5797: 0.0005296944629554692
Position 3100: 0.000511593218789163
Position 861: 0.00050869679196408
Position 419: 0.00048018367293612975
Position 5785: 0.0004516321100314301
Position 1191: 0.00041699126132107504
Position 5995: 0.0003805676791745835
Position 1200: 0.00037538602853338124
Position 2954: 0.0003556766129316233
Position 3155: 0.00033729858280728516
Position 3232: 0.0002840462343871935
Position 1222: 0.0002749388216991449
Position 6057: 0.00019036885880794366
Position 2008: 0.00017493362475992728
Position 1252: 0.00015490875348067338
Position 3109: 0.0001528336765543189
Position 503: 0.00015205312458638635
Position 826: 0.00015133275418952662
Position 1904: 0.00013632167486435218
Position 1197: 0.00013482961353530128
Position 2167: 0.00012849335831303837
Position 1546: 0.0001271527046435635
Position 1540: 0.0001230201351889658
Position 3133: 0.0001200643858247144
Position 2069: 0.00011611540368675532
Position 2375: 0.00011597686721628818
Position 1047: 0.00011334184956471316
Position 1879: 0.00010509463895202495
Position 1369: 9.108109616222143e-05
Position 5782: 8.901744590614036e-05
Position 740: 5.5547534210925125e-05
Position 5437: 4.411172675823556e-05
Position 384: 3.665555251796425e-05
Position 92: 3.587047053445424e-05
Position 125: 3.562123536293952e-05
Position 6061: 3.247417028905839e-05
Position 640: 2.3934527165676856e-05
Position 98: 2.3725275568785253e-05
Position 2461: 2.34277290563453e-05
Position 2212: 1.8199393149541507e-05
Position 5803: 1.7464169651442994e-05
Position 392: 1.626084023282275e-05
Position 5494: 1.3306185118292085e-05
Position 169: 1.2987509000113914e-05
Position 1885: 1.203024066183985e-05
Position 618: 8.035731127339608e-06
Position 2899: 7.558858807674145e-06
Position 102: 7.468434574857357e-06
Position 670: 7.073210134332806e-06
Position 66: 4.976406424793793e-06
Position 1762: 4.714616574130732e-06
Position 2404: 3.3198563596325133e-06
Position 86: 2.4708463100239704e-06
Position 1123: 2.3521549186066732e-06
Position 453: 1.8165300858253833e-06
Position 2407: 1.0103938313424339e-06
Position 2443: 8.342299830386652e-07
Position 295: 6.321250232830355e-07
Position 105: 5.204671477109447e-07
Position 5609: 3.2368281378003527e-07
Position 70: 2.730982228215714e-07
Position 200: 2.2951997518516526e-07
Position 913: 2.031076156697872e-07
Position 2482: 1.9653270257448208e-07
Position 2545: 1.604188905782117e-07
Position 2727: 1.0791070249718134e-07
Position 442: 8.38544324683948e-08
Position 2587: 7.473231747277552e-08
Position 239: 7.079434506149447e-08
Position 1249: 2.9567408156208387e-08
Position 270: 3.4368463849239193e-09
Position 75: 1.3879072050267595e-10
Position 204: 1.349254247266277e-10
Position 171: 4.815763741542758e-11
Position 244: 2.2166378383671e-11
Position 247: 2.1633337475683925e-11
Position 209: 1.2128486363697974e-13
