Gene = brun
Position 4244: 8.2232701960251e-09
Position 1623: 7.529701765478244e-09
Position 3525: 7.511208640500699e-09
Position 2718: 7.108052104485234e-09
Position 4268: 6.59721925590898e-09
Position 4735: 6.325818274200442e-09
Position 1056: 4.702640157815476e-09
Position 4330: 4.124248014611488e-09
Position 1404: 3.93305929246489e-09
Position 420: 3.067359625951381e-09
Position 1204: 2.9970322492437636e-09
Position 3063: 2.2209812450840564e-09
Position 3066: 8.192474335639353e-10
Position 1359: 6.138142262395122e-10
Position 1202: 5.80911679560004e-10
Position 3952: 5.709235392568956e-10
Position 4187: 4.327618365295386e-10
Position 3448: 3.4532912141609076e-10
Position 3305: 1.5465626542494061e-10
Position 863: 3.5688096210094168e-12
Position 453: 1.027925387329141e-12
Position 1340: 4.688339072236212e-13
Position 3424: 3.2438932129334815e-13
Position 3341: 2.3051829859793966e-13
Position 763: 1.8671008823177013e-14
Position 2586: 1.2713847081935677e-14
Position 1122: 7.938287665437219e-15
Position 1199: 5.8071267997740576e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3839: 0.999040442990364
Position 655: 0.9985232400008186
Position 3292: 0.9983497761588181
Position 1474: 0.9714082114850625
Position 4617: 0.8914672703497962
Position 4344: 0.8825474788295522
Position 2381: 0.8437704108956275
Position 4092: 0.8163216136089374
Position 2679: 0.6504564539891472
Position 2687: 0.2849816308306214
Position 4112: 0.10111085328234834
Position 2389: 0.09035819659019542
Position 3026: 0.045723499984525996
Position 2396: 0.042705097324764234
Position 4351: 0.027522555766357062
Position 4161: 0.027200068455192315
Position 2888: 0.02162681086419939
Position 3468: 0.02126381319129362
Position 2998: 0.02109408231993302
Position 2489: 0.013980087241717124
Position 5164: 0.012942807727100145
Position 3079: 0.01240353325190844
Position 2265: 0.012002743851544267
Position 4699: 0.00938524754712124
Position 4977: 0.009360707321867395
Position 4642: 0.008968022957302627
Position 2707: 0.008392297875351649
Position 4456: 0.0077535239423775154
Position 3517: 0.007370534868489773
Position 1397: 0.0072346284243797205
Position 1992: 0.0067348062454854795
Position 4373: 0.006713771490227223
Position 2213: 0.005578550501758762
Position 1506: 0.00526374955231106
Position 288: 0.0045786284824474634
Position 1911: 0.004503951705536476
Position 5090: 0.004086353985900517
Position 4818: 0.00405850155646468
Position 2807: 0.0040001006096427255
Position 5053: 0.0037221868593536275
Position 3525: 0.0026773328829092463
Position 5396: 0.002642443485160418
Position 1708: 0.0025460953411786556
Position 1184: 0.002544787614947625
Position 2524: 0.002445391308884735
Position 2027: 0.0024330704312633504
Position 5036: 0.002353583683783689
Position 4729: 0.002186358020568383
Position 4208: 0.0021622754725988177
Position 5195: 0.002155890202157396
Position 1578: 0.002133240504682185
Position 3725: 0.00210372612425526
Position 2193: 0.001990576748925359
Position 3634: 0.001936558382053168
Position 4778: 0.0017109786742087996
Position 3109: 0.0015846965107093817
Position 1517: 0.0014848945609152728
Position 2822: 0.0013845245221427694
Position 1989: 0.0013831299774754566
Position 4639: 0.0013033357388914028
Position 4598: 0.001202613758432835
Position 891: 0.0011856371786286865
Position 2402: 0.0011350757459387014
Position 2593: 0.0010272798186366353
Position 1222: 0.0010047634894035122
Position 3305: 0.0009627616382834788
Position 1413: 0.0009561985458217524
Position 5021: 0.000871386223029196
Position 3745: 0.0008507113315127101
Position 738: 0.0008156731301342612
Position 2105: 0.0006693945671062769
Position 4142: 0.0006635990736370658
Position 3052: 0.0006503458591095958
Position 2896: 0.0005352130982341158
Position 4645: 0.000531281474070401
Position 3316: 0.0004787660298898543
Position 2149: 0.0004500119616226786
Position 3134: 0.00037920500829128896
Position 5120: 0.00035225816937665727
Position 5349: 0.00035159863134627095
Position 1212: 0.00034550544317824705
Position 1008: 0.0003024480685756622
Position 3889: 0.0002960089421946743
Position 2712: 0.00028606923717048536
Position 3480: 0.0002771229642361235
Position 5103: 0.0002633251492827071
Position 4359: 0.0002441391946952875
Position 463: 0.00023364371848698552
Position 3773: 0.00022833211575072198
Position 1143: 0.000211226993560191
Position 3040: 0.00018912717616664427
Position 1052: 0.0001791228118366415
Position 3738: 0.00017456515744845554
Position 3641: 0.0001732942897360577
Position 1808: 0.00017207264479657827
Position 361: 0.00016000120401904631
Position 4732: 0.0001574546133563033
Position 1878: 0.0001518977663889288
Position 1533: 0.00013782197728160457
Position 2043: 0.00013087438570880515
Position 2006: 0.00012843647047956565
Position 2055: 0.00012523514292266287
Position 1300: 0.00012365249840355562
Position 2052: 0.00012161134649219638
Position 491: 0.00012028601420793151
Position 5218: 0.00010708930412344343
Position 1190: 9.40957565975677e-05
Position 309: 9.250862494124177e-05
Position 4781: 9.067497797992336e-05
Position 5244: 8.998245297252012e-05
Position 2010: 8.928447053751186e-05
Position 4704: 7.528681681288263e-05
Position 4138: 6.910914493519063e-05
Position 319: 6.780616543795157e-05
Position 1587: 6.250593946715296e-05
Position 4719: 6.057098208202168e-05
Position 5241: 5.838901357669925e-05
Position 3335: 5.6171769755220774e-05
Position 4735: 5.409734763494365e-05
Position 4298: 5.274096762355078e-05
Position 2953: 5.056585988904575e-05
Position 4487: 4.717398579227763e-05
Position 2143: 4.1710408162531055e-05
Position 3918: 4.0145298905837225e-05
Position 4181: 3.93446042316703e-05
Position 4263: 3.823229885035495e-05
Position 1416: 3.7465722999941486e-05
Position 1237: 3.6328219305446824e-05
Position 987: 3.584910721337179e-05
Position 4651: 3.3143643694527e-05
Position 1720: 3.269139855335212e-05
Position 2271: 3.067435403299002e-05
Position 2918: 2.7871525766186543e-05
Position 2531: 2.781352356091987e-05
Position 1087: 2.6720192877507645e-05
Position 931: 2.6003897649380654e-05
Position 4244: 2.546690413528341e-05
Position 4168: 2.530494487057815e-05
Position 3353: 2.23486051062589e-05
Position 4233: 2.1869193760610103e-05
Position 3805: 2.1779714597067967e-05
Position 2541: 2.1494738659689432e-05
Position 3191: 2.086076735910441e-05
Position 1812: 1.996893119948645e-05
Position 3194: 1.986120285343629e-05
Position 4406: 1.8790443001384916e-05
Position 1544: 1.8520134681238346e-05
Position 1584: 1.6251174158091798e-05
Position 1170: 1.4621888667684624e-05
Position 912: 1.3831048518917168e-05
Position 3654: 1.2252785684669875e-05
Position 474: 1.1123628765475178e-05
Position 4542: 1.0827498045038682e-05
Position 1378: 1.0763978603665063e-05
Position 3891: 9.887599002914162e-06
Position 1530: 8.751121731236028e-06
Position 785: 8.391639964210128e-06
Position 2496: 8.282289796535388e-06
Position 1761: 6.697684850757902e-06
Position 2084: 5.804210924919737e-06
Position 1834: 5.762130712538488e-06
Position 1538: 5.761229483842459e-06
Position 3661: 5.717296606357586e-06
Position 270: 4.682486919410347e-06
Position 1104: 4.298937914280238e-06
Position 1817: 4.105625155596689e-06
Position 327: 3.4383185447555937e-06
Position 1791: 3.4354479207398887e-06
Position 3674: 3.3579307918432696e-06
Position 1330: 3.3316379263420867e-06
Position 888: 2.5593999273843593e-06
Position 448: 2.498179876084601e-06
Position 982: 2.3467827779285135e-06
Position 1292: 1.707437452513646e-06
Position 1147: 1.6424133495493008e-06
Position 608: 1.4607431513787135e-06
Position 1728: 1.4590848789514614e-06
Position 3482: 1.0796769158546177e-06
Position 546: 8.45486535293428e-07
Position 207: 6.693699372947215e-07
Position 832: 6.39139229676382e-07
Position 150: 6.311786598841377e-07
Position 3940: 6.19956241928215e-07
Position 858: 4.6981691071783456e-07
Position 3933: 4.46333261040033e-07
Position 252: 4.3590614194802513e-07
Position 444: 4.282692852726815e-07
Position 2548: 3.7328153987441677e-07
Position 952: 3.1190629606027196e-07
Position 375: 2.6083214027320044e-07
Position 237: 2.178050933923648e-07
Position 228: 2.176938459925771e-07
Position 81: 1.8405242677777556e-07
Position 471: 1.6357413818158068e-07
Position 153: 7.099565989448857e-08
Position 185: 5.636696856996835e-08
Position 89: 3.460112230565176e-08
Position 158: 3.28997973675376e-08
Position 173: 2.77181150917631e-08
Position 193: 9.49357694355325e-09
Position 124: 5.006917594843141e-09
Position 234: 3.734138536197743e-09
Position 816: 4.5118710229087606e-10
Position 204: 1.9532805711482935e-12
Position 714: 7.800481571249233e-13
Position 272: 1.2552387913895212e-14
Position 178: 1.1099070363427027e-15
Position 377: 3.8487072724009366e-18
