Gene = Su(H)
Position 2545: 0.9767262717744879
Position 2350: 0.6300198621036569
Position 1606: 0.20463824793458799
Position 3520: 0.1445823743642787
Position 1204: 0.08229627065500679
Position 1357: 0.03365287424200139
Position 3277: 0.028437500095227736
Position 1287: 0.024379947149627386
Position 2553: 0.020897966169520638
Position 2371: 0.020365443644467646
Position 3619: 0.020157164531430703
Position 1092: 0.013478575154232396
Position 3304: 0.012156410797221389
Position 2242: 0.010650697180243463
Position 3178: 0.009549518476540859
Position 1042: 0.009463535760983749
Position 553: 0.009249726502057338
Position 2032: 0.008341426112757193
Position 2246: 0.0075298544020083995
Position 1257: 0.006280139241263882
Position 2290: 0.005408667281220223
Position 1478: 0.00518557922966169
Position 556: 0.004993385409824598
Position 3474: 0.0046691830859417575
Position 2317: 0.004513858034858166
Position 2186: 0.0041043519907008495
Position 1223: 0.003446795157848088
Position 3434: 0.0033757745952945955
Position 1988: 0.002942584125343045
Position 3463: 0.00263042241743411
Position 956: 0.002438306059962862
Position 3168: 0.0023705288234304443
Position 1319: 0.0019470504314103962
Position 1131: 0.001785053315390558
Position 2651: 0.0017255742304550807
Position 3190: 0.0016941277753794923
Position 332: 0.0016370054986888012
Position 1112: 0.0016279624248535349
Position 2392: 0.0015636850030377022
Position 3324: 0.0014372907958560678
Position 1178: 0.0009562945779766845
Position 3012: 0.0009197661506905339
Position 3818: 0.0008821880553493757
Position 284: 0.0008064907414563217
Position 3677: 0.000788075968659864
Position 3197: 0.0007836549430789831
Position 2365: 0.0007285277063659727
Position 889: 0.0006502355996820347
Position 422: 0.0006476200140532163
Position 377: 0.0006472293606310219
Position 712: 0.0005936594335765088
Position 1930: 0.0005861994887669706
Position 691: 0.0005819418468892212
Position 2991: 0.0005590147038209192
Position 3784: 0.0005050135837641592
Position 3715: 0.0005018569990059397
Position 2152: 0.00047171362315434276
Position 311: 0.0004311316739295049
Position 3366: 0.00039140279549905335
Position 694: 0.00036907257928918375
Position 3204: 0.0003680141528895752
Position 607: 0.0003489024133927183
Position 1677: 0.0003337256584934771
Position 1954: 0.00032471920488985455
Position 308: 0.0003210268000735619
Position 3578: 0.0003147858195254703
Position 1960: 0.0002906591975348027
Position 3310: 0.0002747663793298466
Position 3839: 0.00027202663129398104
Position 1767: 0.0002388092124311945
Position 2562: 0.00023793709467356095
Position 1714: 0.00023502477258736316
Position 1618: 0.0002198040344271434
Position 2389: 0.00020891633799195554
Position 658: 0.0002012526806321268
Position 559: 0.0001991936215312119
Position 1101: 0.00019433195842622037
Position 2836: 0.00018661304714775502
Position 2912: 0.00015634838381923556
Position 661: 0.00011693311920433049
Position 281: 0.00011117632019424909
Position 2697: 0.00010871011903987359
Position 454: 9.922676689683551e-05
Position 2997: 9.814228430279915e-05
Position 1807: 9.43308476282854e-05
Position 1054: 8.281603658303752e-05
Position 1636: 8.147957581485616e-05
Position 3585: 7.855614963207031e-05
Position 2449: 7.286165393539523e-05
Position 916: 5.95441940511415e-05
Position 433: 5.81558167027363e-05
Position 3061: 5.704065226531491e-05
Position 3456: 4.6710603919405456e-05
Position 897: 4.3461618076002565e-05
Position 1942: 4.169510711035091e-05
Position 2938: 3.923521848175744e-05
Position 1876: 3.856187787124159e-05
Position 2965: 3.560884423543602e-05
Position 2616: 3.4400872460869733e-05
Position 1374: 3.1041629728351614e-05
Position 395: 2.8493117649563834e-05
Position 3035: 2.7160581968058895e-05
Position 3631: 2.551339123243667e-05
Position 1491: 2.5114232719651483e-05
Position 3762: 2.496542021317582e-05
Position 436: 2.3114269604736074e-05
Position 1711: 1.864258718754153e-05
Position 2827: 1.790922589407878e-05
Position 625: 1.7741990451184652e-05
Position 400: 1.5404843976464745e-05
Position 1008: 1.0228250691841932e-05
Position 338: 1.0070261023192949e-05
Position 664: 9.452490947440344e-06
Position 297: 8.582766060943035e-06
Position 622: 7.911676741796737e-06
Position 2672: 2.4920931894862884e-06
Position 760: 2.491278442159541e-06
Position 935: 2.302810003893376e-06
Position 462: 2.071438690572864e-06
Position 568: 1.2206078204593083e-06
Position 227: 9.7624815882674e-07
Position 2521: 9.454861319982413e-07
Position 628: 8.386354772607104e-07
Position 3064: 8.149977243999588e-07
Position 175: 7.280844380684869e-07
Position 857: 4.1815719578757316e-07
Position 1016: 2.86501815395111e-07
Position 667: 2.84228747236021e-07
Position 117: 1.7373427723436344e-07
Position 3067: 1.4769070454655998e-07
Position 354: 1.399111222527838e-07
Position 97: 1.318409423401683e-07
Position 211: 1.2838543473307153e-07
Position 84: 1.227833483457524e-07
Position 757: 6.565499104293992e-08
Position 751: 6.225168652833847e-08
Position 94: 4.028982073383754e-08
Position 870: 1.8810052225784323e-08
Position 3092: 7.135136052299117e-09
Position 345: 5.597374598091409e-09
Position 162: 4.6481272915654475e-09
Position 3095: 4.121684137028358e-09
Position 179: 9.280540310085432e-11
