Gene = tam
Position 3679: 0.0004150762302816143
Position 783: 0.0004080408892815452
Position 521: 0.00037371680764555304
Position 1773: 0.00036688854301232846
Position 952: 0.0003432142198862467
Position 257: 0.0002745397189115445
Position 3777: 0.00026682285097560346
Position 1415: 0.00025079399317518285
Position 1045: 0.0002502237493157009
Position 1751: 0.0002485179066307454
Position 2526: 0.0002422673232424345
Position 297: 0.0002255329035512234
Position 1739: 0.00019987590540761655
Position 3351: 0.00018563697194119193
Position 2865: 0.0001841271725298935
Position 1460: 0.00018189270362825488
Position 2889: 0.0001780988863880681
Position 3113: 0.00016932640379614485
Position 641: 0.00016282338403850028
Position 470: 0.00015022726880913292
Position 992: 0.00012191006263620822
Position 2382: 0.0001206514724926122
Position 2196: 0.00010149620528221375
Position 3758: 9.314977680970282e-05
Position 2234: 9.012005774973307e-05
Position 579: 8.412012478120474e-05
Position 307: 7.494830677785761e-05
Position 2826: 7.026199617438594e-05
Position 320: 6.993480805644204e-05
Position 2395: 6.143137493441953e-05
Position 2116: 5.8298491085855097e-05
Position 3545: 5.767332722305255e-05
Position 1517: 5.381380755684433e-05
Position 2030: 5.073647405955945e-05
Position 2211: 4.4909468540251126e-05
Position 2309: 3.3274059636428174e-05
Position 3145: 2.564979469984159e-05
Position 2328: 2.4284451486586222e-05
Position 3221: 2.280854680008884e-05
Position 2907: 2.1911569109764903e-05
Position 86: 2.0249876293729015e-05
Position 3661: 1.2950133562702546e-05
Position 182: 1.111813026137275e-05
Position 591: 1.0744077880498604e-05
Position 170: 8.378265006156957e-06
Position 104: 8.068996580674776e-06
Position 200: 7.615242519165218e-06
Position 323: 7.088049298939719e-06
Position 1031: 4.344065905951128e-06
Position 79: 3.2376615990736814e-06
Position 444: 2.8988403049309085e-06
Position 2157: 2.037457390505001e-06
Position 964: 1.2943927199894814e-06
Position 620: 5.789882163586023e-07
Position 197: 5.562946125859213e-07
Position 722: 2.464888754571401e-07
Position 688: 8.096278800229807e-08
Position 742: 6.991403334664317e-08
Position 479: 3.2583423835077144e-08
Position 581: 2.6411067103618635e-08
Position 145: 2.1677143977526577e-08
Position 348: 1.984299191248109e-08
Position 539: 1.3433913390731987e-08
Position 338: 1.2925886273349238e-08
Position 617: 1.2310940216611689e-08
Position 142: 1.0939509299196205e-08
Position 530: 1.0759701045844061e-08
