Gene = Lon
Position 910: 4.0457584819283674e-05
Position 1191: 3.8804240655709915e-05
Position 2584: 3.613170506195626e-05
Position 2533: 3.01243045429489e-05
Position 3328: 2.895617992749605e-05
Position 1456: 2.8815584972494006e-05
Position 2086: 2.7198871796240463e-05
Position 2368: 2.7009158406852592e-05
Position 2841: 2.6403734519371132e-05
Position 1977: 1.8329011210271047e-05
Position 2176: 1.662493435769189e-05
Position 1901: 1.466417854004034e-05
Position 2272: 1.463671736779256e-05
Position 3318: 1.328733391825039e-05
Position 903: 1.1546952760619637e-05
Position 2503: 1.1274468223288762e-05
Position 1852: 1.0491959834348458e-05
Position 2890: 1.0445657336576348e-05
Position 2854: 8.784388333198068e-06
Position 4095: 8.62854704488587e-06
Position 446: 8.262408329475917e-06
Position 1814: 7.697370273741648e-06
Position 2380: 7.104243755782059e-06
Position 1701: 6.371364609319752e-06
Position 2850: 6.18977163983031e-06
Position 2230: 5.879085623292767e-06
Position 2893: 5.171732870313305e-06
Position 1912: 4.725512254968212e-06
Position 88: 4.700842332212572e-06
Position 275: 4.564752498481831e-06
Position 714: 4.393337424722828e-06
Position 2194: 3.452565134606548e-06
Position 138: 3.066482592630504e-06
Position 3377: 2.920788839872889e-06
Position 2515: 2.401279526413444e-06
Position 2140: 2.2265687864196447e-06
Position 1935: 2.1182611191531586e-06
Position 2510: 2.034520372205234e-06
Position 3705: 1.8243351387706372e-06
Position 717: 1.5803629084936955e-06
Position 1687: 1.521152154661012e-06
Position 2320: 1.1651767239221974e-06
Position 286: 6.60990048246537e-07
Position 2377: 6.072648906932117e-07
Position 2128: 5.944071515125845e-07
Position 2137: 5.288954607923033e-07
Position 1927: 3.9593551187968157e-07
Position 202: 3.7887263063206955e-07
Position 99: 3.729914949635407e-07
Position 2425: 2.0772449094956575e-07
Position 3411: 1.7130232558974001e-07
Position 450: 1.597463021385073e-07
Position 3452: 1.0856557944412311e-07
Position 3458: 6.692672054717568e-08
Position 419: 1.990503445071651e-08
Position 2596: 7.3872894830352774e-09
Position 460: 1.2592103569224402e-09
Position 293: 9.85504095749915e-10
Position 258: 3.641150731877308e-10
Position 2541: 1.4301032878809663e-10
