Gene = Msr-110
Position 1898: 0.0012026033180651985
Position 4293: 0.001124134745724806
Position 2298: 0.0010680164500077476
Position 515: 0.0010531721979857706
Position 2648: 0.0009904411226238565
Position 230: 0.0009019032283780846
Position 2077: 0.0008944480653724403
Position 8419: 0.0008869785464672572
Position 2072: 0.0008393036950064882
Position 5659: 0.0008300838695302194
Position 9621: 0.0008266281440741325
Position 4216: 0.0007581650693450848
Position 5020: 0.0007437306295898586
Position 4109: 0.0006391519142969897
Position 9823: 0.0006147254973180416
Position 52: 0.0006140301773107098
Position 4653: 0.0005729186920337561
Position 1061: 0.0005716768887609561
Position 9637: 0.000547005107418522
Position 4789: 0.0005446353492854351
Position 4310: 0.00047911256580477946
Position 5945: 0.0004745529048622468
Position 9364: 0.00047255163906364595
Position 7078: 0.00046100739991681623
Position 1159: 0.0004513648178685098
Position 3957: 0.0004482545029239699
Position 240: 0.000430733526374144
Position 147: 0.0003619536196682833
Position 2178: 0.00035578913796557805
Position 8601: 0.00034686341696601
Position 4010: 0.00034570154998384396
Position 520: 0.00030176186770631495
Position 9218: 0.00025378097753387497
Position 1281: 0.00023462866526439174
Position 1711: 0.00021173596284900436
Position 10130: 0.00020627555256732887
Position 2045: 0.0001959333309406292
Position 904: 0.0001894514465079935
Position 1983: 0.00017914728901048628
Position 8195: 0.00017325721211999958
Position 279: 0.00016095414628351884
Position 10225: 0.00015779224673553602
Position 4514: 0.00015438333524872544
Position 9422: 0.0001534664379631599
Position 1817: 0.00015086941476712113
Position 5588: 0.0001421028788936711
Position 62: 0.0001390817177214002
Position 311: 0.00013205263648508598
Position 4144: 0.00011853681908324594
Position 4207: 0.00011709662749835385
Position 3973: 0.00011217625897584448
Position 10013: 0.00010736700065013834
Position 5225: 0.00010145470738659575
Position 4429: 9.301713953840319e-05
Position 4663: 9.154894289366232e-05
Position 1408: 8.352908851650434e-05
Position 6: 8.139766328044922e-05
Position 8069: 7.988971676350068e-05
Position 3894: 7.844284955976364e-05
Position 8829: 6.953404408068629e-05
Position 80: 6.741988318087198e-05
Position 36: 6.73770043586903e-05
Position 655: 4.058768637667207e-05
Position 5629: 2.7563927642023347e-05
Position 10136: 2.6512453321510087e-05
Position 648: 2.10599628091111e-05
Position 762: 1.9721175967286884e-05
Position 33: 1.5521207175569813e-05
Position 8160: 1.4668998251259926e-05
Position 10358: 1.294126409438244e-05
Position 8620: 1.204352283205873e-05
Position 551: 9.800715776356769e-06
Position 481: 8.866670067035774e-06
Position 173: 6.625691776792703e-06
Position 317: 5.317311261582333e-06
Position 638: 4.134336945592518e-06
Position 1293: 2.7199286672664883e-06
Position 766: 2.3053807811086684e-06
Position 368: 1.586855497754503e-06
Position 27: 1.2633336528501616e-06
Position 1007: 9.996371468992604e-07
Position 9514: 9.591412684835966e-07
Position 9230: 7.414922458656212e-07
Position 10: 5.922580813115333e-07
Position 532: 3.407270120872933e-07
Position 9553: 3.007540320348402e-07
Position 378: 2.332921557451243e-07
Position 8969: 2.155220212863215e-07
Position 3734: 1.637535061681155e-07
Position 661: 2.4215574901328464e-08
Position 406: 2.2108120794528344e-09
Position 389: 9.297472541354823e-10
Position 433: 1.685079583058385e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 7986: 0.9993568472724748
Position 8351: 0.9606784779797233
Position 3518: 0.9596694943182563
Position 406: 0.9367463860755725
Position 9744: 0.7368383511140403
Position 1924: 0.12999657560111036
Position 710: 0.055535789753581234
Position 10272: 0.04070159626400211
Position 3842: 0.03404513821094901
Position 734: 0.025407463497024965
Position 1461: 0.024981187979486886
Position 670: 0.02232615436752248
Position 8135: 0.021833451688121928
Position 10159: 0.011520708942268356
Position 359: 0.010804723551923799
Position 8931: 0.01000029120897872
Position 1953: 0.008148653045069365
Position 414: 0.007970722934781311
Position 9435: 0.007208790802446473
Position 2682: 0.007110190546228781
Position 3797: 0.007056248309347693
Position 984: 0.006737619273294566
Position 9768: 0.006669797570386252
Position 9486: 0.006135815527450327
Position 1763: 0.004143016609670028
Position 8805: 0.004014392129774271
Position 9929: 0.00371285824699383
Position 625: 0.003333127976953187
Position 9123: 0.0032184716185688763
Position 8883: 0.002956658227390104
Position 9712: 0.0027904963391054195
Position 9926: 0.0027597102739803448
Position 3273: 0.0025547240205468363
Position 8724: 0.0021040430310949273
Position 8616: 0.0016846054581300851
Position 1369: 0.0016535248920663283
Position 8946: 0.001574588581623
Position 6704: 0.0015362532365451123
Position 1054: 0.0014710511965498154
Position 773: 0.0014379095159066852
Position 9778: 0.0014333135970645517
Position 9752: 0.0013398889679896756
Position 726: 0.0012074134871029652
Position 8754: 0.0011386585678435513
Position 3629: 0.001102035052490164
Position 1264: 0.0010312332025506539
Position 5724: 0.0010296737425038234
Position 3585: 0.0009302347772180825
Position 5760: 0.0008828069927400972
Position 5695: 0.000866845422623614
Position 10178: 0.0008570288766242361
Position 5437: 0.0008543201727751077
Position 8886: 0.0008241258929811953
Position 600: 0.0006978853512761604
Position 4589: 0.0006964673122712451
Position 1789: 0.0006831563080319265
Position 8772: 0.000678175823748092
Position 4809: 0.0006307717429528167
Position 2045: 0.0006288227206201718
Position 9450: 0.0004874972640459048
Position 6881: 0.00048701858368545
Position 3557: 0.00047595164502849715
Position 2408: 0.0004469200207513263
Position 836: 0.0004405218270540967
Position 1898: 0.00043967516286441894
Position 633: 0.0004342766850983665
Position 9967: 0.00042204123502854855
Position 573: 0.00040731618816073766
Position 8652: 0.0003917063671164799
Position 8052: 0.00037940527302832855
Position 243: 0.000376191886685339
Position 3491: 0.00037244187543143556
Position 2381: 0.0003712974764059429
Position 1577: 0.0003566653468741676
Position 1130: 0.00035487393050098693
Position 8463: 0.00034536973902059124
Position 10279: 0.00032908566579228015
Position 3960: 0.0003288815041114002
Position 8676: 0.00031200518640680456
Position 9775: 0.0002960604300696969
Position 4601: 0.00028814982331342787
Position 4788: 0.000265746593639038
Position 3077: 0.0002486223533979973
Position 4486: 0.00023436708346400055
Position 10406: 0.00023210723650379848
Position 3527: 0.00021915034600628923
Position 3312: 0.00021514118593126894
Position 6717: 0.00019259652342372777
Position 8415: 0.00018602987042110237
Position 8382: 0.0001819356866083452
Position 10344: 0.0001697105039726673
Position 2938: 0.0001428965389540391
Position 10094: 0.000137937385924868
Position 3194: 0.0001199918643920974
Position 8943: 9.863677318809932e-05
Position 426: 8.869702869466102e-05
Position 1545: 8.516565049949863e-05
Position 8964: 8.447124726901459e-05
Position 7150: 7.545892592687614e-05
Position 1589: 7.35118542831232e-05
Position 9527: 6.676867997857005e-05
Position 267: 6.290925718946871e-05
Position 272: 5.508149440939039e-05
Position 8847: 4.72693103041132e-05
Position 5344: 4.135080090258459e-05
Position 5478: 3.9048742855376106e-05
Position 8142: 3.841647106859203e-05
Position 5542: 3.2147660399841524e-05
Position 10288: 2.3761524057884444e-05
Position 1465: 2.184806479240124e-05
Position 8730: 2.172598414247657e-05
Position 8460: 2.1269750678342057e-05
Position 7077: 2.039802311218625e-05
Position 1511: 1.801767835678915e-05
Position 1030: 1.669964932403756e-05
Position 8709: 1.258220659472098e-05
Position 8700: 1.2376629467304657e-05
Position 8721: 1.1913149598031026e-05
Position 1080: 1.1484012476145234e-05
Position 1171: 8.657100513036915e-06
Position 459: 8.130908676380034e-06
Position 7028: 8.04452295910401e-06
Position 8856: 6.346635192874643e-06
Position 638: 5.801170820904565e-06
Position 371: 5.000807810116078e-06
Position 254: 4.294293595047027e-06
Position 263: 4.027254843426642e-06
Position 7202: 2.3183224508753978e-06
Position 904: 2.1105144631873137e-06
Position 4562: 1.6925611319019533e-06
Position 476: 1.4662478186382917e-06
Position 247: 1.09278192532522e-06
Position 7112: 1.092199499181821e-06
Position 4377: 9.843781347366973e-07
Position 1337: 8.534261476446205e-07
Position 1061: 7.817336045772652e-07
Position 1348: 7.635858650510309e-07
Position 786: 7.114901739256658e-07
Position 128: 4.571572894966272e-07
Position 2456: 2.8272229332693623e-07
Position 4126: 2.3479634738234474e-07
Position 207: 1.7365692312134175e-07
Position 202: 1.5850169584873406e-07
Position 871: 1.1379224224335407e-07
Position 3976: 6.970272465968493e-08
Position 796: 5.005736103334026e-08
Position 778: 4.918235531562156e-08
Position 4050: 4.6414524926167036e-08
Position 4066: 4.263922534321194e-08
Position 488: 2.939212176084958e-08
Position 368: 2.8767715219118422e-08
Position 96: 2.688985649398578e-08
Position 104: 2.0790115356406526e-08
Position 221: 7.680456889659551e-09
Position 69: 5.1461345306961465e-09
Position 62: 4.651163973467047e-09
Position 497: 2.2591367180709987e-09
Position 423: 1.6040524287206905e-09
Position 80: 2.535982313948687e-11
Position 71: 2.4387765640796614e-11
Position 515: 1.6446247067419647e-11
Position 520: 1.5851755699205352e-11
Position 52: 1.1017068796011357e-11
Position 378: 8.357675581992065e-12
Position 480: 5.897146747380921e-12
Position 223: 7.786756352749029e-17
