Gene = cad
Position 1567: 7.37347869529495e-12
Position 521: 2.5652029314030116e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11067: 0.9965048527067767
Position 5835: 0.5093305118610905
Position 250: 0.17265740321625012
Position 449: 0.09423958074454103
Position 1053: 0.03516912591810759
Position 1427: 0.031689385790878134
Position 6273: 0.02691637310861353
Position 10110: 0.025696920813999328
Position 5799: 0.014651904558505359
Position 418: 0.014641738005869912
Position 1910: 0.01291492476313607
Position 1715: 0.011437037374167782
Position 6154: 0.008885470174316828
Position 284: 0.007644332778339062
Position 5282: 0.0073351354577170635
Position 7686: 0.005811869445516864
Position 9004: 0.00555673381694309
Position 2104: 0.00479179915295801
Position 11736: 0.004698093622105368
Position 1107: 0.004530827390324853
Position 423: 0.004205860509855356
Position 297: 0.003403249130197848
Position 1515: 0.0029313370608797743
Position 6322: 0.002850086085903567
Position 70: 0.002433240268235584
Position 9390: 0.002315801731896286
Position 185: 0.0020141521489432995
Position 1914: 0.0019419364981360604
Position 8035: 0.0018907830956441658
Position 1380: 0.0018398426981705495
Position 664: 0.0014395639025442726
Position 11117: 0.001174677111159516
Position 2452: 0.0010715189793887125
Position 9126: 0.0010228803087601922
Position 951: 0.00099584625616592
Position 2586: 0.0009628136630408415
Position 732: 0.0008095317371883827
Position 1324: 0.0008084918932693507
Position 7102: 0.0006677271259641604
Position 729: 0.0006503893993415414
Position 1388: 0.0006169448274413362
Position 5946: 0.0005964028369747651
Position 11005: 0.00042251194750087895
Position 12392: 0.00039666920168850736
Position 9516: 0.00037479849862518853
Position 5223: 0.00036468140892150836
Position 508: 0.0003631669040535168
Position 67: 0.00034624599769259826
Position 565: 0.00033817251033682957
Position 1694: 0.0003122641093123378
Position 2340: 0.00029549031799908066
Position 460: 0.00027960738924245703
Position 688: 0.0002491621660785354
Position 6087: 0.00023412225968704627
Position 892: 0.00022911432371510267
Position 1435: 0.00021333854407638836
Position 11449: 0.0001731805483526509
Position 1563: 0.00016565630321899183
Position 1668: 0.00013107886685673502
Position 1364: 0.00013061995426693577
Position 1531: 0.00012968927423444678
Position 213: 0.00012760592256916148
Position 4284: 0.00011857825345057853
Position 1300: 0.00011202627683020257
Position 753: 6.894973446845309e-05
Position 1147: 5.9646639717201356e-05
Position 203: 5.73181354612019e-05
Position 291: 4.0382703380386325e-05
Position 784: 3.9422875773806715e-05
Position 889: 3.871614252047586e-05
Position 9481: 3.375361225633523e-05
Position 1873: 2.5463499808698308e-05
Position 2368: 2.4199602839184865e-05
Position 700: 2.0236300185511862e-05
Position 1150: 2.0156724742846995e-05
Position 5575: 1.2066539513355667e-05
Position 7059: 8.370232984755298e-06
Position 1295: 7.395038178775847e-06
Position 8232: 7.301152011119543e-06
Position 1269: 7.223435289106624e-06
Position 7065: 7.017937104259679e-06
Position 1936: 6.830178845603233e-06
Position 8254: 5.004392582480582e-06
Position 1624: 4.541004030644939e-06
Position 1221: 4.166432569123276e-06
Position 6665: 3.685218181125928e-06
Position 7002: 2.1738129197552152e-06
Position 1123: 1.6899028565642987e-06
Position 104: 1.662708997232184e-06
Position 804: 1.6472267782377027e-06
Position 121: 1.1423125142939864e-06
Position 189: 7.138829298262696e-07
Position 2051: 7.104812553840776e-07
Position 866: 4.4863415758990064e-07
Position 355: 4.209748621092887e-07
Position 1396: 4.2053287830844417e-07
Position 741: 4.0653096223724463e-07
Position 801: 3.395290690685149e-07
Position 1163: 2.610505763049883e-07
Position 905: 2.3591203681102902e-07
Position 75: 2.0404216816775725e-07
Position 299: 2.0196634451776837e-07
Position 331: 1.9824347569571878e-07
Position 3467: 7.866918714012563e-08
Position 108: 6.482366388868293e-08
Position 3953: 6.301838599080198e-08
Position 1265: 5.9571012434837494e-08
Position 2756: 5.777950122081369e-08
Position 2711: 5.171300690501129e-08
Position 3554: 4.7957727365833914e-08
Position 3901: 3.9035062825050475e-08
Position 3633: 3.8836459746129196e-08
Position 2631: 3.143606679499285e-08
Position 1232: 2.2810221714990713e-08
Position 1334: 1.5163429010227085e-08
Position 2573: 9.614392070569399e-09
Position 1996: 1.3288821090067343e-09
Position 351: 7.570009320667526e-16
