Gene = Cpr76Bc
Position 381: 1.8373457051772848e-07
Position 2515: 1.806022981719218e-07
Position 1058: 1.6860430512185687e-07
Position 451: 1.1348435549310636e-07
Position 1154: 4.279970276068316e-09
Position 803: 3.750865480147905e-09
Position 772: 1.140452937697417e-09
Position 499: 1.1062766332385466e-09
Position 112: 1.032727420455047e-09
Position 315: 2.016539347695837e-12
Position 197: 3.8302826596842e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5077: 0.7813217425849847
Position 2291: 0.6993754722130537
Position 4049: 0.5398569271293987
Position 1298: 0.13612974990281912
Position 2618: 0.1111916611479449
Position 5294: 0.036560405824706745
Position 4722: 0.03141206328807871
Position 1499: 0.0255943790217546
Position 3050: 0.02540145998505463
Position 2733: 0.018075412887054654
Position 2775: 0.017280413953236103
Position 5338: 0.015038112054732908
Position 2486: 0.01216211782861088
Position 1449: 0.011215263684851205
Position 4766: 0.009265481449057845
Position 4748: 0.007689598770875022
Position 6290: 0.004515844348714218
Position 772: 0.004339710466569765
Position 6034: 0.004014939327648905
Position 2834: 0.0036707378771389087
Position 3700: 0.0025977316409868463
Position 4065: 0.0024391506314335953
Position 3917: 0.0023747088043552817
Position 2901: 0.002133656172471572
Position 935: 0.0018592373022202383
Position 2181: 0.0015515863000953739
Position 2811: 0.0014374997497993522
Position 729: 0.0014374084750055345
Position 1051: 0.0012787591469984156
Position 998: 0.001273496361899301
Position 1410: 0.0011003610576810607
Position 2529: 0.0009189341584176887
Position 3291: 0.0007221199226039555
Position 5443: 0.0007104286763840894
Position 1884: 0.0006419337770738307
Position 2240: 0.00046713423320083344
Position 697: 0.0004618236025248079
Position 4792: 0.0003463039333299187
Position 1144: 0.000268952179449224
Position 1665: 0.0001877423850930672
Position 718: 0.00012940406564195388
Position 3137: 0.00011447091771243193
Position 2120: 0.0001113116273315701
Position 1898: 9.429348492195405e-05
Position 832: 5.019486307611537e-05
Position 499: 3.37733421348155e-05
Position 1154: 3.088636347678812e-05
Position 966: 2.6648678091418776e-05
Position 491: 2.417490660598014e-05
Position 971: 1.6220887415065572e-05
Position 870: 1.5858438562672004e-05
Position 1302: 1.3898107146579583e-05
Position 740: 1.3860007388484613e-05
Position 1573: 8.246767594647331e-06
Position 1274: 7.373224161329247e-06
Position 1531: 7.2895089164550125e-06
Position 103: 4.881026526771427e-06
Position 1348: 4.742104423440524e-06
Position 661: 3.5790592838944693e-06
Position 406: 3.285505316432508e-08
Position 329: 2.0267205000213887e-08
Position 429: 1.683874078910943e-08
Position 230: 4.205420135880173e-09
