Gene = Cln3
Position 4718: 4.2285919658181695e-06
Position 6: 4.204967608084107e-06
Position 4044: 4.094127396455542e-06
Position 4249: 3.3460568005512995e-06
Position 3791: 2.942628579553064e-06
Position 647: 2.7730431055189237e-06
Position 4007: 2.6445098873607096e-06
Position 4748: 2.5062253609484714e-06
Position 3499: 2.4834529306973035e-06
Position 4666: 2.3657330993192505e-06
Position 3451: 2.323818721606295e-06
Position 4744: 2.036476576317749e-06
Position 4004: 1.977813585154873e-06
Position 613: 1.9304942026287516e-06
Position 75: 1.205795825931522e-06
Position 3674: 1.116476860798594e-06
Position 3875: 8.75030346240055e-07
Position 3711: 8.701823195992802e-07
Position 194: 4.897533247287225e-07
Position 719: 2.998003195511056e-07
Position 682: 2.000183012817519e-07
Position 3932: 1.4031176510921409e-07
Position 3847: 7.499502752276013e-08
Position 3886: 6.62934931400645e-08
Position 34: 6.406030978143173e-08
Position 3713: 5.4948357921697685e-08
Position 3429: 5.4822195416731355e-08
Position 233: 2.6861067145085964e-08
Position 3864: 2.5257548716777185e-08
Position 3802: 2.4866286277673624e-08
Position 3861: 2.2285297256956076e-08
Position 393: 9.257935676252202e-09
Position 342: 1.652884962017698e-09
Position 4377: 1.2907794823049466e-09
Position 4455: 7.976041588431233e-10
Position 4131: 5.960398315439835e-10
Position 4501: 5.400301313642805e-10
Position 4567: 1.9347485303212525e-10
Position 4239: 3.446983738976205e-11
Position 3630: 6.888932495586157e-12
Position 3663: 2.7109292314472032e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3842: 0.9991237523255817
Position 3405: 0.9988575959439293
Position 4239: 0.9712656981320532
Position 3119: 0.9661357218498479
Position 3635: 0.5249154839205052
Position 3624: 0.4566429751782469
Position 2543: 0.09791687252798163
Position 332: 0.023776718587829718
Position 4261: 0.016854425844300754
Position 3659: 0.016616769377635548
Position 598: 0.012734852822897587
Position 3098: 0.00994807324629616
Position 719: 0.00969888671090775
Position 541: 0.009693634532818683
Position 685: 0.007777448800893745
Position 2090: 0.007512747632024333
Position 1690: 0.006716363020208346
Position 339: 0.006488306925078451
Position 1903: 0.005111528789083368
Position 1592: 0.004685401834304037
Position 3147: 0.0045938480721009365
Position 1102: 0.004535734920220681
Position 4356: 0.004026185384217685
Position 1873: 0.003829572019589615
Position 355: 0.003197494218494338
Position 1577: 0.002908278039730149
Position 673: 0.0018053535275523466
Position 4442: 0.0014328179775695237
Position 413: 0.0013876768693856037
Position 1173: 0.0013357758125986943
Position 4389: 0.0006483940702694662
Position 3460: 0.0005720550460504133
Position 2511: 0.0003911973552434653
Position 865: 0.0003729514032683467
Position 4113: 0.00035243326384899005
Position 2556: 0.00031923282988779983
Position 2995: 0.0002646663668329035
Position 1036: 0.0002618218044758437
Position 633: 0.00024832363681531896
Position 2880: 0.0002419499831317304
Position 4767: 0.00018633415445457117
Position 4092: 0.00017440495778737555
Position 4527: 0.00016646291731333424
Position 574: 0.00015688200892548934
Position 4731: 0.0001392578506471923
Position 181: 0.00013833435419335346
Position 791: 0.00013377491715464137
Position 1607: 0.0001203738568231133
Position 194: 0.00010276528852996409
Position 655: 9.471162938719637e-05
Position 3421: 9.005587030366128e-05
Position 3425: 8.663188840061912e-05
Position 4098: 7.177312590433036e-05
Position 4855: 6.292716387520235e-05
Position 4314: 5.085439336971205e-05
Position 4530: 4.742736672069842e-05
Position 3925: 2.530138150366642e-05
Position 4287: 2.3406016597061242e-05
Position 4803: 2.19363303098785e-05
Position 4278: 2.1004935027813464e-05
Position 4551: 1.7878941315276852e-05
Position 293: 1.1163821391262234e-05
Position 758: 1.0985546460398912e-05
Position 429: 7.684982164115912e-06
Position 3735: 6.527796644308087e-06
Position 4015: 5.91485670678761e-06
Position 868: 5.292205702551006e-06
Position 3938: 4.134347611701962e-06
Position 221: 3.7941161210264627e-06
Position 4081: 3.5675964293673743e-06
Position 501: 3.4968407488497355e-06
Position 4850: 2.729274997968906e-06
Position 3911: 2.5735546678468612e-06
Position 4177: 2.162447583166838e-06
Position 520: 2.108822326142046e-06
Position 135: 2.0716581242309564e-06
Position 3932: 1.8395726125169841e-06
Position 4819: 1.7507746010549687e-06
Position 450: 1.601656872903081e-06
Position 4823: 1.5481398371284824e-06
Position 3504: 9.72836799953188e-07
Position 4837: 7.485606891001199e-07
Position 3732: 6.129674709168519e-07
Position 185: 5.655356329845817e-07
Position 3478: 5.192510157306429e-07
Position 4074: 4.648331977530384e-07
Position 4064: 4.637464658769732e-07
Position 3902: 3.756977283038233e-07
Position 766: 2.583349758905379e-07
Position 4044: 1.8800738735526372e-07
Position 4054: 1.8669074577943322e-07
Position 4071: 1.433792391312073e-07
Position 557: 1.429498518694933e-07
Position 469: 1.281366345591866e-07
Position 3917: 1.0090328600871282e-07
Position 3978: 9.608913712866506e-08
Position 3537: 4.999342580640534e-08
Position 639: 1.4616086908907653e-08
Position 4575: 6.052757689908362e-09
Position 358: 3.728015523849007e-09
Position 4542: 2.3728160033320134e-09
