Gene = DIP2
Position 5595: 0.0018446944130771604
Position 1029: 0.001829878628015923
Position 3828: 0.001819236146910765
Position 3476: 0.0018063614176876857
Position 6713: 0.0017123889926184614
Position 4895: 0.0016221346737066533
Position 625: 0.0012397411639077666
Position 1294: 0.0012394142080832627
Position 3563: 0.001152563304604896
Position 913: 0.0010819897834126197
Position 4248: 0.001076498323770603
Position 1020: 0.0010642044138944463
Position 5874: 0.001046797932254904
Position 4073: 0.0009736037563759089
Position 6115: 0.0009471624495543832
Position 3428: 0.0009031549887843172
Position 140: 0.0008692761643784423
Position 2187: 0.0007995930166007531
Position 1015: 0.0007967536326036521
Position 40: 0.0007952491434665632
Position 4829: 0.0007734612606806976
Position 7262: 0.0007338093865303811
Position 627: 0.0007316885692551961
Position 2185: 0.0006400929993017536
Position 5631: 0.0005283381653280212
Position 2423: 0.0005271362253046014
Position 3510: 0.0005199416829598971
Position 3761: 0.0004829831875687228
Position 3814: 0.00043802864606893823
Position 3570: 0.0004095957215651592
Position 2358: 0.0003952987164326341
Position 1821: 0.0003943988786567973
Position 1967: 0.0003778954439581618
Position 7475: 0.0003665269351329497
Position 394: 0.0003643188439783346
Position 3186: 0.00035153554079867417
Position 3810: 0.00033751911824537626
Position 1165: 0.0003358339674587957
Position 1868: 0.0003267348602357673
Position 7265: 0.00030693010407827553
Position 596: 0.00030165808349137235
Position 5412: 0.00022354533605922915
Position 265: 0.00021609242049348837
Position 1363: 0.00019998985467096546
Position 3405: 0.00019767871004889464
Position 7597: 0.00018381764611811763
Position 906: 0.00017889579075635714
Position 829: 0.00016088934281309128
Position 247: 0.00014010207334375056
Position 23: 0.00012530580558321372
Position 5430: 0.00011954997150192896
Position 241: 0.00011749253582470418
Position 2351: 0.00011122447804930253
Position 1243: 0.00011070186286314736
Position 148: 0.00010568658554171889
Position 1310: 0.00010555165991320159
Position 5: 0.00010310920893861059
Position 990: 9.08634357711065e-05
Position 215: 8.908961370401796e-05
Position 7487: 8.84225265614926e-05
Position 7497: 6.843592248392699e-05
Position 5799: 6.117930858770177e-05
Position 223: 6.070631886052382e-05
Position 450: 5.137759437560242e-05
Position 171: 5.035258439525859e-05
Position 504: 4.983181773451669e-05
Position 3139: 4.717461384610655e-05
Position 552: 4.506560731764411e-05
Position 7427: 4.3669510918056375e-05
Position 359: 4.267799869961221e-05
Position 1210: 4.119685655810639e-05
Position 81: 3.929665955385188e-05
Position 71: 3.767673422457162e-05
Position 631: 3.625908340656422e-05
Position 441: 3.451413294162478e-05
Position 123: 2.9332621989791746e-05
Position 94: 2.739494308556508e-05
Position 996: 2.705784029994926e-05
Position 636: 2.486542528030029e-05
Position 872: 2.4752614250676855e-05
Position 7232: 1.8262607676198768e-05
Position 58: 1.7856856214583273e-05
Position 7506: 1.7753783960820148e-05
Position 6025: 1.3910755936872309e-05
Position 887: 1.1627307112419177e-05
Position 753: 1.0139875697573307e-05
Position 496: 7.47533899174644e-06
Position 890: 5.885925368379522e-06
Position 850: 5.074003919820529e-06
Position 3182: 4.869229324583841e-06
Position 229: 3.5811465573974403e-06
Position 129: 3.3029206219290523e-06
Position 444: 3.2839502023581008e-06
Position 629: 2.900665747144455e-06
Position 466: 2.8063732613559735e-06
Position 463: 2.4615863147181886e-06
Position 639: 2.0426966870419018e-06
Position 669: 1.9393795640805833e-06
Position 6828: 1.3586267113916445e-06
Position 478: 1.1783753665412985e-06
Position 6923: 8.824232651024171e-07
Position 160: 8.710585205960837e-07
Position 239: 7.43534159809287e-07
Position 634: 7.321012822791159e-07
Position 245: 6.230673896667157e-07
Position 102: 6.124341424725279e-07
Position 557: 5.298736647331301e-07
Position 499: 5.113499255127517e-07
Position 6837: 4.956707880378503e-07
Position 6819: 4.903623734102508e-07
Position 231: 4.062303038771349e-07
Position 641: 3.926587415004518e-07
Position 6751: 3.2200342297533787e-07
Position 939: 1.8614859222194215e-07
Position 487: 1.6130386323789442e-07
Position 1319: 6.85045854306709e-08
Position 5420: 3.783856267804622e-08
Position 2139: 2.4132872393127238e-08
Position 858: 1.5944306577514277e-09
Position 104: 1.1253980905142863e-09
Position 805: 5.073246958179593e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7340: 0.9927811522875858
Position 3317: 0.9913976034105599
Position 5310: 0.9255136730512835
Position 2238: 0.8871260652670728
Position 6628: 0.8834752025252163
Position 7134: 0.8675116901826952
Position 752: 0.7437606957789406
Position 3910: 0.695602274651201
Position 2049: 0.6352189885978289
Position 5903: 0.6252939225363571
Position 897: 0.5677677805927701
Position 1360: 0.5418217468302831
Position 4958: 0.5063579399964482
Position 5490: 0.5027063053905262
Position 1821: 0.4230416466175714
Position 5178: 0.3561689594923754
Position 5009: 0.30328014897314576
Position 2842: 0.2960452956378864
Position 6192: 0.2091968485714687
Position 2927: 0.1442304762814615
Position 5194: 0.1438034867624849
Position 2862: 0.11820278971213757
Position 2972: 0.11514621187231364
Position 5472: 0.10899110458507798
Position 2905: 0.06589386559261554
Position 2988: 0.06005282697498555
Position 6205: 0.05993380793421384
Position 651: 0.0594126443128606
Position 5645: 0.05882220921546981
Position 450: 0.05764311938590062
Position 2261: 0.05615499152143046
Position 1363: 0.052992000472096644
Position 2916: 0.045779281210587795
Position 958: 0.044837118520211654
Position 7690: 0.04387948467481352
Position 7595: 0.03798231070069385
Position 1052: 0.03239927488380905
Position 5779: 0.03239461513620453
Position 2957: 0.028383788662911347
Position 3007: 0.026562621848459016
Position 5297: 0.025791278563842203
Position 5021: 0.024662392844962137
Position 4983: 0.02233964021010065
Position 3047: 0.022112482360558138
Position 6439: 0.02008573689749166
Position 1635: 0.01908268146634085
Position 1085: 0.018739469249353193
Position 2493: 0.014651907260260987
Position 5051: 0.010184061358952352
Position 2059: 0.00888534297280329
Position 5699: 0.007845358602814797
Position 2398: 0.00776492532238556
Position 1638: 0.007760152226428977
Position 2868: 0.007529317560832793
Position 1163: 0.00748950616925967
Position 493: 0.007110627613078132
Position 1396: 0.006511183777095205
Position 3074: 0.006486158190906465
Position 1118: 0.006397475222182548
Position 3136: 0.006373346148636395
Position 2684: 0.005333685586621019
Position 1839: 0.005006685972175012
Position 1896: 0.004977103601451097
Position 469: 0.004660295713800862
Position 3650: 0.004622505815034083
Position 4338: 0.0035745800947237245
Position 1463: 0.003307634643924578
Position 5623: 0.003134107926145114
Position 1978: 0.0030546347959350367
Position 2018: 0.0030361379549309433
Position 3710: 0.0030092600099203247
Position 4251: 0.0029845966539255786
Position 2544: 0.0028364719009810204
Position 499: 0.002782931663679693
Position 5718: 0.002726101261501309
Position 3107: 0.0027247898573791317
Position 5284: 0.002414084414576357
Position 1089: 0.0023913585494196353
Position 2190: 0.0022409380504945717
Position 7163: 0.0021072378861277117
Position 1421: 0.0020397191594908166
Position 7545: 0.0020221136525584733
Position 1220: 0.001916776184701215
Position 1588: 0.001849781825380352
Position 7359: 0.0017528949282145938
Position 310: 0.0016935414982731274
Position 5915: 0.0016897748542810812
Position 3118: 0.0016803173585137944
Position 4072: 0.0016469925427740131
Position 2716: 0.0016467796688017507
Position 4167: 0.0015840486430999186
Position 596: 0.001541899154700381
Position 1310: 0.0014439481031365627
Position 2453: 0.0014266771345017764
Position 3753: 0.0012585428747503814
Position 1997: 0.001160205752451517
Position 7669: 0.0011291447936447535
Position 3338: 0.0010752148941393807
Position 3059: 0.0009912137089695201
Position 123: 0.0009908795416924646
Position 1313: 0.000978154487511537
Position 766: 0.0009679071071409724
Position 2472: 0.0009191253802674963
Position 3691: 0.0008350626116400304
Position 582: 0.0008093493657555357
Position 1927: 0.0007545983229021189
Position 1386: 0.0007543862422303862
Position 1542: 0.0007520613349463051
Position 6758: 0.000669191736893225
Position 1243: 0.0006085106593715461
Position 1229: 0.0004932785257170546
Position 1440: 0.00046803564141663714
Position 3848: 0.00045579463696272533
Position 669: 0.00043145027615656024
Position 2616: 0.00042971743703539906
Position 1877: 0.0003912344115532913
Position 7663: 0.00038327888363053015
Position 2602: 0.0003782032402234033
Position 1268: 0.0003563772509249451
Position 3568: 0.00032710740041445017
Position 2185: 0.0002976672477630242
Position 5027: 0.0002886589904999072
Position 1683: 0.000288601543152601
Position 7702: 0.0002821490375205494
Position 5351: 0.0002761411927506543
Position 727: 0.0002580577093385996
Position 1539: 0.00021180700210343825
Position 3810: 0.00015651969508373892
Position 906: 0.00014996839316444973
Position 623: 0.00012136166730628283
Position 259: 0.00011873216338033713
Position 1785: 9.920052159409764e-05
Position 5259: 9.488521791428588e-05
Position 2337: 9.298213402216552e-05
Position 868: 9.178064167340584e-05
Position 1057: 6.478539657272232e-05
Position 1029: 6.044537817034111e-05
Position 1372: 5.776011195546195e-05
Position 1770: 5.7401834709300785e-05
Position 3570: 5.297525377616119e-05
Position 802: 5.281153315545049e-05
Position 552: 4.416130017885847e-05
Position 3728: 3.6950332659008836e-05
Position 1003: 3.6312865630407395e-05
Position 618: 3.337789236761336e-05
Position 786: 3.259603318318857e-05
Position 7597: 3.226542086581371e-05
Position 1193: 2.9825753662554372e-05
Position 215: 2.9362118938372336e-05
Position 1015: 2.7644489984596898e-05
Position 3605: 2.61924074948858e-05
Position 770: 2.5193965714661194e-05
Position 872: 2.3738603476760096e-05
Position 284: 2.335850482658002e-05
Position 334: 1.8782990611850308e-05
Position 265: 1.725457652083275e-05
Position 87: 1.5746613963976838e-05
Position 1247: 1.0507681037750055e-05
Position 270: 6.008261984810831e-06
Position 290: 3.1064134375948513e-06
Position 707: 2.791784549797838e-06
Position 295: 2.720731904093734e-06
Position 814: 2.442544775415363e-06
Position 817: 1.9336116258145807e-06
Position 226: 1.4616061679985535e-06
Position 179: 1.3514633175940663e-06
Position 288: 1.0572426636962883e-06
Position 781: 3.9235481958615993e-07
Position 370: 2.4760643509414916e-07
Position 701: 2.0492095813274424e-07
Position 140: 1.917465973711748e-07
Position 793: 9.532085941494916e-08
Position 389: 4.8659009440245955e-08
Position 223: 3.068983183037041e-08
Position 367: 9.152456477951144e-10
