Gene = dsf
Position 9319: 0.001238714284077109
Position 6937: 0.0012266310691140087
Position 10210: 0.0012188240380301765
Position 192: 0.0011813493399264528
Position 1359: 0.000974641494273986
Position 8698: 0.000831123171699707
Position 2163: 0.0008092941429631298
Position 3267: 0.0007877028401434622
Position 12656: 0.0007700136785895534
Position 8569: 0.0007376565341044744
Position 434: 0.0007243476103030873
Position 8293: 0.0007117035976128503
Position 1037: 0.000694869739021527
Position 4108: 0.000686419793867363
Position 12302: 0.0006747873320884023
Position 4030: 0.0006498437540282258
Position 3072: 0.0006488960443500717
Position 691: 0.0006339181153601068
Position 4188: 0.0006281552436600913
Position 10465: 0.0006270154715122888
Position 3094: 0.0006192194827211071
Position 1597: 0.0005120161183621895
Position 6723: 0.00050603824055423
Position 6523: 0.0004978010143672873
Position 8533: 0.0004768778451878243
Position 779: 0.00047464884110091
Position 8208: 0.0004673106505821059
Position 326: 0.00046562663796902203
Position 3968: 0.0004507129832115273
Position 660: 0.0004456398856361546
Position 3496: 0.00044526020273484774
Position 1439: 0.00044508377933808157
Position 973: 0.0004347324727671986
Position 9346: 0.00040971507989727684
Position 11740: 0.0004087622472821729
Position 7229: 0.00039555579838137763
Position 621: 0.00038746748177748966
Position 465: 0.00036649756288976916
Position 2571: 0.00035695539626349874
Position 13320: 0.00035537053464464885
Position 1191: 0.00034096015784064736
Position 7684: 0.00033983195295172737
Position 13114: 0.00033683441313899783
Position 10128: 0.0003211120710198474
Position 2054: 0.0003205854686791271
Position 7460: 0.00031929497078534114
Position 1224: 0.0003100085675274912
Position 4611: 0.0002851031194440454
Position 4748: 0.00028036974974820095
Position 3654: 0.0002615451017346568
Position 11647: 0.00026131791531491415
Position 3423: 0.0002555938691013651
Position 3918: 0.0002413963131818071
Position 12847: 0.00023922774807714345
Position 958: 0.0002317228677685808
Position 11957: 0.00022524614976376003
Position 3090: 0.00022023223514630556
Position 13131: 0.00021701083108037033
Position 3682: 0.0002115932023045345
Position 12254: 0.00019732913963827056
Position 11800: 0.00019298930483224453
Position 2057: 0.0001711373870766557
Position 1279: 0.00016565110911576333
Position 7370: 0.00013446886173090243
Position 1149: 0.00012889906774665987
Position 4253: 0.0001265043811322076
Position 4529: 0.00012421823348366705
Position 4657: 0.0001205834752766156
Position 2614: 0.00012001783151908074
Position 570: 0.00011969539038556228
Position 2180: 0.00011934534436621061
Position 12597: 0.00010931898918390352
Position 7303: 0.00010506812467363843
Position 1798: 0.00010384948255380955
Position 368: 0.00010305822307531931
Position 2936: 9.700944243649161e-05
Position 4642: 9.063632360047094e-05
Position 2881: 8.661344442467704e-05
Position 8082: 8.066482352295348e-05
Position 536: 6.201194355583654e-05
Position 209: 5.985461994613933e-05
Position 2082: 3.932121448617401e-05
Position 228: 3.566647801802635e-05
Position 6775: 2.7401240951913567e-05
Position 3231: 2.103600174791517e-05
Position 1848: 2.0864362202636138e-05
Position 2874: 2.0392730496071555e-05
Position 1339: 1.63729088665304e-05
Position 1101: 1.551241533656736e-05
Position 1769: 1.4919758088772594e-05
Position 977: 1.4708687814782386e-05
Position 3238: 1.3809751996553851e-05
Position 1373: 1.3239314372077557e-05
Position 2346: 1.2336096699057156e-05
Position 3270: 1.0903075668922128e-05
Position 2207: 1.0652124473735114e-05
Position 1391: 1.0047347917365586e-05
Position 4144: 8.913565418250176e-06
Position 4226: 8.51583406835606e-06
Position 4448: 7.969579863474226e-06
Position 3126: 7.623035601542475e-06
Position 1302: 7.602122005259904e-06
Position 643: 7.311416968428064e-06
Position 1676: 6.391473744828704e-06
Position 965: 5.789051676413482e-06
Position 1444: 5.587935947956939e-06
Position 1574: 5.551267036372792e-06
Position 4217: 5.4517452437566255e-06
Position 3217: 5.353057303577763e-06
Position 4283: 5.336151096101441e-06
Position 859: 4.900749637550023e-06
Position 940: 4.853714210687433e-06
Position 2806: 3.528136252167151e-06
Position 3335: 3.371505208680393e-06
Position 9604: 3.1686169919635e-06
Position 3874: 3.1301169517102283e-06
Position 3040: 2.8668727865653193e-06
Position 2876: 2.8406647410076018e-06
Position 2672: 2.658393707246187e-06
Position 2520: 2.553621036584863e-06
Position 3706: 2.1881601758745964e-06
Position 6152: 2.037313005592502e-06
Position 2990: 1.7347664614335575e-06
Position 2760: 1.6403409614291031e-06
Position 2627: 1.5879299208427677e-06
Position 8944: 1.423827012915572e-06
Position 2742: 1.4143922603246318e-06
Position 3048: 1.0421258248013343e-06
Position 3524: 9.437312773915893e-07
Position 472: 9.272080656857015e-07
Position 4811: 6.435770209844572e-07
Position 376: 5.959517642144657e-07
Position 4574: 4.4408999703062246e-07
Position 4675: 4.289920102115971e-07
Position 2544: 3.963501364777619e-07
Position 300: 3.55423816348813e-07
Position 4712: 3.2010176796298505e-07
Position 4638: 2.910156984052788e-07
Position 2382: 2.698252648909623e-07
Position 588: 1.6380950302726573e-07
Position 2634: 1.4338802469293036e-07
Position 4426: 1.0188657265700173e-07
Position 2258: 7.44892362673338e-08
Position 2367: 7.330604620864171e-08
Position 2415: 6.489189991371976e-08
Position 2579: 4.585791588717894e-08
Position 485: 3.569063640230551e-08
Position 479: 2.2645401477991023e-08
Position 2891: 1.787009038522381e-08
Position 5022: 1.7492269381303943e-08
Position 4982: 1.6561784584061732e-08
Position 211: 1.261979090733924e-08
Position 2529: 8.969528443450428e-09
Position 264: 3.519968084860481e-10
Position 397: 7.71045669610361e-11
Position 409: 5.2250918350329866e-11
Position 117: 1.938830964941527e-11
Position 69: 2.3460546188010087e-12
