Gene = dysc
Position 16954: 0.9975914214527049
Position 11155: 0.9869917877758603
Position 13556: 0.9829659925489971
Position 17126: 0.9465924100842075
Position 16314: 0.8918252458818354
Position 30221: 0.7810515483869491
Position 15920: 0.6266155218373494
Position 35292: 0.6165265471080605
Position 18436: 0.5917557238178961
Position 30378: 0.45901863042287083
Position 26777: 0.31627800293176245
Position 13784: 0.2786548818747964
Position 15770: 0.1795570288814426
Position 18350: 0.17150413043778354
Position 19900: 0.13605431073145177
Position 18923: 0.12313885996327419
Position 18117: 0.1163628531215536
Position 14380: 0.08652475451969134
Position 13193: 0.08189625084397358
Position 14000: 0.07190461215814213
Position 16271: 0.07180954163975041
Position 8184: 0.07156602814272374
Position 18594: 0.06839228471588082
Position 27820: 0.058887098724472155
Position 15644: 0.04137993430638864
Position 14192: 0.03521655403616151
Position 17471: 0.03496443258087697
Position 12510: 0.03458665131337839
Position 26614: 0.03038655843399777
Position 13761: 0.021734654398229036
Position 14977: 0.0200990506489643
Position 30234: 0.019686083940924425
Position 15782: 0.019445615215427814
Position 13764: 0.019334426663279048
Position 5061: 0.01828247003974057
Position 18984: 0.01690379759500867
Position 16570: 0.016087237945985378
Position 18936: 0.015643109632760922
Position 27032: 0.014815551161008194
Position 30747: 0.014672200052003592
Position 16278: 0.014363410842198825
Position 31823: 0.014338365716990188
Position 8021: 0.014048193028372612
Position 14021: 0.01147743929351727
Position 16170: 0.01100299588051597
Position 13562: 0.010799939925098798
Position 19357: 0.010488069288437995
Position 1646: 0.009686061428321619
Position 15257: 0.009434039660628026
Position 12710: 0.009309378668095464
Position 15389: 0.009050785440641413
Position 4809: 0.00890564319046697
Position 13179: 0.008784640272414879
Position 18656: 0.007993901442091118
Position 15422: 0.007698435190115202
Position 11112: 0.006624074873490576
Position 16285: 0.006565031132324753
Position 17521: 0.0061068069644007045
Position 18846: 0.005843521611742397
Position 17810: 0.005716755139926189
Position 14196: 0.005223061579541509
Position 18804: 0.004845066317792025
Position 9035: 0.004008766820274254
Position 18790: 0.00354156617498068
Position 17784: 0.0035360900770190586
Position 31376: 0.003521620150868509
Position 30381: 0.003378262514313232
Position 1053: 0.0028994174716342304
Position 18139: 0.0028635088469214694
Position 2146: 0.002555994134104995
Position 14045: 0.002538123442850074
Position 2592: 0.002508271936411531
Position 18290: 0.0024769176775597933
Position 4881: 0.002446078073247512
Position 13163: 0.0023956127824813806
Position 1429: 0.0021572501216538488
Position 19056: 0.002107310024481961
Position 14519: 0.0020314319045965645
Position 30750: 0.0019739238840486757
Position 14392: 0.0019467881427344509
Position 17564: 0.0019118026837159283
Position 7027: 0.0018498938805998598
Position 6417: 0.0017908580168390432
Position 17850: 0.0017132957876576308
Position 16351: 0.0017038451983840584
Position 16228: 0.001699784840255969
Position 2044: 0.0016845216302653256
Position 32833: 0.0016360248156274313
Position 10423: 0.0015752494437324994
Position 787: 0.0015403004376483272
Position 2248: 0.001500345187452083
Position 13287: 0.0014059921180914008
Position 30442: 0.0012132263329493417
Position 5104: 0.0011992130620336295
Position 8144: 0.001086713710622095
Position 10551: 0.001023568270715863
Position 16687: 0.0009577144151937935
Position 14346: 0.0009206566584856491
Position 30680: 0.000893130214520126
Position 7053: 0.0008414322418077436
Position 2215: 0.0008278904852114775
Position 4209: 0.0008270825886874526
Position 10278: 0.0008043231185918444
Position 12139: 0.0007252695669225443
Position 16415: 0.0007015491816470334
Position 10292: 0.0006776178770313473
Position 19059: 0.0006724083192981009
Position 17922: 0.0006458630167152549
Position 1792: 0.0006234100328195236
Position 13261: 0.0006185677270629407
Position 18240: 0.0005718229497759149
Position 2278: 0.0005628065129133397
Position 1663: 0.0005442771958923061
Position 7597: 0.0005202669587366979
Position 5168: 0.0005122325653536735
Position 16964: 0.0005078059122971781
Position 13117: 0.0005065966141994884
Position 4813: 0.0004960423528470153
Position 10199: 0.00045265169552302604
Position 17207: 0.00043814721115158515
Position 12553: 0.0004330176223814765
Position 14746: 0.00039115751362722473
Position 12657: 0.00037763716629668015
Position 12689: 0.0003599721329077055
Position 1539: 0.0003597149293405118
Position 1319: 0.0003565489126283896
Position 2899: 0.000349561722975334
Position 5115: 0.00034712087819298407
Position 14115: 0.0003449220950669181
Position 2172: 0.0003017342194666775
Position 12781: 0.0002996235485244476
Position 16137: 0.00028407985928407094
Position 5014: 0.0002828637224811946
Position 1316: 0.00026507830222464985
Position 15091: 0.0002506233011464801
Position 2371: 0.0002501231160924655
Position 677: 0.0002310162707265315
Position 13418: 0.0002236480512349526
Position 2113: 0.0002158838008027642
Position 16985: 0.00021460652063510255
Position 1581: 0.000210377131276675
Position 13958: 0.000189325155710371
Position 2526: 0.00018813571516142436
Position 13966: 0.00018366701274434227
Position 996: 0.00017490267496056086
Position 1551: 0.00017418030934658536
Position 1439: 0.00015753006263207408
Position 2558: 0.00015018074501649674
Position 15057: 0.00013885996220690616
Position 2846: 0.00013028603963623488
Position 18464: 0.0001270266966870309
Position 627: 0.00011753662676798688
Position 1603: 0.00011334706466181575
Position 7356: 0.00011199478630468958
Position 2391: 0.00011149905688452473
Position 1916: 0.00010916419474371268
Position 1393: 0.00010818162264410929
Position 14215: 0.00010335445232163662
Position 30499: 9.472076096796079e-05
Position 1460: 9.374103171888374e-05
Position 16715: 8.922373389267994e-05
Position 933: 7.908455616645966e-05
Position 666: 7.482440656496307e-05
Position 13801: 7.38876465837548e-05
Position 12536: 6.950407492248626e-05
Position 14619: 5.4907208094563575e-05
Position 14343: 5.183420653859056e-05
Position 12864: 4.733909680796531e-05
Position 12099: 4.6756852814414435e-05
Position 16330: 4.675135692946741e-05
Position 14543: 4.556761918200026e-05
Position 16620: 4.186115930273239e-05
Position 17653: 4.051283147999929e-05
Position 12561: 3.999567305474846e-05
Position 14089: 3.8998645707661725e-05
Position 17382: 3.468600748678109e-05
Position 17499: 3.411600723434505e-05
Position 12980: 3.353800980518204e-05
Position 12977: 3.3302278856382905e-05
Position 17031: 3.122308640079186e-05
Position 13032: 3.1124771326934326e-05
Position 17132: 3.0170514991415294e-05
Position 12471: 2.956460128066094e-05
Position 12142: 2.8989491228029793e-05
Position 6094: 2.4032290140281036e-05
Position 13808: 2.1521854309569572e-05
Position 6733: 2.0256854588309688e-05
Position 12672: 1.935745711077387e-05
Position 12236: 1.5450002305839076e-05
Position 13918: 1.4899491503655933e-05
Position 13229: 1.292847259274252e-05
Position 12793: 1.2457554150749008e-05
Position 13389: 1.227867887778137e-05
Position 16703: 1.2235465010784467e-05
Position 13637: 1.1521988489753479e-05
Position 8250: 1.0988495359699801e-05
Position 12996: 1.0454996440447805e-05
Position 17169: 8.443686377051387e-06
Position 16669: 8.302462366309327e-06
Position 13585: 7.830785943281638e-06
Position 16671: 7.255703935014408e-06
Position 16850: 6.475818766158783e-06
Position 5312: 5.715742155816039e-06
Position 17190: 5.322050458167772e-06
Position 16806: 5.30462796260164e-06
Position 4652: 5.2065325426965005e-06
Position 12145: 4.598359570026638e-06
Position 2707: 4.043550526486642e-06
Position 2496: 4.01760059301786e-06
Position 2674: 3.6166137277326375e-06
Position 2014: 3.463632284844658e-06
Position 17212: 3.3396861906490374e-06
Position 17049: 2.7545925645474636e-06
Position 1609: 2.6504162906885396e-06
Position 5758: 2.6272252605098276e-06
Position 17260: 2.62147317629064e-06
Position 12406: 2.003865285476497e-06
Position 5733: 1.981806724558187e-06
Position 12104: 1.9528999856851825e-06
Position 12317: 1.7292459707718541e-06
Position 13489: 1.6681610745877555e-06
Position 16779: 1.6364111255480093e-06
Position 3073: 1.5278520638359155e-06
Position 12089: 1.311045119962582e-06
Position 13877: 1.288364547871804e-06
Position 16744: 9.545542931802076e-07
Position 16917: 9.094157928270345e-07
Position 12372: 7.854740163834323e-07
Position 3098: 7.257193026697803e-07
Position 16873: 6.32864676597042e-07
Position 5358: 4.4444101090034164e-07
Position 12572: 4.1598998405055686e-07
Position 12675: 3.90548460882792e-07
Position 13825: 3.7105745387062103e-07
Position 17172: 2.890459484336299e-07
Position 17161: 2.4205319426327623e-07
Position 16859: 2.172806152308324e-07
Position 16996: 2.0607471893718704e-07
Position 16878: 1.3841047519444158e-07
Position 12669: 1.1374986838042171e-07
Position 12545: 1.1194225762594814e-07
Position 17058: 1.0505764848045163e-07
Position 12846: 8.227452707852156e-08
Position 16890: 4.776421041755726e-08
Position 21620: 3.078536538159911e-08
Position 17033: 2.1894652523858548e-08
Position 17064: 1.7422411313474963e-08
Position 20052: 1.1323805767789182e-08
Position 20248: 2.0028710164941696e-09
Position 21024: 1.3888971480745394e-09
Position 20270: 8.350228736769762e-10
Position 17136: 1.6845457485227253e-10
Position 18693: 1.0339240910865287e-11
