Gene = Diap1
Position 257: 0.0008576917397543129
Position 7508: 0.0007861361216976341
Position 832: 0.0007310720789391684
Position 6273: 0.0007161671630774624
Position 1638: 0.000688234249774725
Position 746: 0.000537133364847244
Position 1419: 0.0005242728838375541
Position 128: 0.0005211932844457439
Position 2592: 0.00048715410885282053
Position 4140: 0.00042770172734946625
Position 6928: 0.0003893981038474601
Position 4175: 0.0003344206730638888
Position 103: 0.0003242317532271756
Position 1207: 0.00031817810680625727
Position 7709: 0.0002693894251614512
Position 1422: 0.00021746890981985787
Position 3471: 0.00021124962667226003
Position 7758: 0.00020845186333858198
Position 3130: 0.00019335051295873366
Position 449: 0.00017636262355305883
Position 6636: 0.00017503871844031158
Position 928: 0.00015719977762945376
Position 6589: 0.00014160335934825348
Position 884: 0.00014048335041999026
Position 3620: 0.0001291183045941736
Position 3572: 0.00011318870766245838
Position 5591: 0.00010251537458475519
Position 1536: 9.038922633829052e-05
Position 1364: 8.594685840894284e-05
Position 130: 6.152751263174782e-05
Position 480: 6.12679051346657e-05
Position 7196: 6.0465247119183804e-05
Position 4736: 5.98970872558721e-05
Position 275: 4.770458568290607e-05
Position 3212: 3.994045137918032e-05
Position 3172: 3.5972721923596404e-05
Position 5069: 3.4942382554362834e-05
Position 6774: 3.1233968121179724e-05
Position 6252: 2.8814443833654994e-05
Position 6069: 2.3514416230966474e-05
Position 5620: 2.3418378762523338e-05
Position 1776: 2.335701712907412e-05
Position 5862: 2.3241417918018056e-05
Position 5330: 1.840573997675426e-05
Position 235: 1.669766872400671e-05
Position 81: 1.6324978178283373e-05
Position 5662: 1.4898946163984325e-05
Position 5568: 1.0539699768180078e-05
Position 4507: 5.154620354891531e-06
Position 3498: 4.205596642071036e-06
Position 4986: 3.2222605216562357e-06
Position 1116: 2.958318597834386e-06
Position 1339: 2.7019355785644865e-06
Position 4596: 2.404688690389435e-06
Position 3383: 2.043039134486939e-06
Position 3359: 1.4570648095526984e-06
Position 3236: 1.4375099402696018e-06
Position 3061: 1.324364363680491e-06
Position 2334: 1.1710981043434778e-06
Position 2595: 8.830592881668256e-07
Position 2295: 7.677216786553693e-07
Position 2200: 7.392018991745118e-07
Position 2304: 5.802893543573806e-07
Position 2937: 5.107358103847715e-07
Position 3185: 4.0727495851598934e-07
Position 2265: 3.7392405830196265e-07
Position 1650: 3.6388474017323194e-07
Position 1689: 3.5679751927086337e-07
Position 334: 2.994014128687328e-07
Position 2361: 2.466134068355777e-07
Position 1000: 2.2971684275345815e-07
Position 1372: 2.084961209085331e-07
Position 2017: 1.9369609444949358e-07
Position 1176: 1.8305230841413002e-07
Position 2566: 1.76896190596618e-07
Position 2399: 1.4710714900547374e-07
Position 2076: 1.0759648011564367e-07
Position 1030: 6.66991723754415e-08
Position 895: 2.2854490114192434e-08
Position 1785: 2.0404806466098296e-08
Position 521: 1.249840522037233e-08
Position 412: 1.1227075137227359e-08
Position 942: 5.1927844222436e-09
Position 69: 3.667658403771584e-09
Position 138: 2.8152896288471872e-09
Position 279: 1.9703271254574496e-09
Position 1577: 1.748893491040056e-09
Position 1817: 1.6056266227964836e-09
Position 310: 5.024862482148649e-10
Position 359: 4.947429446217231e-10
Position 482: 4.836387513528599e-10
Position 147: 4.4963317555544315e-10
Position 351: 2.874010967003071e-10
Position 339: 9.05774249689592e-11
Position 57: 8.676894091596763e-11
Position 1585: 3.947161668723431e-11
Position 303: 3.5200327307714044e-11
Position 370: 3.475560239085554e-11
Position 157: 2.892832868844372e-11
Position 284: 8.130284859998946e-12
