Gene = oaf
Position 2819: 2.4763829141472878e-06
Position 2678: 2.1119637753277758e-06
Position 2698: 2.012054958183129e-06
Position 3289: 9.988798083772391e-07
Position 32: 4.988635725296172e-07
Position 3140: 4.751121190834126e-07
Position 3345: 3.670564198606499e-07
Position 3216: 3.45943532838317e-07
Position 275: 3.029200275135309e-07
Position 15: 2.6581524618057053e-07
Position 3023: 2.0189018537196758e-07
Position 2954: 1.704613387234159e-07
Position 657: 1.491463624933169e-07
Position 4542: 1.13298835873148e-07
Position 64: 2.144403960458081e-09
Position 3278: 1.4256786212187983e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2418: 0.997884357876415
Position 2614: 0.973794459767389
Position 4706: 0.34250579396630726
Position 4761: 0.24630270518001773
Position 2062: 0.21211456902127782
Position 3443: 0.13009460675849288
Position 4875: 0.0813450200905341
Position 4669: 0.05113210387813759
Position 1517: 0.04284362396121471
Position 3459: 0.04115285521847048
Position 4729: 0.0397813108399942
Position 4108: 0.033797463949107626
Position 1598: 0.02973511150691881
Position 4302: 0.02471109174713591
Position 692: 0.022229141887651904
Position 5365: 0.015203263565357084
Position 2850: 0.013851208498660512
Position 3331: 0.013634204838397335
Position 5569: 0.012796871379344614
Position 2617: 0.009362012015637874
Position 4746: 0.009275913378624788
Position 4594: 0.0071173280648132945
Position 1296: 0.00658796412964827
Position 3293: 0.005547413554218097
Position 4635: 0.005171603850868948
Position 5524: 0.004763638697153931
Position 3235: 0.004731151746357328
Position 5668: 0.0046280222560586125
Position 4932: 0.004267423588118159
Position 5886: 0.0041437858265174045
Position 4941: 0.0038855421893712397
Position 2653: 0.0035726404918869597
Position 4015: 0.003384123888169555
Position 5808: 0.003249160472126497
Position 870: 0.003185242748977154
Position 4027: 0.0030697114232903938
Position 414: 0.0030093472978505965
Position 4084: 0.0029584205669147376
Position 4260: 0.0029111145121724423
Position 3099: 0.0027559547433759087
Position 5157: 0.0026649873964974488
Position 730: 0.002598641817811935
Position 4446: 0.002349126906457184
Position 4786: 0.002137770273875106
Position 1042: 0.0019351444730164096
Position 3115: 0.0017918730262680232
Position 1939: 0.0017210829748209055
Position 5540: 0.0014339397020669505
Position 800: 0.0013835994113734092
Position 5839: 0.0012347253429956905
Position 1166: 0.0010738258163904997
Position 3715: 0.0010650128678693872
Position 2698: 0.0010029585102324795
Position 3289: 0.0009820884042779465
Position 2814: 0.0008377351640122861
Position 2860: 0.0008233529839340786
Position 86: 0.0008064025617202116
Position 3012: 0.0006239177712994611
Position 3001: 0.0006081951453319083
Position 742: 0.0005834743784533995
Position 3990: 0.0005354606436748522
Position 3250: 0.000498545205850583
Position 4522: 0.000424832320389826
Position 3188: 0.00041557672297040166
Position 285: 0.0004079526388705887
Position 5057: 0.000393653438828116
Position 778: 0.00039315770155345584
Position 5119: 0.0003909830802998436
Position 819: 0.00037504662807912595
Position 698: 0.0003659211761238785
Position 926: 0.0003548215671043778
Position 4439: 0.00033540847594638076
Position 4849: 0.0003323741583598721
Position 3967: 0.00030188401277162717
Position 341: 0.00026116570770787196
Position 1084: 0.0002452094858344175
Position 245: 0.0002391449882415545
Position 4674: 0.00023390413517217437
Position 89: 0.00022594626615044512
Position 4485: 0.00021905405957008147
Position 2331: 0.00019925418272031208
Position 2632: 0.00019911957397453418
Position 751: 0.0001933778339951338
Position 3185: 0.00016457461758158888
Position 61: 0.00015493738456291963
Position 3964: 0.0001316095569636256
Position 250: 0.0001001309010790588
Position 1250: 9.486460860153219e-05
Position 3368: 8.153488267102248e-05
Position 3350: 6.242173816424038e-05
Position 1180: 4.85736372218934e-05
Position 2707: 4.3719037573339465e-05
Position 426: 4.145812962913044e-05
Position 2788: 2.7424553535804348e-05
Position 5582: 2.0066485988121142e-05
Position 317: 1.8349001189308184e-05
Position 1456: 1.4154532567274208e-05
Position 1963: 1.0183790032145693e-05
Position 3345: 8.594776589943593e-06
Position 2487: 6.7793426030633785e-06
Position 2677: 6.638991308016215e-06
Position 2752: 6.54293155020282e-06
Position 657: 5.093307622804096e-06
Position 1395: 4.722873008791656e-06
Position 1783: 4.019659340331636e-06
Position 1944: 3.254442816521141e-06
Position 1343: 3.2393357380917577e-06
Position 1851: 3.0115203379301945e-06
Position 2782: 2.8890085684581935e-06
Position 981: 2.25277893346342e-06
Position 3361: 2.0909699953763495e-06
Position 2650: 1.5669435918999514e-06
Position 3302: 1.0982506903755157e-06
Position 2749: 8.603366714585479e-07
Position 2779: 8.201298573731922e-07
Position 3481: 7.216271357409353e-07
Position 941: 7.058772193548342e-07
Position 3466: 6.7416117023257e-07
Position 2824: 6.280358486951426e-07
Position 1079: 5.854344748026462e-07
Position 1232: 4.1460786750721145e-07
Position 3146: 3.568787753508503e-07
Position 576: 1.878243508992906e-07
Position 133: 1.685305525493034e-07
Position 195: 1.1729287255011132e-07
Position 764: 8.071525821266475e-08
Position 143: 6.469792767200596e-08
Position 603: 6.359649126922145e-08
Position 580: 4.907406677747317e-08
Position 137: 2.222395900549037e-08
Position 104: 2.129708940441989e-08
Position 92: 1.998346558745264e-08
Position 594: 1.802536823573065e-08
Position 170: 1.131174636323053e-08
Position 178: 8.220555194908205e-09
Position 3306: 6.070713394074973e-09
Position 226: 7.178485026461674e-10
