Gene = shd
Position 1807: 2.8829136588371203e-05
Position 1756: 2.8615399016636765e-05
Position 6873: 2.6909647482393787e-05
Position 228: 2.484567116793965e-05
Position 317: 2.425905098828009e-05
Position 213: 2.3971695265576643e-05
Position 6404: 1.8708372067374548e-05
Position 5208: 1.7889807713526537e-05
Position 6206: 1.781078215280634e-05
Position 6438: 1.752657298815679e-05
Position 6312: 1.5117643440753132e-05
Position 7248: 1.5047378967589011e-05
Position 5844: 1.412204141557211e-05
Position 510: 1.309373090333751e-05
Position 7062: 1.2213132908355977e-05
Position 305: 1.1112250574638126e-05
Position 5974: 1.07848269487033e-05
Position 7558: 1.0768974697967886e-05
Position 238: 9.131143009729585e-06
Position 274: 7.231408131881415e-06
Position 1598: 7.120195961391091e-06
Position 7594: 6.482791098705129e-06
Position 7068: 6.2120342013171e-06
Position 7323: 4.494519635211355e-06
Position 7613: 4.139761895646008e-06
Position 6921: 4.040939474346382e-06
Position 1411: 3.953304567106904e-06
Position 7428: 3.2685142073159586e-06
Position 7565: 2.8972371315705924e-06
Position 749: 2.684829364808286e-06
Position 542: 2.5663903474958674e-06
Position 423: 2.4178261092645882e-06
Position 143: 2.1394062734307247e-06
Position 6332: 1.690468558039541e-06
Position 6834: 1.629664339440035e-06
Position 428: 1.5478384784464665e-06
Position 616: 9.356251372644854e-07
Position 7495: 8.841308365705596e-07
Position 646: 7.740732721202134e-07
Position 6610: 6.113792028377528e-07
Position 15: 2.9706283064350087e-07
Position 6802: 2.7284707204693084e-07
Position 6968: 2.6792135807853307e-07
Position 7042: 1.9978773216784444e-07
Position 411: 1.6741746069693815e-07
Position 247: 1.6659301053287483e-07
Position 6507: 1.4358284327890983e-07
Position 495: 1.149894947724204e-07
Position 548: 6.633259218638282e-08
Position 6788: 6.32046128782955e-08
Position 4760: 6.299365264174326e-08
Position 6497: 5.169159662482656e-08
Position 6861: 4.2818843548994704e-08
Position 1225: 2.8897280495873757e-08
Position 6840: 2.8775650095890032e-08
Position 6877: 2.812020016937485e-08
Position 6858: 2.3154922050811494e-08
Position 6853: 1.0595662552934213e-08
Position 628: 9.610632622636697e-09
Position 640: 9.576243760398684e-09
Position 931: 9.55652535433967e-09
Position 834: 7.417905061903059e-09
Position 21: 6.772217365471213e-09
Position 6906: 4.72339338842051e-09
Position 929: 3.542504802586277e-09
Position 6887: 2.404880665973773e-09
Position 7018: 1.0437491822225045e-09
Position 532: 9.002725216544278e-10
Position 488: 5.491326285001362e-10
Position 403: 1.4648658827242056e-10
Position 7278: 1.3444333435753228e-10
Position 6901: 9.4196947946534e-11
Position 551: 4.339917383145451e-11
Position 498: 5.726533407492103e-12
Position 6889: 4.9411461797531345e-12
Position 24: 2.329859587950034e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 6722: 0.9979926479143184
Position 7014: 0.9763395056677964
Position 6119: 0.9672930079229154
Position 5459: 0.9062034693372824
Position 6354: 0.8534403943111192
Position 4388: 0.731906233707896
Position 4124: 0.446696238593796
Position 4250: 0.26822323338971454
Position 4721: 0.14018416061562516
Position 6358: 0.12264697779228154
Position 3735: 0.12238535112997906
Position 7247: 0.09419020068927798
Position 5469: 0.08285624476564857
Position 2614: 0.07832724015401625
Position 2502: 0.07217031993129222
Position 3146: 0.05944602284112524
Position 4706: 0.04466004557558388
Position 7454: 0.044321115351459585
Position 4974: 0.043856923814234575
Position 731: 0.021316957474906015
Position 165: 0.018128774330262346
Position 262: 0.011653913436239016
Position 4670: 0.009778306044557289
Position 1999: 0.009662675342409482
Position 532: 0.009062195324985945
Position 6397: 0.008208870708864191
Position 4489: 0.007060870065715756
Position 3772: 0.006580549972218116
Position 4422: 0.005742511951155396
Position 4148: 0.005654982571374166
Position 5396: 0.005439140279467188
Position 1674: 0.005357386971127376
Position 1482: 0.005345430165961215
Position 4191: 0.004644625514069277
Position 4267: 0.004548642658700496
Position 5319: 0.004482584510768198
Position 6462: 0.004289631623983411
Position 2040: 0.004189962187730584
Position 5363: 0.004095773938416248
Position 3910: 0.003372005733486101
Position 2658: 0.003044495255661764
Position 4079: 0.00279551916221937
Position 374: 0.002786681268145623
Position 2174: 0.0027231594746700096
Position 235: 0.0026638859853629006
Position 6425: 0.0026397685101295244
Position 616: 0.002234683792790772
Position 4687: 0.002148676991914337
Position 6504: 0.002087109924423553
Position 2159: 0.0020680526100547354
Position 3557: 0.0020424686518498245
Position 518: 0.0020261741622978934
Position 5703: 0.001981248896170868
Position 3692: 0.0019411887789377905
Position 802: 0.0018635264957176355
Position 2141: 0.0017191290520093437
Position 5718: 0.0015596793274964419
Position 5088: 0.0014217646561505357
Position 7721: 0.0011762942057135576
Position 995: 0.0011693860941663372
Position 5967: 0.001162911340121181
Position 7024: 0.0011414866084729748
Position 7047: 0.0011319245603441366
Position 238: 0.0010972209255718714
Position 5519: 0.0009689347259223856
Position 4562: 0.0009641558155392141
Position 6492: 0.0009410452254357515
Position 2877: 0.0009232318133643435
Position 4726: 0.00084829829787282
Position 7097: 0.0008136180970244587
Position 6688: 0.0007920514377349587
Position 2329: 0.0007157296295230327
Position 4331: 0.0006774328946190258
Position 6740: 0.0006569726321305494
Position 2084: 0.0005999817895784244
Position 1306: 0.0005613830554403071
Position 4877: 0.0005338085849461198
Position 1893: 0.0005025647748753796
Position 2046: 0.000460560651543754
Position 1634: 0.0004053618953698463
Position 205: 0.0004022374840416919
Position 2933: 0.00040141618937470036
Position 7460: 0.00039659473750244866
Position 2588: 0.00038911451870547633
Position 3354: 0.0003870026353731687
Position 5486: 0.00037245766800800533
Position 324: 0.0003715113321134782
Position 6021: 0.00036435891640404397
Position 5911: 0.0003443154292547003
Position 667: 0.00031861066261033367
Position 1357: 0.0003140923221085341
Position 2023: 0.00029681548906291443
Position 7625: 0.0002883978610416852
Position 4846: 0.00026416416998844086
Position 6132: 0.0002486996317679718
Position 6761: 0.00024327767852872582
Position 7542: 0.00023869891454741992
Position 2995: 0.0002355187554211508
Position 2928: 0.00022330879380343346
Position 1091: 0.00017657104222834478
Position 6750: 0.00016854587520784932
Position 7304: 0.00015529321389777303
Position 5825: 0.000147297488331922
Position 5728: 0.00013238405510805485
Position 7173: 0.00012860575625292964
Position 5987: 0.00012266035151803231
Position 7140: 0.00012163427537110338
Position 628: 0.00012068560377415243
Position 280: 0.000115294925432247
Position 6515: 0.00010747229496722137
Position 3077: 0.00010507519084388069
Position 1756: 9.724179232901418e-05
Position 7160: 9.060019191222295e-05
Position 7202: 8.787901356350469e-05
Position 2049: 8.459029174131706e-05
Position 7599: 7.09675858750728e-05
Position 7565: 6.757764050799788e-05
Position 411: 5.9609669185284535e-05
Position 7474: 5.647771650959054e-05
Position 6545: 5.534482143245115e-05
Position 1687: 5.381373618046467e-05
Position 1029: 4.258253831453614e-05
Position 421: 3.6704646855847755e-05
Position 6785: 3.129141905786894e-05
Position 6640: 2.6824997318951195e-05
Position 6766: 2.296566486428983e-05
Position 6438: 1.8551472842035656e-05
Position 6058: 1.6157416337197497e-05
Position 4803: 1.423136645038996e-05
Position 7700: 1.4192531912124246e-05
Position 6529: 1.217992017097653e-05
Position 7103: 1.1293777234881725e-05
Position 6798: 9.560980330191709e-06
Position 6507: 8.710257566998967e-06
Position 646: 6.75239126284967e-06
Position 7222: 5.448929328052725e-06
Position 6777: 4.434430898585226e-06
Position 7684: 4.24378892111606e-06
Position 211: 3.6504384327763378e-06
Position 897: 2.6086286283090743e-06
Position 6853: 2.3351335170009345e-06
Position 1015: 1.8868412991601929e-06
Position 6883: 1.390114973714137e-06
Position 6788: 7.104637376933697e-07
Position 6894: 6.019080733292892e-07
Position 746: 1.5677796839711575e-07
Position 470: 1.2481519648083624e-07
Position 455: 1.1374074630528964e-07
Position 937: 1.0026249170313218e-07
Position 905: 7.316252514395573e-08
Position 498: 3.452353010195949e-08
Position 6917: 1.54929768629868e-08
Position 6899: 1.4907633993279405e-08
Position 428: 1.3129480026855405e-08
Position 6933: 4.552507353107394e-09
Position 457: 1.6302471921050141e-09
Position 69: 6.942385195197447e-10
Position 213: 5.352160124330322e-10
Position 108: 3.2019909967668027e-15
